   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16	 Cpwu_01	 Cpwu_02	 Cpwu_03	 Cpwu_04	 Cpwu_05	 Cpwu_06	 Cpwu_07	 Cpwu_08	 Cpwu_09	 Cpwu_10	 Cpwu_11	 Cpwu_12	 Cpwu_13	 Cpwu_14	 Cpwu_15	 Cpwu_16	 Cpwu_17	 Cpwu_18	 Cpwu_19	 Cpwu_20	 Cpwu_21	 Cpwu_22	 Cpwl_01	 Cpwl_02	 Cpwl_03	 Cpwl_04	 Cpwl_05	 Cpwl_06	 Cpwl_07	 Cpwl_08	 Cpwl_09	 Cpwl_10	 Cpwl_11	 Cpwl_12	 Cpwl_13	 Cpwl_14	 Cpwl_15	 Cpwl_16	 Cpwl_17	 Cpwl_18	 Cpwl_19	 Cpwl_20	 Cpwl_21	 Cpwl_22
       /	 degrees	       /	       /	       /	       /	       /	       /	       /	      mm	 degrees	       /	       /	      Pa	     m/s	      Pa	      Pa	  degr_C	    0.00	   24.00	   48.00	   72.00	   96.00	  108.00	  120.00	  132.00	  144.00	  156.00	  162.00	  168.00	  174.00	  180.00	  186.00	  192.00	  198.00	  204.00	  207.00	  210.00	  213.00	  216.00	  219.00	  222.00	  225.00	  228.00	  231.00	  234.00	  237.00	  240.00	  243.00	  246.00	  249.00	  252.00	  255.00	  258.00	  261.00	  264.00	  267.00	  270.00	  273.00	  276.00	  279.00	  282.00	  285.00	  288.00	  291.00	  294.00	  297.00	  300.00	  306.00	  312.00	  318.00	  324.00	  330.00	  336.00	  342.00	  348.00	  360.00	  372.00	  384.00	  396.00	  408.00	  432.00	  456.00	  480.00	  504.00	    0.00	   48.00	   96.00	  144.00	  168.00	  192.00	  216.00	  240.00	  264.00	  288.00	  312.00	  336.00	  360.00	  408.00	  456.00	  504.00	    0.00	  178.00	  333.00	  468.00	  585.00	  685.00	  775.00	  851.00	  918.00	  975.00	 1025.00	 1070.00	 1120.00	 1177.00	 1244.00	 1320.00	 1410.00	 1510.00	 1627.00	 1762.00	 1917.00	 2095.00	    0.00	  178.00	  333.00	  468.00	  585.00	  685.00	  775.00	  851.00	  918.00	  975.00	 1025.00	 1070.00	 1120.00	 1177.00	 1244.00	 1320.00	 1410.00	 1510.00	 1627.00	 1762.00	 1917.00	 2095.00
       1	  -9.999	     NaN	     NaN	     NaN	0.149892	 -0.2465	     NaN	     NaN	  328.75	   0.000	5.079E+5	   0.045	  144.05	   15.49	    61.7	 1022.57	   23.60	 1.00000	 1.00000	 1.00000	 1.00000	 0.98541	 0.97358	 0.95459	 0.93214	 0.89594	 0.86589	 0.84367	 0.82162	 0.80625	 0.77987	 0.75435	 0.72237	 0.69587	 0.66724	 0.65245	 0.64139	 0.63227	 0.61902	 0.61540	 0.60110	 0.59592	 0.58970	 0.57819	 0.57273	 0.57214	 0.56009	 0.55563	 0.55046	 0.55040	 0.54632	 0.54764	 0.54860	 0.55109	 0.55272	 0.55455	 0.55759	 0.56269	 0.56571	 0.57402	 0.57542	 0.58635	 0.59059	 0.59894	 0.60484	 0.61819	 0.62450	 0.64206	 0.66371	 0.68336	 0.71077	 0.73334	 0.74920	 0.77683	 0.79945	 0.84354	 0.88144	 0.91218	 0.94257	 0.96393	 1.00000	 1.00000	 1.00000	 1.00000	-0.04141	-0.03444	-0.05074	-0.10297	-0.13918	-0.16554	-0.17892	-0.16877	-0.15662	-0.14081	-0.12242	-0.10773	-0.08034	-0.05164	-0.04705	-0.06472	-0.03680	-0.02739	-0.04150	-0.04229	-0.04307	-0.05230	-0.06169	-0.06894	-0.07531	-0.08913	-0.08665	-0.08811	-0.08851	-0.09130	-0.10414	-0.10640	-0.11045	-0.11128	-0.10964	-0.10389	-0.09644	-0.12801	-0.15763	-0.13630	-0.14720	-0.16165	-0.18209	-0.19249	-0.19498	-0.19269	-0.18690	-0.17885	-0.16761	-0.16765	-0.16455	-0.16024	-0.14874	-0.13289	-0.11534	-0.10136	-0.08660	-0.07395	-0.06908	-0.07201	
       2	  -8.996	     NaN	     NaN	     NaN	0.130890	 -0.2221	     NaN	     NaN	  331.41	   0.000	4.832E+5	   0.043	  130.36	   14.74	    55.8	 1022.57	   23.62	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99011	 0.97623	 0.96126	 0.92984	 0.89942	 0.87758	 0.85580	 0.84013	 0.81287	 0.78710	 0.75530	 0.72861	 0.69808	 0.68382	 0.67309	 0.66292	 0.64660	 0.64201	 0.62779	 0.61884	 0.61077	 0.59771	 0.59342	 0.59446	 0.58241	 0.57898	 0.57339	 0.57152	 0.56475	 0.56568	 0.56489	 0.56788	 0.57083	 0.57294	 0.57514	 0.57905	 0.58251	 0.59016	 0.59278	 0.60520	 0.61177	 0.62115	 0.62710	 0.64011	 0.64702	 0.66711	 0.69189	 0.71322	 0.74090	 0.76619	 0.78466	 0.81359	 0.83682	 0.87890	 0.91571	 0.94263	 0.96633	 0.98041	 1.00000	 1.00000	 1.00000	 1.00000	-0.03859	-0.03158	-0.03982	-0.07673	-0.10819	-0.13016	-0.14304	-0.13600	-0.12929	-0.11922	-0.10432	-0.09068	-0.06673	-0.04552	-0.04487	-0.06210	-0.03829	-0.02901	-0.04244	-0.04348	-0.04452	-0.05360	-0.06273	-0.06949	-0.07524	-0.08855	-0.08549	-0.08666	-0.08666	-0.08855	-0.10101	-0.10236	-0.10607	-0.10619	-0.10440	-0.09835	-0.09106	-0.12203	-0.15217	-0.12855	-0.13758	-0.15084	-0.16999	-0.17915	-0.18191	-0.17993	-0.17461	-0.16709	-0.15627	-0.15694	-0.15440	-0.15091	-0.14072	-0.12587	-0.10947	-0.09688	-0.08310	-0.07166	-0.06765	-0.07135	
       3	  -7.999	     NaN	     NaN	     NaN	0.119026	 -0.2062	     NaN	     NaN	  328.80	   0.000	5.075E+5	   0.045	  143.82	   15.48	    61.6	 1022.57	   23.62	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98948	 0.97964	 0.95082	 0.92244	 0.90219	 0.87835	 0.86217	 0.83829	 0.81279	 0.78114	 0.75440	 0.72605	 0.71181	 0.70111	 0.69006	 0.67344	 0.66740	 0.65379	 0.64399	 0.63475	 0.62104	 0.61477	 0.61261	 0.59858	 0.59380	 0.58731	 0.58468	 0.57890	 0.57944	 0.57829	 0.58033	 0.58138	 0.58523	 0.58837	 0.59321	 0.59757	 0.60513	 0.60739	 0.61849	 0.62402	 0.63390	 0.64066	 0.65419	 0.66295	 0.68344	 0.70920	 0.73277	 0.76228	 0.78923	 0.80885	 0.83815	 0.86086	 0.90174	 0.93140	 0.95445	 0.97382	 0.98615	 1.00000	 1.00000	 1.00000	 1.00000	-0.03602	-0.02922	-0.03441	-0.06170	-0.08899	-0.11121	-0.12469	-0.11873	-0.11328	-0.10501	-0.09195	-0.08105	-0.06021	-0.04293	-0.04338	-0.05951	-0.03884	-0.02955	-0.04271	-0.04360	-0.04448	-0.05284	-0.06127	-0.06753	-0.07270	-0.08556	-0.08208	-0.08269	-0.08211	-0.08369	-0.09520	-0.09618	-0.09902	-0.09894	-0.09713	-0.09187	-0.08567	-0.11823	-0.14541	-0.12073	-0.12856	-0.14021	-0.15848	-0.16728	-0.16988	-0.16819	-0.16337	-0.15635	-0.14678	-0.14742	-0.14568	-0.14261	-0.13341	-0.11968	-0.10434	-0.09298	-0.08026	-0.06959	-0.06652	-0.07065	
       4	  -7.002	     NaN	     NaN	     NaN	0.109114	 -0.1917	     NaN	     NaN	  331.16	   0.000	4.852E+5	   0.043	  131.47	   14.80	    56.3	 1022.56	   23.62	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98688	 0.96234	 0.94045	 0.92080	 0.89879	 0.88451	 0.85777	 0.83128	 0.79849	 0.77129	 0.74075	 0.72650	 0.71569	 0.70527	 0.68919	 0.68352	 0.66938	 0.65892	 0.64991	 0.63586	 0.62932	 0.62793	 0.61426	 0.61041	 0.60501	 0.60358	 0.59665	 0.59784	 0.59682	 0.59958	 0.60149	 0.60586	 0.60894	 0.61354	 0.61846	 0.62684	 0.62947	 0.64035	 0.64652	 0.65675	 0.66308	 0.67616	 0.68375	 0.70223	 0.72697	 0.74970	 0.77721	 0.80507	 0.82569	 0.85521	 0.87826	 0.91655	 0.94620	 0.96670	 0.98289	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03298	-0.02709	-0.03036	-0.05059	-0.07578	-0.09301	-0.10872	-0.10660	-0.10295	-0.09384	-0.08210	-0.07237	-0.05383	-0.04011	-0.04110	-0.05686	-0.03946	-0.03035	-0.04328	-0.04382	-0.04435	-0.05235	-0.06064	-0.06629	-0.07077	-0.08310	-0.07919	-0.07937	-0.07848	-0.07924	-0.09021	-0.09042	-0.09312	-0.09273	-0.09101	-0.08575	-0.07967	-0.11264	-0.14010	-0.11306	-0.12001	-0.13075	-0.14806	-0.15695	-0.15881	-0.15756	-0.15313	-0.14678	-0.13748	-0.13867	-0.13751	-0.13553	-0.12698	-0.11422	-0.09988	-0.08939	-0.07771	-0.06793	-0.06536	-0.07005	
       5	  -5.998	     NaN	     NaN	     NaN	0.100159	 -0.1712	     NaN	     NaN	  328.79	   0.000	4.917E+5	   0.043	  135.03	   15.00	    57.8	 1022.56	   23.63	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.97446	 0.95476	 0.93706	 0.91724	 0.90448	 0.88146	 0.85573	 0.82622	 0.79779	 0.76988	 0.75615	 0.74367	 0.73166	 0.71505	 0.70961	 0.69566	 0.68470	 0.67509	 0.66232	 0.65600	 0.65430	 0.63989	 0.63495	 0.62836	 0.62595	 0.61967	 0.62161	 0.62000	 0.62230	 0.62255	 0.62687	 0.62798	 0.63220	 0.63650	 0.64358	 0.64643	 0.65775	 0.66222	 0.67237	 0.67979	 0.69210	 0.70049	 0.71978	 0.74197	 0.76234	 0.79145	 0.81733	 0.83659	 0.86412	 0.88460	 0.92306	 0.95067	 0.97036	 0.98644	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03135	-0.02574	-0.02820	-0.04176	-0.06152	-0.07803	-0.09211	-0.09150	-0.08897	-0.08340	-0.07498	-0.06615	-0.04899	-0.03915	-0.03997	-0.05463	-0.04040	-0.03127	-0.04413	-0.04453	-0.04493	-0.05258	-0.06027	-0.06562	-0.06969	-0.08134	-0.07715	-0.07689	-0.07555	-0.07590	-0.08639	-0.08617	-0.08845	-0.08763	-0.08590	-0.08141	-0.07615	-0.11000	-0.13438	-0.10643	-0.11168	-0.12109	-0.13730	-0.14542	-0.14735	-0.14597	-0.14227	-0.13620	-0.12789	-0.12923	-0.12863	-0.12712	-0.11959	-0.10787	-0.09469	-0.08521	-0.07455	-0.06570	-0.06384	-0.06910	
       6	  -4.997	     NaN	     NaN	     NaN	0.089205	 -0.1526	     NaN	     NaN	  331.34	   0.000	4.929E+5	   0.044	  135.67	   15.04	    58.1	 1022.56	   23.62	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98201	 0.96707	 0.95146	 0.93370	 0.92175	 0.89935	 0.87566	 0.84478	 0.81745	 0.78893	 0.77638	 0.76608	 0.75624	 0.73905	 0.73341	 0.71887	 0.70791	 0.69802	 0.68434	 0.67817	 0.67669	 0.66314	 0.65930	 0.65409	 0.65263	 0.64624	 0.64849	 0.64706	 0.65023	 0.65123	 0.65550	 0.65738	 0.66213	 0.66674	 0.67494	 0.67741	 0.68860	 0.69512	 0.70550	 0.71353	 0.72573	 0.73547	 0.75563	 0.77811	 0.79844	 0.82487	 0.84948	 0.86654	 0.89052	 0.90779	 0.93855	 0.96175	 0.97704	 0.99020	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02982	-0.02463	-0.02716	-0.03638	-0.05283	-0.06607	-0.07992	-0.08047	-0.08023	-0.07493	-0.06676	-0.06010	-0.04491	-0.03763	-0.03883	-0.05282	-0.04142	-0.03229	-0.04512	-0.04540	-0.04567	-0.05305	-0.06034	-0.06502	-0.06885	-0.08005	-0.07529	-0.07464	-0.07304	-0.07291	-0.08274	-0.08191	-0.08390	-0.08293	-0.08103	-0.07647	-0.07139	-0.10428	-0.12928	-0.09979	-0.10368	-0.11190	-0.12712	-0.13473	-0.13639	-0.13545	-0.13171	-0.12643	-0.11821	-0.12016	-0.12014	-0.11957	-0.11270	-0.10199	-0.08974	-0.08119	-0.07154	-0.06362	-0.06245	-0.06825	
       7	  -4.003	     NaN	     NaN	     NaN	0.082711	 -0.1245	     NaN	     NaN	  328.78	   0.000	4.938E+5	   0.044	  136.17	   15.06	    58.3	 1022.55	   23.62	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98940	 0.97761	 0.96497	 0.94822	 0.93641	 0.91439	 0.89101	 0.86309	 0.83743	 0.81017	 0.79632	 0.78516	 0.77481	 0.75849	 0.75332	 0.74103	 0.73125	 0.72304	 0.70996	 0.70316	 0.70155	 0.68755	 0.68360	 0.67774	 0.67626	 0.66907	 0.67052	 0.66923	 0.67204	 0.67261	 0.67711	 0.67828	 0.68282	 0.68787	 0.69492	 0.69785	 0.70821	 0.71382	 0.72382	 0.73071	 0.74174	 0.74992	 0.76659	 0.78713	 0.80533	 0.83100	 0.85136	 0.86770	 0.89186	 0.91013	 0.94251	 0.96503	 0.97931	 0.99076	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02819	-0.02347	-0.02570	-0.03205	-0.04562	-0.05630	-0.07000	-0.07224	-0.07254	-0.06789	-0.06140	-0.05515	-0.04165	-0.03576	-0.03622	-0.04951	-0.04212	-0.03309	-0.04626	-0.04641	-0.04656	-0.05370	-0.06077	-0.06526	-0.06864	-0.07952	-0.07450	-0.07350	-0.07158	-0.07100	-0.08055	-0.07913	-0.08074	-0.07962	-0.07761	-0.07342	-0.06895	-0.10318	-0.12365	-0.09250	-0.09496	-0.10157	-0.11564	-0.12245	-0.12394	-0.12296	-0.11965	-0.11482	-0.10793	-0.10967	-0.10993	-0.10997	-0.10405	-0.09430	-0.08327	-0.07598	-0.06717	-0.06040	-0.06013	-0.06670	
       8	  -2.999	     NaN	     NaN	     NaN	0.075091	 -0.0818	     NaN	     NaN	  331.37	   0.000	4.948E+5	   0.044	  136.73	   15.09	    58.6	 1022.54	   23.62	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98941	 0.96065	 0.93175	 0.90963	 0.88343	 0.86526	 0.83863	 0.81132	 0.78107	 0.75801	 0.73716	 0.72735	 0.72057	 0.71515	 0.70425	 0.70373	 0.69546	 0.69167	 0.69059	 0.68484	 0.68626	 0.69227	 0.68640	 0.69023	 0.69191	 0.69860	 0.69843	 0.70758	 0.71028	 0.71868	 0.72622	 0.73748	 0.74564	 0.75541	 0.76479	 0.77666	 0.78372	 0.79865	 0.80729	 0.81948	 0.82880	 0.84164	 0.85118	 0.86872	 0.88911	 0.90473	 0.92595	 0.94006	 0.94857	 0.96156	 0.96967	 0.98551	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02659	-0.02223	-0.02551	-0.03758	-0.05213	-0.05972	-0.06775	-0.06724	-0.06662	-0.05856	-0.04995	-0.04585	-0.03555	-0.03421	-0.03492	-0.04765	-0.04381	-0.03525	-0.04873	-0.04925	-0.04977	-0.05694	-0.06384	-0.06825	-0.07128	-0.08229	-0.07673	-0.07545	-0.07319	-0.07224	-0.08128	-0.07965	-0.08055	-0.07904	-0.07674	-0.07217	-0.06699	-0.09930	-0.11732	-0.08394	-0.08439	-0.08971	-0.10239	-0.10826	-0.10929	-0.10847	-0.10537	-0.10095	-0.09470	-0.09660	-0.09765	-0.09827	-0.09340	-0.08494	-0.07515	-0.06916	-0.06204	-0.05643	-0.05708	-0.06467	
       9	  -1.994	     NaN	     NaN	     NaN	0.067697	 -0.0110	     NaN	     NaN	  328.53	   0.000	4.957E+5	   0.044	  137.21	   15.12	    58.8	 1022.52	   23.61	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.97737	 0.95367	 0.93365	 0.90909	 0.89209	 0.86410	 0.83726	 0.80838	 0.78483	 0.76205	 0.75255	 0.74524	 0.73945	 0.72825	 0.72788	 0.72014	 0.71538	 0.71275	 0.70595	 0.70717	 0.71387	 0.70784	 0.71128	 0.71250	 0.71857	 0.71812	 0.72803	 0.73124	 0.74022	 0.74677	 0.75696	 0.76204	 0.77069	 0.77900	 0.78966	 0.79485	 0.80831	 0.81645	 0.82865	 0.83713	 0.84949	 0.85924	 0.87738	 0.89711	 0.91235	 0.93252	 0.94717	 0.95636	 0.96818	 0.97499	 0.98846	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02790	-0.02336	-0.02581	-0.03335	-0.04658	-0.05371	-0.06207	-0.06284	-0.06285	-0.05591	-0.04853	-0.04471	-0.03385	-0.03147	-0.03141	-0.04309	-0.04749	-0.03979	-0.05412	-0.05546	-0.05680	-0.06438	-0.07148	-0.07597	-0.07907	-0.09002	-0.08431	-0.08281	-0.07953	-0.07902	-0.08765	-0.08535	-0.08552	-0.08319	-0.08045	-0.07515	-0.06978	-0.10205	-0.11019	-0.07451	-0.07264	-0.07547	-0.08656	-0.09089	-0.09108	-0.09003	-0.08747	-0.08327	-0.07754	-0.07980	-0.08141	-0.08295	-0.07919	-0.07200	-0.06404	-0.05978	-0.05443	-0.05057	-0.05308	-0.06175	
