   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16	 Cpwu_01	 Cpwu_02	 Cpwu_03	 Cpwu_04	 Cpwu_05	 Cpwu_06	 Cpwu_07	 Cpwu_08	 Cpwu_09	 Cpwu_10	 Cpwu_11	 Cpwu_12	 Cpwu_13	 Cpwu_14	 Cpwu_15	 Cpwu_16	 Cpwu_17	 Cpwu_18	 Cpwu_19	 Cpwu_20	 Cpwu_21	 Cpwu_22	 Cpwl_01	 Cpwl_02	 Cpwl_03	 Cpwl_04	 Cpwl_05	 Cpwl_06	 Cpwl_07	 Cpwl_08	 Cpwl_09	 Cpwl_10	 Cpwl_11	 Cpwl_12	 Cpwl_13	 Cpwl_14	 Cpwl_15	 Cpwl_16	 Cpwl_17	 Cpwl_18	 Cpwl_19	 Cpwl_20	 Cpwl_21	 Cpwl_22
      10	  -0.997	     NaN	     NaN	     NaN	0.049689	  0.0361	     NaN	     NaN	   81.80	   0.000	4.952E+5	   0.042	  126.66	   14.51	    54.3	 1025.19	   23.76	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.95323	 0.93339	 0.89761	 0.86772	 0.84382	 0.81876	 0.81498	 0.80457	 0.76125	 0.78155	 0.75190	 0.74941	 0.74934	 0.73287	 0.72824	 0.74208	 0.72498	 0.73000	 0.73297	 0.73392	 0.73192	 0.74613	 0.74442	 0.75429	 0.75726	 0.76920	 0.77504	 0.79058	 0.79822	 0.80564	 0.81849	 0.83236	 0.84397	 0.86850	 0.86798	 0.87661	 0.88555	 0.91014	 0.91986	 0.92958	 0.94678	 0.95839	 0.96758	 0.97908	 0.98187	 0.98911	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02075	-0.02288	-0.02565	-0.02872	-0.03410	-0.04068	-0.05479	-0.05235	-0.05730	-0.04798	-0.04219	-0.03934	-0.03093	-0.02872	-0.02534	-0.03909	-0.05218	-0.04778	-0.05957	-0.06479	-0.07001	-0.07624	-0.09296	-0.08592	-0.09109	-0.09746	-0.08947	-0.09220	-0.09043	-0.08783	-0.09435	-0.09046	-0.08808	-0.08305	-0.08388	-0.07838	-0.07406	-0.10234	-0.10158	-0.07470	-0.06790	-0.06499	-0.07907	-0.08190	-0.08447	-0.08456	-0.08236	-0.07618	-0.07110	-0.07382	-0.07543	-0.07389	-0.07463	-0.06918	-0.06000	-0.05619	-0.05095	-0.04825	-0.05282	-0.06076	
      11	   0.007	     NaN	     NaN	     NaN	0.040965	  0.1816	     NaN	     NaN	   78.12	   0.000	4.960E+5	   0.042	  127.11	   14.54	    54.5	 1025.19	   23.76	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.97685	 0.98913	 0.93587	 0.90470	 0.85817	 0.82395	 0.80013	 0.77680	 0.77654	 0.77221	 0.73360	 0.75941	 0.73670	 0.74104	 0.74662	 0.73697	 0.74039	 0.76096	 0.75172	 0.76419	 0.77477	 0.78405	 0.78649	 0.80729	 0.80955	 0.82463	 0.83107	 0.84585	 0.85380	 0.87018	 0.87825	 0.88583	 0.89834	 0.91134	 0.92097	 0.94418	 0.94139	 0.94675	 0.95312	 0.96924	 0.97265	 0.97547	 0.98448	 0.98859	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02313	-0.02483	-0.02667	-0.02876	-0.03436	-0.03839	-0.04865	-0.04403	-0.04678	-0.03574	-0.03110	-0.03086	-0.02470	-0.02320	-0.01890	-0.03093	-0.05851	-0.05628	-0.07084	-0.07828	-0.08572	-0.09377	-0.11165	-0.10575	-0.11116	-0.11891	-0.11041	-0.11316	-0.11107	-0.10796	-0.11414	-0.10951	-0.10538	-0.09815	-0.09737	-0.08961	-0.08277	-0.10827	-0.09041	-0.05979	-0.04787	-0.04127	-0.05227	-0.05237	-0.05350	-0.05245	-0.04995	-0.04411	-0.03960	-0.04274	-0.04462	-0.04399	-0.04661	-0.04320	-0.03657	-0.03551	-0.03368	-0.03407	-0.04163	-0.05252	
      12	   0.997	     NaN	     NaN	     NaN	0.035473	  0.3397	     NaN	     NaN	   81.84	   0.000	4.966E+5	   0.042	  127.40	   14.55	    54.6	 1025.19	   23.76	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98832	 0.97690	 0.93964	 0.90021	 0.86130	 0.82942	 0.82080	 0.80723	 0.76097	 0.78026	 0.74955	 0.74822	 0.75124	 0.73825	 0.73790	 0.75679	 0.74453	 0.75688	 0.76753	 0.77758	 0.78122	 0.80341	 0.80598	 0.82131	 0.82897	 0.84518	 0.85426	 0.87127	 0.87976	 0.88771	 0.90193	 0.91472	 0.92481	 0.94748	 0.94445	 0.94969	 0.95609	 0.97336	 0.97741	 0.97980	 0.98810	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02765	-0.02852	-0.02958	-0.02978	-0.03084	-0.03082	-0.04146	-0.03720	-0.04081	-0.03091	-0.02708	-0.02701	-0.02049	-0.01773	-0.01240	-0.02287	-0.06648	-0.06679	-0.08432	-0.09455	-0.10478	-0.11518	-0.13438	-0.12940	-0.13553	-0.14519	-0.13612	-0.13859	-0.13597	-0.13252	-0.13829	-0.13208	-0.12591	-0.11638	-0.11340	-0.10248	-0.09272	-0.11423	-0.07944	-0.04376	-0.02855	-0.01852	-0.02611	-0.02316	-0.02247	-0.02058	-0.01756	-0.01173	-0.00742	-0.01098	-0.01358	-0.01381	-0.01793	-0.01622	-0.01191	-0.01387	-0.01537	-0.01926	-0.03035	-0.04412	
      13	   1.998	     NaN	     NaN	     NaN	0.031500	  0.4919	     NaN	     NaN	   78.22	   0.000	4.969E+5	   0.042	  127.58	   14.56	    54.7	 1025.18	   23.76	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.97775	 0.94991	 0.91645	 0.90171	 0.87804	 0.82018	 0.82872	 0.78589	 0.77381	 0.76699	 0.74563	 0.73892	 0.75309	 0.73764	 0.74747	 0.75762	 0.76631	 0.76990	 0.79160	 0.79484	 0.81149	 0.81850	 0.83438	 0.84401	 0.86161	 0.87029	 0.87880	 0.89249	 0.90522	 0.91501	 0.93948	 0.93784	 0.94364	 0.95096	 0.97046	 0.97506	 0.97852	 0.98830	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03159	-0.03155	-0.03167	-0.03086	-0.03106	-0.02684	-0.03651	-0.03124	-0.03616	-0.02702	-0.02351	-0.02333	-0.01633	-0.01280	-0.00624	-0.01552	-0.07391	-0.07710	-0.09773	-0.11073	-0.12373	-0.13621	-0.15712	-0.15312	-0.16003	-0.17127	-0.16167	-0.16385	-0.16113	-0.15703	-0.16202	-0.15467	-0.14644	-0.13467	-0.12961	-0.11569	-0.10305	-0.12173	-0.06994	-0.03012	-0.01136	 0.00209	-0.00242	 0.00332	 0.00607	 0.00883	 0.01232	 0.01818	 0.02172	 0.01873	 0.01589	 0.01487	 0.00958	 0.00874	 0.01166	 0.00706	 0.00272	-0.00448	-0.01872	-0.03523	
      14	   2.999	     NaN	     NaN	     NaN	0.027706	  0.6284	     NaN	     NaN	   81.77	   0.000	4.972E+5	   0.042	  127.69	   14.57	    54.7	 1025.18	   23.76	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.96424	 0.92005	 0.86558	 0.82518	 0.80988	 0.79050	 0.74037	 0.75949	 0.73213	 0.73774	 0.74776	 0.74430	 0.75417	 0.78223	 0.77958	 0.79976	 0.81739	 0.83267	 0.84017	 0.86441	 0.86877	 0.88514	 0.89261	 0.90760	 0.91551	 0.93152	 0.93830	 0.94271	 0.95274	 0.96249	 0.96938	 0.98848	 0.98241	 0.98468	 0.98711	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03333	-0.03255	-0.03206	-0.03013	-0.03007	-0.02702	-0.03328	-0.02744	-0.02986	-0.02021	-0.01795	-0.01851	-0.01153	-0.00740	-0.00013	-0.00845	-0.08093	-0.08679	-0.11022	-0.12592	-0.14162	-0.15639	-0.17887	-0.17534	-0.18326	-0.19616	-0.18593	-0.18828	-0.18475	-0.18017	-0.18454	-0.17597	-0.16548	-0.15117	-0.14411	-0.12719	-0.11153	-0.12687	-0.06190	-0.01851	 0.00307	 0.01951	 0.01773	 0.02603	 0.03021	 0.03421	 0.03812	 0.04335	 0.04791	 0.04451	 0.04166	 0.03994	 0.03325	 0.03163	 0.03264	 0.02597	 0.01893	 0.00878	-0.00809	-0.02719	
      15	   4.007	     NaN	     NaN	     NaN	0.025921	  0.7529	     NaN	     NaN	   78.20	   0.000	4.972E+5	   0.042	  127.73	   14.57	    54.7	 1025.18	   23.76	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98385	 0.95367	 0.91585	 0.89609	 0.86672	 0.80193	 0.80471	 0.75758	 0.74380	 0.73837	 0.72246	 0.72424	 0.74783	 0.74334	 0.76464	 0.78473	 0.80215	 0.81286	 0.84221	 0.84909	 0.86895	 0.87823	 0.89558	 0.90496	 0.92210	 0.92970	 0.93526	 0.94714	 0.95718	 0.96358	 0.98342	 0.97743	 0.97998	 0.98314	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03708	-0.03557	-0.03452	-0.03163	-0.03124	-0.02538	-0.03261	-0.02527	-0.02813	-0.01880	-0.01650	-0.01681	-0.00901	-0.00428	 0.00376	-0.00404	-0.08858	-0.09657	-0.12273	-0.14109	-0.15944	-0.17622	-0.19999	-0.19747	-0.20623	-0.22082	-0.21005	-0.21165	-0.20810	-0.20292	-0.20629	-0.19672	-0.18363	-0.16784	-0.15901	-0.13953	-0.12140	-0.13395	-0.05561	-0.00942	 0.01468	 0.03369	 0.03411	 0.04458	 0.04974	 0.05497	 0.05965	 0.06523	 0.06909	 0.06548	 0.06337	 0.06109	 0.05364	 0.05106	 0.05064	 0.04209	 0.03272	 0.02028	 0.00083	-0.02124	
      16	   4.997	     NaN	     NaN	     NaN	0.024560	  0.8689	     NaN	     NaN	   81.92	   0.000	4.970E+5	   0.042	  127.61	   14.57	    54.7	 1025.17	   23.76	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.97888	 0.97384	 0.95469	 0.89307	 0.89426	 0.83791	 0.80742	 0.78286	 0.74230	 0.72187	 0.72672	 0.70831	 0.71950	 0.73506	 0.75344	 0.76760	 0.80292	 0.81459	 0.84064	 0.85524	 0.87605	 0.88813	 0.90766	 0.91746	 0.92530	 0.93768	 0.94838	 0.95635	 0.97766	 0.97280	 0.97645	 0.97988	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04114	-0.03893	-0.03713	-0.03369	-0.03217	-0.02570	-0.03287	-0.02447	-0.02740	-0.01860	-0.01615	-0.01603	-0.00777	-0.00198	 0.00647	-0.00050	-0.09556	-0.10622	-0.13496	-0.15597	-0.17698	-0.19568	-0.22111	-0.21922	-0.22919	-0.24481	-0.23364	-0.23504	-0.23065	-0.22492	-0.22806	-0.21694	-0.20183	-0.18389	-0.17289	-0.15065	-0.12994	-0.13972	-0.05025	-0.00140	 0.02470	 0.04611	 0.04838	 0.06072	 0.06714	 0.07317	 0.07857	 0.08426	 0.08853	 0.08486	 0.08266	 0.08054	 0.07217	 0.06861	 0.06682	 0.05669	 0.04526	 0.03049	 0.00903	-0.01528	
      17	   6.005	     NaN	     NaN	     NaN	0.024908	  0.9792	     NaN	     NaN	   78.15	   0.000	4.969E+5	   0.042	  127.55	   14.56	    54.6	 1025.19	   23.76	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.95044	 0.96231	 0.91465	 0.88746	 0.86020	 0.81117	 0.77515	 0.76068	 0.72007	 0.70858	 0.70303	 0.70429	 0.70823	 0.73771	 0.75012	 0.78004	 0.80155	 0.83209	 0.85219	 0.87866	 0.89310	 0.90533	 0.92182	 0.93558	 0.94540	 0.96800	 0.96426	 0.96873	 0.97375	 0.98738	 0.98825	 0.98753	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04469	-0.04164	-0.03933	-0.03519	-0.03319	-0.02623	-0.03224	-0.02455	-0.02757	-0.01757	-0.01510	-0.01466	-0.00620	 0.00013	 0.00929	 0.00291	-0.10229	-0.11523	-0.14657	-0.17019	-0.19382	-0.21455	-0.24132	-0.24065	-0.25097	-0.26817	-0.25635	-0.25763	-0.25280	-0.24641	-0.24878	-0.23640	-0.21938	-0.19936	-0.18643	-0.16196	-0.13901	-0.14613	-0.04559	 0.00589	 0.03370	 0.05710	 0.06150	 0.07561	 0.08307	 0.09007	 0.09596	 0.10202	 0.10619	 0.10285	 0.10031	 0.09813	 0.08907	 0.08481	 0.08202	 0.07035	 0.05725	 0.04053	 0.01696	-0.00943	
      18	   7.009	     NaN	     NaN	     NaN	0.023940	  1.0805	     NaN	     NaN	   81.76	   0.000	4.967E+5	   0.042	  127.47	   14.56	    54.6	 1025.18	   23.76	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.97830	 0.94782	 0.93333	 0.90626	 0.84002	 0.83967	 0.78416	 0.75649	 0.73717	 0.70484	 0.69213	 0.70604	 0.69612	 0.71658	 0.74136	 0.76767	 0.78854	 0.83110	 0.84875	 0.87973	 0.89757	 0.92067	 0.93372	 0.95177	 0.95913	 0.96340	 0.97252	 0.97970	 0.98366	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04447	-0.04044	-0.03789	-0.03288	-0.03099	-0.02458	-0.03119	-0.02241	-0.02296	-0.01295	-0.01055	-0.01036	-0.00175	 0.00493	 0.01430	 0.00833	-0.10747	-0.12265	-0.15675	-0.18287	-0.20898	-0.23144	-0.25986	-0.25982	-0.27057	-0.28941	-0.27725	-0.27821	-0.27301	-0.26574	-0.26738	-0.25401	-0.23494	-0.21280	-0.19794	-0.17092	-0.14555	-0.14989	-0.04044	 0.01302	 0.04318	 0.06817	 0.07345	 0.08928	 0.09846	 0.10607	 0.11230	 0.11853	 0.12258	 0.11949	 0.11715	 0.11467	 0.10553	 0.10059	 0.09696	 0.08393	 0.06937	 0.05082	 0.02544	-0.00274	
      19	   7.996	     NaN	     NaN	     NaN	0.024805	  1.1775	     NaN	     NaN	   78.18	   0.000	4.964E+5	   0.042	  127.30	   14.55	    54.5	 1025.19	   23.76	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.97842	 0.97490	 0.95838	 0.90031	 0.90394	 0.85006	 0.81994	 0.79450	 0.75001	 0.72102	 0.71552	 0.68504	 0.68522	 0.69176	 0.70579	 0.71791	 0.75510	 0.77272	 0.80833	 0.83382	 0.86694	 0.88988	 0.91774	 0.93318	 0.94403	 0.95829	 0.96954	 0.97609	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04803	-0.04372	-0.04009	-0.03446	-0.03252	-0.02492	-0.03276	-0.02383	-0.02561	-0.01327	-0.01044	-0.01015	-0.00108	 0.00611	 0.01607	 0.01049	-0.11371	-0.13108	-0.16760	-0.19621	-0.22481	-0.24956	-0.27908	-0.28020	-0.29145	-0.31179	-0.29901	-0.29964	-0.29394	-0.28668	-0.28752	-0.27255	-0.25173	-0.22731	-0.21112	-0.18159	-0.15443	-0.15699	-0.03753	 0.01834	 0.04989	 0.07651	 0.08291	 0.10080	 0.11067	 0.11912	 0.12584	 0.13220	 0.13642	 0.13351	 0.13122	 0.12854	 0.11921	 0.11387	 0.10844	 0.09528	 0.07964	 0.05930	 0.03209	 0.00241	
      20	   9.000	     NaN	     NaN	     NaN	0.025550	  1.2671	     NaN	     NaN	   81.84	   0.000	4.960E+5	   0.042	  127.10	   14.54	    54.5	 1025.20	   23.76	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99063	 0.94414	 0.95774	 0.91258	 0.88920	 0.86433	 0.81740	 0.78311	 0.76870	 0.72491	 0.70755	 0.69372	 0.68598	 0.68063	 0.69994	 0.70674	 0.73355	 0.75514	 0.79135	 0.82012	 0.85762	 0.88164	 0.90462	 0.92911	 0.94822	 0.96071	 0.98507	 0.98120	 0.98469	 0.98783	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05140	-0.04673	-0.04255	-0.03636	-0.03387	-0.02590	-0.03421	-0.02639	-0.02860	-0.01480	-0.01072	-0.01006	-0.00091	 0.00686	 0.01735	 0.01214	-0.11989	-0.13926	-0.17845	-0.20934	-0.24024	-0.26694	-0.29820	-0.29978	-0.31197	-0.33345	-0.32032	-0.32054	-0.31443	-0.30621	-0.30632	-0.29056	-0.26778	-0.24112	-0.22299	-0.19137	-0.16175	-0.16169	-0.03496	 0.02270	 0.05573	 0.08361	 0.09161	 0.11078	 0.12177	 0.13068	 0.13783	 0.14466	 0.14883	 0.14610	 0.14402	 0.14129	 0.13160	 0.12558	 0.11958	 0.10538	 0.08848	 0.06692	 0.03788	 0.00655	
      21	  10.004	     NaN	     NaN	     NaN	0.027516	  1.3525	     NaN	     NaN	   78.76	   0.000	4.955E+5	   0.042	  126.84	   14.52	    54.3	 1025.19	   23.76	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.95695	 0.97595	 0.93751	 0.92072	 0.90128	 0.85976	 0.82732	 0.81255	 0.76520	 0.74251	 0.71918	 0.69864	 0.67955	 0.68268	 0.67790	 0.68934	 0.69737	 0.72118	 0.74290	 0.77806	 0.80452	 0.83511	 0.86946	 0.89972	 0.92355	 0.95690	 0.96121	 0.97172	 0.97983	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05491	-0.04965	-0.04499	-0.03812	-0.03567	-0.02703	-0.03551	-0.02902	-0.03194	-0.01808	-0.01141	-0.01042	-0.00096	 0.00724	 0.01814	 0.01335	-0.12578	-0.14706	-0.18840	-0.22177	-0.25513	-0.28372	-0.31635	-0.31915	-0.33201	-0.35454	-0.34093	-0.34099	-0.33454	-0.32584	-0.32520	-0.30819	-0.28359	-0.25531	-0.23530	-0.20177	-0.17075	-0.16843	-0.03289	 0.02531	 0.06049	 0.08992	 0.09905	 0.11948	 0.13110	 0.14087	 0.14840	 0.15551	 0.15996	 0.15730	 0.15450	 0.15246	 0.14248	 0.13621	 0.12990	 0.11492	 0.09592	 0.07365	 0.04369	 0.01140	
      22	  11.005	     NaN	     NaN	     NaN	0.028951	  1.4299	     NaN	     NaN	   81.72	   0.000	4.950E+5	   0.042	  126.61	   14.51	    54.2	 1025.19	   23.76	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98597	 0.97227	 0.94525	 0.93742	 0.91882	 0.86088	 0.86729	 0.81764	 0.79337	 0.77187	 0.73387	 0.71048	 0.70894	 0.67917	 0.67769	 0.68069	 0.68594	 0.69158	 0.72192	 0.73474	 0.76561	 0.79053	 0.82561	 0.85240	 0.88703	 0.90846	 0.92840	 0.95017	 0.96677	 0.97763	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05364	-0.04767	-0.04247	-0.03492	-0.03257	-0.02804	-0.03746	-0.02941	-0.03012	-0.01223	-0.00735	-0.00647	 0.00318	 0.01127	 0.02206	 0.01739	-0.12994	-0.15322	-0.19691	-0.23248	-0.26806	-0.29864	-0.33275	-0.33639	-0.34982	-0.37356	-0.35952	-0.35942	-0.35236	-0.34294	-0.34190	-0.32355	-0.29730	-0.26693	-0.24519	-0.20967	-0.17589	-0.17203	-0.03028	 0.02926	 0.06606	 0.09653	 0.10684	 0.12812	 0.14050	 0.15084	 0.15880	 0.16589	 0.17048	 0.16811	 0.16548	 0.16361	 0.15345	 0.14699	 0.13995	 0.12411	 0.10413	 0.08106	 0.04964	 0.01616	
      23	  11.200	     NaN	     NaN	     NaN	0.029710	  1.4444	     NaN	     NaN	   78.29	   0.000	4.949E+5	   0.042	  126.55	   14.51	    54.2	 1025.18	   23.76	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98587	 0.97055	 0.94368	 0.93530	 0.91655	 0.85861	 0.86572	 0.81601	 0.79209	 0.77129	 0.73265	 0.70964	 0.70786	 0.67781	 0.67435	 0.67490	 0.67827	 0.68205	 0.71162	 0.72396	 0.75461	 0.77753	 0.81451	 0.84224	 0.87828	 0.90129	 0.92287	 0.94532	 0.96397	 0.97540	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05364	-0.04769	-0.04247	-0.03502	-0.03259	-0.02792	-0.03754	-0.02989	-0.03095	-0.01269	-0.00697	-0.00616	 0.00357	 0.01162	 0.02225	 0.01796	-0.13051	-0.15428	-0.19850	-0.23449	-0.27049	-0.30123	-0.33565	-0.33928	-0.35286	-0.37682	-0.36276	-0.36241	-0.35580	-0.34625	-0.34500	-0.32660	-0.29997	-0.26942	-0.24743	-0.21146	-0.17793	-0.17363	-0.02965	 0.02962	 0.06693	 0.09745	 0.10808	 0.12953	 0.14219	 0.15254	 0.16058	 0.16787	 0.17217	 0.17012	 0.16754	 0.16550	 0.15538	 0.14872	 0.14154	 0.12589	 0.10581	 0.08233	 0.05079	 0.01679	
      24	  11.401	     NaN	     NaN	     NaN	0.029566	  1.4567	     NaN	     NaN	   81.84	   0.000	4.947E+5	   0.042	  126.45	   14.50	    54.2	 1025.18	   23.76	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98727	 0.97363	 0.94860	 0.94246	 0.92539	 0.87017	 0.87840	 0.83018	 0.80707	 0.78683	 0.74739	 0.72223	 0.71908	 0.68695	 0.68245	 0.68083	 0.68139	 0.68122	 0.70549	 0.71521	 0.74365	 0.76601	 0.80132	 0.82871	 0.86464	 0.88869	 0.91136	 0.93547	 0.95497	 0.96913	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05451	-0.04829	-0.04320	-0.03537	-0.03345	-0.02844	-0.03816	-0.03050	-0.03203	-0.01372	-0.00755	-0.00646	 0.00309	 0.01151	 0.02229	 0.01790	-0.13144	-0.15531	-0.20010	-0.23653	-0.27296	-0.30411	-0.33904	-0.34249	-0.35639	-0.38040	-0.36606	-0.36607	-0.35892	-0.34936	-0.34808	-0.32948	-0.30261	-0.27148	-0.24936	-0.21297	-0.17866	-0.17381	-0.02998	 0.03004	 0.06743	 0.09831	 0.10890	 0.13070	 0.14320	 0.15375	 0.16197	 0.16949	 0.17374	 0.17148	 0.16886	 0.16693	 0.15683	 0.15001	 0.14300	 0.12711	 0.10687	 0.08274	 0.05172	 0.01759	
