   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16	 Cpwu_01	 Cpwu_02	 Cpwu_03	 Cpwu_04	 Cpwu_05	 Cpwu_06	 Cpwu_07	 Cpwu_08	 Cpwu_09	 Cpwu_10	 Cpwu_11	 Cpwu_12	 Cpwu_13	 Cpwu_14	 Cpwu_15	 Cpwu_16	 Cpwu_17	 Cpwu_18	 Cpwu_19	 Cpwu_20	 Cpwu_21	 Cpwu_22	 Cpwl_01	 Cpwl_02	 Cpwl_03	 Cpwl_04	 Cpwl_05	 Cpwl_06	 Cpwl_07	 Cpwl_08	 Cpwl_09	 Cpwl_10	 Cpwl_11	 Cpwl_12	 Cpwl_13	 Cpwl_14	 Cpwl_15	 Cpwl_16	 Cpwl_17	 Cpwl_18	 Cpwl_19	 Cpwl_20	 Cpwl_21	 Cpwl_22
      10	  12.600	     NaN	     NaN	     NaN	0.039822	  1.4976	     NaN	     NaN	   80.85	   0.000	9.842E+5	   0.083	  497.87	   28.74	   212.9	 1025.45	   23.19	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99510	 0.98957	 0.97784	 0.96022	 0.93472	 0.91973	 0.90589	 0.88904	 0.87096	 0.85378	 0.83222	 0.81183	 0.79180	 0.77144	 0.75342	 0.73657	 0.72155	 0.70843	 0.69593	 0.68826	 0.68354	 0.68274	 0.68435	 0.68972	 0.69772	 0.71176	 0.72500	 0.74362	 0.76033	 0.78266	 0.80537	 0.82803	 0.85148	 0.87420	 0.89324	 0.91139	 0.92903	 0.95828	 0.97512	 0.98662	 0.99442	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.06059	-0.04583	-0.03986	-0.03126	-0.02897	-0.02574	-0.03245	-0.03226	-0.02946	-0.02229	-0.00759	-0.00165	 0.00949	 0.01671	 0.02421	 0.02474	-0.12290	-0.14589	-0.19622	-0.23213	-0.26805	-0.29887	-0.32227	-0.33426	-0.35880	-0.39237	-0.37493	-0.36793	-0.35690	-0.34886	-0.34683	-0.32847	-0.30011	-0.26966	-0.24199	-0.20470	-0.16831	-0.15646	-0.01691	 0.04673	 0.08154	 0.10880	 0.12439	 0.14380	 0.16230	 0.17404	 0.18096	 0.18678	 0.18954	 0.18898	 0.18569	 0.18101	 0.17701	 0.16997	 0.15942	 0.14262	 0.12211	 0.09709	 0.06621	 0.02947	
      11	  12.798	     NaN	     NaN	     NaN	0.002739	  1.0671	     NaN	     NaN	   40.00	   0.000	9.846E+5	   0.083	  498.58	   28.76	   213.2	 1025.48	   23.26	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99266	 0.99190	 0.97937	 0.96240	-0.16769	-0.16045	-0.16050	-0.15855	-0.15911	-0.15435	-0.15161	-0.14645	-0.14383	-0.13853	-0.13461	-0.13410	-0.12597	-0.13371	-0.16015	-0.19418	-0.09431	-0.10770	-0.14839	-0.17524	-0.20209	-0.22887	-0.25207	-0.26672	-0.28717	-0.32765	-0.31851	-0.31797	-0.31457	-0.31565	-0.32432	-0.31758	-0.30192	-0.28203	-0.26074	-0.22710	-0.19259	-0.19045	-0.08817	-0.03753	-0.01313	 0.00699	 0.01653	 0.03208	 0.05009	 0.06315	 0.07207	 0.08068	 0.08695	 0.08804	 0.08721	 0.08617	 0.08721	 0.08650	 0.08349	 0.07509	 0.06432	 0.04953	 0.02856	 0.00130	
      12	  13.003	     NaN	     NaN	     NaN	0.002549	  1.0633	     NaN	     NaN	   40.00	   0.000	9.834E+5	   0.083	  497.40	   28.73	   212.7	 1025.48	   23.28	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99147	 0.99139	 0.98353	 0.96490	-0.17029	-0.16290	-0.16313	-0.16126	-0.16153	-0.15692	-0.15438	-0.14930	-0.14693	-0.14192	-0.13812	-0.13777	-0.12959	-0.13672	-0.15778	-0.18918	-0.09425	-0.10758	-0.14842	-0.17513	-0.20185	-0.22890	-0.25237	-0.26734	-0.28730	-0.32874	-0.31963	-0.31937	-0.31634	-0.31757	-0.32660	-0.32018	-0.30493	-0.28527	-0.26380	-0.23009	-0.19544	-0.19306	-0.09120	-0.04091	-0.01663	 0.00307	 0.01273	 0.02830	 0.04649	 0.05982	 0.06889	 0.07764	 0.08410	 0.08547	 0.08483	 0.08396	 0.08528	 0.08482	 0.08210	 0.07406	 0.06338	 0.04872	 0.02798	 0.00081	
      13	  13.198	     NaN	     NaN	     NaN	0.001263	  1.0690	     NaN	     NaN	   40.00	   0.000	1.001E+6	   0.085	  515.42	   29.25	   220.4	 1025.48	   23.29	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98792	 0.97416	-0.17253	-0.16511	-0.16525	-0.16323	-0.16350	-0.15875	-0.15624	-0.15117	-0.14919	-0.14514	-0.14343	-0.14488	-0.13629	-0.14750	-0.18192	-0.20932	-0.09485	-0.10836	-0.14924	-0.17636	-0.20348	-0.23072	-0.25451	-0.26951	-0.29004	-0.33132	-0.32249	-0.32224	-0.31926	-0.32062	-0.32995	-0.32369	-0.30823	-0.28825	-0.26680	-0.23264	-0.19776	-0.19491	-0.09306	-0.04273	-0.01851	 0.00133	 0.01114	 0.02698	 0.04539	 0.05887	 0.06815	 0.07725	 0.08394	 0.08515	 0.08464	 0.08375	 0.08528	 0.08482	 0.08223	 0.07405	 0.06345	 0.04870	 0.02790	 0.00053	
      14	  13.410	     NaN	     NaN	     NaN	0.002285	  1.0643	     NaN	     NaN	   40.00	   0.000	1.001E+6	   0.085	  514.98	   29.23	   220.2	 1025.49	   23.30	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99352	 0.99368	 0.98489	 0.96441	-0.17397	-0.16656	-0.16674	-0.16456	-0.16482	-0.16017	-0.15735	-0.15193	-0.14913	-0.14353	-0.13906	-0.13814	-0.12909	-0.13830	-0.16500	-0.19494	-0.09407	-0.10753	-0.14837	-0.17549	-0.20261	-0.22996	-0.25386	-0.26919	-0.28944	-0.33166	-0.32270	-0.32279	-0.31988	-0.32150	-0.33102	-0.32500	-0.30991	-0.29018	-0.26880	-0.23447	-0.19914	-0.19612	-0.09482	-0.04511	-0.02101	-0.00120	 0.00840	 0.02419	 0.04282	 0.05646	 0.06579	 0.07497	 0.08173	 0.08324	 0.08280	 0.08223	 0.08388	 0.08378	 0.08113	 0.07332	 0.06292	 0.04854	 0.02790	 0.00081	
      15	  13.601	     NaN	     NaN	     NaN	0.002666	  1.0637	     NaN	     NaN	   40.00	   0.000	9.999E+5	   0.085	  514.36	   29.22	   220.0	 1025.50	   23.31	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99238	 0.99356	 0.98209	 0.95747	-0.17647	-0.16904	-0.16928	-0.16722	-0.16742	-0.16275	-0.15999	-0.15463	-0.15200	-0.14666	-0.14293	-0.14242	-0.13355	-0.14237	-0.16965	-0.20110	-0.09399	-0.10740	-0.14856	-0.17569	-0.20283	-0.23037	-0.25455	-0.27014	-0.29048	-0.33298	-0.32430	-0.32448	-0.32177	-0.32358	-0.33332	-0.32753	-0.31265	-0.29304	-0.27175	-0.23722	-0.20161	-0.19830	-0.09704	-0.04773	-0.02377	-0.00401	 0.00546	 0.02145	 0.04031	 0.05430	 0.06386	 0.07322	 0.08024	 0.08171	 0.08127	 0.08088	 0.08275	 0.08269	 0.08033	 0.07261	 0.06235	 0.04812	 0.02762	 0.00072	
      16	  13.799	     NaN	     NaN	     NaN	0.003260	  1.0571	     NaN	     NaN	   40.00	   0.000	9.992E+5	   0.085	  513.66	   29.20	   219.7	 1025.50	   23.32	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99159	 0.98984	 0.97503	 0.95721	-0.17824	-0.17085	-0.17100	-0.16883	-0.16919	-0.16423	-0.16138	-0.15589	-0.15307	-0.14737	-0.14299	-0.14234	-0.13265	-0.14284	-0.17260	-0.21298	-0.09361	-0.10690	-0.14795	-0.17514	-0.20233	-0.22991	-0.25414	-0.26986	-0.29023	-0.33330	-0.32469	-0.32490	-0.32259	-0.32466	-0.33485	-0.32937	-0.31478	-0.29544	-0.27430	-0.23971	-0.20369	-0.19984	-0.09953	-0.05067	-0.02743	-0.00796	 0.00169	 0.01757	 0.03650	 0.05064	 0.06047	 0.07008	 0.07718	 0.07885	 0.07874	 0.07848	 0.08059	 0.08072	 0.07872	 0.07130	 0.06125	 0.04724	 0.02705	 0.00017	
      17	  14.004	     NaN	     NaN	     NaN	0.004582	  1.0548	     NaN	     NaN	   40.00	   0.000	9.984E+5	   0.085	  512.87	   29.18	   219.3	 1025.50	   23.33	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98702	 0.98173	 0.96558	 0.94754	-0.18043	-0.17303	-0.17320	-0.17107	-0.17137	-0.16642	-0.16369	-0.15821	-0.15531	-0.14955	-0.14478	-0.14356	-0.13341	-0.13827	-0.16308	-0.19955	-0.09368	-0.10709	-0.14816	-0.17536	-0.20255	-0.23026	-0.25469	-0.27055	-0.29114	-0.33413	-0.32596	-0.32628	-0.32402	-0.32625	-0.33662	-0.33142	-0.31698	-0.29791	-0.27682	-0.24206	-0.20587	-0.20161	-0.10186	-0.05323	-0.03028	-0.01104	-0.00138	 0.01472	 0.03385	 0.04804	 0.05807	 0.06778	 0.07523	 0.07699	 0.07694	 0.07680	 0.07898	 0.07951	 0.07774	 0.07037	 0.06052	 0.04669	 0.02653	-0.00025	
      18	  14.202	     NaN	     NaN	     NaN	0.004021	  1.0561	     NaN	     NaN	   40.00	   0.000	9.973E+5	   0.084	  511.83	   29.15	   218.9	 1025.50	   23.34	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99510	 0.98835	 0.98769	 0.97317	 0.94801	-0.18350	-0.17616	-0.17640	-0.17433	-0.17457	-0.16992	-0.16733	-0.16196	-0.15957	-0.15461	-0.15178	-0.15236	-0.14575	-0.15312	-0.17095	-0.19826	-0.09353	-0.10693	-0.14819	-0.17558	-0.20296	-0.23096	-0.25564	-0.27178	-0.29227	-0.33610	-0.32785	-0.32851	-0.32652	-0.32900	-0.33962	-0.33460	-0.32050	-0.30150	-0.28041	-0.24558	-0.20913	-0.20462	-0.10463	-0.05634	-0.03344	-0.01423	-0.00440	 0.01194	 0.03131	 0.04590	 0.05606	 0.06609	 0.07366	 0.07560	 0.07563	 0.07572	 0.07808	 0.07868	 0.07725	 0.07004	 0.06044	 0.04654	 0.02677	 0.00005	
      19	  14.404	     NaN	     NaN	     NaN	0.003468	  1.0536	     NaN	     NaN	   40.00	   0.000	9.962E+5	   0.084	  510.67	   29.11	   218.4	 1025.50	   23.34	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99058	 0.98934	 0.97538	 0.95070	-0.18632	-0.17890	-0.17912	-0.17714	-0.17738	-0.17262	-0.16989	-0.16445	-0.16175	-0.15612	-0.15170	-0.15075	-0.14163	-0.14904	-0.17011	-0.19923	-0.09343	-0.10690	-0.14832	-0.17581	-0.20330	-0.23145	-0.25637	-0.27283	-0.29343	-0.33763	-0.32955	-0.33028	-0.32861	-0.33133	-0.34224	-0.33755	-0.32367	-0.30483	-0.28395	-0.24874	-0.21202	-0.20707	-0.10755	-0.05957	-0.03700	-0.01773	-0.00805	 0.00837	 0.02787	 0.04271	 0.05319	 0.06334	 0.07084	 0.07305	 0.07345	 0.07368	 0.07628	 0.07704	 0.07578	 0.06882	 0.05939	 0.04582	 0.02596	-0.00060	
      20	  14.594	     NaN	     NaN	     NaN	0.003011	  1.0571	     NaN	     NaN	   40.00	   0.000	9.952E+5	   0.084	  509.82	   29.09	   218.0	 1025.50	   23.36	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99005	 0.99018	 0.97934	 0.96066	-0.18738	-0.17988	-0.18001	-0.17775	-0.17782	-0.17316	-0.17025	-0.16463	-0.16181	-0.15616	-0.15212	-0.15200	-0.14397	-0.14912	-0.16977	-0.20388	-0.09346	-0.10690	-0.14854	-0.17623	-0.20393	-0.23237	-0.25740	-0.27417	-0.29503	-0.33922	-0.33123	-0.33216	-0.33053	-0.33337	-0.34457	-0.33991	-0.32582	-0.30696	-0.28585	-0.25046	-0.21316	-0.20795	-0.10882	-0.06102	-0.03847	-0.01927	-0.00934	 0.00728	 0.02703	 0.04209	 0.05271	 0.06313	 0.07086	 0.07299	 0.07347	 0.07390	 0.07652	 0.07739	 0.07601	 0.06925	 0.05985	 0.04639	 0.02647	-0.00010	
      21	  14.800	     NaN	     NaN	     NaN	0.003585	  1.0543	     NaN	     NaN	   40.00	   0.000	9.942E+5	   0.084	  508.84	   29.06	   217.6	 1025.50	   23.38	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99146	 0.99032	 0.97418	 0.94496	-0.19091	-0.18345	-0.18375	-0.18154	-0.18173	-0.17703	-0.17437	-0.16882	-0.16591	-0.16036	-0.15573	-0.15409	-0.14344	-0.14797	-0.16829	-0.20774	-0.09349	-0.10698	-0.14863	-0.17641	-0.20418	-0.23279	-0.25816	-0.27509	-0.29565	-0.34119	-0.33315	-0.33424	-0.33274	-0.33589	-0.34741	-0.34301	-0.32937	-0.31056	-0.28972	-0.25432	-0.21667	-0.21115	-0.11203	-0.06460	-0.04251	-0.02320	-0.01340	 0.00330	 0.02337	 0.03853	 0.04943	 0.06002	 0.06809	 0.07037	 0.07093	 0.07139	 0.07438	 0.07543	 0.07438	 0.06777	 0.05866	 0.04513	 0.02560	-0.00086	
      22	  14.998	     NaN	     NaN	     NaN	0.003549	  1.0383	     NaN	     NaN	   40.00	   0.000	9.939E+5	   0.084	  508.53	   29.05	   217.5	 1025.50	   23.38	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98980	 0.98745	 0.97429	 0.95491	-0.19433	-0.18710	-0.18760	-0.18569	-0.18609	-0.18136	-0.17876	-0.17342	-0.17059	-0.16479	-0.16006	-0.15822	-0.14723	-0.14898	-0.16959	-0.19752	-0.09271	-0.10597	-0.14722	-0.17474	-0.20227	-0.23076	-0.25632	-0.27339	-0.29401	-0.33957	-0.33181	-0.33342	-0.33213	-0.33586	-0.34789	-0.34410	-0.33124	-0.31313	-0.29275	-0.25765	-0.21998	-0.21385	-0.11615	-0.06995	-0.04857	-0.02963	-0.02002	-0.00318	 0.01699	 0.03265	 0.04377	 0.05476	 0.06325	 0.06560	 0.06635	 0.06708	 0.07035	 0.07200	 0.07123	 0.06502	 0.05617	 0.04343	 0.02421	-0.00197	
      23	   0.000	     NaN	     NaN	     NaN	0.039914	  0.1813	     NaN	     NaN	   -0.01	   0.000	3.610E+5	   0.031	   67.00	   10.54	    28.7	 1025.51	   23.26	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98012	 0.95662	 0.92452	 0.88581	 0.84626	 0.80725	 0.77949	 0.75244	 0.74500	 0.74048	 0.73763	 0.73987	 0.73980	 0.73767	 0.74588	 0.75104	 0.75681	 0.76680	 0.77368	 0.78490	 0.79488	 0.80577	 0.81999	 0.82854	 0.84145	 0.85129	 0.86508	 0.87073	 0.88469	 0.89218	 0.90902	 0.91706	 0.92452	 0.93395	 0.94269	 0.95050	 0.96215	 0.97232	 0.96911	 0.97590	 0.98218	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03028	-0.02359	-0.02166	-0.02671	-0.03508	-0.03861	-0.04417	-0.04434	-0.04192	-0.03641	-0.03166	-0.03107	-0.02098	-0.01932	-0.02277	-0.03075	-0.06205	-0.05764	-0.08019	-0.08448	-0.08878	-0.09369	-0.10120	-0.10387	-0.10767	-0.12810	-0.12306	-0.11864	-0.11230	-0.11087	-0.11654	-0.11168	-0.10519	-0.10311	-0.09862	-0.08951	-0.08208	-0.10585	-0.09323	-0.05580	-0.04939	-0.04860	-0.05145	-0.05699	-0.05157	-0.04939	-0.04938	-0.04615	-0.04576	-0.04516	-0.04612	-0.04662	-0.04432	-0.04260	-0.04031	-0.03834	-0.03631	-0.03822	-0.04696	-0.05856	
