   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16	 Cpwu_01	 Cpwu_02	 Cpwu_03	 Cpwu_04	 Cpwu_05	 Cpwu_06	 Cpwu_07	 Cpwu_08	 Cpwu_09	 Cpwu_10	 Cpwu_11	 Cpwu_12	 Cpwu_13	 Cpwu_14	 Cpwu_15	 Cpwu_16	 Cpwu_17	 Cpwu_18	 Cpwu_19	 Cpwu_20	 Cpwu_21	 Cpwu_22	 Cpwl_01	 Cpwl_02	 Cpwl_03	 Cpwl_04	 Cpwl_05	 Cpwl_06	 Cpwl_07	 Cpwl_08	 Cpwl_09	 Cpwl_10	 Cpwl_11	 Cpwl_12	 Cpwl_13	 Cpwl_14	 Cpwl_15	 Cpwl_16	 Cpwl_17	 Cpwl_18	 Cpwl_19	 Cpwl_20	 Cpwl_21	 Cpwl_22
      10	  -0.994	     NaN	     NaN	     NaN	0.049556	  0.0550	     NaN	     NaN	   78.94	   0.000	1.003E+6	   0.085	  522.93	   29.54	   223.6	 1023.29	   24.28	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99261	 0.98901	 0.97395	 0.95556	 0.92655	 0.89758	 0.86676	 0.84992	 0.83743	 0.82288	 0.80585	 0.79630	 0.78182	 0.77066	 0.76250	 0.75325	 0.74661	 0.74298	 0.73655	 0.73462	 0.73368	 0.73421	 0.73552	 0.74020	 0.74309	 0.74759	 0.75346	 0.75979	 0.76718	 0.77669	 0.78376	 0.79350	 0.80296	 0.81207	 0.82253	 0.83431	 0.84234	 0.85327	 0.86335	 0.88452	 0.90042	 0.91803	 0.93434	 0.94968	 0.95875	 0.97113	 0.97991	 0.98936	 0.99472	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.01922	-0.01365	-0.01554	-0.01736	-0.02377	-0.03202	-0.04317	-0.04624	-0.04735	-0.04308	-0.03492	-0.03128	-0.02024	-0.01782	-0.01698	-0.02615	-0.04115	-0.03380	-0.04754	-0.05133	-0.05512	-0.06103	-0.06756	-0.06969	-0.07449	-0.09171	-0.08344	-0.08082	-0.07595	-0.07483	-0.08006	-0.07778	-0.07463	-0.07136	-0.06747	-0.06293	-0.05852	-0.08125	-0.08404	-0.05496	-0.04929	-0.04821	-0.05835	-0.06271	-0.06124	-0.05940	-0.05756	-0.05370	-0.04865	-0.05113	-0.05471	-0.05592	-0.05182	-0.04722	-0.04068	-0.03802	-0.03458	-0.03290	-0.03634	-0.04783	
      11	  -0.003	     NaN	     NaN	     NaN	0.042529	  0.1932	     NaN	     NaN	   81.14	   0.000	1.005E+6	   0.086	  524.90	   29.60	   224.5	 1023.28	   24.29	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99270	 0.97993	 0.96594	 0.93886	 0.90581	 0.86173	 0.82699	 0.79620	 0.78169	 0.77329	 0.76352	 0.75314	 0.74987	 0.74369	 0.74138	 0.74232	 0.74360	 0.74645	 0.75171	 0.75480	 0.76178	 0.76890	 0.77697	 0.78536	 0.79693	 0.80450	 0.81463	 0.82507	 0.83598	 0.84626	 0.85760	 0.86650	 0.87794	 0.88908	 0.89865	 0.90836	 0.91892	 0.92482	 0.93333	 0.94104	 0.95559	 0.96562	 0.97430	 0.98224	 0.98800	 0.99077	 0.99457	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02159	-0.01555	-0.01691	-0.01804	-0.02496	-0.03212	-0.03859	-0.03839	-0.03694	-0.02926	-0.02217	-0.02136	-0.01346	-0.01290	-0.01134	-0.01946	-0.04809	-0.04293	-0.05880	-0.06495	-0.07110	-0.07869	-0.08640	-0.08938	-0.09488	-0.11309	-0.10441	-0.10171	-0.09642	-0.09513	-0.09984	-0.09670	-0.09175	-0.08654	-0.08093	-0.07385	-0.06664	-0.08652	-0.07393	-0.04049	-0.03091	-0.02659	-0.03384	-0.03540	-0.03250	-0.02968	-0.02763	-0.02417	-0.01963	-0.02236	-0.02632	-0.02849	-0.02594	-0.02325	-0.01922	-0.01928	-0.01884	-0.02025	-0.02669	-0.04074	
      12	   1.004	     NaN	     NaN	     NaN	0.035687	  0.3468	     NaN	     NaN	   78.55	   0.000	1.006E+6	   0.086	  526.08	   29.63	   225.0	 1023.29	   24.30	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99214	 0.97824	 0.94592	 0.90777	 0.86466	 0.84278	 0.82728	 0.80979	 0.79130	 0.78158	 0.76885	 0.76114	 0.75725	 0.75403	 0.75367	 0.75661	 0.75753	 0.76290	 0.76921	 0.77674	 0.78420	 0.79580	 0.80354	 0.81351	 0.82442	 0.83606	 0.84655	 0.85897	 0.86823	 0.87968	 0.89180	 0.90149	 0.91186	 0.92338	 0.92977	 0.93890	 0.94678	 0.96117	 0.97081	 0.97897	 0.98627	 0.99125	 0.99332	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02607	-0.01917	-0.01963	-0.01896	-0.02148	-0.02451	-0.03104	-0.03173	-0.03107	-0.02453	-0.01777	-0.01737	-0.00939	-0.00783	-0.00516	-0.01203	-0.05615	-0.05369	-0.07209	-0.08107	-0.09005	-0.09977	-0.10893	-0.11291	-0.11955	-0.13866	-0.12970	-0.12678	-0.12113	-0.11931	-0.12356	-0.11929	-0.11210	-0.10469	-0.09703	-0.08705	-0.07701	-0.09321	-0.06389	-0.02611	-0.01260	-0.00487	-0.00897	-0.00761	-0.00280	 0.00096	 0.00341	 0.00675	 0.01082	 0.00794	 0.00349	 0.00050	 0.00170	 0.00253	 0.00412	 0.00137	-0.00151	-0.00618	-0.01578	-0.03282	
      13	   2.002	     NaN	     NaN	     NaN	0.031137	  0.4893	     NaN	     NaN	   81.18	   0.000	1.007E+6	   0.086	  527.08	   29.66	   225.4	 1023.28	   24.30	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99330	 0.97855	 0.94793	 0.92540	 0.90558	 0.88151	 0.85432	 0.83585	 0.81268	 0.79478	 0.78263	 0.77175	 0.76575	 0.76427	 0.76145	 0.76405	 0.76811	 0.77392	 0.78033	 0.79099	 0.79832	 0.80815	 0.81853	 0.82956	 0.83997	 0.85164	 0.86123	 0.87362	 0.88576	 0.89629	 0.90743	 0.91904	 0.92575	 0.93513	 0.94339	 0.95920	 0.96932	 0.97830	 0.98593	 0.99125	 0.99351	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02987	-0.02221	-0.02199	-0.02012	-0.02136	-0.02021	-0.02568	-0.02582	-0.02618	-0.02064	-0.01462	-0.01402	-0.00573	-0.00325	 0.00042	-0.00539	-0.06385	-0.06391	-0.08494	-0.09674	-0.10854	-0.12039	-0.13104	-0.13587	-0.14366	-0.16361	-0.15428	-0.15113	-0.14507	-0.14267	-0.14633	-0.14100	-0.13162	-0.12170	-0.11204	-0.09894	-0.08608	-0.09910	-0.05502	-0.01326	 0.00347	 0.01429	 0.01296	 0.01692	 0.02339	 0.02806	 0.03096	 0.03442	 0.03812	 0.03519	 0.03051	 0.02687	 0.02701	 0.02625	 0.02578	 0.02055	 0.01488	 0.00723	-0.00538	-0.02513	
      14	   3.007	     NaN	     NaN	     NaN	0.026888	  0.6218	     NaN	     NaN	   78.49	   0.000	1.007E+6	   0.086	  527.54	   29.67	   225.6	 1023.26	   24.31	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99298	 0.96672	 0.92349	 0.86781	 0.83935	 0.81781	 0.79690	 0.77805	 0.77041	 0.76222	 0.76067	 0.76433	 0.77030	 0.77877	 0.79038	 0.79882	 0.81045	 0.82265	 0.83548	 0.84685	 0.86164	 0.87080	 0.88267	 0.89427	 0.90526	 0.91471	 0.92554	 0.93314	 0.94258	 0.95135	 0.95833	 0.96484	 0.97225	 0.97458	 0.97961	 0.98367	 0.98983	 0.99293	 0.99527	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03133	-0.02292	-0.02207	-0.01926	-0.02022	-0.02011	-0.02240	-0.02117	-0.01932	-0.01308	-0.00849	-0.00880	-0.00075	 0.00215	 0.00632	 0.00146	-0.07091	-0.07343	-0.09700	-0.11158	-0.12616	-0.13999	-0.15205	-0.15776	-0.16691	-0.18754	-0.17775	-0.17443	-0.16791	-0.16511	-0.16820	-0.16165	-0.15022	-0.13811	-0.12646	-0.11072	-0.09518	-0.10482	-0.04702	-0.00199	 0.01763	 0.03103	 0.03222	 0.03854	 0.04654	 0.05208	 0.05556	 0.05912	 0.06247	 0.05977	 0.05495	 0.05081	 0.05004	 0.04804	 0.04588	 0.03851	 0.03036	 0.02001	 0.00475	-0.01743	
      15	   4.000	     NaN	     NaN	     NaN	0.024936	  0.7431	     NaN	     NaN	   81.42	   0.000	1.007E+6	   0.086	  527.55	   29.67	   225.6	 1023.27	   24.32	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98241	 0.94767	 0.92065	 0.89519	 0.86443	 0.83140	 0.80839	 0.78202	 0.76449	 0.75561	 0.75115	 0.75451	 0.76352	 0.77221	 0.78530	 0.80013	 0.81547	 0.82895	 0.84617	 0.85617	 0.86941	 0.88185	 0.89397	 0.90469	 0.91658	 0.92522	 0.93580	 0.94546	 0.95298	 0.96067	 0.96905	 0.97222	 0.97783	 0.98222	 0.98890	 0.99237	 0.99499	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03446	-0.02535	-0.02393	-0.02020	-0.02041	-0.01788	-0.02079	-0.01819	-0.01672	-0.01102	-0.00642	-0.00637	 0.00201	 0.00571	 0.01066	 0.00659	-0.07773	-0.08253	-0.10874	-0.12595	-0.14316	-0.15896	-0.17254	-0.17901	-0.18964	-0.21070	-0.20052	-0.19693	-0.19000	-0.18655	-0.18903	-0.18130	-0.16782	-0.15325	-0.13973	-0.12127	-0.10305	-0.10993	-0.04039	 0.00776	 0.02989	 0.04550	 0.04891	 0.05731	 0.06678	 0.07317	 0.07698	 0.08086	 0.08410	 0.08156	 0.07665	 0.07221	 0.07066	 0.06759	 0.06388	 0.05470	 0.04440	 0.03161	 0.01395	-0.01045	
      16	   5.004	     NaN	     NaN	     NaN	0.023372	  0.8572	     NaN	     NaN	   78.80	   0.000	1.007E+6	   0.086	  527.41	   29.67	   225.5	 1023.28	   24.32	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99220	 0.98039	 0.96794	 0.94654	 0.91594	 0.89015	 0.85325	 0.81868	 0.79077	 0.76528	 0.74945	 0.74329	 0.74088	 0.74888	 0.76229	 0.77948	 0.79673	 0.81912	 0.83248	 0.84950	 0.86518	 0.88073	 0.89336	 0.90658	 0.91607	 0.92732	 0.93779	 0.94602	 0.95459	 0.96383	 0.96781	 0.97403	 0.97892	 0.98659	 0.99081	 0.99414	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03806	-0.02827	-0.02621	-0.02166	-0.02134	-0.01767	-0.02028	-0.01664	-0.01534	-0.00979	-0.00518	-0.00477	 0.00395	 0.00833	 0.01388	 0.01063	-0.08461	-0.09171	-0.12033	-0.14023	-0.16014	-0.17794	-0.19292	-0.20036	-0.21241	-0.23371	-0.22310	-0.21940	-0.21204	-0.20794	-0.20982	-0.20109	-0.18555	-0.16876	-0.15341	-0.13243	-0.11188	-0.11589	-0.03490	 0.01571	 0.04011	 0.05775	 0.06318	 0.07349	 0.08427	 0.09147	 0.09578	 0.09988	 0.10312	 0.10063	 0.09575	 0.09102	 0.08887	 0.08488	 0.07991	 0.06920	 0.05690	 0.04197	 0.02213	-0.00446	
      17	   6.005	     NaN	     NaN	     NaN	0.021955	  0.9677	     NaN	     NaN	   81.08	   0.000	1.007E+6	   0.086	  527.11	   29.66	   225.4	 1023.25	   24.32	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99120	 0.97711	 0.96466	 0.93771	 0.90660	 0.87419	 0.83545	 0.80098	 0.77374	 0.74832	 0.73495	 0.73025	 0.73500	 0.74690	 0.76932	 0.78654	 0.80993	 0.83271	 0.85627	 0.87479	 0.89277	 0.90555	 0.91940	 0.93151	 0.94093	 0.95028	 0.96000	 0.96454	 0.97120	 0.97674	 0.98562	 0.99008	 0.99384	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04153	-0.03116	-0.02853	-0.02322	-0.02246	-0.01816	-0.01902	-0.01628	-0.01468	-0.00900	-0.00431	-0.00355	 0.00552	 0.01062	 0.01680	 0.01421	-0.09119	-0.10075	-0.13199	-0.15455	-0.17711	-0.19696	-0.21339	-0.22176	-0.23537	-0.25689	-0.24591	-0.24199	-0.23407	-0.22944	-0.23061	-0.22079	-0.20312	-0.18396	-0.16663	-0.14306	-0.11992	-0.12144	-0.03011	 0.02294	 0.04966	 0.06920	 0.07646	 0.08847	 0.10056	 0.10854	 0.11331	 0.11765	 0.12079	 0.11847	 0.11364	 0.10876	 0.10611	 0.10130	 0.09526	 0.08310	 0.06909	 0.05211	 0.03019	 0.00162	
      18	   7.002	     NaN	     NaN	     NaN	0.021483	  1.0699	     NaN	     NaN	   78.89	   0.000	1.006E+6	   0.086	  526.64	   29.65	   225.2	 1023.23	   24.32	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98324	 0.96606	 0.94762	 0.92031	 0.88453	 0.85550	 0.81679	 0.78259	 0.75706	 0.73480	 0.72405	 0.72483	 0.73088	 0.74753	 0.76996	 0.79676	 0.82197	 0.85240	 0.87041	 0.89156	 0.90950	 0.92571	 0.93766	 0.94917	 0.95621	 0.96437	 0.97164	 0.97672	 0.98169	 0.98738	 0.98834	 0.99161	 0.99392	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04187	-0.03080	-0.02760	-0.02163	-0.02064	-0.01648	-0.01870	-0.01394	-0.01065	-0.00466	-0.00044	 0.00035	 0.00946	 0.01480	 0.02137	 0.01916	-0.09718	-0.10891	-0.14259	-0.16776	-0.19292	-0.21472	-0.23250	-0.24178	-0.25678	-0.27873	-0.26732	-0.26308	-0.25473	-0.24949	-0.25002	-0.23905	-0.21946	-0.19821	-0.17908	-0.15320	-0.12787	-0.12676	-0.02534	 0.02964	 0.05825	 0.07950	 0.08843	 0.10208	 0.11514	 0.12388	 0.12909	 0.13360	 0.13678	 0.13457	 0.12981	 0.12476	 0.12168	 0.11626	 0.10928	 0.09594	 0.08036	 0.06160	 0.03792	 0.00755	
      19	   7.999	     NaN	     NaN	     NaN	0.021108	  1.1699	     NaN	     NaN	   81.07	   0.000	1.006E+6	   0.086	  525.98	   29.63	   224.9	 1023.22	   24.32	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99178	 0.98610	 0.97285	 0.95016	 0.93008	 0.89636	 0.86059	 0.82677	 0.79039	 0.76027	 0.73883	 0.72102	 0.71573	 0.71980	 0.73426	 0.75404	 0.78498	 0.80762	 0.83778	 0.86593	 0.89361	 0.91422	 0.93309	 0.94516	 0.95744	 0.96712	 0.97317	 0.97908	 0.98516	 0.98642	 0.98998	 0.99247	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04499	-0.03337	-0.02969	-0.02294	-0.02177	-0.01665	-0.01870	-0.01448	-0.01161	-0.00427	 0.00022	 0.00136	 0.01077	 0.01665	 0.02377	 0.02218	-0.10344	-0.11735	-0.15360	-0.18136	-0.20911	-0.23296	-0.25227	-0.26240	-0.27857	-0.30117	-0.28931	-0.28484	-0.27604	-0.27015	-0.26997	-0.25770	-0.23602	-0.21253	-0.19152	-0.16311	-0.13525	-0.13183	-0.02143	 0.03580	 0.06615	 0.08901	 0.09939	 0.11447	 0.12863	 0.13801	 0.14373	 0.14847	 0.15158	 0.14966	 0.14490	 0.13973	 0.13633	 0.13036	 0.12252	 0.10809	 0.09102	 0.07062	 0.04519	 0.01309	
      20	   9.007	     NaN	     NaN	     NaN	0.021583	  1.2634	     NaN	     NaN	   78.57	   0.000	1.005E+6	   0.086	  525.07	   29.60	   224.5	 1023.23	   24.32	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99297	 0.98112	 0.97223	 0.95093	 0.92566	 0.89892	 0.86430	 0.82941	 0.79826	 0.76554	 0.74145	 0.72266	 0.71343	 0.71367	 0.72551	 0.73913	 0.76265	 0.78933	 0.82191	 0.85081	 0.88092	 0.90341	 0.92717	 0.94583	 0.95864	 0.96916	 0.97834	 0.98155	 0.98665	 0.99012	 0.99471	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04812	-0.03585	-0.03176	-0.02433	-0.02269	-0.01722	-0.01815	-0.01588	-0.01332	-0.00444	 0.00062	 0.00211	 0.01180	 0.01813	 0.02573	 0.02466	-0.10931	-0.12541	-0.16398	-0.19427	-0.22455	-0.25040	-0.27118	-0.28217	-0.29939	-0.32295	-0.31058	-0.30584	-0.29654	-0.29006	-0.28911	-0.27561	-0.25201	-0.22641	-0.20362	-0.17303	-0.14321	-0.13728	-0.01771	 0.04094	 0.07296	 0.09734	 0.10913	 0.12547	 0.14062	 0.15062	 0.15672	 0.16165	 0.16472	 0.16300	 0.15838	 0.15317	 0.14943	 0.14299	 0.13443	 0.11899	 0.10069	 0.07886	 0.05182	 0.01816	
      21	  10.004	     NaN	     NaN	     NaN	0.022154	  1.3540	     NaN	     NaN	   81.47	   0.000	1.004E+6	   0.086	  524.21	   29.58	   224.2	 1023.23	   24.32	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99332	 0.99151	 0.97987	 0.96588	 0.94855	 0.92284	 0.89370	 0.86409	 0.82881	 0.79790	 0.76668	 0.74019	 0.72246	 0.71252	 0.71027	 0.71634	 0.73007	 0.75203	 0.77635	 0.80781	 0.83556	 0.86888	 0.89883	 0.92295	 0.94406	 0.96146	 0.97052	 0.97951	 0.98548	 0.99267	 0.99536	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05135	-0.03855	-0.03399	-0.02591	-0.02391	-0.01828	-0.01771	-0.01761	-0.01464	-0.00618	 0.00066	 0.00256	 0.01247	 0.01936	 0.02738	 0.02683	-0.11508	-0.13328	-0.17438	-0.20721	-0.24004	-0.26793	-0.29021	-0.30211	-0.32019	-0.34482	-0.33189	-0.32691	-0.31716	-0.31004	-0.30833	-0.29357	-0.26800	-0.24019	-0.21550	-0.18251	-0.15031	-0.14221	-0.01474	 0.04587	 0.07937	 0.10513	 0.11811	 0.13574	 0.15177	 0.16232	 0.16880	 0.17394	 0.17697	 0.17545	 0.17098	 0.16566	 0.16175	 0.15485	 0.14562	 0.12934	 0.10987	 0.08670	 0.05819	 0.02309	
      22	  10.994	     NaN	     NaN	     NaN	0.023103	  1.4405	     NaN	     NaN	   78.93	   0.000	1.003E+6	   0.085	  523.23	   29.55	   223.7	 1023.22	   24.32	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99407	 0.98540	 0.97837	 0.96486	 0.94328	 0.92580	 0.89635	 0.86590	 0.83665	 0.80348	 0.77454	 0.75194	 0.72980	 0.71676	 0.71038	 0.71170	 0.71996	 0.74016	 0.75732	 0.78357	 0.81240	 0.84508	 0.87342	 0.90188	 0.92332	 0.94510	 0.96216	 0.97332	 0.98230	 0.98996	 0.99146	 0.99486	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05057	-0.03713	-0.03201	-0.02339	-0.02114	-0.01581	-0.01932	-0.01556	-0.01279	-0.00135	 0.00459	 0.00654	 0.01645	 0.02344	 0.03162	 0.03109	-0.12026	-0.14052	-0.18408	-0.21945	-0.25482	-0.28468	-0.30846	-0.32140	-0.34020	-0.36594	-0.35267	-0.34745	-0.33713	-0.32937	-0.32687	-0.31079	-0.28325	-0.25338	-0.22703	-0.19184	-0.15777	-0.14722	-0.01164	 0.05043	 0.08540	 0.11242	 0.12663	 0.14547	 0.16224	 0.17333	 0.18018	 0.18550	 0.18858	 0.18719	 0.18279	 0.17745	 0.17327	 0.16592	 0.15608	 0.13898	 0.11857	 0.09405	 0.06417	 0.02771	
      23	  12.002	     NaN	     NaN	     NaN	0.024547	  1.5218	     NaN	     NaN	   81.35	   0.000	1.002E+6	   0.085	  522.26	   29.52	   223.3	 1023.23	   24.32	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99204	 0.98871	 0.98034	 0.96506	 0.95407	 0.93248	 0.90840	 0.88332	 0.85239	 0.82237	 0.79613	 0.76711	 0.74483	 0.72555	 0.71248	 0.70675	 0.71022	 0.71608	 0.72936	 0.74897	 0.77543	 0.80187	 0.83156	 0.85722	 0.88744	 0.91507	 0.93618	 0.95473	 0.97033	 0.97802	 0.98618	 0.99146	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05393	-0.03994	-0.03441	-0.02513	-0.02250	-0.01675	-0.02001	-0.01807	-0.01556	-0.00435	 0.00400	 0.00626	 0.01654	 0.02389	 0.03244	 0.03243	-0.12566	-0.14798	-0.19385	-0.23165	-0.26944	-0.30136	-0.32660	-0.34050	-0.36018	-0.38683	-0.37314	-0.36761	-0.35695	-0.34854	-0.34532	-0.32808	-0.29863	-0.26668	-0.23855	-0.20112	-0.16492	-0.15250	-0.00986	 0.05383	 0.09010	 0.11823	 0.13352	 0.15346	 0.17106	 0.18262	 0.18986	 0.19534	 0.19847	 0.19729	 0.19297	 0.18765	 0.18337	 0.17573	 0.16539	 0.14768	 0.12626	 0.10069	 0.06960	 0.03193	
      24	  12.499	     NaN	     NaN	     NaN	0.025414	  1.5583	     NaN	     NaN	   78.82	   0.000	1.002E+6	   0.085	  521.87	   29.51	   223.2	 1023.24	   24.33	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99401	 0.99211	 0.98527	 0.97227	 0.96388	 0.94507	 0.92404	 0.90220	 0.87365	 0.84467	 0.81786	 0.78740	 0.76250	 0.73855	 0.71964	 0.70796	 0.70386	 0.70435	 0.71167	 0.72549	 0.74663	 0.76940	 0.79768	 0.82278	 0.85460	 0.88457	 0.90990	 0.93269	 0.95303	 0.96475	 0.97673	 0.98503	 0.99470	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05532	-0.04108	-0.03533	-0.02582	-0.02302	-0.01713	-0.02002	-0.01898	-0.01637	-0.00612	 0.00379	 0.00618	 0.01670	 0.02418	 0.03294	 0.03301	-0.12809	-0.15132	-0.19816	-0.23710	-0.27604	-0.30889	-0.33484	-0.34917	-0.36936	-0.39621	-0.38242	-0.37692	-0.36595	-0.35730	-0.35370	-0.33596	-0.30562	-0.27277	-0.24393	-0.20562	-0.16859	-0.15507	-0.00891	 0.05523	 0.09207	 0.12069	 0.13651	 0.15684	 0.17480	 0.18660	 0.19401	 0.19964	 0.20275	 0.20169	 0.19739	 0.19209	 0.18769	 0.17995	 0.16944	 0.15142	 0.12958	 0.10353	 0.07192	 0.03373	
