   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16	 Cpwu_01	 Cpwu_02	 Cpwu_03	 Cpwu_04	 Cpwu_05	 Cpwu_06	 Cpwu_07	 Cpwu_08	 Cpwu_09	 Cpwu_10	 Cpwu_11	 Cpwu_12	 Cpwu_13	 Cpwu_14	 Cpwu_15	 Cpwu_16	 Cpwu_17	 Cpwu_18	 Cpwu_19	 Cpwu_20	 Cpwu_21	 Cpwu_22	 Cpwl_01	 Cpwl_02	 Cpwl_03	 Cpwl_04	 Cpwl_05	 Cpwl_06	 Cpwl_07	 Cpwl_08	 Cpwl_09	 Cpwl_10	 Cpwl_11	 Cpwl_12	 Cpwl_13	 Cpwl_14	 Cpwl_15	 Cpwl_16	 Cpwl_17	 Cpwl_18	 Cpwl_19	 Cpwl_20	 Cpwl_21	 Cpwl_22
      10	  -0.994	     NaN	     NaN	     NaN	0.048686	  0.0705	     NaN	     NaN	   80.66	   0.000	1.504E+6	   0.128	 1182.99	   44.48	   505.0	 1023.92	   25.10	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99256	 0.96835	 0.94707	 0.91912	 0.89178	 0.86151	 0.82868	 0.79429	 0.76998	 0.75047	 0.74289	 0.73860	 0.73467	 0.73262	 0.73163	 0.73145	 0.73384	 0.73676	 0.74153	 0.74642	 0.75257	 0.75891	 0.76667	 0.77487	 0.78487	 0.79398	 0.80536	 0.81402	 0.82535	 0.83505	 0.84677	 0.85715	 0.86855	 0.87739	 0.88765	 0.89781	 0.90671	 0.91530	 0.92391	 0.93115	 0.93885	 0.94624	 0.95880	 0.96780	 0.97557	 0.98245	 0.98764	 0.99108	 0.99467	 0.99632	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.01578	-0.00988	-0.01194	-0.01821	-0.03425	-0.03824	-0.04248	-0.04121	-0.03870	-0.03041	-0.02303	-0.02141	-0.01431	-0.01492	-0.01516	-0.01577	-0.03842	-0.03224	-0.05814	-0.05694	-0.05574	-0.06019	-0.06619	-0.06885	-0.07392	-0.09676	-0.08298	-0.07156	-0.06497	-0.07767	-0.08802	-0.07690	-0.07365	-0.07068	-0.06674	-0.06129	-0.05605	-0.07909	-0.08036	-0.05112	-0.04486	-0.04315	-0.05415	-0.05828	-0.05559	-0.05440	-0.05465	-0.05063	-0.04475	-0.04789	-0.05249	-0.05118	-0.04772	-0.04325	-0.03767	-0.03494	-0.03142	-0.02995	-0.03387	-0.04556	
      11	   0.000	     NaN	     NaN	     NaN	0.042012	  0.2067	     NaN	     NaN	   79.09	   0.000	1.506E+6	   0.129	 1187.82	   44.57	   507.0	 1023.93	   25.16	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99092	 0.97786	 0.95946	 0.93334	 0.89875	 0.85573	 0.81993	 0.78883	 0.77575	 0.76649	 0.75783	 0.75080	 0.74621	 0.74187	 0.74044	 0.74090	 0.74320	 0.74704	 0.75219	 0.75760	 0.76470	 0.77261	 0.78190	 0.79067	 0.80203	 0.81037	 0.82150	 0.83131	 0.84341	 0.85424	 0.86598	 0.87563	 0.88672	 0.89800	 0.90759	 0.91682	 0.92571	 0.93324	 0.94104	 0.94845	 0.96111	 0.97007	 0.97788	 0.98442	 0.98942	 0.99284	 0.99592	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.01915	-0.01253	-0.01372	-0.01524	-0.02605	-0.02969	-0.03518	-0.03476	-0.03280	-0.02485	-0.01832	-0.01716	-0.01016	-0.00980	-0.00894	-0.00828	-0.04516	-0.04109	-0.06931	-0.07027	-0.07123	-0.07748	-0.08459	-0.08787	-0.09382	-0.11849	-0.10378	-0.09197	-0.08500	-0.09782	-0.10770	-0.09542	-0.09031	-0.08540	-0.07971	-0.07172	-0.06389	-0.08363	-0.07030	-0.03676	-0.02687	-0.02191	-0.02980	-0.03122	-0.02693	-0.02499	-0.02485	-0.02104	-0.01589	-0.01931	-0.02444	-0.02412	-0.02202	-0.01947	-0.01622	-0.01625	-0.01570	-0.01732	-0.02417	-0.03843	
      12	   1.001	     NaN	     NaN	     NaN	0.035445	  0.3557	     NaN	     NaN	   80.91	   0.000	1.508E+6	   0.129	 1191.67	   44.65	   508.7	 1023.91	   25.22	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99030	 0.97440	 0.94091	 0.90169	 0.85816	 0.83766	 0.82082	 0.80442	 0.78983	 0.77847	 0.76743	 0.76049	 0.75587	 0.75388	 0.75433	 0.75639	 0.75959	 0.76492	 0.77136	 0.78005	 0.78798	 0.79881	 0.80698	 0.81825	 0.82844	 0.84049	 0.85152	 0.86332	 0.87310	 0.88488	 0.89633	 0.90660	 0.91664	 0.92642	 0.93445	 0.94253	 0.95012	 0.96343	 0.97247	 0.98017	 0.98672	 0.99152	 0.99437	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02263	-0.01523	-0.01556	-0.01508	-0.02130	-0.02172	-0.02751	-0.02743	-0.02649	-0.01974	-0.01400	-0.01275	-0.00553	-0.00415	-0.00219	-0.00032	-0.05256	-0.05118	-0.08223	-0.08574	-0.08926	-0.09770	-0.10615	-0.11005	-0.11694	-0.14420	-0.12811	-0.11584	-0.10850	-0.12120	-0.13053	-0.11684	-0.10962	-0.10234	-0.09465	-0.08370	-0.07306	-0.08958	-0.05997	-0.02213	-0.00852	-0.00036	-0.00513	-0.00372	 0.00230	 0.00516	 0.00579	 0.00965	 0.01418	 0.01063	 0.00508	 0.00444	 0.00522	 0.00589	 0.00680	 0.00403	 0.00144	-0.00348	-0.01349	-0.03068	
      13	   1.998	     NaN	     NaN	     NaN	0.030887	  0.4946	     NaN	     NaN	   79.11	   0.000	1.509E+6	   0.129	 1193.54	   44.69	   509.5	 1023.88	   25.28	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99182	 0.97434	 0.93962	 0.91760	 0.89651	 0.87247	 0.84860	 0.82848	 0.80774	 0.79164	 0.77906	 0.76991	 0.76462	 0.76232	 0.76206	 0.76489	 0.76953	 0.77701	 0.78441	 0.79473	 0.80268	 0.81343	 0.82321	 0.83505	 0.84581	 0.85785	 0.86778	 0.87927	 0.89101	 0.90134	 0.91150	 0.92178	 0.93047	 0.93917	 0.94748	 0.96211	 0.97194	 0.98053	 0.98731	 0.99212	 0.99489	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02636	-0.01813	-0.01777	-0.01611	-0.02084	-0.01692	-0.02240	-0.02209	-0.02209	-0.01613	-0.01082	-0.00936	-0.00193	 0.00032	 0.00322	 0.00621	-0.05999	-0.06115	-0.09504	-0.10107	-0.10711	-0.11772	-0.12754	-0.13193	-0.14004	-0.16988	-0.15229	-0.13957	-0.13185	-0.14438	-0.15311	-0.13796	-0.12856	-0.11890	-0.10925	-0.09541	-0.08192	-0.09477	-0.05120	-0.00968	 0.00720	 0.01830	 0.01629	 0.02024	 0.02790	 0.03164	 0.03302	 0.03698	 0.04089	 0.03736	 0.03141	 0.03006	 0.02975	 0.02894	 0.02779	 0.02266	 0.01723	 0.00938	-0.00355	-0.02334	
      14	   3.002	     NaN	     NaN	     NaN	0.026937	  0.6300	     NaN	     NaN	   80.82	   0.000	1.510E+6	   0.129	 1195.08	   44.72	   510.1	 1023.87	   25.33	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98688	 0.95467	 0.90789	 0.85238	 0.82804	 0.80892	 0.79170	 0.77860	 0.77115	 0.76587	 0.76575	 0.76864	 0.77496	 0.78374	 0.79360	 0.80369	 0.81475	 0.82659	 0.83980	 0.85110	 0.86508	 0.87469	 0.88668	 0.89687	 0.90824	 0.91815	 0.92878	 0.93644	 0.94501	 0.95349	 0.96046	 0.96669	 0.97286	 0.97740	 0.98167	 0.98532	 0.99064	 0.99406	 0.99626	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02761	-0.01872	-0.01772	-0.01509	-0.01962	-0.01722	-0.01855	-0.01718	-0.01476	-0.00857	-0.00483	-0.00412	 0.00314	 0.00592	 0.00950	 0.01322	-0.06743	-0.07103	-0.10785	-0.11651	-0.12517	-0.13799	-0.14915	-0.15400	-0.16378	-0.19580	-0.17687	-0.16359	-0.15545	-0.16778	-0.17592	-0.15929	-0.14768	-0.13557	-0.12391	-0.10718	-0.09081	-0.10063	-0.04319	 0.00189	 0.02175	 0.03548	 0.03602	 0.04229	 0.05152	 0.05619	 0.05820	 0.06227	 0.06582	 0.06230	 0.05623	 0.05437	 0.05310	 0.05097	 0.04805	 0.04075	 0.03278	 0.02214	 0.00650	-0.01584	
      15	   4.007	     NaN	     NaN	     NaN	0.024265	  0.7512	     NaN	     NaN	   79.10	   0.000	1.510E+6	   0.129	 1195.90	   44.74	   510.5	 1023.86	   25.38	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99346	 0.97400	 0.93162	 0.90432	 0.87815	 0.84954	 0.82267	 0.80149	 0.78194	 0.77005	 0.76427	 0.76384	 0.76871	 0.77719	 0.78731	 0.79971	 0.81320	 0.82827	 0.84142	 0.85667	 0.86701	 0.87999	 0.89098	 0.90300	 0.91331	 0.92436	 0.93261	 0.94198	 0.95092	 0.95812	 0.96473	 0.97118	 0.97583	 0.98051	 0.98469	 0.99067	 0.99401	 0.99609	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03105	-0.02140	-0.01976	-0.01626	-0.01995	-0.01475	-0.01664	-0.01444	-0.01259	-0.00674	-0.00298	-0.00191	 0.00574	 0.00924	 0.01353	 0.01809	-0.07440	-0.08038	-0.11999	-0.13119	-0.14238	-0.15719	-0.16968	-0.17491	-0.18787	-0.21959	-0.20000	-0.18626	-0.17773	-0.18991	-0.19735	-0.17925	-0.16557	-0.15117	-0.13761	-0.11822	-0.09928	-0.10590	-0.03681	 0.01106	 0.03357	 0.04956	 0.05237	 0.06072	 0.07136	 0.07690	 0.07952	 0.08382	 0.08707	 0.08365	 0.07750	 0.07524	 0.07328	 0.07008	 0.06568	 0.05662	 0.04644	 0.03339	 0.01536	-0.00918	
      16	   5.004	     NaN	     NaN	     NaN	0.022489	  0.8679	     NaN	     NaN	   80.85	   0.000	1.510E+6	   0.129	 1195.61	   44.74	   510.3	 1023.84	   25.42	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98580	 0.97259	 0.95658	 0.93333	 0.90498	 0.87670	 0.84387	 0.81417	 0.79014	 0.77061	 0.75959	 0.75575	 0.75830	 0.76674	 0.77985	 0.79648	 0.81239	 0.83190	 0.84532	 0.86151	 0.87515	 0.88999	 0.90221	 0.91452	 0.92369	 0.93399	 0.94366	 0.95163	 0.95901	 0.96630	 0.97179	 0.97701	 0.98165	 0.98872	 0.99265	 0.99540	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03409	-0.02380	-0.02158	-0.01723	-0.02039	-0.01319	-0.01592	-0.01220	-0.01073	-0.00516	-0.00120	 0.00031	 0.00827	 0.01248	 0.01745	 0.02273	-0.08099	-0.08937	-0.13184	-0.14555	-0.15927	-0.17623	-0.19003	-0.19578	-0.21618	-0.24185	-0.22283	-0.20865	-0.19972	-0.21178	-0.21851	-0.19885	-0.18303	-0.16630	-0.15078	-0.12875	-0.10725	-0.11122	-0.03076	 0.01984	 0.04465	 0.06275	 0.06750	 0.07775	 0.08971	 0.09605	 0.09926	 0.10371	 0.10680	 0.10349	 0.09735	 0.09474	 0.09219	 0.08806	 0.08236	 0.07167	 0.05949	 0.04424	 0.02398	-0.00274	
      17	   5.998	     NaN	     NaN	     NaN	0.021078	  0.9784	     NaN	     NaN	   79.11	   0.000	1.509E+6	   0.129	 1194.89	   44.73	   510.0	 1023.83	   25.46	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99607	 0.99238	 0.98366	 0.96932	 0.95083	 0.92346	 0.89230	 0.86040	 0.82690	 0.79768	 0.77459	 0.75755	 0.74935	 0.74888	 0.75769	 0.77097	 0.79180	 0.80846	 0.83003	 0.84881	 0.86896	 0.88533	 0.90132	 0.91319	 0.92563	 0.93705	 0.94647	 0.95498	 0.96287	 0.96887	 0.97456	 0.97970	 0.98747	 0.99212	 0.99514	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03747	-0.02648	-0.02374	-0.01857	-0.02134	-0.01329	-0.01525	-0.01117	-0.00972	-0.00416	-0.00012	 0.00182	 0.01012	 0.01493	 0.02050	 0.02647	-0.08749	-0.09824	-0.14349	-0.15978	-0.17607	-0.19514	-0.21030	-0.21666	-0.24164	-0.26512	-0.24563	-0.23097	-0.22165	-0.23345	-0.23946	-0.21825	-0.20035	-0.18133	-0.16391	-0.13932	-0.11539	-0.11643	-0.02564	 0.02726	 0.05422	 0.07419	 0.08089	 0.09287	 0.10609	 0.11316	 0.11696	 0.12166	 0.12457	 0.12144	 0.11531	 0.11241	 0.10934	 0.10449	 0.09762	 0.08553	 0.07154	 0.05432	 0.03199	 0.00328	
      18	   6.998	     NaN	     NaN	     NaN	0.020214	  1.0843	     NaN	     NaN	   80.91	   0.000	1.508E+6	   0.129	 1194.19	   44.72	   509.7	 1023.82	   25.49	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99548	 0.97679	 0.95941	 0.93919	 0.91216	 0.88081	 0.85110	 0.81772	 0.78832	 0.76548	 0.74930	 0.74308	 0.74526	 0.75493	 0.77125	 0.79307	 0.81864	 0.84162	 0.86792	 0.88507	 0.90458	 0.91975	 0.93460	 0.94545	 0.95555	 0.96227	 0.96928	 0.97564	 0.98028	 0.98427	 0.98828	 0.99076	 0.99319	 0.99516	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03787	-0.02621	-0.02294	-0.01702	-0.01947	-0.01184	-0.01345	-0.00890	-0.00536	 0.00022	 0.00381	 0.00579	 0.01422	 0.01934	 0.02529	 0.03160	-0.09378	-0.10683	-0.15487	-0.17369	-0.19251	-0.21369	-0.23029	-0.23731	-0.26488	-0.28867	-0.26818	-0.25297	-0.24322	-0.25483	-0.26014	-0.23733	-0.21735	-0.19605	-0.17667	-0.14955	-0.12318	-0.12175	-0.02103	 0.03426	 0.06319	 0.08491	 0.09320	 0.10669	 0.12095	 0.12876	 0.13382	 0.13914	 0.14167	 0.13824	 0.13170	 0.12851	 0.12514	 0.11966	 0.11185	 0.09851	 0.08298	 0.06393	 0.03970	 0.00914	
      19	   7.999	     NaN	     NaN	     NaN	0.019816	  1.1856	     NaN	     NaN	   79.19	   0.000	1.507E+6	   0.129	 1192.71	   44.70	   509.1	 1023.81	   25.53	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99547	 0.98889	 0.98042	 0.96574	 0.94517	 0.92149	 0.88981	 0.85619	 0.82463	 0.79373	 0.76856	 0.75077	 0.74019	 0.73865	 0.74591	 0.76206	 0.78209	 0.81060	 0.83237	 0.85973	 0.88317	 0.90698	 0.92480	 0.94116	 0.95201	 0.96247	 0.97086	 0.97679	 0.98145	 0.98596	 0.98888	 0.99162	 0.99403	 0.99683	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04113	-0.02878	-0.02507	-0.01842	-0.02050	-0.01188	-0.01394	-0.00893	-0.00552	 0.00071	 0.00446	 0.00684	 0.01556	 0.02120	 0.02767	 0.03459	-0.09997	-0.11526	-0.16616	-0.18747	-0.20879	-0.23212	-0.25022	-0.25791	-0.28669	-0.31251	-0.29080	-0.27502	-0.26481	-0.27618	-0.28069	-0.25630	-0.23422	-0.21067	-0.18944	-0.15987	-0.13121	-0.12709	-0.01696	 0.04027	 0.07103	 0.09437	 0.10423	 0.11925	 0.13456	 0.14306	 0.14858	 0.15411	 0.15659	 0.15335	 0.14693	 0.14360	 0.13987	 0.13380	 0.12513	 0.11069	 0.09369	 0.07293	 0.04695	 0.01469	
      20	   9.007	     NaN	     NaN	     NaN	0.019781	  1.2801	     NaN	     NaN	   80.89	   0.000	1.506E+6	   0.129	 1191.16	   44.67	   508.5	 1023.79	   25.56	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99571	 0.99017	 0.98079	 0.96797	 0.94772	 0.92298	 0.89519	 0.86285	 0.83090	 0.80165	 0.77480	 0.75456	 0.74021	 0.73548	 0.73888	 0.75290	 0.76875	 0.79338	 0.81918	 0.84993	 0.87618	 0.90205	 0.92167	 0.94109	 0.95653	 0.96715	 0.97519	 0.98169	 0.98582	 0.98935	 0.99227	 0.99576	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04397	-0.03111	-0.02696	-0.01961	-0.02132	-0.01222	-0.01346	-0.00934	-0.00653	 0.00117	 0.00522	 0.00798	 0.01695	 0.02311	 0.03007	 0.03749	-0.10585	-0.12327	-0.17683	-0.20059	-0.22435	-0.24975	-0.26930	-0.27770	-0.30729	-0.33547	-0.31248	-0.29621	-0.28554	-0.29668	-0.30037	-0.27441	-0.25020	-0.22447	-0.20133	-0.16933	-0.13836	-0.13194	-0.01317	 0.04594	 0.07831	 0.10306	 0.11427	 0.13067	 0.14693	 0.15602	 0.16194	 0.16766	 0.17009	 0.16701	 0.16069	 0.15724	 0.15320	 0.14661	 0.13722	 0.12172	 0.10344	 0.08122	 0.05362	 0.01980	
      21	  10.008	     NaN	     NaN	     NaN	0.019929	  1.3759	     NaN	     NaN	   79.35	   0.000	1.504E+6	   0.129	 1189.41	   44.64	   507.7	 1023.78	   25.61	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99450	 0.98913	 0.97861	 0.96430	 0.94578	 0.92128	 0.89426	 0.86573	 0.83493	 0.80645	 0.77884	 0.75714	 0.74282	 0.73539	 0.73648	 0.74545	 0.76041	 0.78471	 0.80996	 0.83997	 0.86576	 0.89483	 0.92036	 0.94062	 0.95704	 0.96982	 0.97818	 0.98468	 0.98944	 0.99474	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04723	-0.03372	-0.02913	-0.02113	-0.02251	-0.01302	-0.01281	-0.01072	-0.00800	 0.00072	 0.00547	 0.00864	 0.01791	 0.02450	 0.03196	 0.03992	-0.11167	-0.13136	-0.18772	-0.21408	-0.24045	-0.26807	-0.28917	-0.29829	-0.32855	-0.35924	-0.33503	-0.31817	-0.30711	-0.31800	-0.32089	-0.29319	-0.26688	-0.23883	-0.21380	-0.17938	-0.14616	-0.13725	-0.00970	 0.05113	 0.08517	 0.11136	 0.12401	 0.14169	 0.15886	 0.16857	 0.17495	 0.18082	 0.18317	 0.18030	 0.17411	 0.17057	 0.16628	 0.15922	 0.14910	 0.13267	 0.11317	 0.08951	 0.06038	 0.02498	
      22	  10.994	     NaN	     NaN	     NaN	0.020705	  1.4665	     NaN	     NaN	   80.73	   0.000	1.503E+6	   0.129	 1187.34	   44.60	   506.8	 1023.74	   25.63	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99304	 0.98568	 0.97742	 0.96392	 0.94634	 0.92670	 0.90056	 0.87219	 0.84364	 0.81371	 0.78724	 0.76488	 0.74690	 0.73586	 0.73143	 0.73631	 0.74726	 0.76825	 0.78762	 0.81588	 0.84374	 0.87519	 0.90127	 0.92646	 0.94435	 0.96134	 0.97442	 0.98287	 0.98867	 0.99287	 0.99498	 0.99671	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04631	-0.03224	-0.02715	-0.01851	-0.01962	-0.01045	-0.01306	-0.00806	-0.00421	 0.00529	 0.00947	 0.01289	 0.02221	 0.02903	 0.03667	 0.04471	-0.11726	-0.13911	-0.19820	-0.22711	-0.25601	-0.28579	-0.30853	-0.31844	-0.34812	-0.38267	-0.35702	-0.33957	-0.32818	-0.33875	-0.34075	-0.31136	-0.28284	-0.25246	-0.22551	-0.18865	-0.15308	-0.14183	-0.00623	 0.05636	 0.09186	 0.11931	 0.13319	 0.15202	 0.17000	 0.18021	 0.18691	 0.19295	 0.19529	 0.19258	 0.18643	 0.18278	 0.17826	 0.17075	 0.15996	 0.14272	 0.12210	 0.09711	 0.06653	 0.02968	
      23	  11.196	     NaN	     NaN	     NaN	0.020823	  1.4837	     NaN	     NaN	   79.32	   0.000	1.503E+6	   0.129	 1187.15	   44.60	   506.8	 1023.74	   25.67	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99443	 0.98791	 0.98032	 0.96787	 0.95126	 0.93240	 0.90681	 0.87920	 0.85101	 0.82119	 0.79394	 0.77103	 0.75164	 0.73897	 0.73230	 0.73436	 0.74303	 0.76179	 0.77957	 0.80589	 0.83276	 0.86454	 0.89131	 0.91756	 0.93716	 0.95621	 0.97076	 0.98035	 0.98708	 0.99204	 0.99459	 0.99662	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04713	-0.03288	-0.02774	-0.01898	-0.02001	-0.01077	-0.01321	-0.00837	-0.00500	 0.00498	 0.00928	 0.01275	 0.02212	 0.02902	 0.03673	 0.04488	-0.11835	-0.14062	-0.20024	-0.22963	-0.25902	-0.28923	-0.31230	-0.32236	-0.35205	-0.38712	-0.36124	-0.34374	-0.33222	-0.34282	-0.34470	-0.31503	-0.28614	-0.25537	-0.22808	-0.19080	-0.15493	-0.14308	-0.00583	 0.05696	 0.09279	 0.12049	 0.13464	 0.15369	 0.17184	 0.18214	 0.18895	 0.19503	 0.19736	 0.19469	 0.18860	 0.18495	 0.18039	 0.17284	 0.16194	 0.14458	 0.12373	 0.09849	 0.06767	 0.03055	
      24	  11.401	     NaN	     NaN	     NaN	0.021054	  1.4980	     NaN	     NaN	   80.88	   0.000	1.502E+6	   0.129	 1186.22	   44.59	   506.4	 1023.75	   25.71	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99537	 0.98964	 0.98329	 0.97240	 0.95760	 0.94039	 0.91630	 0.88962	 0.86232	 0.83301	 0.80517	 0.78060	 0.75866	 0.74299	 0.73259	 0.73133	 0.73673	 0.75183	 0.76738	 0.79198	 0.81806	 0.84952	 0.87688	 0.90465	 0.92598	 0.94668	 0.96345	 0.97512	 0.98370	 0.98998	 0.99327	 0.99575	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04766	-0.03339	-0.02815	-0.01928	-0.02029	-0.01091	-0.01329	-0.00867	-0.00537	 0.00480	 0.00925	 0.01278	 0.02218	 0.02917	 0.03696	 0.04520	-0.11938	-0.14197	-0.20203	-0.23184	-0.26165	-0.29226	-0.31553	-0.32574	-0.35499	-0.39104	-0.36494	-0.34735	-0.33576	-0.34628	-0.34802	-0.31809	-0.28882	-0.25772	-0.23010	-0.19239	-0.15605	-0.14391	-0.00553	 0.05764	 0.09370	 0.12156	 0.13589	 0.15511	 0.17341	 0.18381	 0.19070	 0.19679	 0.19913	 0.19649	 0.19040	 0.18672	 0.18217	 0.17455	 0.16356	 0.14608	 0.12506	 0.09964	 0.06858	 0.03124	
