   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16	 Cpwu_01	 Cpwu_02	 Cpwu_03	 Cpwu_04	 Cpwu_05	 Cpwu_06	 Cpwu_07	 Cpwu_08	 Cpwu_09	 Cpwu_10	 Cpwu_11	 Cpwu_12	 Cpwu_13	 Cpwu_14	 Cpwu_15	 Cpwu_16	 Cpwu_17	 Cpwu_18	 Cpwu_19	 Cpwu_20	 Cpwu_21	 Cpwu_22	 Cpwl_01	 Cpwl_02	 Cpwl_03	 Cpwl_04	 Cpwl_05	 Cpwl_06	 Cpwl_07	 Cpwl_08	 Cpwl_09	 Cpwl_10	 Cpwl_11	 Cpwl_12	 Cpwl_13	 Cpwl_14	 Cpwl_15	 Cpwl_16	 Cpwl_17	 Cpwl_18	 Cpwl_19	 Cpwl_20	 Cpwl_21	 Cpwl_22
       /	 degrees	       /	       /	       /	       /	       /	       /	       /	      mm	 degrees	       /	       /	      Pa	     m/s	      Pa	      Pa	  degr_C	    0.00	   24.00	   48.00	   72.00	   96.00	  108.00	  120.00	  132.00	  144.00	  156.00	  162.00	  168.00	  174.00	  180.00	  186.00	  192.00	  198.00	  204.00	  207.00	  210.00	  213.00	  216.00	  219.00	  222.00	  225.00	  228.00	  231.00	  234.00	  237.00	  240.00	  243.00	  246.00	  249.00	  252.00	  255.00	  258.00	  261.00	  264.00	  267.00	  270.00	  273.00	  276.00	  279.00	  282.00	  285.00	  288.00	  291.00	  294.00	  297.00	  300.00	  306.00	  312.00	  318.00	  324.00	  330.00	  336.00	  342.00	  348.00	  360.00	  372.00	  384.00	  396.00	  408.00	  432.00	  456.00	  480.00	  504.00	    0.00	   48.00	   96.00	  144.00	  168.00	  192.00	  216.00	  240.00	  264.00	  288.00	  312.00	  336.00	  360.00	  408.00	  456.00	  504.00	    0.00	  178.00	  333.00	  468.00	  585.00	  685.00	  775.00	  851.00	  918.00	  975.00	 1025.00	 1070.00	 1120.00	 1177.00	 1244.00	 1320.00	 1410.00	 1510.00	 1627.00	 1762.00	 1917.00	 2095.00	    0.00	  178.00	  333.00	  468.00	  585.00	  685.00	  775.00	  851.00	  918.00	  975.00	 1025.00	 1070.00	 1120.00	 1177.00	 1244.00	 1320.00	 1410.00	 1510.00	 1627.00	 1762.00	 1917.00	 2095.00
      94	  -9.997	     NaN	     NaN	     NaN	0.146020	 -0.2393	     NaN	     NaN	  328.76	   0.000	9.959E+5	   0.088	  554.34	   30.40	   237.0	 1022.45	   23.70	 1.00000	 1.00000	 0.99182	 0.98798	 0.95895	 0.93440	 0.90427	 0.86740	 0.82185	 0.77010	 0.73956	 0.71273	 0.69142	 0.66473	 0.64175	 0.61590	 0.59844	 0.58244	 0.57216	 0.56900	 0.56394	 0.55816	 0.55752	 0.55002	 0.54888	 0.54966	 0.54848	 0.55022	 0.55443	 0.55478	 0.55771	 0.56124	 0.56552	 0.57034	 0.57633	 0.58268	 0.58978	 0.59889	 0.60539	 0.61500	 0.62518	 0.63157	 0.64345	 0.65289	 0.66411	 0.67579	 0.68891	 0.69657	 0.71011	 0.72073	 0.74615	 0.76574	 0.78779	 0.81244	 0.83673	 0.85452	 0.88015	 0.90036	 0.92964	 0.95347	 0.96916	 0.98204	 0.99077	 1.00000	 1.00000	 1.00000	 1.00000	-0.03060	-0.02629	-0.05907	-0.12251	-0.14843	-0.15484	-0.14657	-0.13351	-0.12348	-0.10754	-0.08506	-0.07119	-0.04873	-0.03827	-0.04164	-0.05830	-0.02687	-0.01760	-0.03443	-0.03455	-0.03467	-0.04122	-0.05099	-0.05665	-0.06444	-0.08246	-0.07807	-0.07880	-0.07772	-0.08115	-0.09236	-0.09566	-0.09790	-0.09843	-0.09636	-0.09108	-0.08378	-0.11250	-0.14065	-0.12189	-0.13358	-0.14604	-0.16842	-0.18048	-0.18208	-0.17917	-0.17387	-0.16533	-0.15442	-0.15384	-0.15290	-0.14750	-0.13529	-0.12059	-0.10352	-0.08993	-0.07568	-0.06410	-0.05924	-0.06366	
      95	  -9.000	     NaN	     NaN	     NaN	0.130772	 -0.2197	     NaN	     NaN	  331.31	   0.000	9.985E+5	   0.088	  557.35	   30.48	   238.3	 1022.45	   23.74	 1.00000	 1.00000	 1.00000	 1.00000	 0.97783	 0.95877	 0.92912	 0.89586	 0.85188	 0.79997	 0.77196	 0.74473	 0.72314	 0.69750	 0.67250	 0.64464	 0.62513	 0.60903	 0.59882	 0.59398	 0.58809	 0.58145	 0.58051	 0.57294	 0.57011	 0.56947	 0.56727	 0.56712	 0.56962	 0.56907	 0.57118	 0.57400	 0.57825	 0.58255	 0.58903	 0.59516	 0.60255	 0.61093	 0.61857	 0.62875	 0.63976	 0.64806	 0.66004	 0.67011	 0.68050	 0.69187	 0.70513	 0.71368	 0.72776	 0.73873	 0.76498	 0.78635	 0.81029	 0.83433	 0.85789	 0.87511	 0.89901	 0.91757	 0.94583	 0.96629	 0.97944	 0.99025	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02617	-0.02040	-0.04354	-0.09797	-0.12239	-0.12846	-0.12368	-0.11392	-0.10649	-0.09136	-0.07080	-0.05872	-0.03932	-0.03376	-0.03777	-0.05353	-0.02661	-0.01740	-0.03411	-0.03404	-0.03397	-0.04007	-0.04935	-0.05447	-0.06176	-0.07925	-0.07435	-0.07458	-0.07302	-0.07583	-0.08628	-0.08886	-0.09050	-0.09058	-0.08830	-0.08309	-0.07606	-0.10501	-0.13310	-0.11222	-0.12246	-0.13368	-0.15490	-0.16635	-0.16790	-0.16541	-0.16060	-0.15269	-0.14239	-0.14247	-0.14208	-0.13757	-0.12632	-0.11278	-0.09684	-0.08440	-0.07123	-0.06062	-0.05662	-0.06161	
      96	  -8.006	     NaN	     NaN	     NaN	0.119274	 -0.2047	     NaN	     NaN	  328.68	   0.000	1.001E+6	   0.088	  560.04	   30.56	   239.5	 1022.45	   23.76	 1.00000	 1.00000	 1.00000	 1.00000	 0.98390	 0.96972	 0.94644	 0.91614	 0.87478	 0.82489	 0.79701	 0.77050	 0.74824	 0.71987	 0.69499	 0.66553	 0.64468	 0.62761	 0.61641	 0.61138	 0.60538	 0.59816	 0.59766	 0.59085	 0.58825	 0.58809	 0.58694	 0.58777	 0.59128	 0.59104	 0.59411	 0.59752	 0.60228	 0.60702	 0.61458	 0.62052	 0.62851	 0.63825	 0.64609	 0.65565	 0.66620	 0.67391	 0.68561	 0.69602	 0.70708	 0.71877	 0.73200	 0.74006	 0.75286	 0.76410	 0.79010	 0.81003	 0.83244	 0.85483	 0.87823	 0.89384	 0.91606	 0.93296	 0.95691	 0.97373	 0.98471	 0.99270	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02402	-0.01803	-0.03517	-0.08300	-0.10603	-0.11357	-0.11092	-0.10293	-0.09611	-0.08419	-0.06551	-0.05475	-0.03761	-0.03304	-0.03647	-0.05123	-0.02787	-0.01870	-0.03526	-0.03491	-0.03456	-0.04020	-0.04892	-0.05352	-0.06024	-0.07703	-0.07169	-0.07146	-0.06943	-0.07166	-0.08146	-0.08345	-0.08455	-0.08435	-0.08215	-0.07750	-0.07152	-0.10142	-0.12772	-0.10575	-0.11435	-0.12424	-0.14442	-0.15537	-0.15697	-0.15485	-0.15054	-0.14321	-0.13367	-0.13410	-0.13433	-0.13062	-0.12027	-0.10773	-0.09288	-0.08144	-0.06936	-0.05964	-0.05626	-0.06187	
      97	  -7.002	     NaN	     NaN	     NaN	0.107940	 -0.1883	     NaN	     NaN	  331.31	   0.000	1.003E+6	   0.089	  562.75	   30.63	   240.6	 1022.45	   23.76	 1.00000	 1.00000	 1.00000	 1.00000	 0.99291	 0.98292	 0.96447	 0.93895	 0.90168	 0.85741	 0.83115	 0.80427	 0.78297	 0.75512	 0.72893	 0.69867	 0.67714	 0.65877	 0.64750	 0.64180	 0.63402	 0.62506	 0.62268	 0.61584	 0.61249	 0.61111	 0.60832	 0.60766	 0.60954	 0.60924	 0.61157	 0.61416	 0.61822	 0.62270	 0.63007	 0.63514	 0.64246	 0.65101	 0.65919	 0.66820	 0.67929	 0.68717	 0.69926	 0.71018	 0.72135	 0.73309	 0.74602	 0.75468	 0.76809	 0.77967	 0.80501	 0.82513	 0.84785	 0.86996	 0.89162	 0.90698	 0.92786	 0.94357	 0.96458	 0.97968	 0.98892	 0.99537	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02053	-0.01449	-0.02573	-0.06498	-0.08789	-0.09649	-0.09753	-0.09119	-0.08575	-0.07487	-0.05824	-0.04945	-0.03367	-0.03023	-0.03309	-0.04701	-0.02746	-0.01830	-0.03464	-0.03406	-0.03347	-0.03880	-0.04708	-0.05111	-0.05740	-0.07356	-0.06784	-0.06721	-0.06463	-0.06629	-0.07557	-0.07684	-0.07750	-0.07702	-0.07464	-0.07035	-0.06447	-0.09457	-0.12086	-0.09719	-0.10441	-0.11306	-0.13238	-0.14274	-0.14425	-0.14239	-0.13859	-0.13184	-0.12298	-0.12378	-0.12458	-0.12162	-0.11214	-0.10053	-0.08675	-0.07643	-0.06533	-0.05643	-0.05374	-0.05992	
      98	  -5.994	     NaN	     NaN	     NaN	0.100362	 -0.1706	     NaN	     NaN	  328.79	   0.000	1.005E+6	   0.089	  565.44	   30.70	   241.8	 1022.45	   23.79	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98813	 0.97183	 0.94954	 0.91681	 0.87388	 0.84783	 0.82096	 0.80114	 0.77316	 0.74666	 0.71828	 0.69571	 0.67739	 0.66641	 0.66084	 0.65327	 0.64406	 0.64202	 0.63515	 0.63112	 0.62947	 0.62606	 0.62608	 0.62769	 0.62643	 0.62785	 0.63022	 0.63324	 0.63723	 0.64418	 0.64865	 0.65512	 0.66382	 0.67185	 0.68089	 0.69180	 0.70035	 0.71340	 0.72543	 0.73665	 0.74864	 0.76204	 0.77056	 0.78336	 0.79501	 0.81917	 0.83777	 0.85890	 0.87962	 0.90130	 0.91511	 0.93376	 0.94782	 0.96778	 0.98270	 0.99111	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.01847	-0.01274	-0.02078	-0.05133	-0.07188	-0.08131	-0.08381	-0.07955	-0.07583	-0.06598	-0.05166	-0.04424	-0.03092	-0.02865	-0.03080	-0.04390	-0.02794	-0.01873	-0.03507	-0.03424	-0.03342	-0.03842	-0.04619	-0.04982	-0.05569	-0.07129	-0.06513	-0.06409	-0.06110	-0.06231	-0.07104	-0.07171	-0.07197	-0.07134	-0.06897	-0.06516	-0.06010	-0.09106	-0.11515	-0.09045	-0.09600	-0.10347	-0.12171	-0.13142	-0.13289	-0.13128	-0.12784	-0.12164	-0.11341	-0.11463	-0.11594	-0.11360	-0.10501	-0.09440	-0.08165	-0.07232	-0.06215	-0.05394	-0.05210	-0.05877	
      99	  -5.000	     NaN	     NaN	     NaN	0.090274	 -0.1491	     NaN	     NaN	  331.05	   0.000	9.924E+5	   0.088	  550.99	   30.31	   235.6	 1022.46	   23.82	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99375	 0.98220	 0.96493	 0.93383	 0.89216	 0.86723	 0.84079	 0.82152	 0.79563	 0.77064	 0.74009	 0.71863	 0.70038	 0.69005	 0.68458	 0.67732	 0.66851	 0.66640	 0.65935	 0.65503	 0.65361	 0.65029	 0.64990	 0.65221	 0.65141	 0.65401	 0.65749	 0.66248	 0.66672	 0.67372	 0.67821	 0.68529	 0.69285	 0.70123	 0.71003	 0.72114	 0.72930	 0.74071	 0.75145	 0.76139	 0.77241	 0.78477	 0.79258	 0.80471	 0.81546	 0.83974	 0.85906	 0.87897	 0.89919	 0.91834	 0.93056	 0.94732	 0.95971	 0.97578	 0.98678	 0.99305	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.01764	-0.01233	-0.01794	-0.04147	-0.05991	-0.06940	-0.07454	-0.07199	-0.06915	-0.06048	-0.04818	-0.04223	-0.02945	-0.02777	-0.02951	-0.04185	-0.02971	-0.02075	-0.03700	-0.03607	-0.03513	-0.03980	-0.04732	-0.05047	-0.05597	-0.07100	-0.06449	-0.06313	-0.05978	-0.06049	-0.06863	-0.06884	-0.06867	-0.06770	-0.06519	-0.06147	-0.05646	-0.08741	-0.11053	-0.08395	-0.08837	-0.09466	-0.11180	-0.12082	-0.12213	-0.12074	-0.11768	-0.11203	-0.10441	-0.10598	-0.10784	-0.10614	-0.09847	-0.08889	-0.07716	-0.06893	-0.05987	-0.05258	-0.05148	-0.05872	
     100	  -3.992	     NaN	     NaN	     NaN	0.081993	 -0.1181	     NaN	     NaN	  328.54	   0.000	9.946E+5	   0.088	  553.35	   30.38	   236.6	 1022.46	   23.82	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99029	 0.97641	 0.95105	 0.91470	 0.89177	 0.86625	 0.84651	 0.81951	 0.79389	 0.76277	 0.74036	 0.72212	 0.71170	 0.70615	 0.69904	 0.68983	 0.68772	 0.68038	 0.67637	 0.67563	 0.67354	 0.67290	 0.67476	 0.67347	 0.67582	 0.67927	 0.68351	 0.68738	 0.69425	 0.69877	 0.70515	 0.71291	 0.72087	 0.72880	 0.73901	 0.74650	 0.75732	 0.76770	 0.77768	 0.78869	 0.80078	 0.80812	 0.81890	 0.82952	 0.85264	 0.87014	 0.88936	 0.90683	 0.92483	 0.93682	 0.95336	 0.96503	 0.97999	 0.99022	 0.99531	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.01497	-0.00987	-0.01413	-0.03239	-0.04907	-0.05772	-0.06357	-0.06214	-0.06017	-0.05150	-0.04086	-0.03670	-0.02511	-0.02399	-0.02512	-0.03669	-0.02905	-0.02036	-0.03668	-0.03577	-0.03486	-0.03937	-0.04659	-0.04941	-0.05468	-0.06937	-0.06245	-0.06077	-0.05709	-0.05740	-0.06498	-0.06482	-0.06433	-0.06304	-0.06051	-0.05698	-0.05234	-0.08364	-0.10283	-0.07477	-0.07732	-0.08212	-0.09803	-0.10617	-0.10719	-0.10595	-0.10324	-0.09806	-0.09096	-0.09305	-0.09538	-0.09457	-0.08777	-0.07929	-0.06877	-0.06179	-0.05387	-0.04766	-0.04758	-0.05552	
     101	  -3.006	     NaN	     NaN	     NaN	0.072942	 -0.0731	     NaN	     NaN	  331.33	   0.000	9.967E+5	   0.088	  555.74	   30.44	   237.6	 1022.45	   23.82	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99560	 0.98651	 0.96447	 0.93204	 0.91088	 0.88650	 0.86776	 0.84125	 0.81614	 0.78608	 0.76332	 0.74419	 0.73423	 0.72880	 0.72135	 0.71191	 0.71013	 0.70295	 0.69902	 0.69724	 0.69470	 0.69445	 0.69669	 0.69564	 0.69896	 0.70240	 0.70651	 0.71099	 0.71878	 0.72380	 0.73073	 0.73850	 0.74696	 0.75493	 0.76477	 0.77209	 0.78269	 0.79330	 0.80313	 0.81384	 0.82620	 0.83349	 0.84449	 0.85458	 0.87575	 0.89147	 0.90857	 0.92421	 0.93936	 0.94974	 0.96328	 0.97307	 0.98468	 0.99243	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.01553	-0.01049	-0.01366	-0.02689	-0.04167	-0.05003	-0.05612	-0.05563	-0.05361	-0.04642	-0.03726	-0.03364	-0.02308	-0.02219	-0.02270	-0.03358	-0.03203	-0.02377	-0.04051	-0.03991	-0.03930	-0.04388	-0.05108	-0.05369	-0.05882	-0.07330	-0.06612	-0.06416	-0.06014	-0.06004	-0.06717	-0.06661	-0.06544	-0.06362	-0.06075	-0.05670	-0.05155	-0.08196	-0.09735	-0.06703	-0.06784	-0.07104	-0.08547	-0.09265	-0.09310	-0.09187	-0.08940	-0.08470	-0.07835	-0.08061	-0.08353	-0.08352	-0.07776	-0.07046	-0.06139	-0.05577	-0.04929	-0.04452	-0.04554	-0.05458	
     102	  -1.998	     NaN	     NaN	     NaN	0.064657	 -0.0020	     NaN	     NaN	  328.59	   0.000	9.987E+5	   0.088	  558.01	   30.50	   238.6	 1022.45	   23.84	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98214	 0.95628	 0.93730	 0.91409	 0.89598	 0.86879	 0.84226	 0.81181	 0.78790	 0.76691	 0.75571	 0.74946	 0.74220	 0.73225	 0.72947	 0.72152	 0.71731	 0.71583	 0.71287	 0.71157	 0.71345	 0.71228	 0.71504	 0.71858	 0.72254	 0.72668	 0.73423	 0.73912	 0.74611	 0.75404	 0.76327	 0.77180	 0.78264	 0.79048	 0.80162	 0.81222	 0.82219	 0.83288	 0.84465	 0.85215	 0.86273	 0.87231	 0.89210	 0.90709	 0.92304	 0.93845	 0.95223	 0.96059	 0.97203	 0.97963	 0.98944	 0.99523	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.01650	-0.01122	-0.01355	-0.02113	-0.03435	-0.04274	-0.04994	-0.04975	-0.04851	-0.04189	-0.03366	-0.03069	-0.02055	-0.01882	-0.01835	-0.02847	-0.03493	-0.02752	-0.04509	-0.04519	-0.04529	-0.05042	-0.05773	-0.06053	-0.06582	-0.08056	-0.07301	-0.07080	-0.06656	-0.06613	-0.07295	-0.07186	-0.06994	-0.06731	-0.06374	-0.05896	-0.05351	-0.08307	-0.08965	-0.05699	-0.05519	-0.05605	-0.06857	-0.07424	-0.07386	-0.07247	-0.07022	-0.06593	-0.06032	-0.06288	-0.06636	-0.06718	-0.06266	-0.05699	-0.04939	-0.04558	-0.04096	-0.03813	-0.04065	-0.05102	
