   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16	 Cpwu_01	 Cpwu_02	 Cpwu_03	 Cpwu_04	 Cpwu_05	 Cpwu_06	 Cpwu_07	 Cpwu_08	 Cpwu_09	 Cpwu_10	 Cpwu_11	 Cpwu_12	 Cpwu_13	 Cpwu_14	 Cpwu_15	 Cpwu_16	 Cpwu_17	 Cpwu_18	 Cpwu_19	 Cpwu_20	 Cpwu_21	 Cpwu_22	 Cpwl_01	 Cpwl_02	 Cpwl_03	 Cpwl_04	 Cpwl_05	 Cpwl_06	 Cpwl_07	 Cpwl_08	 Cpwl_09	 Cpwl_10	 Cpwl_11	 Cpwl_12	 Cpwl_13	 Cpwl_14	 Cpwl_15	 Cpwl_16	 Cpwl_17	 Cpwl_18	 Cpwl_19	 Cpwl_20	 Cpwl_21	 Cpwl_22
      10	  -0.997	     NaN	     NaN	     NaN	0.043455	  0.1398	     NaN	     NaN	   78.65	   0.000	1.001E+6	   0.085	  519.05	   29.39	   222.0	 1025.43	   24.01	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99257	 0.99061	 0.96960	 0.94416	 0.90313	 0.86343	 0.82448	 0.80415	 0.79127	 0.77690	 0.75724	 0.75358	 0.73948	 0.73425	 0.73133	 0.72705	 0.72726	 0.73113	 0.73088	 0.73646	 0.74228	 0.74970	 0.75616	 0.76862	 0.77631	 0.78832	 0.79767	 0.81027	 0.82109	 0.83448	 0.84407	 0.85541	 0.86801	 0.87895	 0.89013	 0.90385	 0.91056	 0.91954	 0.92840	 0.94546	 0.95632	 0.96626	 0.97552	 0.98213	 0.98635	 0.99163	 0.99341	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02067	-0.01587	-0.01763	-0.01902	-0.02395	-0.02951	-0.03794	-0.03782	-0.03839	-0.03125	-0.02462	-0.02353	-0.01554	-0.01505	-0.01328	-0.02126	-0.04255	-0.03748	-0.05699	-0.05947	-0.06195	-0.06807	-0.07628	-0.07741	-0.08278	-0.09878	-0.09051	-0.08877	-0.08413	-0.08279	-0.08929	-0.08592	-0.08257	-0.07854	-0.07492	-0.06896	-0.06309	-0.08517	-0.07543	-0.04368	-0.03454	-0.03039	-0.03875	-0.04070	-0.03874	-0.03680	-0.03570	-0.03211	-0.02764	-0.03081	-0.03414	-0.03565	-0.03449	-0.03154	-0.02735	-0.02653	-0.02532	-0.02581	-0.03170	-0.04411	
      11	  -0.002	     NaN	     NaN	     NaN	0.038242	  0.2787	     NaN	     NaN	   81.32	   0.000	1.002E+6	   0.085	  520.06	   29.41	   222.4	 1025.46	   24.02	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99272	 0.97410	 0.94487	 0.90456	 0.87952	 0.86101	 0.83980	 0.81223	 0.80096	 0.77952	 0.76653	 0.75715	 0.74649	 0.74113	 0.74130	 0.73716	 0.73919	 0.74208	 0.74800	 0.75264	 0.76334	 0.76901	 0.77974	 0.78879	 0.80140	 0.81203	 0.82568	 0.83509	 0.84710	 0.85976	 0.87160	 0.88311	 0.89728	 0.90427	 0.91391	 0.92372	 0.94230	 0.95402	 0.96414	 0.97385	 0.98146	 0.98644	 0.99169	 0.99352	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02432	-0.01880	-0.01984	-0.01990	-0.02253	-0.02278	-0.03091	-0.03128	-0.03324	-0.02728	-0.02132	-0.01999	-0.01180	-0.01034	-0.00751	-0.01442	-0.04966	-0.04691	-0.06873	-0.07371	-0.07868	-0.08670	-0.09619	-0.09803	-0.10461	-0.12162	-0.11286	-0.11095	-0.10604	-0.10437	-0.11033	-0.10586	-0.10055	-0.09461	-0.08897	-0.08025	-0.07157	-0.09069	-0.06608	-0.03023	-0.01759	-0.01041	-0.01594	-0.01518	-0.01150	-0.00869	-0.00714	-0.00361	 0.00035	-0.00291	-0.00664	-0.00874	-0.00893	-0.00759	-0.00563	-0.00752	-0.00904	-0.01254	-0.02146	-0.03653	
      12	   1.001	     NaN	     NaN	     NaN	0.035055	  0.4178	     NaN	     NaN	   78.65	   0.000	1.003E+6	   0.085	  520.99	   29.44	   222.8	 1025.46	   24.02	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98953	 0.97035	 0.92664	 0.87687	 0.82691	 0.80274	 0.78798	 0.77343	 0.75481	 0.75298	 0.74229	 0.74133	 0.74270	 0.74403	 0.74988	 0.75949	 0.76362	 0.77330	 0.78299	 0.79431	 0.80364	 0.81809	 0.82617	 0.83827	 0.84791	 0.86097	 0.87158	 0.88452	 0.89308	 0.90313	 0.91448	 0.92392	 0.93276	 0.94423	 0.94869	 0.95554	 0.96221	 0.97448	 0.98082	 0.98564	 0.99088	 0.99433	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02681	-0.02048	-0.02083	-0.01997	-0.02237	-0.02393	-0.02828	-0.02752	-0.02724	-0.02012	-0.01530	-0.01514	-0.00737	-0.00541	-0.00187	-0.00784	-0.05703	-0.05681	-0.08140	-0.08897	-0.09655	-0.10660	-0.11749	-0.12013	-0.12807	-0.14606	-0.13683	-0.13475	-0.12951	-0.12731	-0.13270	-0.12704	-0.11971	-0.11151	-0.10407	-0.09262	-0.08123	-0.09684	-0.05767	-0.01808	-0.00224	 0.00795	 0.00514	 0.00844	 0.01378	 0.01763	 0.01964	 0.02324	 0.02689	 0.02371	 0.01973	 0.01684	 0.01575	 0.01554	 0.01554	 0.01133	 0.00696	 0.00055	-0.01125	-0.02901	
      13	   1.998	     NaN	     NaN	     NaN	0.032355	  0.5420	     NaN	     NaN	   81.35	   0.000	1.003E+6	   0.085	  521.27	   29.45	   222.9	 1025.44	   24.03	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98200	 0.95154	 0.90333	 0.87330	 0.85012	 0.82513	 0.79578	 0.78409	 0.76309	 0.75240	 0.74726	 0.74256	 0.74444	 0.75135	 0.75432	 0.76286	 0.77201	 0.78328	 0.79249	 0.80725	 0.81527	 0.82758	 0.83717	 0.85018	 0.86092	 0.87409	 0.88267	 0.89273	 0.90381	 0.91386	 0.92303	 0.93510	 0.94030	 0.94782	 0.95510	 0.96858	 0.97629	 0.98248	 0.98886	 0.99288	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02978	-0.02271	-0.02243	-0.02059	-0.02212	-0.02089	-0.02550	-0.02395	-0.02474	-0.01866	-0.01382	-0.01269	-0.00435	-0.00145	 0.00285	-0.00228	-0.06354	-0.06572	-0.09297	-0.10305	-0.11313	-0.12505	-0.13731	-0.14068	-0.14993	-0.16907	-0.15926	-0.15685	-0.15111	-0.14836	-0.15321	-0.14641	-0.13704	-0.12667	-0.11718	-0.10305	-0.08899	-0.10193	-0.05052	-0.00757	 0.01091	 0.02349	 0.02310	 0.02863	 0.03551	 0.04018	 0.04276	 0.04653	 0.04997	 0.04689	 0.04283	 0.03951	 0.03761	 0.03628	 0.03460	 0.02842	 0.02175	 0.01278	-0.00161	-0.02164	
      14	   3.002	     NaN	     NaN	     NaN	0.029852	  0.6525	     NaN	     NaN	   78.93	   0.000	1.003E+6	   0.085	  521.35	   29.45	   222.9	 1025.46	   24.06	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98921	 0.96415	 0.94127	 0.92088	 0.89372	 0.85796	 0.83727	 0.80492	 0.78174	 0.76404	 0.74791	 0.74106	 0.74227	 0.74147	 0.74885	 0.75802	 0.76987	 0.78009	 0.79597	 0.80496	 0.81874	 0.82949	 0.84268	 0.85387	 0.86713	 0.87660	 0.88737	 0.89889	 0.90885	 0.91870	 0.93122	 0.93691	 0.94502	 0.95321	 0.96828	 0.97641	 0.98329	 0.98957	 0.99335	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03298	-0.02528	-0.02435	-0.02180	-0.02272	-0.01962	-0.02428	-0.02159	-0.02243	-0.01717	-0.01246	-0.01114	-0.00241	 0.00128	 0.00624	 0.00180	-0.07001	-0.07434	-0.10401	-0.11649	-0.12897	-0.14277	-0.15620	-0.16033	-0.17130	-0.19074	-0.18048	-0.17784	-0.17178	-0.16849	-0.17274	-0.16475	-0.15359	-0.14116	-0.13001	-0.11354	-0.09734	-0.10750	-0.04509	 0.00040	 0.02108	 0.03585	 0.03744	 0.04487	 0.05302	 0.05851	 0.06157	 0.06562	 0.06891	 0.06602	 0.06194	 0.05842	 0.05590	 0.05361	 0.05070	 0.04297	 0.03432	 0.02320	 0.00670	-0.01544	
      15	   3.996	     NaN	     NaN	     NaN	0.026987	  0.7548	     NaN	     NaN	   81.05	   0.000	1.003E+6	   0.085	  521.39	   29.46	   223.0	 1025.45	   24.07	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99209	 0.96466	 0.91904	 0.85709	 0.82346	 0.79880	 0.77479	 0.74819	 0.74197	 0.72999	 0.73128	 0.73800	 0.74688	 0.76144	 0.77932	 0.79255	 0.81008	 0.82706	 0.84391	 0.85655	 0.87421	 0.88360	 0.89737	 0.90753	 0.92016	 0.92955	 0.94084	 0.94731	 0.95465	 0.96241	 0.96867	 0.97387	 0.98191	 0.98303	 0.98628	 0.98921	 0.99451	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03335	-0.02502	-0.02354	-0.02025	-0.02094	-0.02011	-0.02136	-0.01840	-0.01779	-0.01162	-0.00735	-0.00648	 0.00203	 0.00579	 0.01093	 0.00706	-0.07608	-0.08252	-0.11462	-0.12943	-0.14425	-0.15979	-0.17442	-0.17925	-0.19224	-0.21175	-0.20094	-0.19806	-0.19154	-0.18772	-0.19128	-0.18216	-0.16916	-0.15463	-0.14167	-0.12278	-0.10411	-0.11176	-0.03989	 0.00801	 0.03079	 0.04718	 0.05051	 0.05944	 0.06873	 0.07492	 0.07826	 0.08268	 0.08594	 0.08318	 0.07909	 0.07524	 0.07236	 0.06931	 0.06530	 0.05619	 0.04588	 0.03283	 0.01440	-0.00956	
      16	   5.004	     NaN	     NaN	     NaN	0.025421	  0.8549	     NaN	     NaN	   78.97	   0.000	1.003E+6	   0.085	  521.28	   29.45	   222.9	 1025.45	   24.08	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99146	 0.97004	 0.92617	 0.89477	 0.86811	 0.83686	 0.79892	 0.77898	 0.74940	 0.73330	 0.72580	 0.72204	 0.72837	 0.74282	 0.75538	 0.77521	 0.79585	 0.81792	 0.83524	 0.85839	 0.87086	 0.88796	 0.90030	 0.91470	 0.92536	 0.93777	 0.94528	 0.95317	 0.96151	 0.96839	 0.97384	 0.98207	 0.98330	 0.98663	 0.98962	 0.99506	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03558	-0.02669	-0.02470	-0.02069	-0.02090	-0.01749	-0.02040	-0.01603	-0.01490	-0.00863	-0.00481	-0.00407	 0.00459	 0.00895	 0.01461	 0.01135	-0.08183	-0.09030	-0.12493	-0.14200	-0.15906	-0.17650	-0.19231	-0.19803	-0.21336	-0.23239	-0.22121	-0.21801	-0.21109	-0.20671	-0.20956	-0.19928	-0.18441	-0.16785	-0.15316	-0.13196	-0.11129	-0.11647	-0.03442	 0.01546	 0.04002	 0.05810	 0.06305	 0.07347	 0.08386	 0.09067	 0.09444	 0.09900	 0.10220	 0.09955	 0.09552	 0.09148	 0.08814	 0.08447	 0.07942	 0.06904	 0.05709	 0.04227	 0.02203	-0.00380	
      17	   6.005	     NaN	     NaN	     NaN	0.024910	  0.9614	     NaN	     NaN	   81.40	   0.000	1.003E+6	   0.085	  520.88	   29.44	   222.7	 1025.44	   24.08	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99308	 0.97406	 0.95407	 0.93565	 0.90958	 0.87219	 0.84878	 0.81080	 0.78042	 0.75600	 0.73330	 0.72019	 0.71805	 0.71708	 0.72745	 0.74295	 0.76471	 0.78541	 0.81381	 0.83119	 0.85503	 0.87345	 0.89330	 0.90772	 0.92301	 0.93232	 0.94181	 0.95184	 0.95973	 0.96645	 0.97574	 0.97831	 0.98271	 0.98650	 0.99323	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03906	-0.02956	-0.02711	-0.02229	-0.02213	-0.01717	-0.02082	-0.01571	-0.01426	-0.00772	-0.00391	-0.00288	 0.00600	 0.01101	 0.01722	 0.01464	-0.08830	-0.09913	-0.13644	-0.15600	-0.17557	-0.19504	-0.21213	-0.21887	-0.23493	-0.25567	-0.24345	-0.24016	-0.23276	-0.22783	-0.23000	-0.21847	-0.20158	-0.18286	-0.16617	-0.14245	-0.11916	-0.12188	-0.03010	 0.02238	 0.04895	 0.06895	 0.07556	 0.08765	 0.09921	 0.10683	 0.11106	 0.11585	 0.11902	 0.11655	 0.11255	 0.10832	 0.10449	 0.10004	 0.09397	 0.08223	 0.06865	 0.05189	 0.02962	 0.00194	
      18	   7.006	     NaN	     NaN	     NaN	0.024865	  1.0610	     NaN	     NaN	   78.94	   0.000	1.002E+6	   0.085	  520.32	   29.43	   222.5	 1025.42	   24.10	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99247	 0.98104	 0.97185	 0.95524	 0.92662	 0.90958	 0.87525	 0.84413	 0.81394	 0.77999	 0.75389	 0.73577	 0.71696	 0.71004	 0.70935	 0.71707	 0.72990	 0.75414	 0.77185	 0.79901	 0.82357	 0.85216	 0.87445	 0.89744	 0.91282	 0.92836	 0.94205	 0.95290	 0.96187	 0.97254	 0.97597	 0.98096	 0.98527	 0.99235	 0.99520	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04220	-0.03208	-0.02912	-0.02368	-0.02305	-0.01757	-0.02045	-0.01640	-0.01492	-0.00696	-0.00310	-0.00180	 0.00746	 0.01294	 0.01973	 0.01781	-0.09426	-0.10731	-0.14712	-0.16909	-0.19107	-0.21244	-0.23099	-0.23845	-0.25498	-0.27802	-0.26487	-0.26118	-0.25330	-0.24781	-0.24926	-0.23655	-0.21775	-0.19689	-0.17857	-0.15260	-0.12724	-0.12734	-0.02572	 0.02862	 0.05704	 0.07853	 0.08692	 0.10055	 0.11312	 0.12144	 0.12616	 0.13111	 0.13429	 0.13199	 0.12807	 0.12376	 0.11951	 0.11448	 0.10748	 0.09457	 0.07945	 0.06093	 0.03691	 0.00753	
      19	   7.999	     NaN	     NaN	     NaN	0.025660	  1.1551	     NaN	     NaN	   81.36	   0.000	1.001E+6	   0.085	  519.33	   29.40	   222.1	 1025.43	   24.11	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99120	 0.98762	 0.97840	 0.95775	 0.94779	 0.92052	 0.89511	 0.86793	 0.83443	 0.80425	 0.77915	 0.75018	 0.72955	 0.71311	 0.70437	 0.70142	 0.70935	 0.71778	 0.73613	 0.75649	 0.78480	 0.81096	 0.84135	 0.86438	 0.88971	 0.91325	 0.93171	 0.94698	 0.96227	 0.96873	 0.97608	 0.98209	 0.99120	 0.99429	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04577	-0.03506	-0.03166	-0.02548	-0.02463	-0.01867	-0.02055	-0.01842	-0.01633	-0.00809	-0.00315	-0.00148	 0.00801	 0.01407	 0.02133	 0.02000	-0.10032	-0.11539	-0.15778	-0.18218	-0.20658	-0.22984	-0.24968	-0.25808	-0.27484	-0.30020	-0.28611	-0.28212	-0.27378	-0.26768	-0.26854	-0.25461	-0.23386	-0.21096	-0.19075	-0.16241	-0.13465	-0.13252	-0.02252	 0.03379	 0.06386	 0.08691	 0.09668	 0.11172	 0.12537	 0.13436	 0.13951	 0.14474	 0.14792	 0.14586	 0.14200	 0.13758	 0.13304	 0.12748	 0.11975	 0.10584	 0.08939	 0.06935	 0.04365	 0.01264	
      20	   9.000	     NaN	     NaN	     NaN	0.027390	  1.2412	     NaN	     NaN	   78.83	   0.000	1.000E+6	   0.085	  518.28	   29.37	   221.6	 1025.43	   24.13	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99430	 0.99309	 0.98685	 0.97037	 0.96510	 0.94314	 0.92348	 0.90174	 0.87192	 0.84394	 0.81952	 0.78889	 0.76447	 0.74032	 0.72053	 0.70648	 0.70013	 0.69751	 0.70273	 0.71130	 0.72923	 0.74881	 0.77490	 0.79834	 0.82674	 0.85615	 0.88210	 0.90656	 0.93016	 0.94425	 0.95830	 0.96918	 0.98533	 0.99130	 0.99422	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04921	-0.03798	-0.03403	-0.02730	-0.02627	-0.01982	-0.02105	-0.02079	-0.01838	-0.01096	-0.00356	-0.00140	 0.00831	 0.01481	 0.02255	 0.02168	-0.10593	-0.12293	-0.16770	-0.19435	-0.22100	-0.24616	-0.26739	-0.27646	-0.29343	-0.32120	-0.30625	-0.30193	-0.29320	-0.28653	-0.28672	-0.27160	-0.24911	-0.22426	-0.20250	-0.17212	-0.14258	-0.13805	-0.01973	 0.03807	 0.06960	 0.09403	 0.10510	 0.12137	 0.13589	 0.14545	 0.15102	 0.15652	 0.15966	 0.15779	 0.15400	 0.14956	 0.14478	 0.13879	 0.13041	 0.11560	 0.09805	 0.07668	 0.04958	 0.01712	
      21	  10.004	     NaN	     NaN	     NaN	0.029602	  1.3235	     NaN	     NaN	   81.36	   0.000	9.991E+5	   0.085	  517.24	   29.34	   221.2	 1025.43	   24.14	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99435	 0.99377	 0.98871	 0.97394	 0.97104	 0.95241	 0.93681	 0.91924	 0.89403	 0.87024	 0.84867	 0.81939	 0.79514	 0.76864	 0.74543	 0.72577	 0.71035	 0.70056	 0.69534	 0.69321	 0.69962	 0.70867	 0.72570	 0.74200	 0.76597	 0.79281	 0.82010	 0.84831	 0.87724	 0.89793	 0.91972	 0.93887	 0.96949	 0.98330	 0.99124	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05265	-0.04086	-0.03650	-0.02915	-0.02782	-0.02109	-0.02198	-0.02308	-0.02091	-0.01545	-0.00489	-0.00163	 0.00842	 0.01536	 0.02348	 0.02309	-0.11102	-0.13002	-0.17720	-0.20614	-0.23507	-0.26208	-0.28475	-0.29466	-0.31248	-0.34173	-0.32613	-0.32155	-0.31244	-0.30522	-0.30467	-0.28833	-0.26409	-0.23730	-0.21386	-0.18116	-0.14952	-0.14299	-0.01764	 0.04180	 0.07476	 0.10053	 0.11268	 0.13016	 0.14554	 0.15565	 0.16171	 0.16737	 0.17054	 0.16888	 0.16519	 0.16078	 0.15585	 0.14942	 0.14052	 0.12492	 0.10637	 0.08381	 0.05543	 0.02164	
      22	  10.998	     NaN	     NaN	     NaN	0.033486	  1.3930	     NaN	     NaN	   78.65	   0.000	9.976E+5	   0.085	  515.65	   29.30	   220.5	 1025.41	   24.14	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98845	 0.98618	 0.97944	 0.96310	 0.95973	 0.94112	 0.92601	 0.90968	 0.88668	 0.86500	 0.84622	 0.81978	 0.79854	 0.77491	 0.75354	 0.73432	 0.71796	 0.70617	 0.69742	 0.69134	 0.69144	 0.69396	 0.70346	 0.71228	 0.72793	 0.74800	 0.77019	 0.79428	 0.82220	 0.84349	 0.86824	 0.89185	 0.93494	 0.95979	 0.97839	 0.99068	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05575	-0.04347	-0.03872	-0.03085	-0.02911	-0.02239	-0.02369	-0.02592	-0.02410	-0.02025	-0.00817	-0.00230	 0.00824	 0.01548	 0.02393	 0.02389	-0.11505	-0.13592	-0.18519	-0.21614	-0.24710	-0.27591	-0.29985	-0.31057	-0.32888	-0.35976	-0.34373	-0.33896	-0.32947	-0.32180	-0.32076	-0.30347	-0.27761	-0.24913	-0.22428	-0.18989	-0.15667	-0.14825	-0.01626	 0.04417	 0.07829	 0.10492	 0.11820	 0.13668	 0.15283	 0.16345	 0.16984	 0.17578	 0.17897	 0.17755	 0.17403	 0.16961	 0.16460	 0.15800	 0.14866	 0.13255	 0.11322	 0.08967	 0.06030	 0.02542	
      23	  11.196	     NaN	     NaN	     NaN	0.035001	  1.4037	     NaN	     NaN	   81.42	   0.000	9.973E+5	   0.085	  515.40	   29.29	   220.4	 1025.41	   24.14	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99332	 0.98579	 0.98269	 0.97535	 0.95862	 0.95427	 0.93482	 0.91914	 0.90273	 0.87991	 0.85928	 0.84085	 0.81479	 0.79413	 0.77166	 0.75084	 0.73160	 0.71571	 0.70391	 0.69488	 0.68890	 0.68770	 0.68888	 0.69756	 0.70545	 0.72000	 0.73807	 0.75883	 0.78166	 0.80926	 0.83081	 0.85516	 0.87917	 0.92556	 0.95242	 0.97328	 0.98731	 0.99466	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05662	-0.04424	-0.03942	-0.03146	-0.02963	-0.02296	-0.02451	-0.02691	-0.02519	-0.02141	-0.00936	-0.00282	 0.00782	 0.01517	 0.02365	 0.02359	-0.11607	-0.13708	-0.18669	-0.21801	-0.24934	-0.27838	-0.30256	-0.31349	-0.33191	-0.36310	-0.34694	-0.34209	-0.33256	-0.32485	-0.32371	-0.30627	-0.28019	-0.25141	-0.22620	-0.19144	-0.15767	-0.14906	-0.01653	 0.04408	 0.07846	 0.10533	 0.11866	 0.13726	 0.15352	 0.16423	 0.17070	 0.17671	 0.17993	 0.17856	 0.17504	 0.17067	 0.16564	 0.15901	 0.14964	 0.13344	 0.11409	 0.09041	 0.06083	 0.02588	
      24	  11.401	     NaN	     NaN	     NaN	0.036908	  1.4137	     NaN	     NaN	   79.06	   0.000	9.967E+5	   0.085	  514.79	   29.27	   220.1	 1025.43	   24.15	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99360	 0.98640	 0.97718	 0.97253	 0.96358	 0.94511	 0.93933	 0.91875	 0.90200	 0.88486	 0.86153	 0.84062	 0.82221	 0.79777	 0.77864	 0.75726	 0.73816	 0.72085	 0.70778	 0.69766	 0.69081	 0.68529	 0.68622	 0.68872	 0.69845	 0.70634	 0.72078	 0.73903	 0.75834	 0.78025	 0.80613	 0.82672	 0.84980	 0.87305	 0.91877	 0.94673	 0.96889	 0.98440	 0.99294	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05744	-0.04491	-0.04008	-0.03208	-0.03050	-0.02345	-0.02535	-0.02783	-0.02641	-0.02279	-0.01078	-0.00337	 0.00750	 0.01492	 0.02338	 0.02337	-0.11666	-0.13795	-0.18792	-0.21953	-0.25114	-0.28050	-0.30491	-0.31588	-0.33449	-0.36590	-0.34963	-0.34483	-0.33528	-0.32752	-0.32636	-0.30879	-0.28254	-0.25358	-0.22826	-0.19331	-0.15945	-0.15048	-0.01664	 0.04402	 0.07851	 0.10546	 0.11899	 0.13769	 0.15404	 0.16489	 0.17143	 0.17750	 0.18077	 0.17943	 0.17598	 0.17162	 0.16665	 0.16001	 0.15067	 0.13444	 0.11487	 0.09105	 0.06143	 0.02636	
