   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16	 Cpwu_01	 Cpwu_02	 Cpwu_03	 Cpwu_04	 Cpwu_05	 Cpwu_06	 Cpwu_07	 Cpwu_08	 Cpwu_09	 Cpwu_10	 Cpwu_11	 Cpwu_12	 Cpwu_13	 Cpwu_14	 Cpwu_15	 Cpwu_16	 Cpwu_17	 Cpwu_18	 Cpwu_19	 Cpwu_20	 Cpwu_21	 Cpwu_22	 Cpwl_01	 Cpwl_02	 Cpwl_03	 Cpwl_04	 Cpwl_05	 Cpwl_06	 Cpwl_07	 Cpwl_08	 Cpwl_09	 Cpwl_10	 Cpwl_11	 Cpwl_12	 Cpwl_13	 Cpwl_14	 Cpwl_15	 Cpwl_16	 Cpwl_17	 Cpwl_18	 Cpwl_19	 Cpwl_20	 Cpwl_21	 Cpwl_22
      10	  -1.001	     NaN	     NaN	     NaN	0.059705	  0.0819	     NaN	     NaN	  328.80	   0.000	1.005E+6	   0.089	  564.89	   30.67	   241.5	 1023.94	   23.89	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98611	 0.95952	 0.93930	 0.91311	 0.89088	 0.86250	 0.83451	 0.80159	 0.77664	 0.75603	 0.74582	 0.74037	 0.73454	 0.72749	 0.72609	 0.72142	 0.71949	 0.71851	 0.71882	 0.72078	 0.72383	 0.72595	 0.73077	 0.73601	 0.74267	 0.74950	 0.75913	 0.76582	 0.77476	 0.78386	 0.79372	 0.80208	 0.81332	 0.82140	 0.83182	 0.84335	 0.85284	 0.86269	 0.87398	 0.88246	 0.89292	 0.90120	 0.91915	 0.93276	 0.94657	 0.95899	 0.96916	 0.97552	 0.98371	 0.98840	 0.99472	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.01899	-0.01325	-0.01495	-0.01980	-0.03152	-0.03863	-0.04584	-0.04614	-0.04524	-0.03869	-0.03126	-0.02774	-0.01776	-0.01556	-0.01502	-0.02363	-0.04002	-0.03185	-0.04762	-0.05023	-0.05284	-0.05861	-0.06408	-0.06502	-0.06607	-0.09878	-0.08586	-0.08195	-0.07677	-0.07623	-0.08336	-0.08127	-0.07833	-0.07486	-0.07001	-0.06430	-0.05742	-0.08553	-0.08282	-0.04672	-0.04244	-0.04090	-0.05042	-0.05400	-0.05207	-0.05064	-0.04933	-0.04528	-0.04063	-0.04325	-0.04691	-0.04904	-0.04547	-0.04084	-0.03604	-0.03412	-0.03147	-0.03032	-0.03497	-0.04724	
      11	   0.000	     NaN	     NaN	     NaN	0.050569	  0.2084	     NaN	     NaN	  331.26	   0.000	1.007E+6	   0.089	  566.52	   30.72	   242.2	 1023.94	   23.92	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99266	 0.98248	 0.96534	 0.94786	 0.92080	 0.88910	 0.84862	 0.81485	 0.78638	 0.77282	 0.76426	 0.75523	 0.74590	 0.74195	 0.73514	 0.73219	 0.73048	 0.73025	 0.73190	 0.73494	 0.73718	 0.74174	 0.74661	 0.75397	 0.76089	 0.77052	 0.77744	 0.78725	 0.79680	 0.80741	 0.81626	 0.82795	 0.83673	 0.84760	 0.85994	 0.87019	 0.88034	 0.89114	 0.89907	 0.90883	 0.91713	 0.93492	 0.94737	 0.95887	 0.96941	 0.97802	 0.98319	 0.98941	 0.99265	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02258	-0.01627	-0.01734	-0.01804	-0.02446	-0.03001	-0.03790	-0.03859	-0.03860	-0.03318	-0.02613	-0.02287	-0.01337	-0.01093	-0.00946	-0.01686	-0.04622	-0.03987	-0.05752	-0.06201	-0.06649	-0.07375	-0.08019	-0.08171	-0.08385	-0.11768	-0.10427	-0.10015	-0.09474	-0.09387	-0.10074	-0.09787	-0.09345	-0.08820	-0.08180	-0.07381	-0.06414	-0.08869	-0.07392	-0.03351	-0.02582	-0.02131	-0.02823	-0.02924	-0.02612	-0.02391	-0.02242	-0.01863	-0.01460	-0.01743	-0.02173	-0.02460	-0.02239	-0.01967	-0.01721	-0.01778	-0.01780	-0.01944	-0.02671	-0.04128	
      12	   1.004	     NaN	     NaN	     NaN	0.042702	  0.3615	     NaN	     NaN	  328.78	   0.000	1.008E+6	   0.089	  567.89	   30.76	   242.8	 1023.93	   23.92	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99535	 0.98401	 0.96510	 0.92883	 0.89095	 0.84954	 0.82886	 0.81327	 0.79709	 0.78082	 0.77105	 0.75867	 0.75061	 0.74494	 0.74112	 0.74009	 0.74125	 0.74211	 0.74531	 0.75014	 0.75675	 0.76350	 0.77315	 0.78011	 0.78996	 0.79957	 0.81080	 0.82019	 0.83237	 0.84210	 0.85379	 0.86580	 0.87599	 0.88635	 0.89748	 0.90576	 0.91558	 0.92349	 0.93976	 0.95161	 0.96256	 0.97271	 0.98085	 0.98572	 0.99146	 0.99459	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02683	-0.01971	-0.02003	-0.01889	-0.02150	-0.02246	-0.03007	-0.03146	-0.03228	-0.02748	-0.02136	-0.01836	-0.00885	-0.00566	-0.00299	-0.00911	-0.05320	-0.04930	-0.06920	-0.07635	-0.08350	-0.09266	-0.10036	-0.10270	-0.10590	-0.14162	-0.12745	-0.12317	-0.11746	-0.11628	-0.12271	-0.11896	-0.11254	-0.10522	-0.09708	-0.08636	-0.07430	-0.09604	-0.06317	-0.01871	-0.00722	 0.00060	-0.00314	-0.00140	 0.00344	 0.00662	 0.00850	 0.01202	 0.01542	 0.01241	 0.00773	 0.00377	 0.00465	 0.00551	 0.00555	 0.00219	-0.00092	-0.00582	-0.01621	-0.03356	
      13	   2.002	     NaN	     NaN	     NaN	0.035553	  0.5094	     NaN	     NaN	  331.31	   0.000	1.009E+6	   0.089	  568.71	   30.78	   243.2	 1023.91	   23.93	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99020	 0.97313	 0.94188	 0.92053	 0.90156	 0.87866	 0.85341	 0.83515	 0.81213	 0.79301	 0.77775	 0.76539	 0.75827	 0.75425	 0.75112	 0.75211	 0.75513	 0.76098	 0.76751	 0.77675	 0.78397	 0.79420	 0.80439	 0.81611	 0.82576	 0.83834	 0.84743	 0.85890	 0.87072	 0.88074	 0.89084	 0.90183	 0.90985	 0.91956	 0.92706	 0.94272	 0.95395	 0.96451	 0.97429	 0.98187	 0.98614	 0.99150	 0.99409	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03130	-0.02349	-0.02315	-0.02077	-0.02219	-0.01907	-0.02481	-0.02557	-0.02664	-0.02317	-0.01791	-0.01490	-0.00526	-0.00123	 0.00253	-0.00252	-0.06082	-0.05939	-0.08189	-0.09170	-0.10151	-0.11261	-0.12171	-0.12489	-0.12900	-0.16686	-0.15185	-0.14727	-0.14132	-0.13974	-0.14570	-0.14091	-0.13244	-0.12287	-0.11263	-0.09884	-0.08339	-0.10086	-0.05409	-0.00552	 0.00930	 0.02019	 0.01932	 0.02374	 0.03020	 0.03422	 0.03642	 0.03997	 0.04290	 0.03985	 0.03483	 0.03025	 0.02983	 0.02901	 0.02685	 0.02104	 0.01504	 0.00710	-0.00621	-0.02625	
      14	   2.995	     NaN	     NaN	     NaN	0.031575	  0.6492	     NaN	     NaN	  328.74	   0.000	1.009E+6	   0.089	  569.06	   30.79	   243.3	 1023.90	   23.94	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99536	 0.98010	 0.95118	 0.89541	 0.84135	 0.79359	 0.77483	 0.76392	 0.75547	 0.74986	 0.75145	 0.75350	 0.76060	 0.76925	 0.77949	 0.79151	 0.80381	 0.81477	 0.82645	 0.83861	 0.85090	 0.86135	 0.87432	 0.88266	 0.89286	 0.90230	 0.91193	 0.91878	 0.92806	 0.93389	 0.94117	 0.94916	 0.95484	 0.96051	 0.96742	 0.97133	 0.97628	 0.97936	 0.98587	 0.98997	 0.99314	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03235	-0.02352	-0.02256	-0.01918	-0.02061	-0.02028	-0.02240	-0.02065	-0.01938	-0.01320	-0.00823	-0.00691	 0.00144	 0.00502	 0.00904	 0.00493	-0.06743	-0.06829	-0.09335	-0.10579	-0.11823	-0.13130	-0.14182	-0.14585	-0.15093	-0.19084	-0.17507	-0.17024	-0.16398	-0.16194	-0.16760	-0.16168	-0.15136	-0.13959	-0.12758	-0.11124	-0.09348	-0.10855	-0.04614	 0.00612	 0.02436	 0.03807	 0.03972	 0.04648	 0.05457	 0.05945	 0.06196	 0.06571	 0.06826	 0.06531	 0.06012	 0.05495	 0.05358	 0.05134	 0.04729	 0.03930	 0.03063	 0.01998	 0.00402	-0.01845	
      15	   4.007	     NaN	     NaN	     NaN	0.027962	  0.7744	     NaN	     NaN	  331.24	   0.000	1.009E+6	   0.089	  569.11	   30.79	   243.3	 1023.89	   23.95	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99394	 0.97200	 0.93407	 0.87866	 0.84845	 0.82367	 0.79836	 0.77562	 0.76336	 0.75183	 0.74876	 0.75089	 0.75813	 0.76986	 0.78435	 0.79780	 0.81317	 0.82908	 0.84462	 0.85692	 0.87066	 0.87912	 0.88973	 0.89903	 0.90851	 0.91544	 0.92455	 0.93047	 0.93786	 0.94635	 0.95236	 0.95836	 0.96542	 0.96960	 0.97512	 0.97848	 0.98570	 0.99010	 0.99325	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03633	-0.02693	-0.02541	-0.02100	-0.02149	-0.01820	-0.02116	-0.01811	-0.01699	-0.01138	-0.00645	-0.00494	 0.00373	 0.00814	 0.01303	 0.00975	-0.07440	-0.07749	-0.10503	-0.11996	-0.13489	-0.14989	-0.16180	-0.16653	-0.17267	-0.21441	-0.19775	-0.19271	-0.18607	-0.18367	-0.18873	-0.18186	-0.16961	-0.15564	-0.14175	-0.12258	-0.10174	-0.11298	-0.03990	 0.01558	 0.03641	 0.05235	 0.05643	 0.06530	 0.07484	 0.08051	 0.08352	 0.08743	 0.08977	 0.08688	 0.08157	 0.07601	 0.07384	 0.07041	 0.06481	 0.05493	 0.04409	 0.03093	 0.01255	-0.01214	
      16	   5.000	     NaN	     NaN	     NaN	0.026890	  0.8914	     NaN	     NaN	  328.67	   0.000	1.009E+6	   0.089	  568.89	   30.79	   243.2	 1023.88	   23.96	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98418	 0.95343	 0.92921	 0.90486	 0.87501	 0.84134	 0.81588	 0.78662	 0.76388	 0.74843	 0.73988	 0.74082	 0.74813	 0.75915	 0.77550	 0.79453	 0.81466	 0.83199	 0.85097	 0.86244	 0.87511	 0.88585	 0.89600	 0.90314	 0.91279	 0.91856	 0.92544	 0.93351	 0.93923	 0.94555	 0.95306	 0.95765	 0.96402	 0.96846	 0.97826	 0.98481	 0.98992	 0.99491	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04020	-0.03015	-0.02804	-0.02285	-0.02271	-0.01790	-0.02096	-0.01689	-0.01560	-0.01024	-0.00546	-0.00355	 0.00545	 0.01063	 0.01623	 0.01380	-0.08071	-0.08596	-0.11595	-0.13334	-0.15073	-0.16755	-0.18078	-0.18629	-0.19314	-0.23704	-0.21939	-0.21428	-0.20724	-0.20435	-0.20890	-0.20111	-0.18692	-0.17094	-0.15528	-0.13382	-0.11094	-0.12031	-0.03416	 0.02359	 0.04695	 0.06509	 0.07117	 0.08193	 0.09273	 0.09925	 0.10273	 0.10681	 0.10904	 0.10628	 0.10090	 0.09508	 0.09220	 0.08777	 0.08088	 0.06933	 0.05652	 0.04121	 0.02069	-0.00608	
      17	   6.005	     NaN	     NaN	     NaN	0.024652	  0.9961	     NaN	     NaN	  331.37	   0.000	1.008E+6	   0.089	  568.22	   30.77	   243.0	 1023.89	   23.97	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99127	 0.98085	 0.96993	 0.95150	 0.92505	 0.90150	 0.86782	 0.83414	 0.80360	 0.77478	 0.75416	 0.74146	 0.73472	 0.73819	 0.74877	 0.76623	 0.78598	 0.81197	 0.83056	 0.85292	 0.87189	 0.88919	 0.90083	 0.91336	 0.92054	 0.92794	 0.93554	 0.94083	 0.94634	 0.95315	 0.95730	 0.96316	 0.96725	 0.97692	 0.98346	 0.98938	 0.99454	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04359	-0.03299	-0.03048	-0.02450	-0.02404	-0.01847	-0.01973	-0.01679	-0.01471	-0.00893	-0.00431	-0.00223	 0.00703	 0.01277	 0.01907	 0.01737	-0.08652	-0.09389	-0.12610	-0.14583	-0.16556	-0.18425	-0.19866	-0.20483	-0.21274	-0.25814	-0.23984	-0.23449	-0.22701	-0.22371	-0.22777	-0.21888	-0.20290	-0.18481	-0.16739	-0.14339	-0.11782	-0.12392	-0.02952	 0.03092	 0.05620	 0.07614	 0.08396	 0.09628	 0.10828	 0.11549	 0.11941	 0.12358	 0.12572	 0.12312	 0.11778	 0.11171	 0.10832	 0.10321	 0.09511	 0.08224	 0.06770	 0.05054	 0.02809	-0.00057	
      18	   7.006	     NaN	     NaN	     NaN	0.024155	  1.1013	     NaN	     NaN	  328.61	   0.000	1.007E+6	   0.089	  567.74	   30.75	   242.7	 1023.93	   23.98	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99191	 0.97101	 0.92825	 0.89951	 0.87204	 0.84026	 0.80652	 0.78254	 0.75677	 0.73933	 0.73103	 0.73138	 0.74105	 0.75755	 0.77743	 0.80121	 0.82686	 0.85272	 0.87366	 0.89542	 0.90685	 0.91913	 0.92807	 0.93542	 0.94022	 0.94688	 0.95071	 0.95573	 0.96222	 0.96696	 0.97164	 0.97780	 0.98092	 0.98543	 0.98802	 0.99313	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04423	-0.03303	-0.02998	-0.02330	-0.02250	-0.01698	-0.01973	-0.01437	-0.01068	-0.00433	-0.00010	 0.00169	 0.01090	 0.01694	 0.02350	 0.02212	-0.09232	-0.10174	-0.13636	-0.15850	-0.18065	-0.20114	-0.21692	-0.22380	-0.23250	-0.27976	-0.26064	-0.25503	-0.24729	-0.24352	-0.24711	-0.23722	-0.21945	-0.19943	-0.18031	-0.15415	-0.12674	-0.13108	-0.02516	 0.03738	 0.06466	 0.08637	 0.09584	 0.10980	 0.12286	 0.13079	 0.13517	 0.13957	 0.14168	 0.13917	 0.13390	 0.12766	 0.12385	 0.11801	 0.10901	 0.09484	 0.07874	 0.05979	 0.03551	 0.00509	
      19	   8.006	     NaN	     NaN	     NaN	0.023115	  1.1953	     NaN	     NaN	  331.39	   0.000	1.007E+6	   0.089	  567.02	   30.74	   242.4	 1023.92	   23.99	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99305	 0.97455	 0.95676	 0.93857	 0.91341	 0.88201	 0.85618	 0.82224	 0.79117	 0.76563	 0.74423	 0.73285	 0.73008	 0.73357	 0.74597	 0.76515	 0.79042	 0.81591	 0.84675	 0.86748	 0.89151	 0.91070	 0.92725	 0.93693	 0.94719	 0.95255	 0.95816	 0.96418	 0.96791	 0.97212	 0.97760	 0.98029	 0.98449	 0.98713	 0.99254	 0.99561	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04760	-0.03594	-0.03247	-0.02510	-0.02388	-0.01759	-0.01970	-0.01515	-0.01193	-0.00424	 0.00030	 0.00244	 0.01191	 0.01858	 0.02565	 0.02481	-0.09783	-0.10921	-0.14599	-0.17038	-0.19477	-0.21701	-0.23410	-0.24164	-0.25152	-0.30012	-0.28033	-0.27447	-0.26633	-0.26213	-0.26526	-0.25424	-0.23473	-0.21272	-0.19184	-0.16331	-0.13337	-0.13471	-0.02192	 0.04298	 0.07192	 0.09511	 0.10602	 0.12139	 0.13550	 0.14403	 0.14887	 0.15344	 0.15553	 0.15321	 0.14794	 0.14165	 0.13751	 0.13107	 0.12121	 0.10604	 0.08855	 0.06808	 0.04211	 0.01015	
      20	   9.000	     NaN	     NaN	     NaN	0.023265	  1.2844	     NaN	     NaN	  328.61	   0.000	1.006E+6	   0.089	  566.13	   30.71	   242.1	 1023.91	   24.00	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99123	 0.98145	 0.97185	 0.95606	 0.93314	 0.91346	 0.88338	 0.85211	 0.82211	 0.79147	 0.76638	 0.74769	 0.73357	 0.72904	 0.73183	 0.74393	 0.76065	 0.78697	 0.80778	 0.83577	 0.86155	 0.88812	 0.90699	 0.92563	 0.93696	 0.94732	 0.95618	 0.96117	 0.96564	 0.97104	 0.97379	 0.97852	 0.98178	 0.98920	 0.99356	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05093	-0.03879	-0.03496	-0.02695	-0.02535	-0.01870	-0.01932	-0.01702	-0.01376	-0.00496	 0.00019	 0.00269	 0.01251	 0.01965	 0.02721	 0.02698	-0.10307	-0.11631	-0.15529	-0.18184	-0.20838	-0.23240	-0.25074	-0.25885	-0.27007	-0.31952	-0.29937	-0.29326	-0.28484	-0.28015	-0.28270	-0.27077	-0.24952	-0.22565	-0.20332	-0.17283	-0.14136	-0.14141	-0.01842	 0.04754	 0.07817	 0.10275	 0.11500	 0.13166	 0.14661	 0.15573	 0.16099	 0.16576	 0.16779	 0.16566	 0.16053	 0.15412	 0.14971	 0.14276	 0.13225	 0.11613	 0.09747	 0.07558	 0.04815	 0.01480	
      21	  10.008	     NaN	     NaN	     NaN	0.023521	  1.3670	     NaN	     NaN	  331.41	   0.000	1.005E+6	   0.089	  565.20	   30.69	   241.7	 1023.95	   24.01	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99229	 0.98844	 0.97976	 0.96521	 0.95313	 0.93130	 0.90655	 0.87979	 0.84902	 0.82005	 0.79330	 0.76777	 0.74850	 0.73397	 0.72764	 0.72901	 0.73986	 0.75277	 0.77399	 0.79843	 0.82754	 0.85218	 0.87930	 0.89964	 0.92075	 0.93864	 0.95083	 0.96020	 0.96813	 0.97220	 0.97713	 0.98037	 0.98750	 0.99213	 0.99548	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05418	-0.04157	-0.03743	-0.02883	-0.02688	-0.01993	-0.01901	-0.01885	-0.01526	-0.00681	-0.00002	 0.00279	 0.01296	 0.02064	 0.02868	 0.02896	-0.10784	-0.12291	-0.16400	-0.19275	-0.22150	-0.24716	-0.26677	-0.27552	-0.28807	-0.33835	-0.31780	-0.31145	-0.30268	-0.29756	-0.29953	-0.28649	-0.26354	-0.23783	-0.21386	-0.18122	-0.14727	-0.14453	-0.01582	 0.05203	 0.08386	 0.10973	 0.12315	 0.14095	 0.15681	 0.16650	 0.17212	 0.17703	 0.17910	 0.17715	 0.17213	 0.16565	 0.16103	 0.15367	 0.14253	 0.12558	 0.10585	 0.08266	 0.05394	 0.01920	
      22	  11.002	     NaN	     NaN	     NaN	0.024732	  1.4442	     NaN	     NaN	  328.69	   0.000	1.004E+6	   0.089	  564.28	   30.66	   241.3	 1023.94	   24.02	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99533	 0.99362	 0.98814	 0.97755	 0.96996	 0.95371	 0.93477	 0.91335	 0.88716	 0.86066	 0.83468	 0.80725	 0.78285	 0.76000	 0.74260	 0.73237	 0.72792	 0.72933	 0.73830	 0.75277	 0.77391	 0.79479	 0.82196	 0.84460	 0.87161	 0.89694	 0.91673	 0.93367	 0.94824	 0.95687	 0.96536	 0.97079	 0.98102	 0.98763	 0.99291	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05727	-0.04426	-0.03980	-0.03064	-0.02843	-0.02119	-0.01955	-0.02030	-0.01667	-0.00982	-0.00071	 0.00267	 0.01320	 0.02127	 0.02977	 0.03042	-0.11236	-0.12916	-0.17226	-0.20309	-0.23393	-0.26126	-0.28210	-0.29140	-0.30562	-0.35609	-0.33540	-0.32885	-0.31969	-0.31418	-0.31555	-0.30161	-0.27698	-0.24951	-0.22413	-0.18970	-0.15445	-0.15058	-0.01344	 0.05540	 0.08865	 0.11565	 0.13020	 0.14907	 0.16565	 0.17584	 0.18182	 0.18695	 0.18899	 0.18722	 0.18229	 0.17583	 0.17095	 0.16325	 0.15157	 0.13389	 0.11323	 0.08898	 0.05905	 0.02314	
      23	  11.999	     NaN	     NaN	     NaN	0.026398	  1.5125	     NaN	     NaN	  331.35	   0.000	1.003E+6	   0.089	  562.89	   30.62	   240.7	 1023.95	   24.02	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99516	 0.99087	 0.98245	 0.97731	 0.96438	 0.94976	 0.93258	 0.91100	 0.88898	 0.86635	 0.83965	 0.81488	 0.78906	 0.76602	 0.74867	 0.73446	 0.72755	 0.72508	 0.72799	 0.73764	 0.74964	 0.76967	 0.78858	 0.81343	 0.84066	 0.86549	 0.88908	 0.91114	 0.92756	 0.94304	 0.95460	 0.97318	 0.98297	 0.99067	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.06082	-0.04743	-0.04276	-0.03304	-0.03064	-0.02293	-0.02088	-0.02184	-0.01939	-0.01403	-0.00260	 0.00187	 0.01274	 0.02121	 0.03005	 0.03113	-0.11641	-0.13483	-0.17987	-0.21261	-0.24535	-0.27422	-0.29622	-0.30615	-0.32169	-0.37275	-0.35167	-0.34498	-0.33555	-0.32968	-0.33053	-0.31564	-0.28966	-0.26054	-0.23369	-0.19740	-0.16006	-0.15388	-0.01242	 0.05805	 0.09229	 0.12023	 0.13575	 0.15555	 0.17286	 0.18353	 0.18983	 0.19520	 0.19733	 0.19565	 0.19093	 0.18453	 0.17954	 0.17164	 0.15957	 0.14136	 0.11990	 0.09470	 0.06375	 0.02684	
      24	  12.506	     NaN	     NaN	     NaN	0.027613	  1.5426	     NaN	     NaN	  328.72	   0.000	1.002E+6	   0.089	  562.13	   30.60	   240.4	 1023.96	   24.02	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99288	 0.98151	 0.96116	 0.94601	 0.93201	 0.91303	 0.88953	 0.87121	 0.84539	 0.81998	 0.79640	 0.77284	 0.75428	 0.74009	 0.72867	 0.72403	 0.72438	 0.73059	 0.74130	 0.76038	 0.77581	 0.79851	 0.82182	 0.84761	 0.86835	 0.89162	 0.90843	 0.92644	 0.94179	 0.95296	 0.96273	 0.97236	 0.97820	 0.98494	 0.98868	 0.99541	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05873	-0.04492	-0.03993	-0.03011	-0.02746	-0.02034	-0.02335	-0.02146	-0.01808	-0.00697	 0.00195	 0.00527	 0.01588	 0.02406	 0.03273	 0.03351	-0.11834	-0.13745	-0.18326	-0.21686	-0.25046	-0.28004	-0.30256	-0.31278	-0.32960	-0.38004	-0.35899	-0.35228	-0.34282	-0.33668	-0.33734	-0.32211	-0.29554	-0.26578	-0.23846	-0.20156	-0.16397	-0.15781	-0.01188	 0.05869	 0.09347	 0.12183	 0.13768	 0.15788	 0.17550	 0.18634	 0.19281	 0.19827	 0.20044	 0.19891	 0.19416	 0.18779	 0.18274	 0.17477	 0.16262	 0.14418	 0.12245	 0.09694	 0.06551	 0.02827	
