   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16	 Cpwu_01	 Cpwu_02	 Cpwu_03	 Cpwu_04	 Cpwu_05	 Cpwu_06	 Cpwu_07	 Cpwu_08	 Cpwu_09	 Cpwu_10	 Cpwu_11	 Cpwu_12	 Cpwu_13	 Cpwu_14	 Cpwu_15	 Cpwu_16	 Cpwu_17	 Cpwu_18	 Cpwu_19	 Cpwu_20	 Cpwu_21	 Cpwu_22	 Cpwl_01	 Cpwl_02	 Cpwl_03	 Cpwl_04	 Cpwl_05	 Cpwl_06	 Cpwl_07	 Cpwl_08	 Cpwl_09	 Cpwl_10	 Cpwl_11	 Cpwl_12	 Cpwl_13	 Cpwl_14	 Cpwl_15	 Cpwl_16	 Cpwl_17	 Cpwl_18	 Cpwl_19	 Cpwl_20	 Cpwl_21	 Cpwl_22
       /	 degrees	       /	       /	       /	       /	       /	       /	       /	      mm	 degrees	       /	       /	      Pa	     m/s	      Pa	      Pa	  degr_C	    0.00	   24.00	   48.00	   72.00	   96.00	  108.00	  120.00	  132.00	  144.00	  156.00	  162.00	  168.00	  174.00	  180.00	  186.00	  192.00	  198.00	  204.00	  207.00	  210.00	  213.00	  216.00	  219.00	  222.00	  225.00	  228.00	  231.00	  234.00	  237.00	  240.00	  243.00	  246.00	  249.00	  252.00	  255.00	  258.00	  261.00	  264.00	  267.00	  270.00	  273.00	  276.00	  279.00	  282.00	  285.00	  288.00	  291.00	  294.00	  297.00	  300.00	  306.00	  312.00	  318.00	  324.00	  330.00	  336.00	  342.00	  348.00	  360.00	  372.00	  384.00	  396.00	  408.00	  432.00	  456.00	  480.00	  504.00	    0.00	   48.00	   96.00	  144.00	  168.00	  192.00	  216.00	  240.00	  264.00	  288.00	  312.00	  336.00	  360.00	  408.00	  456.00	  504.00	    0.00	  178.00	  333.00	  468.00	  585.00	  685.00	  775.00	  851.00	  918.00	  975.00	 1025.00	 1070.00	 1120.00	 1177.00	 1244.00	 1320.00	 1410.00	 1510.00	 1627.00	 1762.00	 1917.00	 2095.00	    0.00	  178.00	  333.00	  468.00	  585.00	  685.00	  775.00	  851.00	  918.00	  975.00	 1025.00	 1070.00	 1120.00	 1177.00	 1244.00	 1320.00	 1410.00	 1510.00	 1627.00	 1762.00	 1917.00	 2095.00
      52	  -9.997	     NaN	     NaN	     NaN	0.157665	 -0.3521	     NaN	     NaN	   81.83	   0.000	4.969E+5	   0.042	  128.02	   14.60	    54.8	 1025.25	   24.20	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98981	 0.97206	 0.95095	 0.90808	 0.86857	 0.84306	 0.81233	 0.81230	 0.76350	 0.73790	 0.70393	 0.67679	 0.65410	 0.63133	 0.62770	 0.61870	 0.58314	 0.59819	 0.56783	 0.56451	 0.56015	 0.54168	 0.53333	 0.53937	 0.52036	 0.51968	 0.51631	 0.51137	 0.50314	 0.50554	 0.50098	 0.50405	 0.50101	 0.50266	 0.50448	 0.51247	 0.51071	 0.51267	 0.51868	 0.52621	 0.53243	 0.54919	 0.54612	 0.55408	 0.56307	 0.58859	 0.60231	 0.61886	 0.64209	 0.66958	 0.69123	 0.72651	 0.75312	 0.79863	 0.84428	 0.88268	 0.92055	 0.94635	 0.97390	 1.00000	 1.00000	 1.00000	-0.04385	-0.04288	-0.05229	-0.09615	-0.12691	-0.14212	-0.14956	-0.13626	-0.13454	-0.12228	-0.10935	-0.09749	-0.07754	-0.06273	-0.06274	-0.08316	-0.03479	-0.02556	-0.03808	-0.03864	-0.03919	-0.04486	-0.06073	-0.05737	-0.06472	-0.07682	-0.07306	-0.07755	-0.07954	-0.08078	-0.09367	-0.09573	-0.10006	-0.10182	-0.10593	-0.10373	-0.10064	-0.13121	-0.16997	-0.16154	-0.17243	-0.18493	-0.21021	-0.22195	-0.22749	-0.22632	-0.22145	-0.21122	-0.20029	-0.19960	-0.19572	-0.18793	-0.17767	-0.16096	-0.13967	-0.12268	-0.10402	-0.08881	-0.08186	-0.08077	
      53	  -9.007	     NaN	     NaN	     NaN	0.130956	 -0.3328	     NaN	     NaN	   78.37	   0.000	4.985E+5	   0.042	  128.85	   14.65	    55.2	 1025.24	   24.20	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98425	 0.96832	 0.92848	 0.89142	 0.86472	 0.82826	 0.82651	 0.77649	 0.74803	 0.71008	 0.68043	 0.65733	 0.63500	 0.63268	 0.62466	 0.58983	 0.60434	 0.57567	 0.57268	 0.56879	 0.55272	 0.54647	 0.55415	 0.53715	 0.53859	 0.53923	 0.53722	 0.53100	 0.53805	 0.53578	 0.54185	 0.54248	 0.54653	 0.55275	 0.56338	 0.56885	 0.57291	 0.58229	 0.59437	 0.60520	 0.62699	 0.62855	 0.64055	 0.65180	 0.68444	 0.70264	 0.72422	 0.75247	 0.77932	 0.80168	 0.83333	 0.85570	 0.89115	 0.92434	 0.94435	 0.96847	 0.98119	 1.00000	 1.00000	 1.00000	 1.00000	-0.03644	-0.03552	-0.04245	-0.07632	-0.10550	-0.12469	-0.14053	-0.13511	-0.13287	-0.12519	-0.11538	-0.10519	-0.08499	-0.06216	-0.05557	-0.07343	-0.03477	-0.02513	-0.03708	-0.03766	-0.03823	-0.04340	-0.05836	-0.05477	-0.06107	-0.07249	-0.06825	-0.07260	-0.07365	-0.07428	-0.08600	-0.08736	-0.09099	-0.09250	-0.09642	-0.09464	-0.09232	-0.12426	-0.16115	-0.15022	-0.15911	-0.17032	-0.19447	-0.20573	-0.21130	-0.21072	-0.20659	-0.19736	-0.18675	-0.18734	-0.18399	-0.17725	-0.16813	-0.15292	-0.13305	-0.11735	-0.09987	-0.08600	-0.07983	-0.07963	
      54	  -8.006	     NaN	     NaN	     NaN	0.109334	 -0.3183	     NaN	     NaN	   81.82	   0.000	5.001E+5	   0.043	  129.70	   14.70	    55.6	 1025.24	   24.19	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98069	 0.94471	 0.91157	 0.88747	 0.85431	 0.85119	 0.80051	 0.77423	 0.73598	 0.70823	 0.68582	 0.66493	 0.66348	 0.65536	 0.61931	 0.63448	 0.60771	 0.60463	 0.60266	 0.58507	 0.57890	 0.58704	 0.57226	 0.57345	 0.57354	 0.57385	 0.57053	 0.57958	 0.57841	 0.58770	 0.58949	 0.59803	 0.60350	 0.61570	 0.62326	 0.63009	 0.64176	 0.65466	 0.66647	 0.69020	 0.69492	 0.70679	 0.71864	 0.74806	 0.76874	 0.79246	 0.82009	 0.84669	 0.86762	 0.89636	 0.91280	 0.94103	 0.96588	 0.97736	 0.99039	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03302	-0.03287	-0.03892	-0.06726	-0.09161	-0.10836	-0.12315	-0.12007	-0.12211	-0.11456	-0.10562	-0.09631	-0.07859	-0.05833	-0.05290	-0.07055	-0.03598	-0.02615	-0.03749	-0.03757	-0.03764	-0.04219	-0.05638	-0.05203	-0.05811	-0.06873	-0.06359	-0.06739	-0.06789	-0.06769	-0.07898	-0.07970	-0.08273	-0.08387	-0.08771	-0.08623	-0.08461	-0.11680	-0.15340	-0.14080	-0.14806	-0.15805	-0.18066	-0.19142	-0.19739	-0.19715	-0.19368	-0.18502	-0.17592	-0.17654	-0.17399	-0.16826	-0.16072	-0.14644	-0.12802	-0.11354	-0.09770	-0.08454	-0.07948	-0.07995	
      55	  -7.002	     NaN	     NaN	     NaN	0.099687	 -0.2924	     NaN	     NaN	   78.28	   0.000	5.020E+5	   0.043	  130.63	   14.75	    56.0	 1025.24	   24.17	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.96192	 0.93083	 0.90593	 0.87485	 0.87458	 0.82503	 0.79887	 0.76426	 0.73552	 0.71368	 0.69160	 0.68724	 0.67759	 0.64227	 0.65594	 0.63008	 0.62712	 0.62489	 0.60872	 0.60308	 0.61085	 0.59515	 0.59743	 0.59794	 0.59809	 0.59558	 0.60499	 0.60383	 0.61140	 0.61384	 0.62140	 0.62819	 0.64234	 0.65048	 0.65862	 0.66996	 0.68158	 0.69178	 0.71517	 0.71889	 0.72887	 0.74079	 0.76967	 0.78705	 0.80858	 0.83472	 0.85881	 0.87583	 0.90215	 0.91687	 0.94453	 0.96714	 0.97810	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02896	-0.02898	-0.03392	-0.05663	-0.07765	-0.09142	-0.10685	-0.10298	-0.10563	-0.09798	-0.08983	-0.08227	-0.06617	-0.05168	-0.04957	-0.06604	-0.03659	-0.02705	-0.03823	-0.03817	-0.03810	-0.04172	-0.05550	-0.05052	-0.05551	-0.06583	-0.06033	-0.06343	-0.06355	-0.06295	-0.07310	-0.07363	-0.07615	-0.07696	-0.08060	-0.07953	-0.07852	-0.11120	-0.14546	-0.13052	-0.13566	-0.14364	-0.16564	-0.17556	-0.18112	-0.18115	-0.17830	-0.17060	-0.16202	-0.16335	-0.16187	-0.15695	-0.15046	-0.13798	-0.12082	-0.10808	-0.09358	-0.08176	-0.07746	-0.07862	
      56	  -5.998	     NaN	     NaN	     NaN	0.086818	 -0.2648	     NaN	     NaN	   81.68	   0.000	5.035E+5	   0.043	  131.43	   14.79	    56.3	 1025.23	   24.16	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.97527	 0.95435	 0.93482	 0.90411	 0.90475	 0.85688	 0.83109	 0.79713	 0.77178	 0.75032	 0.72998	 0.72753	 0.72048	 0.68579	 0.70094	 0.67394	 0.67104	 0.66853	 0.65131	 0.64505	 0.65258	 0.63684	 0.63922	 0.63962	 0.63977	 0.63634	 0.64551	 0.64424	 0.65113	 0.65226	 0.65968	 0.66494	 0.67620	 0.68217	 0.68822	 0.69841	 0.70983	 0.71978	 0.74198	 0.74472	 0.75442	 0.76694	 0.79662	 0.81439	 0.83566	 0.86134	 0.88216	 0.89785	 0.92166	 0.93389	 0.95670	 0.97590	 0.98367	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02572	-0.02641	-0.02982	-0.04589	-0.06447	-0.07744	-0.09391	-0.09330	-0.09549	-0.08775	-0.08022	-0.07277	-0.05818	-0.04688	-0.04481	-0.06139	-0.03798	-0.02843	-0.03957	-0.03929	-0.03901	-0.04262	-0.05598	-0.05078	-0.05534	-0.06477	-0.05895	-0.06170	-0.06108	-0.05999	-0.06940	-0.06929	-0.07112	-0.07133	-0.07470	-0.07372	-0.07303	-0.10588	-0.13738	-0.12090	-0.12444	-0.13142	-0.15182	-0.16110	-0.16661	-0.16680	-0.16458	-0.15726	-0.14939	-0.15141	-0.15048	-0.14632	-0.14092	-0.12963	-0.11398	-0.10248	-0.08932	-0.07861	-0.07548	-0.07747	
      57	  -5.000	     NaN	     NaN	     NaN	0.076493	 -0.2353	     NaN	     NaN	   78.30	   0.000	4.908E+5	   0.042	  124.87	   14.42	    53.5	 1025.23	   24.16	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98498	 0.96951	 0.95336	 0.92707	 0.93289	 0.88757	 0.86361	 0.82959	 0.80247	 0.77808	 0.75525	 0.75147	 0.74296	 0.70597	 0.72285	 0.69733	 0.69531	 0.69393	 0.67673	 0.67088	 0.67906	 0.66306	 0.66523	 0.66527	 0.66533	 0.66109	 0.67204	 0.67032	 0.67807	 0.67815	 0.68701	 0.69229	 0.70479	 0.71063	 0.71671	 0.72847	 0.74052	 0.75043	 0.77345	 0.77589	 0.78538	 0.79687	 0.82408	 0.84101	 0.85969	 0.88501	 0.90540	 0.91990	 0.93928	 0.94950	 0.96746	 0.98292	 0.98789	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02510	-0.02617	-0.02962	-0.04184	-0.05753	-0.06804	-0.08487	-0.08340	-0.08623	-0.08035	-0.07381	-0.06811	-0.05445	-0.04495	-0.04348	-0.05938	-0.04099	-0.03165	-0.04296	-0.04276	-0.04256	-0.04601	-0.05950	-0.05341	-0.05752	-0.06641	-0.06019	-0.06280	-0.06210	-0.06024	-0.06945	-0.06833	-0.06979	-0.06970	-0.07323	-0.07227	-0.07177	-0.10493	-0.13364	-0.11531	-0.11678	-0.12180	-0.14128	-0.15044	-0.15480	-0.15547	-0.15353	-0.14662	-0.13917	-0.14174	-0.14135	-0.13786	-0.13380	-0.12369	-0.10926	-0.09905	-0.08697	-0.07740	-0.07529	-0.07787	
      58	  -4.003	     NaN	     NaN	     NaN	0.068674	 -0.1927	     NaN	     NaN	   81.82	   0.000	4.921E+5	   0.042	  125.49	   14.45	    53.8	 1025.25	   24.14	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98532	 0.97255	 0.94826	 0.95504	 0.91057	 0.88835	 0.85427	 0.82454	 0.80173	 0.77975	 0.77586	 0.76761	 0.73026	 0.74656	 0.71982	 0.71710	 0.71561	 0.69941	 0.69315	 0.70169	 0.68483	 0.68633	 0.68651	 0.68535	 0.68030	 0.69105	 0.69007	 0.69917	 0.69957	 0.70805	 0.71354	 0.72714	 0.73431	 0.73982	 0.75154	 0.76231	 0.77289	 0.79590	 0.79692	 0.80543	 0.81643	 0.84137	 0.85475	 0.87143	 0.89339	 0.91270	 0.92800	 0.94771	 0.95735	 0.97283	 0.98556	 0.98774	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02326	-0.02460	-0.02780	-0.03599	-0.04815	-0.05821	-0.07395	-0.07118	-0.07677	-0.07107	-0.06487	-0.05967	-0.04682	-0.04109	-0.03970	-0.05460	-0.04203	-0.03335	-0.04480	-0.04471	-0.04461	-0.04818	-0.06154	-0.05502	-0.05889	-0.06775	-0.06092	-0.06304	-0.06191	-0.05989	-0.06836	-0.06668	-0.06792	-0.06703	-0.07007	-0.06867	-0.06811	-0.10124	-0.12475	-0.10442	-0.10437	-0.10776	-0.12593	-0.13385	-0.13803	-0.13879	-0.13700	-0.13073	-0.12390	-0.12684	-0.12719	-0.12450	-0.12170	-0.11246	-0.09977	-0.09092	-0.08045	-0.07234	-0.07139	-0.07504	
      59	  -3.006	     NaN	     NaN	     NaN	0.058033	 -0.1183	     NaN	     NaN	   78.23	   0.000	4.932E+5	   0.042	  126.08	   14.49	    54.0	 1025.26	   24.14	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98475	 0.96205	 0.94033	 0.90651	 0.90438	 0.85148	 0.82142	 0.78414	 0.75938	 0.74496	 0.72750	 0.72913	 0.72527	 0.69425	 0.71749	 0.69882	 0.70446	 0.71044	 0.70330	 0.70701	 0.72500	 0.71751	 0.72800	 0.73660	 0.74413	 0.74745	 0.76437	 0.76704	 0.78079	 0.78632	 0.80002	 0.80769	 0.82359	 0.83209	 0.83939	 0.85194	 0.86485	 0.87528	 0.89768	 0.89827	 0.90553	 0.91348	 0.93273	 0.94199	 0.95132	 0.96542	 0.97437	 0.98122	 0.98870	 0.98952	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02211	-0.02375	-0.02714	-0.03834	-0.05284	-0.05907	-0.06876	-0.06483	-0.06810	-0.05823	-0.05129	-0.04739	-0.03876	-0.03686	-0.03566	-0.04971	-0.04460	-0.03661	-0.04920	-0.04999	-0.05079	-0.05446	-0.06804	-0.06174	-0.06582	-0.07472	-0.06757	-0.06918	-0.06816	-0.06548	-0.07337	-0.07114	-0.07131	-0.06958	-0.07239	-0.07013	-0.06874	-0.10077	-0.11573	-0.09261	-0.08954	-0.09052	-0.10660	-0.11256	-0.11599	-0.11649	-0.11521	-0.10930	-0.10415	-0.10646	-0.10744	-0.10573	-0.10408	-0.09672	-0.08580	-0.07896	-0.07068	-0.06424	-0.06536	-0.07044	
      60	  -1.998	     NaN	     NaN	     NaN	0.053483	 -0.0052	     NaN	     NaN	   81.74	   0.000	4.942E+5	   0.042	  126.56	   14.52	    54.2	 1025.25	   24.14	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98017	 0.95333	 0.95520	 0.90362	 0.87290	 0.82994	 0.79686	 0.77582	 0.75559	 0.75452	 0.74849	 0.71512	 0.73547	 0.71275	 0.71486	 0.71868	 0.70823	 0.70855	 0.72398	 0.71348	 0.72266	 0.73044	 0.73584	 0.73746	 0.75456	 0.75673	 0.77084	 0.77609	 0.78983	 0.79886	 0.81448	 0.82279	 0.83123	 0.84474	 0.85713	 0.86637	 0.88866	 0.88904	 0.89672	 0.90580	 0.92726	 0.93603	 0.94508	 0.96020	 0.97011	 0.97738	 0.98644	 0.98799	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02392	-0.02481	-0.02752	-0.03201	-0.04085	-0.04828	-0.05965	-0.05595	-0.05907	-0.05080	-0.04459	-0.04164	-0.03357	-0.03170	-0.02951	-0.04222	-0.04965	-0.04327	-0.05772	-0.06012	-0.06252	-0.06746	-0.08152	-0.07601	-0.08041	-0.08977	-0.08205	-0.08381	-0.08161	-0.07917	-0.08672	-0.08361	-0.08217	-0.07901	-0.08023	-0.07649	-0.07272	-0.10220	-0.10497	-0.07788	-0.07160	-0.06987	-0.08316	-0.08708	-0.08932	-0.08927	-0.08775	-0.08215	-0.07764	-0.08019	-0.08184	-0.08132	-0.08080	-0.07561	-0.06662	-0.06243	-0.05663	-0.05342	-0.05672	-0.06405	
