0	1	1			
0	-10	1000000	1	280	380
0	-9	1000000	1	280	380
0	-8	1000000	1	280	380
0	-7	1000000	1	280	380
0	-6	1000000	1	280	380
0	-5	1000000	1	280	380
0	-4	1000000	1	280	380
0	-3	1000000	1	280	380
0	-2	1000000	1	280	380
0	-1	1000000	1	280	380
0	0	1000000	1	280	380
0	1	1000000	1	280	380
0	2	1000000	1	280	380
0	3	1000000	1	280	380
0	4	1000000	1	280	380
0	5	1000000	1	280	380
0	6	1000000	1	280	380
0	7	1000000	1	280	380
0	8	1000000	1	280	380
0	9	1000000	1	280	380
0	10	1000000	1	280	380
0	11	1000000	1	280	380
0	12	1000000	1	280	380
0	12.5	1000000	1	280	380
0	13	1000000	1	280	380
0	13.5	1000000	1	280	380
0	14	1000000	1	280	380
0	14.2	1000000	1	280	380
0	14.4	1000000	1	280	380
0	14.6	1000000	1	280	380
0	14.8	1000000	1	280	380
0	15	1000000	1	280	380
0	15.2	1000000	1	280	380
0	15.4	1000000	1	280	380
0	15.6	1000000	1	280	380
0	15.8	1000000	1	280	380
0	16	1000000	1	280	380
0	16.2	1000000	1	280	380
0	16.4	1000000	1	280	380
0	16.6	1000000	1	280	380
0	16.8	1000000	1	280	380
0	17	1000000	1	280	380
0	17.2	1000000	1	280	380
0	17.4	1000000	1	280	380
0	17.6	1000000	1	280	380
0	17.8	1000000	1	280	380
0	18	1000000	1	280	380
0	18.5	1000000	1	280	380
0	19	1000000	1	280	380
0	19.5	1000000	1	280	380
0	20	1000000	1	280	380
0	20.5	1000000	1	280	380
0	21	1000000	1	280	380
0	21.5	1000000	1	280	380
0	22	1000000	1	280	380
0	22.5	1000000	1	280	380
