   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16	 Cpwu_01	 Cpwu_02	 Cpwu_03	 Cpwu_04	 Cpwu_05	 Cpwu_06	 Cpwu_07	 Cpwu_08	 Cpwu_09	 Cpwu_10	 Cpwu_11	 Cpwu_12	 Cpwu_13	 Cpwu_14	 Cpwu_15	 Cpwu_16	 Cpwu_17	 Cpwu_18	 Cpwu_19	 Cpwu_20	 Cpwu_21	 Cpwu_22	 Cpwl_01	 Cpwl_02	 Cpwl_03	 Cpwl_04	 Cpwl_05	 Cpwl_06	 Cpwl_07	 Cpwl_08	 Cpwl_09	 Cpwl_10	 Cpwl_11	 Cpwl_12	 Cpwl_13	 Cpwl_14	 Cpwl_15	 Cpwl_16	 Cpwl_17	 Cpwl_18	 Cpwl_19	 Cpwl_20	 Cpwl_21	 Cpwl_22
       /	 degrees	       /	       /	       /	       /	       /	       /	       /	      mm	 degrees	       /	       /	      Pa	     m/s	      Pa	      Pa	  degr_C	    0.00	   24.00	   48.00	   72.00	   96.00	  108.00	  120.00	  132.00	  144.00	  156.00	  162.00	  168.00	  174.00	  180.00	  186.00	  192.00	  198.00	  204.00	  207.00	  210.00	  213.00	  216.00	  219.00	  222.00	  225.00	  228.00	  231.00	  234.00	  237.00	  240.00	  243.00	  246.00	  249.00	  252.00	  255.00	  258.00	  261.00	  264.00	  267.00	  270.00	  273.00	  276.00	  279.00	  282.00	  285.00	  288.00	  291.00	  294.00	  297.00	  300.00	  306.00	  312.00	  318.00	  324.00	  330.00	  336.00	  342.00	  348.00	  360.00	  372.00	  384.00	  396.00	  408.00	  432.00	  456.00	  480.00	  504.00	    0.00	   48.00	   96.00	  144.00	  168.00	  192.00	  216.00	  240.00	  264.00	  288.00	  312.00	  336.00	  360.00	  408.00	  456.00	  504.00	    0.00	  178.00	  333.00	  468.00	  585.00	  685.00	  775.00	  851.00	  918.00	  975.00	 1025.00	 1070.00	 1120.00	 1177.00	 1244.00	 1320.00	 1410.00	 1510.00	 1627.00	 1762.00	 1917.00	 2095.00	    0.00	  178.00	  333.00	  468.00	  585.00	  685.00	  775.00	  851.00	  918.00	  975.00	 1025.00	 1070.00	 1120.00	 1177.00	 1244.00	 1320.00	 1410.00	 1510.00	 1627.00	 1762.00	 1917.00	 2095.00
      50	  -9.997	     NaN	     NaN	     NaN	0.147750	 -0.2369	     NaN	     NaN	  331.21	   0.000	9.671E+5	   0.085	  522.35	   29.50	   223.4	 1023.09	   23.70	 1.00000	 1.00000	 1.00000	 1.00000	 0.98236	 0.96747	 0.94740	 0.92130	 0.88615	 0.84781	 0.82215	 0.79926	 0.77640	 0.75291	 0.72776	 0.69739	 0.67317	 0.64889	 0.63579	 0.62611	 0.61597	 0.60676	 0.59859	 0.58682	 0.58062	 0.57340	 0.56596	 0.56130	 0.55859	 0.55353	 0.55093	 0.54818	 0.54805	 0.54690	 0.54734	 0.54995	 0.55329	 0.55765	 0.55972	 0.56549	 0.57198	 0.57565	 0.58419	 0.58853	 0.59678	 0.60368	 0.61279	 0.61992	 0.63306	 0.64183	 0.66443	 0.68576	 0.70800	 0.73459	 0.75950	 0.77823	 0.80570	 0.82861	 0.86762	 0.90270	 0.93158	 0.95494	 0.97318	 0.99325	 1.00000	 1.00000	 1.00000	-0.03202	-0.02499	-0.04529	-0.09956	-0.13562	-0.15744	-0.16170	-0.14933	-0.13790	-0.12374	-0.10432	-0.09106	-0.06467	-0.04014	-0.03826	-0.05347	-0.02592	-0.01633	-0.03089	-0.03218	-0.03346	-0.03990	-0.04902	-0.05665	-0.06445	-0.07919	-0.07638	-0.07717	-0.07663	-0.08047	-0.09176	-0.09442	-0.09682	-0.09766	-0.09537	-0.09008	-0.08221	-0.11062	-0.13989	-0.11998	-0.13166	-0.14437	-0.16555	-0.17713	-0.17847	-0.17587	-0.17113	-0.16255	-0.15191	-0.15127	-0.15016	-0.14529	-0.13328	-0.11846	-0.10198	-0.08850	-0.07427	-0.06274	-0.05802	-0.06233	
      51	  -9.007	     NaN	     NaN	     NaN	0.132246	 -0.2146	     NaN	     NaN	  328.46	   0.000	1.005E+6	   0.089	  564.21	   30.66	   241.2	 1023.06	   23.74	 1.00000	 1.00000	 1.00000	 1.00000	 0.99226	 0.98213	 0.96540	 0.94449	 0.91351	 0.87702	 0.85485	 0.83211	 0.81026	 0.78629	 0.75926	 0.72844	 0.70318	 0.67765	 0.66371	 0.65390	 0.64273	 0.63245	 0.62375	 0.61235	 0.60495	 0.59769	 0.58944	 0.58376	 0.58002	 0.57453	 0.57102	 0.56768	 0.56745	 0.56671	 0.56670	 0.56875	 0.57172	 0.57491	 0.57773	 0.58270	 0.58936	 0.59381	 0.60320	 0.60883	 0.61795	 0.62635	 0.63558	 0.64261	 0.65442	 0.66299	 0.68579	 0.70673	 0.72921	 0.75491	 0.78048	 0.79953	 0.82775	 0.85035	 0.88961	 0.92211	 0.94796	 0.96911	 0.98253	 1.00000	 1.00000	 1.00000	 1.00000	-0.02898	-0.02120	-0.03291	-0.07495	-0.10769	-0.12771	-0.13350	-0.12490	-0.11657	-0.10556	-0.08895	-0.07555	-0.05217	-0.03385	-0.03544	-0.05014	-0.02654	-0.01701	-0.03155	-0.03268	-0.03381	-0.03987	-0.04858	-0.05572	-0.06305	-0.07733	-0.07396	-0.07427	-0.07326	-0.07667	-0.08722	-0.08926	-0.09103	-0.09151	-0.08918	-0.08421	-0.07736	-0.10672	-0.13290	-0.11196	-0.12189	-0.13301	-0.15339	-0.16425	-0.16548	-0.16318	-0.15886	-0.15084	-0.14074	-0.14058	-0.14023	-0.13608	-0.12499	-0.11125	-0.09593	-0.08359	-0.07052	-0.05991	-0.05611	-0.06107	
      52	  -7.999	     NaN	     NaN	     NaN	0.120258	 -0.1990	     NaN	     NaN	  331.40	   0.000	9.827E+5	   0.087	  539.71	   29.99	   230.8	 1023.05	   23.77	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99034	 0.97823	 0.96060	 0.93176	 0.89866	 0.87606	 0.85346	 0.83216	 0.80723	 0.78040	 0.74892	 0.72223	 0.69632	 0.68276	 0.67197	 0.66035	 0.64891	 0.64011	 0.62873	 0.62094	 0.61311	 0.60486	 0.59971	 0.59622	 0.59083	 0.58909	 0.58547	 0.58533	 0.58423	 0.58449	 0.58643	 0.58880	 0.59171	 0.59460	 0.60004	 0.60734	 0.61204	 0.62176	 0.62882	 0.63891	 0.64783	 0.65787	 0.66616	 0.67871	 0.68809	 0.71118	 0.73291	 0.75558	 0.78101	 0.80590	 0.82414	 0.85137	 0.87359	 0.91016	 0.94058	 0.96169	 0.97824	 0.98897	 1.00000	 1.00000	 1.00000	 1.00000	-0.02574	-0.01826	-0.02571	-0.05996	-0.08933	-0.10865	-0.11574	-0.10882	-0.10244	-0.09381	-0.07926	-0.06747	-0.04595	-0.03215	-0.03322	-0.04715	-0.02700	-0.01759	-0.03191	-0.03279	-0.03368	-0.03937	-0.04755	-0.05409	-0.06096	-0.07457	-0.07075	-0.07071	-0.06912	-0.07191	-0.08177	-0.08319	-0.08444	-0.08456	-0.08216	-0.07729	-0.07062	-0.10012	-0.12696	-0.10407	-0.11267	-0.12261	-0.14190	-0.15222	-0.15345	-0.15146	-0.14759	-0.14024	-0.13075	-0.13108	-0.13123	-0.12788	-0.11776	-0.10501	-0.09081	-0.07958	-0.06756	-0.05784	-0.05468	-0.06023	
      53	  -7.006	     NaN	     NaN	     NaN	0.111095	 -0.1846	     NaN	     NaN	  328.64	   0.000	9.853E+5	   0.087	  542.67	   30.07	   232.0	 1023.04	   23.79	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99498	 0.98624	 0.97281	 0.94776	 0.91781	 0.89709	 0.87495	 0.85453	 0.83124	 0.80357	 0.77118	 0.74502	 0.71737	 0.70422	 0.69421	 0.68253	 0.67108	 0.66298	 0.65121	 0.64324	 0.63603	 0.62848	 0.62385	 0.62010	 0.61401	 0.61037	 0.60538	 0.60349	 0.60112	 0.60126	 0.60272	 0.60509	 0.60803	 0.61082	 0.61575	 0.62213	 0.62589	 0.63428	 0.64053	 0.64972	 0.65851	 0.66922	 0.67756	 0.68984	 0.69973	 0.72355	 0.74434	 0.76687	 0.79143	 0.81780	 0.83714	 0.86569	 0.88768	 0.92296	 0.95152	 0.96940	 0.98444	 0.99275	 1.00000	 1.00000	 1.00000	 1.00000	-0.02375	-0.01667	-0.02178	-0.04923	-0.07433	-0.09208	-0.10136	-0.09734	-0.09253	-0.08470	-0.07197	-0.06152	-0.04213	-0.03070	-0.03209	-0.04528	-0.02817	-0.01873	-0.03288	-0.03346	-0.03403	-0.03928	-0.04703	-0.05303	-0.05937	-0.07237	-0.06814	-0.06767	-0.06571	-0.06791	-0.07711	-0.07800	-0.07883	-0.07869	-0.07634	-0.07208	-0.06646	-0.09727	-0.12189	-0.09796	-0.10492	-0.11373	-0.13208	-0.14185	-0.14307	-0.14147	-0.13805	-0.13124	-0.12238	-0.12310	-0.12379	-0.12120	-0.11190	-0.10008	-0.08693	-0.07666	-0.06550	-0.05649	-0.05407	-0.06016	
      54	  -5.994	     NaN	     NaN	     NaN	0.101717	 -0.1696	     NaN	     NaN	  331.26	   0.000	9.876E+5	   0.087	  545.30	   30.15	   233.2	 1023.04	   23.82	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99156	 0.98142	 0.96030	 0.93189	 0.91306	 0.89237	 0.87329	 0.85219	 0.82760	 0.79806	 0.77230	 0.74507	 0.73211	 0.72144	 0.71030	 0.69830	 0.68975	 0.67858	 0.66937	 0.66195	 0.65386	 0.64832	 0.64319	 0.63680	 0.63263	 0.62828	 0.62739	 0.62576	 0.62640	 0.62769	 0.63046	 0.63323	 0.63699	 0.64121	 0.64730	 0.65188	 0.65979	 0.66573	 0.67532	 0.68321	 0.69268	 0.70074	 0.71260	 0.72248	 0.74556	 0.76569	 0.78681	 0.81067	 0.83407	 0.85182	 0.87651	 0.89577	 0.92747	 0.95225	 0.97035	 0.98409	 0.99203	 1.00000	 1.00000	 1.00000	 1.00000	-0.02091	-0.01426	-0.01804	-0.03846	-0.06055	-0.07636	-0.08735	-0.08608	-0.08339	-0.07646	-0.06488	-0.05584	-0.03833	-0.02905	-0.02997	-0.04227	-0.02822	-0.01885	-0.03281	-0.03319	-0.03358	-0.03851	-0.04576	-0.05127	-0.05705	-0.06957	-0.06494	-0.06411	-0.06165	-0.06333	-0.07200	-0.07227	-0.07274	-0.07236	-0.06990	-0.06600	-0.06039	-0.09090	-0.11598	-0.09053	-0.09622	-0.10386	-0.12140	-0.13065	-0.13181	-0.13040	-0.12740	-0.12120	-0.11292	-0.11408	-0.11528	-0.11329	-0.10483	-0.09397	-0.08181	-0.07251	-0.06231	-0.05406	-0.05236	-0.05889	
      55	  -4.997	     NaN	     NaN	     NaN	0.091686	 -0.1469	     NaN	     NaN	  328.67	   0.000	9.898E+5	   0.087	  547.86	   30.22	   234.3	 1023.02	   23.84	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99025	 0.97332	 0.94848	 0.93182	 0.91260	 0.89476	 0.87263	 0.84850	 0.81864	 0.79213	 0.76452	 0.75140	 0.74086	 0.73000	 0.71910	 0.71084	 0.70090	 0.69175	 0.68345	 0.67477	 0.66932	 0.66484	 0.65884	 0.65573	 0.65162	 0.65051	 0.64862	 0.64888	 0.64972	 0.65244	 0.65551	 0.66022	 0.66432	 0.66984	 0.67372	 0.68136	 0.68734	 0.69590	 0.70411	 0.71429	 0.72237	 0.73325	 0.74297	 0.76535	 0.78513	 0.80636	 0.82980	 0.85254	 0.86857	 0.89225	 0.91137	 0.94199	 0.96396	 0.97845	 0.98943	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.01868	-0.01246	-0.01545	-0.02986	-0.04872	-0.06277	-0.07343	-0.07322	-0.07162	-0.06593	-0.05625	-0.04885	-0.03337	-0.02632	-0.02730	-0.03891	-0.02866	-0.01939	-0.03328	-0.03357	-0.03387	-0.03857	-0.04548	-0.05057	-0.05596	-0.06798	-0.06295	-0.06177	-0.05898	-0.06023	-0.06835	-0.06809	-0.06821	-0.06757	-0.06505	-0.06142	-0.05662	-0.08814	-0.10997	-0.08331	-0.08745	-0.09382	-0.11016	-0.11874	-0.11968	-0.11843	-0.11584	-0.11006	-0.10241	-0.10394	-0.10558	-0.10436	-0.09675	-0.08692	-0.07579	-0.06756	-0.05840	-0.05110	-0.05013	-0.05724	
      56	  -4.003	     NaN	     NaN	     NaN	0.082633	 -0.1218	     NaN	     NaN	  331.34	   0.000	9.919E+5	   0.088	  550.40	   30.29	   235.3	 1023.00	   23.87	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99535	 0.98156	 0.96213	 0.94700	 0.92869	 0.91133	 0.89056	 0.86748	 0.83985	 0.81468	 0.78914	 0.77682	 0.76679	 0.75560	 0.74298	 0.73395	 0.72297	 0.71334	 0.70463	 0.69559	 0.68941	 0.68471	 0.67860	 0.67529	 0.67169	 0.67137	 0.66966	 0.67033	 0.67122	 0.67345	 0.67661	 0.68086	 0.68542	 0.69258	 0.69728	 0.70595	 0.71285	 0.72160	 0.72999	 0.73992	 0.74822	 0.75873	 0.76817	 0.79003	 0.80951	 0.82978	 0.85169	 0.87319	 0.88897	 0.91116	 0.92787	 0.95336	 0.97105	 0.98310	 0.99182	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.01757	-0.01167	-0.01433	-0.02449	-0.04035	-0.05232	-0.06413	-0.06610	-0.06532	-0.06105	-0.05278	-0.04631	-0.03125	-0.02501	-0.02549	-0.03631	-0.02997	-0.02086	-0.03485	-0.03510	-0.03535	-0.03982	-0.04639	-0.05119	-0.05615	-0.06784	-0.06244	-0.06094	-0.05786	-0.05866	-0.06628	-0.06570	-0.06531	-0.06441	-0.06175	-0.05808	-0.05300	-0.08396	-0.10488	-0.07629	-0.07912	-0.08429	-0.09949	-0.10735	-0.10808	-0.10697	-0.10471	-0.09940	-0.09233	-0.09423	-0.09640	-0.09586	-0.08916	-0.08030	-0.07026	-0.06321	-0.05508	-0.04879	-0.04869	-0.05650	
      57	  -3.002	     NaN	     NaN	     NaN	0.075079	 -0.0809	     NaN	     NaN	  328.55	   0.000	9.941E+5	   0.088	  552.90	   30.36	   236.4	 1022.98	   23.89	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98977	 0.97526	 0.96229	 0.94632	 0.93200	 0.91315	 0.89084	 0.86249	 0.83704	 0.81134	 0.79829	 0.78811	 0.77712	 0.76515	 0.75633	 0.74549	 0.73559	 0.72706	 0.71882	 0.71320	 0.70889	 0.70214	 0.69858	 0.69440	 0.69307	 0.69093	 0.69124	 0.69159	 0.69365	 0.69607	 0.70042	 0.70493	 0.71109	 0.71551	 0.72288	 0.72875	 0.73726	 0.74497	 0.75481	 0.76331	 0.77393	 0.78348	 0.80395	 0.82333	 0.84339	 0.86386	 0.88483	 0.89998	 0.92062	 0.93626	 0.96001	 0.97599	 0.98553	 0.99293	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.01753	-0.01171	-0.01417	-0.02071	-0.03428	-0.04480	-0.05627	-0.05890	-0.05959	-0.05530	-0.04838	-0.04321	-0.02924	-0.02338	-0.02321	-0.03326	-0.03195	-0.02325	-0.03753	-0.03799	-0.03845	-0.04289	-0.04939	-0.05390	-0.05871	-0.07015	-0.06446	-0.06268	-0.05926	-0.05978	-0.06700	-0.06598	-0.06508	-0.06381	-0.06103	-0.05725	-0.05252	-0.08379	-0.09906	-0.06890	-0.06964	-0.07315	-0.08706	-0.09397	-0.09415	-0.09305	-0.09103	-0.08621	-0.07993	-0.08201	-0.08466	-0.08489	-0.07921	-0.07148	-0.06279	-0.05705	-0.05033	-0.04531	-0.04629	-0.05502	
      58	  -2.002	     NaN	     NaN	     NaN	0.066890	 -0.0180	     NaN	     NaN	  331.41	   0.000	9.960E+5	   0.088	  555.12	   30.42	   237.4	 1022.97	   23.92	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98871	 0.97950	 0.96667	 0.95413	 0.93726	 0.91533	 0.88676	 0.86119	 0.83467	 0.82133	 0.80987	 0.79831	 0.78520	 0.77594	 0.76407	 0.75381	 0.74502	 0.73694	 0.73087	 0.72599	 0.71902	 0.71522	 0.71107	 0.71015	 0.70859	 0.70975	 0.71028	 0.71246	 0.71456	 0.71848	 0.72283	 0.72833	 0.73361	 0.74193	 0.74843	 0.75685	 0.76465	 0.77402	 0.78213	 0.79267	 0.80267	 0.82372	 0.84276	 0.86187	 0.88164	 0.90133	 0.91531	 0.93414	 0.94757	 0.96813	 0.98184	 0.99034	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.01790	-0.01202	-0.01416	-0.01736	-0.02774	-0.03665	-0.04854	-0.05206	-0.05336	-0.05038	-0.04367	-0.03891	-0.02566	-0.01993	-0.01919	-0.02856	-0.03435	-0.02642	-0.04128	-0.04237	-0.04346	-0.04839	-0.05492	-0.05959	-0.06443	-0.07602	-0.07003	-0.06802	-0.06434	-0.06446	-0.07131	-0.06975	-0.06819	-0.06614	-0.06271	-0.05801	-0.05227	-0.08181	-0.09164	-0.05872	-0.05747	-0.05897	-0.07100	-0.07660	-0.07606	-0.07486	-0.07303	-0.06867	-0.06298	-0.06542	-0.06863	-0.06967	-0.06508	-0.05892	-0.05160	-0.04754	-0.04251	-0.03921	-0.04166	-0.05155	
