   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16	 Cpwu_01	 Cpwu_02	 Cpwu_03	 Cpwu_04	 Cpwu_05	 Cpwu_06	 Cpwu_07	 Cpwu_08	 Cpwu_09	 Cpwu_10	 Cpwu_11	 Cpwu_12	 Cpwu_13	 Cpwu_14	 Cpwu_15	 Cpwu_16	 Cpwu_17	 Cpwu_18	 Cpwu_19	 Cpwu_20	 Cpwu_21	 Cpwu_22	 Cpwl_01	 Cpwl_02	 Cpwl_03	 Cpwl_04	 Cpwl_05	 Cpwl_06	 Cpwl_07	 Cpwl_08	 Cpwl_09	 Cpwl_10	 Cpwl_11	 Cpwl_12	 Cpwl_13	 Cpwl_14	 Cpwl_15	 Cpwl_16	 Cpwl_17	 Cpwl_18	 Cpwl_19	 Cpwl_20	 Cpwl_21	 Cpwl_22
      10	  -0.997	     NaN	     NaN	     NaN	0.050480	  0.0360	     NaN	     NaN	   81.48	   0.000	4.975E+5	   0.042	  126.97	   14.51	    54.4	 1025.52	   22.98	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.97934	 0.96593	 0.94466	 0.91618	 0.88899	 0.85640	 0.82137	 0.79180	 0.76499	 0.75554	 0.74834	 0.74226	 0.73707	 0.73213	 0.72642	 0.72709	 0.72725	 0.72938	 0.73242	 0.73478	 0.74230	 0.74627	 0.75274	 0.76231	 0.76997	 0.77985	 0.78943	 0.80083	 0.80908	 0.82179	 0.83031	 0.84268	 0.85278	 0.86129	 0.87178	 0.88121	 0.88903	 0.89887	 0.90891	 0.91400	 0.92489	 0.93958	 0.95115	 0.96207	 0.97313	 0.97901	 0.98615	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03406	-0.02788	-0.02829	-0.03429	-0.04501	-0.05203	-0.05892	-0.05990	-0.05804	-0.05088	-0.04399	-0.04230	-0.03276	-0.03258	-0.03513	-0.04479	-0.05229	-0.04582	-0.06692	-0.06847	-0.07003	-0.07336	-0.07771	-0.07693	-0.07653	-0.11481	-0.10380	-0.09890	-0.09233	-0.09115	-0.09733	-0.09394	-0.09011	-0.08869	-0.08544	-0.08009	-0.07542	-0.10200	-0.10690	-0.07470	-0.07086	-0.07248	-0.07970	-0.08639	-0.08351	-0.08190	-0.08089	-0.07704	-0.07428	-0.07504	-0.07608	-0.07625	-0.07151	-0.06659	-0.06086	-0.05642	-0.05135	-0.04901	-0.05291	-0.06203	
      11	   0.007	     NaN	     NaN	     NaN	0.043097	  0.1831	     NaN	     NaN	   78.87	   0.000	4.983E+5	   0.042	  127.39	   14.53	    54.6	 1025.54	   22.98	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.97891	 0.96075	 0.93091	 0.88993	 0.85061	 0.81037	 0.79441	 0.77983	 0.76748	 0.75800	 0.74897	 0.73883	 0.73561	 0.73328	 0.73240	 0.73438	 0.73500	 0.74190	 0.74662	 0.75207	 0.76119	 0.76816	 0.77935	 0.78881	 0.80076	 0.80917	 0.82263	 0.83233	 0.84434	 0.85540	 0.86513	 0.87725	 0.88848	 0.89708	 0.90856	 0.91883	 0.92392	 0.93383	 0.94741	 0.95789	 0.96797	 0.97845	 0.98411	 0.99054	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03791	-0.03088	-0.03038	-0.03262	-0.03916	-0.04185	-0.04999	-0.05189	-0.05113	-0.04550	-0.03922	-0.03768	-0.02832	-0.02714	-0.02847	-0.03654	-0.05935	-0.05521	-0.07872	-0.08263	-0.08654	-0.09139	-0.09713	-0.09706	-0.09781	-0.13747	-0.12582	-0.12077	-0.11364	-0.11226	-0.11776	-0.11324	-0.10798	-0.10445	-0.09966	-0.09171	-0.08489	-0.10834	-0.09647	-0.05934	-0.05115	-0.04903	-0.05325	-0.05715	-0.05258	-0.04989	-0.04855	-0.04499	-0.04300	-0.04395	-0.04546	-0.04697	-0.04396	-0.04110	-0.03756	-0.03620	-0.03423	-0.03538	-0.04239	-0.05419	
      12	   1.008	     NaN	     NaN	     NaN	0.037195	  0.3375	     NaN	     NaN	   81.43	   0.000	4.989E+5	   0.042	  127.70	   14.55	    54.7	 1025.53	   22.98	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98998	 0.97097	 0.93789	 0.89107	 0.86810	 0.84586	 0.82423	 0.80519	 0.78820	 0.77010	 0.75955	 0.75048	 0.74298	 0.74100	 0.73888	 0.74343	 0.74540	 0.74974	 0.75822	 0.76436	 0.77427	 0.78179	 0.79340	 0.80138	 0.81537	 0.82505	 0.83801	 0.85025	 0.86119	 0.87416	 0.88568	 0.89625	 0.90758	 0.91833	 0.92385	 0.93427	 0.94886	 0.96015	 0.97041	 0.98104	 0.98633	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04254	-0.03458	-0.03345	-0.03419	-0.03659	-0.03587	-0.04310	-0.04489	-0.04526	-0.04051	-0.03470	-0.03390	-0.02445	-0.02221	-0.02220	-0.02923	-0.06761	-0.06601	-0.09223	-0.09892	-0.10561	-0.11242	-0.11943	-0.12036	-0.12227	-0.16379	-0.15098	-0.14602	-0.13845	-0.13643	-0.14159	-0.13601	-0.12840	-0.12261	-0.11564	-0.10508	-0.09460	-0.11451	-0.08611	-0.04481	-0.03260	-0.02718	-0.02827	-0.02901	-0.02247	-0.01930	-0.01745	-0.01367	-0.01226	-0.01321	-0.01547	-0.01754	-0.01573	-0.01487	-0.01399	-0.01532	-0.01670	-0.02094	-0.03146	-0.04629	
      13	   1.998	     NaN	     NaN	     NaN	0.033300	  0.4869	     NaN	     NaN	   78.65	   0.000	4.993E+5	   0.042	  127.88	   14.56	    54.8	 1025.55	   22.98	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.97012	 0.95358	 0.93463	 0.91191	 0.88735	 0.86234	 0.83330	 0.80952	 0.78884	 0.77034	 0.75745	 0.74676	 0.74312	 0.74044	 0.74027	 0.74577	 0.75035	 0.75981	 0.76858	 0.78033	 0.78899	 0.80224	 0.81205	 0.82610	 0.83764	 0.84836	 0.86076	 0.87338	 0.88406	 0.89741	 0.90929	 0.91562	 0.92742	 0.94395	 0.95663	 0.96807	 0.98002	 0.98576	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04743	-0.03889	-0.03622	-0.03631	-0.03671	-0.03355	-0.03890	-0.03997	-0.04111	-0.03751	-0.03235	-0.03129	-0.02134	-0.01812	-0.01742	-0.02285	-0.07578	-0.07682	-0.10615	-0.11556	-0.12496	-0.13383	-0.14254	-0.14469	-0.14745	-0.19094	-0.17725	-0.17197	-0.16412	-0.16157	-0.16597	-0.15916	-0.14950	-0.14138	-0.13249	-0.11882	-0.10592	-0.12286	-0.07760	-0.03230	-0.01644	-0.00790	-0.00599	-0.00405	 0.00436	 0.00875	 0.01102	 0.01473	 0.01580	 0.01494	 0.01224	 0.00955	 0.01016	 0.00856	 0.00838	 0.00439	 0.00010	-0.00753	-0.02107	-0.03859	
      14	   2.999	     NaN	     NaN	     NaN	0.031554	  0.6216	     NaN	     NaN	   81.41	   0.000	4.995E+5	   0.042	  127.97	   14.57	    54.8	 1025.55	   22.98	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98315	 0.95035	 0.89594	 0.86663	 0.83873	 0.81099	 0.78704	 0.76619	 0.74671	 0.73745	 0.73186	 0.73086	 0.73491	 0.73997	 0.75149	 0.76211	 0.77304	 0.78879	 0.80033	 0.81511	 0.82582	 0.83968	 0.85079	 0.86544	 0.87544	 0.88846	 0.90010	 0.90964	 0.92092	 0.93076	 0.93917	 0.94916	 0.95796	 0.96086	 0.96874	 0.97672	 0.98269	 0.98770	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05003	-0.04073	-0.03766	-0.03644	-0.03748	-0.03456	-0.03852	-0.03765	-0.03667	-0.03168	-0.02759	-0.02739	-0.01759	-0.01379	-0.01227	-0.01714	-0.08357	-0.08733	-0.11944	-0.13149	-0.14354	-0.15473	-0.16449	-0.16729	-0.17136	-0.21687	-0.20231	-0.19650	-0.18820	-0.18511	-0.18886	-0.18093	-0.16933	-0.15878	-0.14764	-0.13113	-0.11523	-0.12858	-0.07032	-0.02158	-0.00329	 0.00824	 0.01293	 0.01719	 0.02729	 0.03263	 0.03547	 0.03866	 0.04044	 0.03949	 0.03665	 0.03338	 0.03238	 0.03026	 0.02812	 0.02219	 0.01518	 0.00509	-0.01114	-0.03128	
      15	   4.007	     NaN	     NaN	     NaN	0.030337	  0.7474	     NaN	     NaN	   78.60	   0.000	4.995E+5	   0.042	  127.97	   14.57	    54.8	 1025.54	   22.98	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.96567	 0.94520	 0.92132	 0.89232	 0.86123	 0.83098	 0.79611	 0.76901	 0.74667	 0.72866	 0.71933	 0.71431	 0.71930	 0.72587	 0.73608	 0.75253	 0.76707	 0.78565	 0.79952	 0.81674	 0.82920	 0.84681	 0.85840	 0.87261	 0.88441	 0.89425	 0.90632	 0.91738	 0.92653	 0.93741	 0.94684	 0.95081	 0.95997	 0.97035	 0.97833	 0.98451	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05353	-0.04342	-0.04003	-0.03784	-0.03809	-0.03339	-0.03739	-0.03534	-0.03460	-0.03048	-0.02628	-0.02570	-0.01511	-0.01058	-0.00856	-0.01237	-0.09060	-0.09661	-0.13165	-0.14637	-0.16108	-0.17402	-0.18532	-0.18903	-0.19395	-0.24147	-0.22619	-0.21992	-0.21115	-0.20755	-0.21068	-0.20140	-0.18703	-0.17510	-0.16218	-0.14319	-0.12493	-0.13553	-0.06388	-0.01217	 0.00856	 0.02287	 0.02989	 0.03649	 0.04735	 0.05428	 0.05768	 0.06097	 0.06273	 0.06117	 0.05901	 0.05553	 0.05373	 0.05048	 0.04697	 0.03890	 0.02985	 0.01719	-0.00169	-0.02467	
      16	   4.997	     NaN	     NaN	     NaN	0.028984	  0.8639	     NaN	     NaN	   81.06	   0.000	4.993E+5	   0.042	  127.91	   14.56	    54.8	 1025.53	   22.98	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98693	 0.97623	 0.96006	 0.93790	 0.91254	 0.87824	 0.84528	 0.81228	 0.77837	 0.75078	 0.72702	 0.71507	 0.70565	 0.70372	 0.71247	 0.72383	 0.74157	 0.75766	 0.77863	 0.79646	 0.81906	 0.83472	 0.85340	 0.86883	 0.88152	 0.89597	 0.90797	 0.91777	 0.92980	 0.94038	 0.94504	 0.95539	 0.96714	 0.97624	 0.98358	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05719	-0.04643	-0.04253	-0.03939	-0.03896	-0.03356	-0.03633	-0.03504	-0.03340	-0.02981	-0.02615	-0.02488	-0.01362	-0.00809	-0.00521	-0.00824	-0.09736	-0.10593	-0.14365	-0.16083	-0.17801	-0.19302	-0.20560	-0.21030	-0.21574	-0.26589	-0.24935	-0.24291	-0.23360	-0.22907	-0.23159	-0.22128	-0.20458	-0.19031	-0.17541	-0.15377	-0.13280	-0.14068	-0.05819	-0.00365	 0.01954	 0.03585	 0.04475	 0.05350	 0.06562	 0.07356	 0.07746	 0.08110	 0.08258	 0.08135	 0.07927	 0.07537	 0.07284	 0.06865	 0.06391	 0.05410	 0.04302	 0.02785	 0.00703	-0.01837	
      17	   6.008	     NaN	     NaN	     NaN	0.029099	  0.9763	     NaN	     NaN	   78.84	   0.000	4.992E+5	   0.042	  127.85	   14.56	    54.8	 1025.53	   22.98	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.97690	 0.93474	 0.90763	 0.87805	 0.84532	 0.81238	 0.78174	 0.74933	 0.72639	 0.70879	 0.69731	 0.69502	 0.69771	 0.71208	 0.72665	 0.74598	 0.77194	 0.79354	 0.81906	 0.83582	 0.85618	 0.87224	 0.89049	 0.90234	 0.91565	 0.92638	 0.93414	 0.94376	 0.95196	 0.95803	 0.96664	 0.97413	 0.97487	 0.98042	 0.98539	 0.98931	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05770	-0.04631	-0.04154	-0.03789	-0.03733	-0.03259	-0.03612	-0.03270	-0.03021	-0.02552	-0.02172	-0.02090	-0.00934	-0.00369	-0.00019	-0.00289	-0.10375	-0.11468	-0.15507	-0.17490	-0.19473	-0.21178	-0.22563	-0.23087	-0.23726	-0.28951	-0.27210	-0.26517	-0.25548	-0.25060	-0.25229	-0.24062	-0.22215	-0.20570	-0.18892	-0.16494	-0.14194	-0.14720	-0.05283	 0.00393	 0.02932	 0.04770	 0.05842	 0.06890	 0.08244	 0.09108	 0.09567	 0.09959	 0.10098	 0.09983	 0.09770	 0.09373	 0.09086	 0.08584	 0.07984	 0.06861	 0.05558	 0.03853	 0.01534	-0.01173	
      18	   6.998	     NaN	     NaN	     NaN	0.030040	  1.0784	     NaN	     NaN	   81.45	   0.000	4.989E+5	   0.042	  127.70	   14.55	    54.7	 1025.52	   22.98	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.97154	 0.95448	 0.93472	 0.90972	 0.88143	 0.85127	 0.81469	 0.78359	 0.75420	 0.72759	 0.70796	 0.69282	 0.68858	 0.68816	 0.69462	 0.71170	 0.72935	 0.75586	 0.77682	 0.80182	 0.82305	 0.84852	 0.86651	 0.88525	 0.89932	 0.91138	 0.92432	 0.93438	 0.94168	 0.95093	 0.95882	 0.96083	 0.96833	 0.97612	 0.98274	 0.98768	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.06144	-0.04933	-0.04404	-0.03978	-0.03827	-0.03298	-0.03668	-0.03343	-0.03072	-0.02536	-0.02153	-0.02025	-0.00841	-0.00209	 0.00198	-0.00023	-0.11039	-0.12342	-0.16674	-0.18892	-0.21111	-0.23012	-0.24531	-0.25132	-0.25842	-0.31294	-0.29435	-0.28712	-0.27717	-0.27142	-0.27238	-0.25937	-0.23915	-0.22037	-0.20190	-0.17501	-0.14941	-0.15199	-0.04904	 0.01006	 0.03715	 0.05731	 0.06896	 0.08192	 0.09672	 0.10603	 0.11114	 0.11524	 0.11664	 0.11605	 0.11376	 0.10981	 0.10623	 0.10057	 0.09347	 0.08111	 0.06659	 0.04752	 0.02258	-0.00648	
      19	   8.006	     NaN	     NaN	     NaN	0.029815	  1.1750	     NaN	     NaN	   78.60	   0.000	4.985E+5	   0.042	  127.51	   14.54	    54.6	 1025.51	   22.98	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98885	 0.98003	 0.96765	 0.95141	 0.93130	 0.90745	 0.87602	 0.84612	 0.81511	 0.78296	 0.75434	 0.72819	 0.71006	 0.69367	 0.68354	 0.68385	 0.68937	 0.70404	 0.71906	 0.74227	 0.76498	 0.79507	 0.81867	 0.84572	 0.86757	 0.88765	 0.90753	 0.92275	 0.93478	 0.94652	 0.95642	 0.95981	 0.96715	 0.97588	 0.98211	 0.98730	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.06463	-0.05183	-0.04595	-0.04079	-0.03906	-0.03318	-0.03653	-0.03477	-0.03190	-0.02510	-0.02064	-0.01918	-0.00706	-0.00004	 0.00427	 0.00245	-0.11611	-0.13135	-0.17691	-0.20168	-0.22646	-0.24732	-0.26372	-0.27039	-0.27793	-0.33544	-0.31556	-0.30805	-0.29717	-0.29111	-0.29148	-0.27742	-0.25526	-0.23441	-0.21415	-0.18532	-0.15797	-0.15803	-0.04529	 0.01543	 0.04451	 0.06635	 0.07943	 0.09376	 0.10967	 0.11991	 0.12524	 0.12973	 0.13111	 0.13046	 0.12836	 0.12439	 0.12056	 0.11433	 0.10562	 0.09318	 0.07715	 0.05644	 0.02984	-0.00088	
      20	   9.004	     NaN	     NaN	     NaN	0.030607	  1.2603	     NaN	     NaN	   81.15	   0.000	4.982E+5	   0.042	  127.34	   14.53	    54.6	 1025.51	   22.98	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98784	 0.98013	 0.96874	 0.95465	 0.93669	 0.91129	 0.88653	 0.85972	 0.82938	 0.79995	 0.77102	 0.74757	 0.72349	 0.70270	 0.69050	 0.68349	 0.68232	 0.68742	 0.70001	 0.71300	 0.73730	 0.75898	 0.78580	 0.81103	 0.83849	 0.86525	 0.88879	 0.90814	 0.92709	 0.94222	 0.94974	 0.96014	 0.97334	 0.98077	 0.98633	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.06773	-0.05451	-0.04819	-0.04263	-0.04051	-0.03407	-0.03685	-0.03716	-0.03397	-0.02715	-0.02053	-0.01893	-0.00666	 0.00071	 0.00546	 0.00427	-0.12170	-0.13883	-0.18688	-0.21390	-0.24093	-0.26364	-0.28148	-0.28872	-0.29707	-0.35615	-0.33579	-0.32769	-0.31665	-0.31006	-0.30956	-0.29434	-0.27014	-0.24754	-0.22555	-0.19433	-0.16458	-0.16310	-0.04271	 0.01980	 0.05022	 0.07345	 0.08787	 0.10330	 0.12007	 0.13073	 0.13669	 0.14123	 0.14285	 0.14257	 0.14057	 0.13629	 0.13234	 0.12571	 0.11643	 0.10296	 0.08590	 0.06377	 0.03587	 0.00370	
      21	  10.001	     NaN	     NaN	     NaN	0.032636	  1.3384	     NaN	     NaN	   78.70	   0.000	4.976E+5	   0.042	  127.03	   14.51	    54.4	 1025.51	   22.98	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98902	 0.98300	 0.97377	 0.96243	 0.94757	 0.92723	 0.90789	 0.88437	 0.85778	 0.83123	 0.80278	 0.77911	 0.75343	 0.72840	 0.70957	 0.69402	 0.68237	 0.67859	 0.67936	 0.68244	 0.69503	 0.70777	 0.72785	 0.74942	 0.77404	 0.80193	 0.82934	 0.85557	 0.88196	 0.90530	 0.92127	 0.93951	 0.96511	 0.97820	 0.98727	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.07044	-0.05646	-0.04971	-0.04367	-0.04101	-0.03485	-0.03745	-0.03922	-0.03613	-0.03037	-0.02033	-0.01817	-0.00554	 0.00172	 0.00679	 0.00610	-0.12650	-0.14529	-0.19568	-0.22490	-0.25412	-0.27841	-0.29772	-0.30553	-0.31485	-0.37584	-0.35441	-0.34608	-0.33475	-0.32736	-0.32649	-0.31014	-0.28434	-0.26006	-0.23636	-0.20325	-0.17200	-0.16847	-0.04025	 0.02259	 0.05527	 0.07952	 0.09492	 0.11146	 0.12928	 0.14068	 0.14685	 0.15150	 0.15357	 0.15317	 0.15063	 0.14733	 0.14280	 0.13597	 0.12631	 0.11230	 0.09335	 0.07093	 0.04140	 0.00810	
      22	  11.005	     NaN	     NaN	     NaN	0.036879	  1.4033	     NaN	     NaN	   81.11	   0.000	4.971E+5	   0.042	  126.77	   14.50	    54.3	 1025.51	   22.98	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98812	 0.98161	 0.97344	 0.96358	 0.95235	 0.93796	 0.91769	 0.89982	 0.87847	 0.85444	 0.83038	 0.80456	 0.78353	 0.76028	 0.73561	 0.71593	 0.69867	 0.68352	 0.67582	 0.67143	 0.66861	 0.67435	 0.68147	 0.69559	 0.71087	 0.72978	 0.75286	 0.77727	 0.80091	 0.82682	 0.85209	 0.87250	 0.89533	 0.93434	 0.95802	 0.97667	 0.98990	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.07343	-0.05905	-0.05189	-0.04508	-0.04233	-0.03634	-0.03981	-0.04291	-0.04017	-0.03597	-0.02329	-0.01882	-0.00607	 0.00163	 0.00720	 0.00658	-0.13085	-0.15145	-0.20379	-0.23491	-0.26603	-0.29193	-0.31215	-0.32071	-0.33089	-0.39344	-0.37155	-0.36288	-0.35101	-0.34334	-0.34185	-0.32463	-0.29730	-0.27123	-0.24629	-0.21133	-0.17822	-0.17222	-0.03943	 0.02452	 0.05817	 0.08341	 0.09990	 0.11748	 0.13558	 0.14747	 0.15429	 0.15940	 0.16114	 0.16083	 0.15839	 0.15524	 0.15091	 0.14381	 0.13364	 0.11884	 0.09933	 0.07590	 0.04575	 0.01136	
      23	  11.192	     NaN	     NaN	     NaN	0.038225	  1.4154	     NaN	     NaN	   78.73	   0.000	4.969E+5	   0.042	  126.69	   14.49	    54.3	 1025.51	   22.98	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98488	 0.97744	 0.96860	 0.95803	 0.94584	 0.93150	 0.91099	 0.89292	 0.87304	 0.84870	 0.82537	 0.80017	 0.77825	 0.75421	 0.73085	 0.71222	 0.69607	 0.68224	 0.67601	 0.67163	 0.66763	 0.67250	 0.67864	 0.69119	 0.70513	 0.72211	 0.74454	 0.76845	 0.79275	 0.81804	 0.84298	 0.86216	 0.88600	 0.92491	 0.94867	 0.96935	 0.98521	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.07429	-0.05985	-0.05219	-0.04568	-0.04370	-0.03702	-0.04073	-0.04415	-0.04133	-0.03730	-0.02456	-0.01963	-0.00639	 0.00171	 0.00675	 0.00648	-0.13161	-0.15245	-0.20516	-0.23676	-0.26836	-0.29454	-0.31487	-0.32361	-0.33388	-0.39678	-0.37461	-0.36604	-0.35416	-0.34649	-0.34512	-0.32768	-0.30000	-0.27372	-0.24887	-0.21370	-0.18022	-0.17438	-0.03955	 0.02473	 0.05832	 0.08376	 0.10026	 0.11799	 0.13627	 0.14833	 0.15516	 0.16031	 0.16202	 0.16197	 0.15955	 0.15669	 0.15197	 0.14491	 0.13467	 0.12006	 0.10033	 0.07688	 0.04644	 0.01185	
      24	  11.398	     NaN	     NaN	     NaN	0.039162	  1.4238	     NaN	     NaN	   81.48	   0.000	4.968E+5	   0.042	  126.61	   14.49	    54.2	 1025.49	   22.97	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98026	 0.97241	 0.96317	 0.95136	 0.93861	 0.92456	 0.90453	 0.88624	 0.86553	 0.84209	 0.81876	 0.79472	 0.77425	 0.75166	 0.72859	 0.71007	 0.69398	 0.68010	 0.67391	 0.66938	 0.66677	 0.67175	 0.67645	 0.68779	 0.70183	 0.71882	 0.73963	 0.76304	 0.78688	 0.81358	 0.83850	 0.85748	 0.88115	 0.92039	 0.94583	 0.96745	 0.98411	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.07448	-0.06014	-0.05267	-0.04570	-0.04415	-0.03695	-0.04172	-0.04524	-0.04230	-0.03839	-0.02558	-0.01973	-0.00657	 0.00163	 0.00684	 0.00643	-0.13214	-0.15334	-0.20606	-0.23794	-0.26982	-0.29620	-0.31678	-0.32556	-0.33603	-0.39920	-0.37702	-0.36832	-0.35641	-0.34865	-0.34720	-0.32977	-0.30191	-0.27516	-0.25006	-0.21462	-0.18076	-0.17447	-0.03965	 0.02540	 0.05861	 0.08407	 0.10075	 0.11855	 0.13711	 0.14907	 0.15598	 0.16127	 0.16313	 0.16290	 0.16055	 0.15734	 0.15314	 0.14603	 0.13579	 0.12092	 0.10125	 0.07764	 0.04707	 0.01254	
