   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16	 Cpwu_01	 Cpwu_02	 Cpwu_03	 Cpwu_04	 Cpwu_05	 Cpwu_06	 Cpwu_07	 Cpwu_08	 Cpwu_09	 Cpwu_10	 Cpwu_11	 Cpwu_12	 Cpwu_13	 Cpwu_14	 Cpwu_15	 Cpwu_16	 Cpwu_17	 Cpwu_18	 Cpwu_19	 Cpwu_20	 Cpwu_21	 Cpwu_22	 Cpwl_01	 Cpwl_02	 Cpwl_03	 Cpwl_04	 Cpwl_05	 Cpwl_06	 Cpwl_07	 Cpwl_08	 Cpwl_09	 Cpwl_10	 Cpwl_11	 Cpwl_12	 Cpwl_13	 Cpwl_14	 Cpwl_15	 Cpwl_16	 Cpwl_17	 Cpwl_18	 Cpwl_19	 Cpwl_20	 Cpwl_21	 Cpwl_22
      10	  -0.994	     NaN	     NaN	     NaN	0.048579	  0.0592	     NaN	     NaN	   81.12	   0.000	1.003E+6	   0.085	  519.59	   29.39	   222.2	 1025.51	   23.77	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98239	 0.96656	 0.94392	 0.92305	 0.89090	 0.85964	 0.82346	 0.79572	 0.77218	 0.76081	 0.75466	 0.74826	 0.73921	 0.73964	 0.73387	 0.73351	 0.73458	 0.73531	 0.73921	 0.74499	 0.74806	 0.75427	 0.76025	 0.76883	 0.77624	 0.78729	 0.79416	 0.80487	 0.81417	 0.82615	 0.83584	 0.84745	 0.85618	 0.86645	 0.87753	 0.88755	 0.89703	 0.90885	 0.91621	 0.92429	 0.93251	 0.94726	 0.95751	 0.96714	 0.97575	 0.98195	 0.98618	 0.99165	 0.99384	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.01799	-0.01296	-0.01498	-0.01989	-0.03157	-0.03931	-0.04577	-0.04502	-0.04382	-0.03573	-0.02847	-0.02680	-0.01824	-0.01804	-0.01758	-0.02642	-0.04030	-0.03354	-0.05073	-0.05352	-0.05631	-0.06115	-0.06745	-0.06742	-0.07051	-0.09616	-0.08499	-0.08183	-0.07669	-0.07540	-0.08157	-0.07842	-0.07539	-0.07217	-0.06870	-0.06387	-0.05912	-0.08221	-0.08369	-0.05458	-0.04893	-0.04739	-0.05750	-0.06171	-0.06032	-0.05882	-0.05778	-0.05360	-0.04874	-0.05129	-0.05424	-0.05472	-0.05166	-0.04694	-0.04074	-0.03796	-0.03435	-0.03287	-0.03701	-0.04786	
      11	   0.007	     NaN	     NaN	     NaN	0.041459	  0.1974	     NaN	     NaN	   78.88	   0.000	1.005E+6	   0.085	  521.43	   29.44	   223.0	 1025.51	   23.79	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99067	 0.98345	 0.96119	 0.93342	 0.89283	 0.85540	 0.82024	 0.80260	 0.79071	 0.77884	 0.76435	 0.75942	 0.74863	 0.74437	 0.74194	 0.73990	 0.74143	 0.74545	 0.74777	 0.75370	 0.75904	 0.76689	 0.77349	 0.78461	 0.79217	 0.80336	 0.81234	 0.82447	 0.83551	 0.84907	 0.85819	 0.86970	 0.88171	 0.89185	 0.90160	 0.91360	 0.92063	 0.92892	 0.93689	 0.95285	 0.96278	 0.97169	 0.98025	 0.98640	 0.99059	 0.99499	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02106	-0.01538	-0.01656	-0.01782	-0.02345	-0.02948	-0.03721	-0.03726	-0.03678	-0.02945	-0.02262	-0.02108	-0.01298	-0.01240	-0.01088	-0.01864	-0.04688	-0.04226	-0.06145	-0.06663	-0.07182	-0.07837	-0.08573	-0.08639	-0.09039	-0.11727	-0.10543	-0.10218	-0.09674	-0.09518	-0.10090	-0.09673	-0.09197	-0.08681	-0.08165	-0.07443	-0.06723	-0.08721	-0.07313	-0.03982	-0.03024	-0.02545	-0.03266	-0.03399	-0.03115	-0.02874	-0.02735	-0.02355	-0.01919	-0.02210	-0.02536	-0.02678	-0.02539	-0.02241	-0.01880	-0.01877	-0.01819	-0.01965	-0.02680	-0.04022	
      12	   1.001	     NaN	     NaN	     NaN	0.034563	  0.3472	     NaN	     NaN	   81.06	   0.000	1.006E+6	   0.085	  522.60	   29.48	   223.5	 1025.51	   23.81	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99092	 0.97070	 0.93930	 0.89760	 0.87432	 0.85574	 0.83537	 0.81243	 0.80065	 0.78221	 0.77139	 0.76314	 0.75545	 0.75258	 0.75303	 0.75230	 0.75579	 0.76024	 0.76774	 0.77483	 0.78636	 0.79338	 0.80466	 0.81443	 0.82748	 0.83848	 0.85166	 0.86144	 0.87331	 0.88570	 0.89683	 0.90752	 0.91987	 0.92754	 0.93594	 0.94429	 0.95973	 0.96920	 0.97721	 0.98491	 0.99002	 0.99322	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02536	-0.01891	-0.01924	-0.01895	-0.02132	-0.02234	-0.02987	-0.03036	-0.03091	-0.02474	-0.01870	-0.01742	-0.00914	-0.00753	-0.00490	-0.01152	-0.05482	-0.05280	-0.07474	-0.08262	-0.09050	-0.09907	-0.10781	-0.10931	-0.11439	-0.14269	-0.13037	-0.12682	-0.12092	-0.11886	-0.12406	-0.11879	-0.11179	-0.10444	-0.09725	-0.08701	-0.07679	-0.09351	-0.06337	-0.02553	-0.01239	-0.00428	-0.00843	-0.00696	-0.00225	 0.00109	 0.00286	 0.00655	 0.01037	 0.00753	 0.00373	 0.00139	 0.00165	 0.00278	 0.00402	 0.00135	-0.00126	-0.00589	-0.01624	-0.03257	
      13	   2.002	     NaN	     NaN	     NaN	0.031648	  0.4900	     NaN	     NaN	   78.91	   0.000	1.006E+6	   0.085	  523.34	   29.50	   223.8	 1025.51	   23.82	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99104	 0.97124	 0.95320	 0.93646	 0.91492	 0.88597	 0.86709	 0.83840	 0.81653	 0.79805	 0.77991	 0.76812	 0.76134	 0.75442	 0.75325	 0.75317	 0.75681	 0.76119	 0.77060	 0.77680	 0.78767	 0.79715	 0.80954	 0.82112	 0.83510	 0.84448	 0.85587	 0.86887	 0.88074	 0.89209	 0.90522	 0.91363	 0.92303	 0.93277	 0.95147	 0.96296	 0.97265	 0.98124	 0.98793	 0.99205	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02950	-0.02223	-0.02187	-0.02050	-0.02187	-0.01912	-0.02518	-0.02497	-0.02631	-0.02117	-0.01578	-0.01432	-0.00581	-0.00334	 0.00033	-0.00519	-0.06245	-0.06301	-0.08778	-0.09841	-0.10904	-0.11969	-0.12988	-0.13204	-0.13853	-0.16812	-0.15510	-0.15134	-0.14510	-0.14253	-0.14720	-0.14066	-0.13155	-0.12176	-0.11261	-0.09953	-0.08668	-0.09999	-0.05467	-0.01314	 0.00337	 0.01453	 0.01320	 0.01729	 0.02361	 0.02796	 0.03021	 0.03404	 0.03755	 0.03462	 0.03059	 0.02768	 0.02678	 0.02638	 0.02560	 0.02054	 0.01506	 0.00737	-0.00580	-0.02482	
      14	   2.999	     NaN	     NaN	     NaN	0.029224	  0.6212	     NaN	     NaN	   81.38	   0.000	1.007E+6	   0.085	  523.89	   29.51	   224.0	 1025.51	   23.82	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99257	 0.96902	 0.92741	 0.87167	 0.84216	 0.81977	 0.79757	 0.77518	 0.76687	 0.75468	 0.75139	 0.75205	 0.75449	 0.76129	 0.77094	 0.77886	 0.79059	 0.80143	 0.81459	 0.82544	 0.84070	 0.84973	 0.86310	 0.87359	 0.88642	 0.89709	 0.90930	 0.91772	 0.92712	 0.93657	 0.94530	 0.95306	 0.96244	 0.96691	 0.97204	 0.97682	 0.98512	 0.98952	 0.99225	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03078	-0.02281	-0.02187	-0.01957	-0.02059	-0.01975	-0.02292	-0.02139	-0.02066	-0.01433	-0.00999	-0.00934	-0.00107	 0.00198	 0.00625	 0.00141	-0.06957	-0.07246	-0.09998	-0.11326	-0.12655	-0.13920	-0.15079	-0.15364	-0.16150	-0.19232	-0.17861	-0.17458	-0.16789	-0.16481	-0.16891	-0.16119	-0.15006	-0.13798	-0.12681	-0.11087	-0.09509	-0.10540	-0.04724	-0.00214	 0.01742	 0.03105	 0.03226	 0.03869	 0.04660	 0.05188	 0.05469	 0.05861	 0.06193	 0.05910	 0.05494	 0.05147	 0.04970	 0.04799	 0.04552	 0.03839	 0.03047	 0.02015	 0.00419	-0.01731	
      15	   4.000	     NaN	     NaN	     NaN	0.026821	  0.7463	     NaN	     NaN	   78.69	   0.000	1.007E+6	   0.085	  523.88	   29.51	   224.0	 1025.50	   23.84	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98637	 0.95492	 0.92980	 0.90539	 0.87575	 0.84094	 0.81819	 0.78856	 0.76855	 0.75579	 0.74750	 0.74692	 0.75299	 0.75919	 0.77067	 0.78340	 0.79863	 0.81080	 0.82757	 0.83749	 0.85135	 0.86224	 0.87500	 0.88576	 0.89830	 0.90692	 0.91697	 0.92718	 0.93601	 0.94405	 0.95413	 0.95905	 0.96533	 0.97116	 0.98139	 0.98699	 0.99108	 0.99504	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03429	-0.02557	-0.02397	-0.02079	-0.02113	-0.01769	-0.02142	-0.01853	-0.01835	-0.01274	-0.00834	-0.00718	 0.00156	 0.00539	 0.01027	 0.00648	-0.07659	-0.08192	-0.11206	-0.12807	-0.14408	-0.15866	-0.17176	-0.17521	-0.18478	-0.21636	-0.20214	-0.19781	-0.19069	-0.18703	-0.19044	-0.18146	-0.16826	-0.15390	-0.14085	-0.12232	-0.10409	-0.11125	-0.04041	 0.00741	 0.02972	 0.04576	 0.04927	 0.05785	 0.06724	 0.07337	 0.07663	 0.08090	 0.08393	 0.08132	 0.07717	 0.07337	 0.07084	 0.06805	 0.06397	 0.05501	 0.04492	 0.03204	 0.01367	-0.01011	
      16	   5.004	     NaN	     NaN	     NaN	0.025064	  0.8594	     NaN	     NaN	   81.11	   0.000	1.007E+6	   0.085	  523.74	   29.51	   224.0	 1025.49	   23.84	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99371	 0.98298	 0.97211	 0.95327	 0.92307	 0.89974	 0.86320	 0.83024	 0.80090	 0.77253	 0.75376	 0.74404	 0.73857	 0.74224	 0.75172	 0.76745	 0.78229	 0.80351	 0.81701	 0.83498	 0.84917	 0.86501	 0.87714	 0.89063	 0.89962	 0.90973	 0.92000	 0.92906	 0.93742	 0.94746	 0.95257	 0.95873	 0.96520	 0.97674	 0.98307	 0.98813	 0.99286	 0.99547	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03775	-0.02841	-0.02627	-0.02220	-0.02213	-0.01747	-0.02073	-0.01693	-0.01695	-0.01174	-0.00749	-0.00585	 0.00336	 0.00794	 0.01351	 0.01042	-0.08345	-0.09107	-0.12390	-0.14245	-0.16100	-0.17754	-0.19185	-0.19607	-0.20721	-0.23981	-0.22469	-0.22026	-0.21267	-0.20840	-0.21106	-0.20095	-0.18566	-0.16900	-0.15403	-0.13285	-0.11196	-0.11655	-0.03504	 0.01538	 0.04000	 0.05817	 0.06357	 0.07401	 0.08478	 0.09168	 0.09541	 0.09987	 0.10285	 0.10042	 0.09620	 0.09214	 0.08901	 0.08533	 0.08000	 0.06948	 0.05738	 0.04243	 0.02185	-0.00405	
      17	   6.001	     NaN	     NaN	     NaN	0.024715	  0.9718	     NaN	     NaN	   78.80	   0.000	1.006E+6	   0.085	  523.31	   29.50	   223.8	 1025.49	   23.86	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99356	 0.97375	 0.92868	 0.89629	 0.86621	 0.83297	 0.79609	 0.77427	 0.74888	 0.73599	 0.73117	 0.73340	 0.74493	 0.76148	 0.77780	 0.79816	 0.81922	 0.84046	 0.85610	 0.87425	 0.88460	 0.89756	 0.90714	 0.91771	 0.92580	 0.93570	 0.94186	 0.94869	 0.95620	 0.96258	 0.96761	 0.97514	 0.97799	 0.98170	 0.98528	 0.99118	 0.99378	 0.99540	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03849	-0.02835	-0.02568	-0.02086	-0.02043	-0.01685	-0.01865	-0.01465	-0.01288	-0.00744	-0.00344	-0.00187	 0.00739	 0.01232	 0.01828	 0.01566	-0.08983	-0.09995	-0.13552	-0.15667	-0.17783	-0.19640	-0.21213	-0.21689	-0.23061	-0.26336	-0.24766	-0.24284	-0.23478	-0.22996	-0.23195	-0.22052	-0.20322	-0.18439	-0.16761	-0.14392	-0.12078	-0.12248	-0.02993	 0.02313	 0.04981	 0.06988	 0.07726	 0.08947	 0.10152	 0.10921	 0.11347	 0.11816	 0.12110	 0.11879	 0.11465	 0.11039	 0.10672	 0.10220	 0.09576	 0.08373	 0.06987	 0.05282	 0.03016	 0.00223	
      18	   7.009	     NaN	     NaN	     NaN	0.024583	  1.0765	     NaN	     NaN	   81.34	   0.000	1.006E+6	   0.085	  522.97	   29.49	   223.6	 1025.48	   23.87	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.97734	 0.95792	 0.93748	 0.90961	 0.87274	 0.84486	 0.80661	 0.77520	 0.75093	 0.73170	 0.72379	 0.72544	 0.73225	 0.74838	 0.76853	 0.79262	 0.81336	 0.83914	 0.85409	 0.87279	 0.88605	 0.90046	 0.91058	 0.92149	 0.92801	 0.93517	 0.94286	 0.94957	 0.95552	 0.96355	 0.96705	 0.97146	 0.97590	 0.98408	 0.98845	 0.99185	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04134	-0.03064	-0.02741	-0.02185	-0.02100	-0.01603	-0.01895	-0.01363	-0.01136	-0.00622	-0.00264	-0.00052	 0.00918	 0.01481	 0.02132	 0.01939	-0.09618	-0.10850	-0.14666	-0.17038	-0.19411	-0.21460	-0.23150	-0.23675	-0.25583	-0.28534	-0.26965	-0.26453	-0.25593	-0.25056	-0.25180	-0.23910	-0.21968	-0.19862	-0.17987	-0.15370	-0.12803	-0.12727	-0.02510	 0.03010	 0.05875	 0.08055	 0.08965	 0.10345	 0.11654	 0.12506	 0.12971	 0.13465	 0.13755	 0.13549	 0.13135	 0.12691	 0.12288	 0.11772	 0.11025	 0.09706	 0.08149	 0.06259	 0.03806	 0.00824	
      19	   7.999	     NaN	     NaN	     NaN	0.027220	  1.1802	     NaN	     NaN	   78.56	   0.000	1.005E+6	   0.085	  522.33	   29.47	   223.4	 1025.47	   23.88	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99344	 0.96852	 0.92325	 0.85842	 0.82343	 0.79539	 0.76794	 0.74050	 0.72914	 0.71761	 0.71977	 0.72928	 0.74490	 0.76631	 0.79072	 0.81247	 0.83524	 0.85619	 0.87497	 0.88719	 0.90047	 0.90669	 0.91494	 0.91916	 0.92481	 0.92907	 0.93496	 0.93840	 0.94285	 0.94804	 0.95285	 0.95728	 0.96393	 0.96644	 0.97023	 0.97411	 0.98166	 0.98605	 0.98948	 0.99321	 0.99534	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04102	-0.02973	-0.02588	-0.01964	-0.01849	-0.01613	-0.01590	-0.01142	-0.00813	-0.00313	 0.00096	 0.00352	 0.01342	 0.01935	 0.02626	 0.02452	-0.10254	-0.11707	-0.15794	-0.18424	-0.21055	-0.23297	-0.25121	-0.25688	-0.28039	-0.30825	-0.29196	-0.28650	-0.27754	-0.27141	-0.27206	-0.25808	-0.23665	-0.21346	-0.19280	-0.16431	-0.13646	-0.13296	-0.02068	 0.03644	 0.06708	 0.09058	 0.10123	 0.11654	 0.13071	 0.13990	 0.14507	 0.15022	 0.15317	 0.15120	 0.14715	 0.14261	 0.13810	 0.13231	 0.12397	 0.10963	 0.09260	 0.07194	 0.04557	 0.01397	
      20	   9.007	     NaN	     NaN	     NaN	0.021421	  1.2745	     NaN	     NaN	   81.17	   0.000	1.004E+6	   0.085	  521.66	   29.45	   223.1	 1025.48	   23.88	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99514	 0.98818	 0.97158	 0.96035	 0.93361	 0.90578	 0.87522	 0.83795	 0.80338	 0.77412	 0.74543	 0.72660	 0.71442	 0.71370	 0.72093	 0.74113	 0.75917	 0.78850	 0.81719	 0.85129	 0.87838	 0.90567	 0.92431	 0.94229	 0.95655	 0.96640	 0.97343	 0.98136	 0.98374	 0.98684	 0.98967	 0.99430	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04676	-0.03485	-0.03058	-0.02362	-0.02202	-0.01597	-0.01790	-0.01433	-0.01226	-0.00403	-0.00003	 0.00253	 0.01269	 0.01926	 0.02680	 0.02603	-0.10836	-0.12506	-0.16845	-0.19723	-0.22601	-0.25038	-0.26998	-0.27626	-0.30240	-0.33021	-0.31317	-0.30741	-0.29790	-0.29118	-0.29099	-0.27572	-0.25223	-0.22679	-0.20425	-0.17326	-0.14305	-0.13728	-0.01655	 0.04255	 0.07459	 0.09943	 0.11155	 0.12821	 0.14332	 0.15312	 0.15871	 0.16405	 0.16694	 0.16521	 0.16116	 0.15655	 0.15176	 0.14544	 0.13633	 0.12088	 0.10256	 0.08042	 0.05249	 0.01936	
      21	  10.008	     NaN	     NaN	     NaN	0.022051	  1.3613	     NaN	     NaN	   78.79	   0.000	1.004E+6	   0.085	  520.81	   29.43	   222.7	 1025.48	   23.89	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98781	 0.98421	 0.96791	 0.95039	 0.92861	 0.89878	 0.86721	 0.83643	 0.80242	 0.77322	 0.74575	 0.72600	 0.71407	 0.71177	 0.71497	 0.72866	 0.74687	 0.77515	 0.80311	 0.83572	 0.86308	 0.89303	 0.91946	 0.94056	 0.95664	 0.97104	 0.97781	 0.98393	 0.98850	 0.99451	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05006	-0.03758	-0.03284	-0.02533	-0.02355	-0.01697	-0.01752	-0.01646	-0.01461	-0.00445	 0.00127	 0.00353	 0.01344	 0.02020	 0.02816	 0.02782	-0.11404	-0.13278	-0.17867	-0.20985	-0.24102	-0.26734	-0.28828	-0.29542	-0.32221	-0.35199	-0.33407	-0.32800	-0.31794	-0.31065	-0.30976	-0.29313	-0.26787	-0.24032	-0.21615	-0.18309	-0.15101	-0.14299	-0.01382	 0.04657	 0.08023	 0.10646	 0.11975	 0.13762	 0.15358	 0.16388	 0.16985	 0.17536	 0.17816	 0.17665	 0.17280	 0.16809	 0.16305	 0.15640	 0.14667	 0.13046	 0.11101	 0.08765	 0.05830	 0.02369	
      22	  11.005	     NaN	     NaN	     NaN	0.023162	  1.4468	     NaN	     NaN	   81.42	   0.000	1.003E+6	   0.085	  519.88	   29.40	   222.3	 1025.49	   23.90	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99385	 0.99455	 0.98441	 0.97488	 0.96189	 0.94072	 0.91754	 0.89229	 0.86042	 0.83033	 0.79822	 0.76813	 0.74353	 0.72332	 0.71240	 0.70824	 0.71006	 0.72179	 0.73828	 0.76307	 0.78717	 0.81899	 0.85164	 0.88118	 0.90847	 0.93363	 0.94990	 0.96473	 0.97614	 0.99079	 0.99514	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05302	-0.03999	-0.03481	-0.02665	-0.02489	-0.01762	-0.01734	-0.01797	-0.01546	-0.00761	 0.00114	 0.00397	 0.01412	 0.02137	 0.02969	 0.02978	-0.11953	-0.14037	-0.18870	-0.22241	-0.25612	-0.28453	-0.30690	-0.31475	-0.34259	-0.37424	-0.35528	-0.34892	-0.33832	-0.33037	-0.32859	-0.31076	-0.28342	-0.25365	-0.22759	-0.19216	-0.15776	-0.14770	-0.01113	 0.05091	 0.08597	 0.11338	 0.12778	 0.14682	 0.16358	 0.17436	 0.18063	 0.18637	 0.18917	 0.18781	 0.18407	 0.17929	 0.17411	 0.16699	 0.15670	 0.13970	 0.11930	 0.09474	 0.06404	 0.02818	
      23	  11.200	     NaN	     NaN	     NaN	0.023531	  1.4621	     NaN	     NaN	   78.98	   0.000	1.002E+6	   0.085	  519.44	   29.39	   222.1	 1025.49	   23.92	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99412	 0.99510	 0.98551	 0.97669	 0.96451	 0.94451	 0.92291	 0.89900	 0.86835	 0.83964	 0.80664	 0.77631	 0.75113	 0.72940	 0.71671	 0.70962	 0.70794	 0.71646	 0.72973	 0.75255	 0.77484	 0.80494	 0.83653	 0.86659	 0.89509	 0.92149	 0.93999	 0.95683	 0.97024	 0.98802	 0.99408	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05356	-0.04048	-0.03519	-0.02694	-0.02479	-0.01785	-0.01738	-0.01836	-0.01572	-0.00846	 0.00103	 0.00393	 0.01419	 0.02141	 0.02983	 0.03005	-0.12048	-0.14170	-0.19049	-0.22460	-0.25872	-0.28746	-0.31005	-0.31797	-0.34601	-0.37815	-0.35895	-0.35251	-0.34181	-0.33377	-0.33198	-0.31388	-0.28620	-0.25617	-0.22988	-0.19414	-0.15959	-0.14912	-0.01061	 0.05150	 0.08685	 0.11447	 0.12909	 0.14831	 0.16520	 0.17605	 0.18246	 0.18820	 0.19103	 0.18971	 0.18598	 0.18121	 0.17598	 0.16886	 0.15848	 0.14137	 0.12083	 0.09599	 0.06517	 0.02908	
      24	  11.401	     NaN	     NaN	     NaN	0.023523	  1.4781	     NaN	     NaN	   81.30	   0.000	1.002E+6	   0.085	  519.23	   29.39	   222.0	 1025.48	   23.92	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99023	 0.97978	 0.97086	 0.95579	 0.93102	 0.91372	 0.88230	 0.85260	 0.82329	 0.79067	 0.76326	 0.74228	 0.72242	 0.71182	 0.70663	 0.71121	 0.72107	 0.74323	 0.76178	 0.78991	 0.81810	 0.85184	 0.87967	 0.90821	 0.92828	 0.94830	 0.96451	 0.97599	 0.98386	 0.99170	 0.99347	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05015	-0.03692	-0.03151	-0.02305	-0.02092	-0.01472	-0.01925	-0.01516	-0.01281	-0.00016	 0.00517	 0.00762	 0.01767	 0.02480	 0.03295	 0.03283	-0.12137	-0.14293	-0.19214	-0.22677	-0.26140	-0.29051	-0.31341	-0.32157	-0.34943	-0.38211	-0.36288	-0.35640	-0.34553	-0.33740	-0.33542	-0.31710	-0.28897	-0.25850	-0.23187	-0.19558	-0.16035	-0.14936	-0.00998	 0.05263	 0.08820	 0.11600	 0.13081	 0.15018	 0.16721	 0.17812	 0.18462	 0.19037	 0.19328	 0.19194	 0.18826	 0.18348	 0.17824	 0.17104	 0.16056	 0.14335	 0.12263	 0.09758	 0.06646	 0.03008	
