  Run_nr	    Time	   Alpha	    Beta	Delta_Pb	   P_bar	       T	      B1	      B2	      B3	      B4	      B5	      B6	       X	       Y	       Z	     Rho	       Q	       V	      Re	      Fx	      Fy	      Fz	      Mx	      My	      Mz	      Cl	      Cd	      Cm	  Extra1	  Extra2	  Extra3	  Extra4	  Extra5	  Extra6	  Q_w.r.	FlapDefl	FlapXDis	FlapYDis	    P001	    P002	    P003	    P004	    P005	    P006	    P007	    P008	    P009	    P010	    P011	    P012	    P013	    P014	    P015	    P016	    P017	    P018	    P019	    P020	    P021	    P022	    P023	    P024	    P025	    P026	    P027	    P028	    P029	    P030	    P031	    P032	    P033	    P034	    P035	    P036	    P037	    P038	    P039	    P040	    P041	    P042	    P043	    P044	    P045	    P046	    P047	    P048	    P049	    P050	    P051	    P052	    P053	    P054	    P055	    P056	    P057	    P058	    P059	    P060	    P061	    P062	    P063	    P064	    P065	    P066	    P067	    P068	    P069	    P070	    P071	    P072	    P073	    P074	    P075	    P076	    P077	    P078	    P079	    P080	    P081	    P082	    P083	    P084	    P085	    P086	    P087	    P088	    P089	    P090	    P091	    P092	    P093	    P094	    P095	    P096	    P097	    P098	    P099	    P100	    P101	    P102	    P103	    P104	    P105	    P106	    P107	    P108	    P109	    P110	    P111	    P112	    P113	    P114	    P115	    P116	    P117	    P118	    P119	    P120	    P121	    P122	    P123	    P124	    P125	    P126	    P127	    P128	    P129	    P130	    P131	    P132	    P133	    P134	    P135	    P136	    P137	    P138	    P139	    P140	    P141	    P142	    P143	    P144	    P145	    P146	    P147	    P148	    P149	    P150	    P151	    P152	    P153	    P154	    P155	    P156	    P157	    P158	    P159	    P160	    P161	    P162	    P163	    P164	    P165	    P166	    P167	    P168	    P169	    P170	    P171	    P172	    P173	    P174	    P175	    P176	    P177	    P178	    P179	    P180	    P181	    P182	    P183	    P184	    P185	    P186	    P187	    P188	    P189	    P190	    P191	    P192	    P193	    P194	    P195	    P196	    P197	    P198	    P199	    P200	    P201	    P202	    P203	    P204	    P205	    P206	    P207	    P208	    P209	    P210	    P211	    P212	    P213	    P214	    P215	    P216	    P217	    P218	    P219	    P220	    P221	    P222	    P223	    P224	    P225	    P226	    P227	    P228	    P229	    P230	    P231	    P232	    P233	    P234	    P235	    P236	    P237	    P238	    P239	    P240	    P241	    P242	    P243	    P244	    P245	    P246	    P247	    P248	    P249	    P250	    P251	    P252	    P253	    P254	    P255
       /	   H:M:S	 degrees	 degrees	      Pa	     hPa	 degr._C	   steps	   steps	   steps	   steps	   steps	   steps	      mm	      mm	      mm	  kg/m^3	      Pa	     m/s	       /	       N	       N	       N	      Nm	      Nm	      Nm	       /	       /	       /	       /	       /	       /	       /	       /	       /	      Pa	 degrees	      mm	      mm	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa
       1	 11:17:33	  -9.997	   0.000	  212.15	 1025.45	   23.64	     0.0	       0	       0	       0	       0	       0	   0.000	 -49.687	  78.683	   1.204	   496.1	    28.7	  980682	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	   0.000	 0.00000	 0.00000	   0.000	   0.000	   0.000	   0.000	 356.907	   0.000	  499.91	    0.00	    0.00	    0.00	   -6.52	   -3.36	   -0.40	   -3.96	   -2.69	   -5.44	   -2.16	   -5.18	   -5.38	   -4.79	   -3.91	   -6.87	   -4.08	   -3.84	   -5.77	   -5.25	   -3.53	   -4.99	   -6.07	   -4.52	   -3.05	   -5.48	   -5.00	   -4.87	   -5.02	   -2.36	   -5.92	   -1.25	   -7.13	   -3.89	   -2.94	   -5.05	    1.36	    1.61	    1.89	    1.80	    1.82	    1.57	    1.75	    1.67	    0.98	    1.58	    1.56	    1.28	    1.33	    1.48	    1.81	    2.11	    1.89	    1.49	    1.70	    1.34	    2.19	    1.08	    2.10	    0.86	    1.54	    1.59	    1.65	    1.08	    1.94	    1.02	    1.70	    1.60	   -0.30	    4.87	   -3.57	    4.13	   -0.55	    6.37	   -1.97	    1.22	   -0.37	    0.32	    0.72	    0.88	   -1.22	    4.35	    1.56	    4.33	    0.08	    1.57	    1.38	   -0.43	    0.84	   -0.48	    1.45	    2.64	    0.10	    0.40	    0.51	    2.50	    0.08	   -1.18	    0.80	    1.74	   -0.71	    1.28	    0.25	   -0.06	   -0.21	   -0.24	    0.58	    0.20	   -0.04	    0.05	    1.05	   -4.03	   -0.46	    0.00	    0.02	   -1.99	   -0.82	    0.31	   -0.11	    0.23	    0.21	   -0.02	   -0.26	   -0.27	   -0.41	   -0.04	   -0.49	  556.66	   36.87	  556.61	  555.43	  551.84	  554.44	  548.20	  541.82	  532.46	  520.15	  502.39	  481.81	  467.73	  454.34	  442.76	  427.34	  413.32	  396.45	  382.27	  369.24	  361.66	  357.78	  353.22	  347.52	  344.94	  337.70	  335.22	  331.93	  327.89	  326.07	  324.57	  322.05	  320.79	  319.36	  318.83	  318.72	  318.97	  320.49	  321.80	  322.96	  324.00	  327.11	  330.77	  332.59	  336.09	  339.13	  343.53	  347.76	  353.45	  356.91	  362.98	  367.56	  380.30	  390.91	  402.69	  416.23	  429.01	  439.63	  455.58	  467.60	  488.62	  508.57	  522.29	  533.29	  541.27	  550.00	  554.41	  555.11	  555.47	   38.05	   41.08	   29.69	    2.96	  -13.35	  -24.01	  -27.85	  -23.67	  -19.83	  -14.99	   -6.77	   -0.37	   12.88	   28.29	   32.36	   24.84	   46.08	   51.27	   43.90	   43.86	   42.88	   40.31	   36.16	   34.79	   32.32	   18.08	   21.64	   21.52	   22.04	   20.45	   14.63	   13.43	   11.94	   11.02	   11.19	   12.78	   15.17	    3.30	  -14.90	  -10.04	  -15.97	  -22.58	  -34.00	  -40.46	  -41.35	  -40.02	  -37.89	  -33.32	  -27.73	  -27.20	  -25.99	  -22.50	  -16.14	   -8.08	    1.08	    8.83	   17.10	   23.92	   26.92	   25.78	    0.00	    0.00	    0.00
       2	 11:18:04	  -9.000	   0.000	  213.39	 1025.46	   23.65	     0.0	       0	       0	       0	       0	       0	   0.000	 -49.687	  81.109	   1.204	   499.0	    28.8	  983502	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	   0.000	 0.00000	 0.00000	   0.000	   0.000	   0.000	   0.000	 356.963	   0.000	  502.82	    0.00	    0.00	    0.00	   -6.41	   -3.08	   -0.67	   -4.17	   -2.83	   -5.63	   -2.24	   -5.09	   -5.76	   -4.94	   -3.90	   -6.74	   -4.11	   -4.09	   -5.63	   -5.42	   -3.57	   -5.16	   -6.25	   -4.69	   -3.07	   -5.74	   -5.08	   -5.04	   -4.81	   -2.31	   -6.22	   -1.42	   -7.17	   -4.26	   -3.03	   -4.93	    1.36	    1.62	    1.92	    1.81	    1.84	    1.57	    1.79	    1.66	    1.02	    1.61	    1.55	    1.30	    1.32	    1.50	    1.80	    2.12	    1.88	    1.51	    1.69	    1.37	    2.18	    1.06	    2.12	    0.85	    1.55	    1.57	    1.69	    1.07	    1.95	    1.02	    1.72	    1.59	   -0.45	    4.78	   -3.52	    4.39	   -0.52	    6.43	   -2.15	    1.30	   -0.22	    0.33	    0.74	    0.93	   -1.07	    4.29	    1.67	    4.36	    0.20	    1.53	    1.47	   -0.71	    0.99	   -0.44	    1.65	    2.76	    0.19	    0.30	    0.29	    2.38	    0.07	   -1.38	    0.80	    1.76	   -0.72	    1.32	    0.25	   -0.05	   -0.21	   -0.24	    0.57	    0.21	   -0.02	    0.08	    1.08	   -4.06	   -0.46	    0.00	    0.04	   -1.99	   -0.83	    0.30	   -0.13	    0.24	    0.23	   -0.00	   -0.25	   -0.28	   -0.33	   -0.02	   -0.48	  557.52	   34.97	  557.45	  556.26	  552.92	  555.99	  551.80	  547.09	  539.15	  527.34	  510.86	  490.07	  477.66	  465.43	  455.16	  441.07	  427.15	  410.72	  396.94	  382.73	  374.63	  369.71	  364.54	  358.07	  355.72	  348.36	  345.26	  341.53	  336.81	  334.17	  332.74	  330.15	  328.54	  327.15	  326.50	  325.70	  326.10	  327.69	  329.17	  330.70	  332.19	  334.97	  338.65	  340.59	  344.77	  347.81	  351.81	  355.67	  361.27	  364.94	  370.77	  375.75	  388.29	  399.04	  410.99	  424.78	  438.85	  450.12	  466.12	  478.37	  498.76	  516.34	  529.46	  540.05	  546.45	  552.44	  555.94	  555.98	  556.24	   37.72	   41.05	   33.61	    9.80	   -5.77	  -15.68	  -20.27	  -16.88	  -13.92	   -9.42	   -2.95	    3.26	   15.79	   29.59	   31.56	   23.95	   43.57	   48.79	   41.49	   41.48	   40.72	   38.41	   34.48	   33.45	   31.21	   17.30	   21.07	   21.25	   22.07	   20.81	   15.34	   14.54	   13.35	   12.63	   12.84	   14.35	   16.42	    3.94	  -13.98	   -8.25	  -13.36	  -19.38	  -30.40	  -36.62	  -37.56	  -36.49	  -34.62	  -30.36	  -25.13	  -24.82	  -23.95	  -20.84	  -14.96	   -7.41	    1.22	    8.46	   16.22	   22.61	   25.28	   23.85	    0.00	    0.00	    0.00
       3	 11:18:34	  -7.996	   0.000	  214.55	 1025.47	   23.68	     0.0	       0	       0	       0	       0	       0	   0.000	 -49.687	  78.792	   1.204	   501.7	    28.9	  986049	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	   0.000	 0.00000	 0.00000	   0.000	   0.000	   0.000	   0.000	 356.964	   0.000	  505.58	    0.00	    0.00	    0.00	   -6.65	   -3.33	   -0.57	   -3.52	   -2.64	   -5.48	   -2.19	   -5.18	   -5.71	   -4.65	   -3.76	   -6.86	   -4.13	   -4.06	   -5.74	   -5.59	   -3.15	   -4.78	   -6.08	   -4.21	   -2.93	   -5.40	   -5.16	   -4.69	   -4.71	   -2.10	   -6.06	   -1.19	   -6.73	   -3.83	   -2.91	   -4.62	    1.33	    1.61	    1.90	    1.78	    1.82	    1.57	    1.81	    1.65	    1.03	    1.60	    1.56	    1.30	    1.34	    1.52	    1.80	    2.10	    1.90	    1.50	    1.69	    1.33	    2.20	    1.07	    2.13	    0.86	    1.53	    1.57	    1.68	    1.08	    1.93	    1.04	    1.70	    1.60	   -0.25	    4.86	   -3.55	    4.57	   -0.52	    6.50	   -1.87	    1.29	   -0.31	    0.36	    0.87	    0.69	   -1.13	    4.45	    1.87	    4.53	    0.13	    1.57	    1.28	   -0.44	    1.14	   -0.42	    1.46	    2.61	    0.24	    0.51	    0.35	    2.49	   -0.10	   -1.25	    0.69	    1.98	   -0.72	    1.30	    0.28	   -0.05	   -0.20	   -0.24	    0.59	    0.23	   -0.04	    0.07	    1.11	   -4.11	   -0.49	    0.00	    0.06	   -2.01	   -0.81	    0.31	   -0.08	    0.24	    0.21	   -0.00	   -0.28	   -0.28	   -0.35	   -0.02	   -0.48	  558.07	   33.05	  557.97	  556.78	  553.53	  557.29	  554.22	  550.95	  544.59	  534.07	  519.21	  500.47	  488.78	  476.50	  466.79	  451.91	  438.19	  422.20	  408.77	  395.91	  388.09	  383.46	  377.95	  370.99	  368.29	  361.42	  357.78	  354.44	  350.42	  347.87	  346.15	  343.10	  341.44	  339.70	  339.55	  338.72	  339.36	  340.44	  342.33	  343.85	  345.78	  348.70	  352.19	  354.12	  358.29	  362.01	  366.47	  370.83	  377.05	  380.87	  386.79	  392.02	  404.80	  415.47	  427.75	  441.17	  454.71	  465.48	  480.18	  490.90	  508.56	  523.25	  533.76	  542.69	  548.64	  552.95	  556.34	  556.63	  556.84	   37.17	   40.35	   35.46	   15.65	    1.18	   -8.92	  -13.70	  -11.12	   -8.53	   -4.33	    1.89	    7.01	   18.57	   29.11	   30.39	   23.08	   41.23	   46.44	   39.24	   39.18	   38.75	   36.59	   32.97	   32.20	   30.22	   16.61	   20.66	   21.06	   22.13	   21.22	   16.04	   15.63	   14.68	   14.10	   14.34	   15.61	   17.24	    4.43	  -13.23	   -6.66	  -10.95	  -16.31	  -26.86	  -32.87	  -33.83	  -32.93	  -31.32	  -27.40	  -22.49	  -22.46	  -21.87	  -19.18	  -13.75	   -6.72	    1.39	    8.14	   15.39	   21.38	   23.69	   21.97	    0.00	    0.00	    0.00
       4	 11:19:04	  -7.002	   0.000	  215.79	 1025.47	   23.70	     0.0	       0	       0	       0	       0	       0	   0.000	 -49.687	  81.255	   1.203	   504.6	    29.0	  988814	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	   0.000	 0.00000	 0.00000	   0.000	   0.000	   0.000	   0.000	 356.963	   0.000	  508.50	    0.00	    0.00	    0.00	   -6.25	   -3.83	   -0.77	   -4.10	   -2.83	   -5.53	   -2.21	   -5.35	   -6.44	   -4.80	   -4.18	   -6.97	   -4.25	   -4.04	   -5.79	   -5.59	   -3.52	   -5.16	   -6.48	   -4.77	   -3.26	   -5.95	   -5.18	   -5.11	   -4.83	   -2.41	   -6.29	   -1.40	   -7.31	   -4.05	   -2.98	   -4.74	    1.35	    1.62	    1.92	    1.80	    1.83	    1.56	    1.80	    1.67	    1.02	    1.60	    1.60	    1.30	    1.35	    1.48	    1.83	    2.12	    1.89	    1.51	    1.75	    1.34	    2.20	    1.08	    2.12	    0.85	    1.56	    1.59	    1.69	    1.07	    1.97	    1.04	    1.76	    1.60	   -0.33	    4.71	   -3.33	    4.36	   -0.48	    6.58	   -1.84	    1.37	   -0.46	    0.23	    0.99	    0.96	   -1.03	    4.46	    1.71	    4.47	    0.29	    1.56	    1.47	   -0.53	    0.99	   -0.45	    1.77	    2.66	    0.06	    0.61	    0.42	    2.54	    0.14	   -1.20	    0.90	    2.02	   -0.72	    1.32	    0.27	   -0.04	   -0.21	   -0.23	    0.61	    0.20	   -0.05	    0.07	    1.08	   -4.18	   -0.45	    0.01	    0.05	   -2.01	   -0.82	    0.30	   -0.13	    0.25	    0.21	   -0.01	   -0.27	   -0.29	   -0.35	   -0.04	   -0.47	  558.99	   31.41	  558.88	  557.66	  554.38	  558.37	  556.56	  554.77	  550.43	  542.64	  529.18	  512.45	  501.19	  489.07	  478.05	  463.27	  449.45	  433.76	  419.99	  407.23	  399.94	  395.55	  389.95	  383.28	  380.84	  373.94	  370.13	  366.52	  362.03	  359.60	  358.29	  356.23	  354.84	  353.35	  353.22	  352.65	  353.64	  354.26	  356.24	  357.56	  359.70	  362.76	  366.60	  368.78	  373.01	  377.30	  382.26	  387.28	  393.40	  397.28	  403.10	  408.90	  421.84	  432.21	  444.18	  456.76	  468.79	  478.40	  491.93	  502.24	  517.79	  531.08	  540.58	  547.38	  551.56	  554.85	  557.38	  557.49	  557.69	   36.86	   39.83	   36.20	   20.40	    7.22	   -1.90	   -7.59	   -7.03	   -5.16	   -2.06	    3.50	    8.45	   18.77	   28.22	   29.35	   22.56	   38.96	   44.19	   37.05	   36.98	   36.85	   34.85	   31.49	   31.00	   29.25	   15.89	   20.21	   20.87	   22.20	   21.54	   16.72	   16.63	   15.95	   15.57	   15.89	   16.95	   18.43	    5.10	  -12.20	   -4.74	   -8.32	  -13.20	  -23.24	  -29.00	  -29.96	  -29.26	  -27.87	  -24.23	  -19.63	  -19.88	  -19.57	  -17.25	  -12.28	   -5.76	    1.82	    8.04	   14.84	   20.42	   22.32	   20.34	    0.00	    0.00	    0.00
       5	 11:19:34	  -5.998	   0.000	  216.87	 1025.48	   23.71	     0.0	       0	       0	       0	       0	       0	   0.000	 -49.687	  79.016	   1.203	   507.1	    29.1	  991257	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	   0.000	 0.00000	 0.00000	   0.000	   0.000	   0.000	   0.000	 356.981	   0.000	  511.06	    0.00	    0.00	    0.00	   -6.70	   -4.18	   -0.67	   -3.76	   -2.76	   -5.67	   -2.52	   -5.38	   -5.87	   -5.01	   -4.16	   -7.09	   -4.27	   -4.25	   -5.95	   -5.59	   -3.29	   -5.11	   -6.48	   -4.89	   -3.33	   -5.71	   -4.96	   -5.02	   -4.76	   -2.34	   -6.27	   -1.45	   -7.14	   -4.07	   -2.91	   -5.03	    1.39	    1.65	    1.93	    1.81	    1.84	    1.60	    1.79	    1.68	    1.03	    1.60	    1.58	    1.29	    1.37	    1.54	    1.85	    2.13	    1.90	    1.52	    1.75	    1.37	    2.22	    1.11	    2.12	    0.86	    1.54	    1.61	    1.71	    1.09	    1.97	    1.04	    1.74	    1.60	   -0.43	    4.98	   -3.48	    4.28	   -0.65	    6.64	   -2.14	    1.19	   -0.36	    0.22	    0.88	    0.90	   -1.12	    4.39	    1.49	    4.60	    0.14	    1.32	    1.33	   -0.47	    1.01	   -0.25	    1.44	    2.69	    0.19	    0.54	    0.36	    2.55	    0.00	   -1.23	    0.60	    1.84	   -0.71	    1.32	    0.27	   -0.05	   -0.21	   -0.24	    0.60	    0.21	   -0.06	    0.09	    1.09	   -4.17	   -0.45	    0.01	    0.07	   -2.02	   -0.82	    0.31	   -0.11	    0.26	    0.24	   -0.01	   -0.25	   -0.29	   -0.37	   -0.04	   -0.45	  559.59	   29.85	  559.52	  558.32	  555.05	  559.08	  557.99	  556.73	  553.15	  547.04	  534.82	  518.74	  507.84	  496.10	  486.72	  472.93	  459.01	  442.43	  429.42	  417.13	  410.07	  405.60	  400.73	  393.64	  390.82	  384.83	  381.53	  378.76	  374.67	  372.36	  371.13	  368.77	  367.81	  366.71	  367.09	  366.93	  368.03	  368.98	  371.04	  373.07	  376.07	  378.64	  383.04	  386.17	  390.26	  394.03	  398.58	  403.28	  409.29	  413.24	  418.45	  423.56	  436.21	  445.90	  457.43	  469.26	  481.65	  490.53	  503.39	  512.38	  526.88	  538.04	  545.08	  550.29	  553.88	  556.22	  558.25	  558.14	  558.31	   36.10	   38.89	   36.26	   23.96	   12.28	    3.92	   -2.12	   -1.57	   -0.83	    1.66	    6.78	   11.23	   20.76	   28.08	   28.46	   21.93	   36.78	   41.95	   34.80	   34.78	   34.87	   33.04	   29.90	   29.67	   28.12	   15.11	   19.65	   20.49	   22.06	   21.66	   17.11	   17.30	   16.86	   16.57	   16.92	   17.79	   18.95	    5.37	  -11.36	   -3.06	   -5.81	  -10.04	  -19.62	  -25.08	  -25.96	  -25.41	  -24.28	  -20.90	  -16.67	  -17.12	  -17.09	  -15.14	  -10.64	   -4.61	    2.46	    8.13	   14.44	   19.56	   21.13	   18.85	    0.00	    0.00	    0.00
       6	 11:20:04	  -4.993	   0.000	  217.99	 1025.48	   23.73	     0.0	       0	       0	       0	       0	       0	   0.000	 -49.687	  81.462	   1.203	   509.7	    29.1	  993705	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	   0.000	 0.00000	 0.00000	   0.000	   0.000	   0.000	   0.000	 356.976	   0.000	  513.68	    0.00	    0.00	    0.00	   -6.59	   -4.08	   -0.97	   -4.43	   -2.88	   -5.60	   -2.30	   -5.38	   -6.05	   -5.13	   -3.93	   -7.04	   -4.26	   -4.27	   -6.06	   -5.52	   -3.34	   -4.87	   -6.35	   -4.71	   -3.38	   -5.81	   -5.18	   -5.04	   -5.09	   -2.61	   -6.28	   -1.53	   -7.11	   -4.13	   -2.85	   -4.81	    1.34	    1.61	    1.92	    1.79	    1.82	    1.57	    1.73	    1.64	    1.01	    1.57	    1.55	    1.29	    1.32	    1.46	    1.83	    2.11	    1.89	    1.46	    1.72	    1.34	    2.21	    1.07	    2.11	    0.84	    1.53	    1.56	    1.66	    1.06	    1.94	    1.01	    1.73	    1.59	   -0.07	    5.03	   -3.47	    4.57	   -0.55	    6.66	   -1.95	    1.25	   -0.32	    0.21	    1.04	    0.89	   -1.16	    4.44	    1.87	    4.53	    0.28	    1.58	    1.32	   -0.52	    1.17	   -0.35	    1.69	    2.81	    0.13	    0.59	    0.59	    2.51	    0.04	   -1.11	    0.69	    1.94	   -0.72	    1.31	    0.26	   -0.04	   -0.21	   -0.22	    0.58	    0.20	   -0.03	    0.06	    1.12	   -4.20	   -0.45	    0.01	    0.06	   -2.06	   -0.82	    0.32	   -0.09	    0.23	    0.21	   -0.01	   -0.27	   -0.28	   -0.39	   -0.02	   -0.48	  560.54	   28.62	  560.47	  559.23	  555.96	  560.00	  559.26	  559.00	  557.18	  552.93	  543.34	  529.82	  520.47	  509.37	  499.98	  486.57	  473.67	  457.86	  443.93	  429.81	  422.87	  418.29	  413.08	  406.04	  403.48	  396.70	  392.83	  389.72	  385.70	  383.30	  382.41	  380.30	  379.35	  378.18	  378.10	  378.33	  380.12	  381.26	  383.56	  385.57	  388.43	  391.68	  396.18	  399.15	  403.49	  408.08	  412.74	  417.08	  423.34	  427.44	  432.75	  438.00	  450.32	  460.08	  470.87	  482.28	  493.65	  501.94	  513.34	  521.22	  533.93	  543.46	  549.81	  554.16	  556.74	  557.66	  559.21	  559.08	  559.25	   35.60	   38.18	   36.32	   26.95	   16.67	    9.26	    3.12	    3.33	    3.44	    5.57	   10.38	   14.29	   22.86	   28.08	   28.14	   21.84	   34.63	   39.80	   32.63	   32.59	   32.76	   31.07	   28.11	   28.13	   26.76	   13.92	   18.70	   19.75	   21.56	   21.45	   17.18	   17.65	   17.44	   17.34	   17.78	   18.62	   19.62	    5.74	   -9.97	   -0.78	   -2.80	   -6.42	  -15.47	  -20.55	  -21.40	  -20.92	  -19.98	  -16.89	  -12.90	  -13.58	  -13.87	  -12.30	   -8.27	   -2.76	    3.73	    8.85	   14.57	   19.18	   20.35	   17.70	    0.00	    0.00	    0.00
       7	 11:20:34	  -3.996	   0.000	  219.09	 1025.48	   23.74	     0.0	       0	       0	       0	       0	       0	   0.000	 -49.687	  78.618	   1.203	   512.3	    29.2	  996190	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	   0.000	 0.00000	 0.00000	   0.000	   0.000	   0.000	   0.000	 356.991	   0.000	  516.30	    0.00	    0.00	    0.00	   -6.79	   -4.17	   -0.50	   -4.23	   -2.86	   -5.70	   -2.30	   -5.47	   -6.10	   -4.72	   -4.17	   -6.92	   -4.40	   -4.08	   -5.98	   -5.57	   -3.27	   -5.04	   -6.37	   -4.66	   -3.31	   -5.93	   -5.33	   -4.90	   -4.94	   -2.47	   -6.51	   -1.29	   -7.30	   -4.11	   -2.92	   -4.86	    1.35	    1.62	    1.93	    1.81	    1.80	    1.57	    1.73	    1.65	    1.00	    1.56	    1.55	    1.28	    1.32	    1.50	    1.84	    2.11	    1.90	    1.49	    1.73	    1.36	    2.20	    1.07	    2.11	    0.85	    1.54	    1.57	    1.68	    1.06	    1.92	    1.03	    1.73	    1.60	   -0.14	    5.16	   -3.42	    4.64	   -0.51	    6.89	   -1.93	    1.28	   -0.18	    0.38	    1.02	    0.85	   -1.09	    4.32	    1.67	    4.62	    0.27	    1.59	    1.58	   -0.51	    1.27	   -0.32	    1.52	    2.81	    0.29	    0.75	    0.57	    2.61	    0.12	   -0.97	    0.78	    1.85	   -0.72	    1.35	    0.27	   -0.04	   -0.19	   -0.24	    0.57	    0.20	   -0.05	    0.09	    1.12	   -4.23	   -0.43	    0.00	    0.06	   -2.06	   -0.83	    0.30	   -0.08	    0.24	    0.22	   -0.01	   -0.27	   -0.28	   -0.36	   -0.02	   -0.47	  561.24	   27.40	  561.15	  559.96	  556.64	  560.73	  560.11	  560.17	  559.16	  556.70	  548.88	  537.04	  528.31	  517.66	  509.36	  496.13	  482.78	  466.58	  452.84	  440.05	  432.86	  428.31	  423.07	  416.24	  413.77	  407.70	  404.36	  402.02	  398.63	  396.89	  396.81	  394.74	  394.15	  393.46	  394.07	  394.00	  395.96	  397.21	  399.81	  402.03	  405.38	  408.75	  413.09	  416.26	  420.77	  425.41	  430.66	  435.31	  441.67	  445.69	  450.89	  456.06	  468.14	  477.38	  488.15	  498.41	  508.69	  516.38	  526.66	  533.77	  543.62	  550.34	  554.18	  556.86	  558.78	  558.63	  559.93	  559.80	  559.96	   34.54	   37.03	   35.44	   28.51	   19.36	   12.86	    6.87	    6.25	    6.22	    8.79	   13.09	   16.65	   24.38	   27.90	   27.76	   21.70	   32.11	   37.22	   29.92	   29.89	   29.98	   28.40	   25.56	   25.76	   24.52	   11.84	   16.84	   18.06	   20.10	   20.18	   16.19	   16.91	   16.96	   17.05	   17.59	   18.33	   19.27	    5.41	   -8.88	    1.27	    0.15	   -2.75	  -11.20	  -15.95	  -16.67	  -16.25	  -15.45	  -12.64	   -8.97	   -9.80	  -10.38	   -9.18	   -5.66	   -0.67	    5.24	    9.75	   14.86	   18.94	   19.58	   16.53	    0.00	    0.00	    0.00
