  Run_nr	    Time	   Alpha	    Beta	Delta_Pb	   P_bar	       T	      B1	      B2	      B3	      B4	      B5	      B6	       X	       Y	       Z	     Rho	       Q	       V	      Re	      Fx	      Fy	      Fz	      Mx	      My	      Mz	      Cl	      Cd	      Cm	  Extra1	  Extra2	  Extra3	  Extra4	  Extra5	  Extra6	  Q_w.r.	FlapDefl	FlapXDis	FlapYDis	    P001	    P002	    P003	    P004	    P005	    P006	    P007	    P008	    P009	    P010	    P011	    P012	    P013	    P014	    P015	    P016	    P017	    P018	    P019	    P020	    P021	    P022	    P023	    P024	    P025	    P026	    P027	    P028	    P029	    P030	    P031	    P032	    P033	    P034	    P035	    P036	    P037	    P038	    P039	    P040	    P041	    P042	    P043	    P044	    P045	    P046	    P047	    P048	    P049	    P050	    P051	    P052	    P053	    P054	    P055	    P056	    P057	    P058	    P059	    P060	    P061	    P062	    P063	    P064	    P065	    P066	    P067	    P068	    P069	    P070	    P071	    P072	    P073	    P074	    P075	    P076	    P077	    P078	    P079	    P080	    P081	    P082	    P083	    P084	    P085	    P086	    P087	    P088	    P089	    P090	    P091	    P092	    P093	    P094	    P095	    P096	    P097	    P098	    P099	    P100	    P101	    P102	    P103	    P104	    P105	    P106	    P107	    P108	    P109	    P110	    P111	    P112	    P113	    P114	    P115	    P116	    P117	    P118	    P119	    P120	    P121	    P122	    P123	    P124	    P125	    P126	    P127	    P128	    P129	    P130	    P131	    P132	    P133	    P134	    P135	    P136	    P137	    P138	    P139	    P140	    P141	    P142	    P143	    P144	    P145	    P146	    P147	    P148	    P149	    P150	    P151	    P152	    P153	    P154	    P155	    P156	    P157	    P158	    P159	    P160	    P161	    P162	    P163	    P164	    P165	    P166	    P167	    P168	    P169	    P170	    P171	    P172	    P173	    P174	    P175	    P176	    P177	    P178	    P179	    P180	    P181	    P182	    P183	    P184	    P185	    P186	    P187	    P188	    P189	    P190	    P191	    P192	    P193	    P194	    P195	    P196	    P197	    P198	    P199	    P200	    P201	    P202	    P203	    P204	    P205	    P206	    P207	    P208	    P209	    P210	    P211	    P212	    P213	    P214	    P215	    P216	    P217	    P218	    P219	    P220	    P221	    P222	    P223	    P224	    P225	    P226	    P227	    P228	    P229	    P230	    P231	    P232	    P233	    P234	    P235	    P236	    P237	    P238	    P239	    P240	    P241	    P242	    P243	    P244	    P245	    P246	    P247	    P248	    P249	    P250	    P251	    P252	    P253	    P254	    P255
       /	   H:M:S	 degrees	 degrees	      Pa	     hPa	 degr._C	   steps	   steps	   steps	   steps	   steps	   steps	      mm	      mm	      mm	  kg/m^3	      Pa	     m/s	       /	       N	       N	       N	      Nm	      Nm	      Nm	       /	       /	       /	       /	       /	       /	       /	       /	       /	      Pa	 degrees	      mm	      mm	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa	      Pa
       1	 08:59:29	  10.004	   0.000	   51.99	 1025.34	   22.97	     0.0	       0	       0	       0	       0	       0	   0.000	  14.400	  79.219	   1.206	   121.3	    14.2	  485568	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	   0.000	 0.00000	 0.00000	   0.000	   0.000	   0.000	   0.000	 178.896	   0.000	  122.45	    0.00	    0.00	    0.00	   -0.78	    0.84	    0.69	    2.01	    0.75	   -0.91	    1.97	    0.02	    0.19	   -0.23	    1.50	   -0.38	   -0.30	    1.12	   -0.22	   -1.60	    0.96	    0.67	   -0.30	    2.09	    1.93	    0.11	   -0.65	    0.34	    0.92	    0.57	   -0.96	    0.47	   -2.99	    0.69	    0.31	   -0.94	   -0.02	   -0.01	    0.11	    0.01	    0.04	    0.01	   -0.20	   -0.03	   -0.01	   -0.10	   -0.06	   -0.11	   -0.07	   -0.21	   -0.08	    0.10	   -0.03	   -0.03	   -0.15	   -0.14	    0.11	    0.07	    0.19	   -0.12	   -0.09	    0.23	    0.09	   -0.00	   -0.03	   -0.15	    0.01	   -0.14	   -1.00	    1.35	   -2.80	    0.37	   -0.13	   -0.87	   -2.07	   -0.45	   -0.42	   -0.65	    0.11	    0.07	    0.26	    0.61	    0.06	    1.29	   -0.92	    0.63	    0.21	   -0.63	   -0.29	   -0.25	   -1.00	    0.43	    0.99	   -0.09	   -0.72	    1.89	    0.54	   -0.71	    0.54	   -0.47	   -0.01	    0.02	   -0.00	   -0.03	    0.08	    0.12	    0.12	    0.14	    0.01	   -0.01	   -0.01	   -0.04	    0.00	    0.26	    0.14	   -0.01	   -0.31	    0.06	    0.18	    0.16	   -0.04	   -0.06	    0.00	   -0.05	    0.05	    0.12	    0.01	  137.17	   16.99	  137.22	  136.84	  135.88	  136.92	  136.94	  136.86	  137.36	  136.98	  136.95	  136.88	  137.11	  137.11	  137.02	  136.76	  136.77	  136.94	  136.60	  135.18	  134.08	  132.90	  131.23	  129.07	  126.94	  123.60	  120.66	  117.52	  113.93	  110.53	  107.20	  104.41	  101.74	   99.41	   98.02	   97.05	   97.09	   97.61	   99.14	  100.66	  103.52	  106.20	  109.65	  112.91	  116.41	  119.98	  123.19	  126.00	  128.73	  130.94	  132.14	  133.78	  135.28	  135.95	  136.25	  136.72	  136.63	  136.98	  137.09	  136.89	  136.95	  137.01	  136.94	  136.89	  137.07	  136.29	  137.05	  136.88	  137.09	    4.92	    6.61	    7.48	    8.24	    8.48	    9.26	    8.78	    8.73	    9.06	   10.08	   11.24	   11.39	   12.91	   13.81	   14.43	   14.33	   -0.90	   -3.20	   -9.07	   -9.12	  -16.62	  -19.77	  -22.40	  -23.83	  -25.93	  -29.71	  -28.24	  -27.44	  -26.14	  -25.36	  -25.22	  -23.30	  -20.12	  -17.18	  -14.33	  -10.28	   -6.48	   -5.96	    9.76	   17.43	   21.35	   24.33	   26.26	   28.31	   30.42	   31.82	   32.62	   33.20	   33.40	   33.37	   33.16	   32.68	   32.14	   31.25	   30.06	   28.32	   26.12	   23.27	   19.66	   15.54	    0.00	    0.00	    0.00
       2	 09:00:10	  10.998	   0.000	   56.86	 1025.34	   22.91	     0.0	       0	       0	       0	       0	       0	   0.000	  14.400	  80.957	   1.206	   132.7	    14.8	  508066	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	   0.000	 0.00000	 0.00000	   0.000	   0.000	   0.000	   0.000	 186.598	   0.000	  133.92	    0.00	    0.00	    0.00	   -1.08	    0.98	    0.54	    1.89	    0.77	   -0.88	    1.82	    0.02	    0.05	   -0.44	    2.00	   -0.40	   -0.20	    1.06	   -0.18	   -1.61	    1.03	    0.52	   -0.35	    2.20	    1.83	   -0.03	   -0.74	    0.48	    1.12	    0.51	   -0.95	    0.23	   -2.86	    0.78	    0.28	   -0.83	   -0.01	   -0.01	    0.12	    0.01	    0.03	    0.01	   -0.19	   -0.03	   -0.02	   -0.12	   -0.04	   -0.13	   -0.07	   -0.22	   -0.11	    0.09	   -0.03	   -0.05	   -0.19	   -0.16	    0.10	    0.08	    0.16	   -0.18	   -0.11	    0.22	    0.09	   -0.00	   -0.03	   -0.16	    0.01	   -0.16	   -0.91	    1.36	   -2.75	    0.37	   -0.24	   -0.93	   -2.11	   -0.51	   -0.38	   -0.79	   -0.09	   -0.10	    0.32	    0.74	    0.09	    1.24	   -1.03	    0.63	    0.19	   -0.81	   -0.43	   -0.20	   -1.04	    0.41	    0.95	   -0.36	   -0.79	    1.82	    0.51	   -0.83	    0.55	   -0.55	   -0.02	    0.01	   -0.02	   -0.03	    0.08	    0.10	    0.11	    0.11	   -0.00	   -0.00	   -0.01	   -0.04	   -0.00	    0.26	    0.11	   -0.01	   -0.32	    0.06	    0.16	    0.13	   -0.04	   -0.07	    0.01	   -0.07	    0.04	    0.08	   -0.01	  149.92	   19.19	  149.98	  149.54	  148.54	  149.68	  149.73	  149.60	  150.10	  149.71	  149.69	  149.63	  149.84	  149.83	  149.72	  149.51	  149.46	  149.41	  148.72	  146.86	  145.55	  144.20	  142.41	  140.20	  138.03	  134.84	  132.00	  128.89	  125.31	  122.03	  118.69	  115.81	  112.97	  110.34	  108.27	  106.72	  105.73	  105.58	  106.06	  106.68	  108.53	  110.40	  113.18	  116.01	  119.39	  123.00	  126.51	  130.01	  133.51	  136.55	  138.85	  141.46	  145.27	  147.16	  148.32	  149.28	  149.31	  149.71	  149.85	  149.63	  149.73	  149.77	  149.67	  149.62	  149.83	  149.03	  149.80	  149.59	  149.81	    5.11	    7.04	    7.98	    8.91	    9.26	   10.02	    9.39	    9.16	    9.50	   10.36	   12.10	   12.50	   14.19	   15.22	   15.96	   15.89	   -1.42	   -4.16	  -10.79	  -10.86	  -19.59	  -23.28	  -26.31	  -27.97	  -30.38	  -34.67	  -32.98	  -32.07	  -30.60	  -29.65	  -29.46	  -27.24	  -23.61	  -20.12	  -16.79	  -12.13	   -7.71	   -6.79	   10.95	   19.46	   23.96	   27.35	   29.55	   31.93	   34.34	   35.92	   36.84	   37.51	   37.76	   37.75	   37.42	   36.98	   36.39	   35.42	   34.07	   32.07	   29.47	   26.23	   22.26	   17.63	    0.00	    0.00	    0.00
       3	 09:00:50	  11.196	   0.000	   52.65	 1025.33	   22.88	     0.0	       0	       0	       0	       0	       0	   0.000	  14.400	  78.362	   1.207	   122.9	    14.3	  488861	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	   0.000	 0.00000	 0.00000	   0.000	   0.000	   0.000	   0.000	 180.756	   0.000	  124.01	    0.00	    0.00	    0.00	   -0.97	    1.49	    0.64	    2.10	    0.60	   -0.91	    1.99	   -0.03	    0.38	   -0.15	    1.88	   -0.36	   -0.29	    1.00	   -0.16	   -1.59	    0.72	    0.62	   -0.41	    2.19	    2.06	   -0.03	   -0.90	    0.22	    0.99	    0.64	   -0.93	    0.36	   -3.05	    0.58	    0.34	   -1.07	   -0.02	   -0.02	    0.09	    0.00	    0.03	   -0.00	   -0.23	   -0.03	   -0.02	   -0.10	   -0.07	   -0.14	   -0.08	   -0.22	   -0.08	    0.09	   -0.02	   -0.04	   -0.22	   -0.18	    0.11	    0.08	    0.17	   -0.18	   -0.10	    0.22	    0.09	   -0.00	   -0.04	   -0.20	    0.02	   -0.17	   -1.04	    1.14	   -2.84	    0.20	   -0.25	   -1.02	   -2.18	   -0.50	   -0.36	   -0.72	    0.05	   -0.36	    0.46	    0.69	   -0.03	    1.14	   -1.21	    0.46	    0.04	   -0.66	   -0.32	   -0.35	   -0.99	    0.47	    0.86	   -0.28	   -0.92	    1.92	    0.48	   -0.85	    0.45	   -0.69	   -0.02	    0.01	   -0.01	   -0.02	    0.08	    0.11	    0.07	    0.12	    0.00	    0.00	   -0.02	   -0.03	    0.01	    0.26	    0.12	   -0.01	   -0.32	    0.06	    0.18	    0.11	   -0.06	   -0.06	    0.01	   -0.08	    0.04	    0.11	    0.05	  139.03	   17.97	  139.11	  138.73	  137.77	  138.81	  138.85	  138.75	  139.26	  138.89	  138.83	  138.77	  138.99	  139.00	  138.92	  138.64	  138.49	  138.34	  137.53	  135.53	  134.23	  132.83	  131.06	  129.00	  127.04	  124.10	  121.57	  118.85	  115.71	  112.75	  109.70	  107.17	  104.57	  102.14	  100.41	   98.90	   98.06	   97.80	   98.12	   98.55	  100.26	  101.88	  104.27	  106.78	  109.72	  112.94	  116.22	  119.40	  122.74	  125.72	  127.79	  130.36	  133.99	  136.02	  137.31	  138.36	  138.45	  138.86	  138.96	  138.75	  138.85	  138.91	  138.83	  138.76	  138.95	  138.19	  138.97	  138.73	  138.96	    4.87	    6.68	    7.61	    8.44	    8.78	    9.44	    8.84	    8.60	    8.89	    9.63	   11.35	   11.77	   13.36	   14.31	   14.98	   14.91	   -1.19	   -3.78	  -10.00	  -10.05	  -18.22	  -21.67	  -24.50	  -26.06	  -28.29	  -32.32	  -30.74	  -29.89	  -28.54	  -27.67	  -27.49	  -25.37	  -21.99	  -18.75	  -15.66	  -11.30	   -7.22	   -6.34	   10.33	   18.18	   22.38	   25.50	   27.59	   29.78	   32.08	   33.52	   34.41	   35.04	   35.25	   35.24	   34.97	   34.58	   34.01	   33.11	   31.85	   30.03	   27.57	   24.66	   20.84	   16.57	    0.00	    0.00	    0.00
       4	 09:01:33	  11.401	   0.000	   55.53	 1025.34	   22.85	     0.0	       0	       0	       0	       0	       0	   0.000	  14.400	  80.846	   1.207	   129.6	    14.6	  502197	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	   0.000	 0.00000	 0.00000	   0.000	   0.000	   0.000	   0.000	 185.561	   0.000	  130.80	    0.00	    0.00	    0.00	   -0.81	    1.05	    0.67	    2.19	    0.78	   -0.72	    2.04	    0.20	    0.52	   -0.23	    1.74	   -0.45	   -0.30	    0.96	   -0.17	   -1.33	    1.01	    0.52	   -0.30	    2.08	    1.95	   -0.05	   -0.53	    0.33	    1.21	    0.64	   -0.80	    0.50	   -2.78	    0.66	    0.22	   -0.91	   -0.00	   -0.01	    0.13	    0.01	    0.05	    0.02	   -0.23	   -0.02	   -0.00	   -0.07	   -0.04	   -0.10	   -0.08	   -0.17	   -0.09	    0.11	   -0.01	   -0.03	   -0.15	   -0.13	    0.12	    0.08	    0.19	   -0.14	   -0.10	    0.24	    0.14	   -0.00	   -0.02	   -0.14	    0.02	   -0.13	   -1.00	    1.25	   -2.88	    0.33	   -0.30	   -0.82	   -2.21	   -0.70	   -0.36	   -0.74	    0.06	   -0.12	    0.10	    0.59	   -0.01	    1.23	   -1.06	    0.56	    0.11	   -0.73	   -0.49	   -0.39	   -1.05	    0.49	    0.92	   -0.33	   -0.94	    1.84	    0.49	   -0.74	    0.56	   -0.64	   -0.03	    0.03	   -0.01	   -0.03	    0.04	    0.09	    0.08	    0.15	    0.00	   -0.00	   -0.02	   -0.04	   -0.00	    0.25	    0.10	   -0.01	   -0.33	    0.04	    0.14	    0.13	   -0.09	   -0.05	   -0.01	   -0.08	    0.04	    0.10	    0.01	  146.51	   19.04	  146.58	  146.20	  145.21	  146.28	  146.33	  146.23	  146.74	  146.38	  146.30	  146.27	  146.48	  146.44	  146.35	  146.09	  145.96	  145.66	  144.76	  142.58	  141.15	  139.63	  137.73	  135.41	  133.32	  130.21	  127.63	  124.86	  121.56	  118.42	  115.29	  112.73	  110.10	  107.56	  105.67	  104.19	  103.28	  103.12	  103.45	  103.78	  105.35	  106.90	  109.31	  111.70	  114.57	  118.01	  121.38	  124.73	  128.23	  131.30	  133.60	  136.37	  140.57	  142.88	  144.38	  145.61	  145.86	  146.30	  146.44	  146.25	  146.35	  146.38	  146.32	  146.26	  146.41	  145.66	  146.46	  146.23	  146.43	    5.05	    6.98	    7.95	    8.82	    9.07	    9.88	    9.16	    8.91	    9.26	    9.97	   11.84	   12.37	   14.04	   15.05	   15.74	   15.71	   -1.31	   -4.07	  -10.63	  -10.69	  -19.39	  -23.05	  -26.04	  -27.73	  -30.08	  -34.33	  -32.68	  -31.79	  -30.34	  -29.41	  -29.20	  -27.00	  -23.40	  -19.94	  -16.64	  -12.00	   -7.62	   -6.63	   10.89	   19.22	   23.65	   26.99	   29.18	   31.52	   33.90	   35.49	   36.42	   37.08	   37.29	   37.32	   37.03	   36.62	   36.01	   35.06	   33.76	   31.79	   29.21	   26.03	   22.11	   17.57	    0.00	    0.00	    0.00
       5	 09:02:14	  11.596	   0.000	   55.43	 1025.35	   22.81	     0.0	       0	       0	       0	       0	       0	   0.000	  14.400	  79.983	   1.207	   129.4	    14.6	  501820	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	   0.000	 0.00000	 0.00000	   0.000	   0.000	   0.000	   0.000	 185.530	   0.000	  130.56	    0.00	    0.00	    0.00	   -0.81	    1.20	    0.65	    2.26	    0.73	   -0.79	    2.16	    0.10	    0.28	   -0.23	    1.87	   -0.34	   -0.19	    1.07	   -0.36	   -1.63	    1.15	    0.68	   -0.40	    2.05	    1.88	    0.00	   -0.73	    0.32	    1.34	    0.64	   -0.88	    0.56	   -2.88	    0.79	    0.18	   -0.61	   -0.01	   -0.02	    0.09	    0.01	    0.05	    0.01	   -0.24	   -0.04	   -0.05	   -0.09	   -0.07	   -0.16	   -0.09	   -0.21	   -0.11	    0.10	   -0.03	   -0.05	   -0.20	   -0.17	    0.10	    0.07	    0.16	   -0.16	   -0.11	    0.22	    0.10	   -0.01	   -0.05	   -0.17	    0.01	   -0.18	   -0.99	    1.15	   -2.95	    0.21	   -0.33	   -1.02	   -2.45	   -0.57	   -0.28	   -0.79	    0.07	   -0.32	    0.34	    0.73	   -0.15	    1.13	   -1.27	    0.57	    0.31	   -0.80	   -0.51	   -0.43	   -1.06	    0.40	    0.84	   -0.48	   -0.98	    1.74	    0.45	   -0.84	    0.50	   -0.70	   -0.03	    0.02	   -0.02	   -0.03	    0.06	    0.08	    0.09	    0.14	    0.01	    0.00	   -0.02	   -0.04	    0.00	    0.25	    0.11	    0.00	   -0.31	    0.06	    0.17	    0.11	   -0.05	   -0.07	   -0.01	   -0.06	    0.02	    0.10	    0.01	  146.32	   19.18	  146.40	  146.01	  145.02	  146.08	  146.14	  146.04	  146.55	  146.18	  146.13	  146.05	  146.27	  146.26	  146.03	  145.79	  145.47	  144.93	  143.61	  140.97	  139.36	  137.69	  135.82	  133.54	  131.38	  128.29	  125.59	  122.82	  119.62	  116.70	  113.87	  111.42	  108.88	  106.48	  104.88	  103.46	  102.59	  102.36	  102.72	  103.07	  104.58	  106.15	  108.44	  110.98	  113.80	  117.06	  120.29	  123.50	  126.86	  129.84	  132.20	  135.02	  139.23	  141.76	  143.61	  145.10	  145.55	  146.03	  146.23	  146.06	  146.16	  146.18	  146.13	  146.01	  146.23	  145.50	  146.26	  146.04	  146.23	    5.05	    6.96	    7.95	    8.82	    9.20	    9.88	    9.11	    8.80	    9.15	    9.79	   11.71	   12.38	   14.06	   15.07	   15.81	   15.74	   -1.29	   -4.08	  -10.69	  -10.73	  -19.48	  -23.17	  -26.20	  -27.88	  -30.25	  -34.53	  -32.86	  -31.98	  -30.59	  -29.62	  -29.41	  -27.21	  -23.57	  -20.12	  -16.80	  -12.16	   -7.82	   -6.84	   10.91	   19.22	   23.67	   27.01	   29.20	   31.57	   33.97	   35.56	   36.50	   37.14	   37.41	   37.43	   37.14	   36.73	   36.13	   35.18	   33.89	   31.92	   29.33	   26.14	   22.23	   17.69	    0.00	    0.00	    0.00
       6	 09:02:52	  11.797	   0.000	   55.39	 1025.35	   22.80	     0.0	       0	       0	       0	       0	       0	   0.000	  14.400	  80.769	   1.207	   129.3	    14.6	  501667	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	   0.000	 0.00000	 0.00000	   0.000	   0.000	   0.000	   0.000	 185.536	   0.000	  130.47	    0.00	    0.00	    0.00	   -0.94	    1.20	    0.70	    1.98	    0.65	   -0.76	    1.91	    0.13	   -0.08	   -0.43	    2.02	   -0.45	   -0.25	    1.09	   -0.24	   -1.47	    0.99	    0.60	   -0.36	    2.27	    1.90	   -0.18	   -0.50	    0.28	    0.98	    0.46	   -0.77	    0.48	   -2.84	    0.60	    0.14	   -0.91	   -0.01	   -0.01	    0.11	    0.00	    0.03	    0.01	   -0.22	   -0.02	   -0.06	   -0.09	   -0.08	   -0.14	   -0.08	   -0.20	   -0.10	    0.08	   -0.02	   -0.05	   -0.19	   -0.11	    0.13	    0.07	    0.17	   -0.17	   -0.12	    0.22	    0.09	   -0.00	   -0.06	   -0.15	    0.01	   -0.17	   -1.11	    1.21	   -2.85	    0.39	   -0.15	   -0.91	   -2.33	   -0.50	   -0.33	   -0.77	    0.14	   -0.33	    0.33	    0.75	    0.09	    1.14	   -1.06	    0.76	    0.08	   -0.82	   -0.59	   -0.30	   -0.93	    0.56	    0.83	   -0.22	   -0.94	    1.91	    0.64	   -0.81	    0.58	   -0.60	   -0.02	    0.04	   -0.01	   -0.03	    0.08	    0.11	    0.10	    0.14	    0.02	   -0.00	   -0.01	   -0.04	    0.00	    0.25	    0.11	   -0.00	   -0.32	    0.07	    0.19	    0.12	   -0.04	   -0.05	    0.02	   -0.07	    0.05	    0.09	    0.01	  146.36	   19.34	  146.41	  146.03	  145.01	  146.09	  146.17	  146.05	  146.55	  146.19	  146.12	  146.09	  146.23	  146.10	  145.73	  145.32	  144.69	  143.56	  141.66	  138.29	  136.40	  134.51	  132.35	  129.93	  127.77	  124.75	  122.34	  119.74	  116.86	  114.27	  111.75	  109.70	  107.60	  105.51	  104.14	  102.97	  102.49	  102.39	  102.84	  103.26	  104.83	  106.38	  108.60	  110.91	  113.56	  116.83	  119.98	  122.96	  126.19	  129.22	  131.47	  134.18	  138.43	  141.08	  143.12	  144.79	  145.35	  145.96	  146.21	  146.06	  146.17	  146.19	  146.10	  146.02	  146.25	  145.51	  146.26	  146.01	  146.20	    5.13	    7.03	    8.00	    8.92	    9.29	    9.88	    9.03	    8.71	    9.00	    9.67	   11.69	   12.44	   14.14	   15.15	   15.88	   15.81	   -1.19	   -3.99	  -10.60	  -10.65	  -19.45	  -23.18	  -26.22	  -27.91	  -30.25	  -34.58	  -32.94	  -32.05	  -30.61	  -29.68	  -29.46	  -27.27	  -23.63	  -20.11	  -16.77	  -12.11	   -7.70	   -6.67	   10.96	   19.32	   23.73	   27.08	   29.25	   31.64	   34.06	   35.64	   36.60	   37.27	   37.54	   37.55	   37.26	   36.85	   36.28	   35.36	   34.04	   32.08	   29.50	   26.32	   22.41	   17.87	    0.00	    0.00	    0.00
       7	 09:03:44	  12.002	   0.000	   53.67	 1025.38	   22.78	     0.0	       0	       0	       0	       0	       0	   0.000	-544.485	  40.000	   1.207	   125.3	    14.4	  493824	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	   0.000	 0.00000	 0.00000	   0.000	   0.000	   0.000	   0.000	 185.152	   0.000	  126.42	    0.00	    0.00	    0.00	   -0.86	    0.74	    0.33	    1.93	    0.65	   -0.84	    1.62	    0.11	   -0.42	   -0.11	    1.26	   -0.10	   -0.00	    1.05	   -0.10	   -1.28	    0.73	    0.32	   -1.04	    2.48	    2.33	   -0.11	   -0.45	    0.21	    0.85	    0.31	   -0.72	    0.21	   -2.66	    0.43	    0.31	   -1.40	   -0.01	   -0.01	    0.11	    0.00	    0.02	   -0.01	   -0.20	   -0.02	   -0.02	   -0.11	   -0.10	   -0.12	   -0.11	   -0.19	   -0.11	    0.03	   -0.02	   -0.03	   -0.17	   -0.12	    0.14	    0.07	    0.19	   -0.17	   -0.11	    0.24	    0.11	    0.00	   -0.04	   -0.16	    0.01	   -0.11	   -0.80	    1.58	   -3.20	    0.16	   -0.42	   -0.63	   -1.86	   -0.36	   -0.16	   -0.63	   -0.05	   -0.27	    0.32	    0.38	    0.00	    0.74	   -0.89	    0.74	   -0.44	   -0.60	    0.15	    0.17	   -0.99	    0.28	    0.48	   -0.22	   -0.69	    2.06	    0.37	   -0.32	    0.79	   -0.53	   -0.03	    0.07	    0.00	   -0.02	    0.01	    0.09	    0.10	    0.14	    0.00	   -0.01	    0.02	   -0.02	   -0.01	    0.25	    0.09	   -0.00	   -0.30	    0.06	    0.16	    0.16	   -0.05	   -0.11	    0.02	   -0.04	    0.00	    0.13	    0.01	  145.01	   20.21	  145.15	  144.78	  143.78	  144.91	  144.87	  144.71	  145.30	  145.01	  144.85	  144.72	  144.97	  144.98	  144.82	  144.68	  144.69	  144.97	  145.08	  144.91	  144.85	  144.87	  144.93	  144.93	  145.02	  144.60	  144.89	  144.95	  145.00	  145.12	  144.87	  145.10	  145.05	  144.94	  145.11	  144.83	  144.87	  144.95	  145.15	  144.81	  144.93	  144.68	  144.90	  145.08	  144.77	  144.78	  144.84	  144.68	  144.97	  145.11	  144.62	  144.81	  144.50	  144.48	  144.37	  144.64	  144.46	  144.83	  145.00	  144.76	  144.85	  144.78	  144.71	  144.65	  144.87	  143.98	  144.50	  143.85	  143.05	   -3.52	   -2.65	   -2.55	   -2.51	   -2.48	   -1.98	   -1.73	   -1.20	   -0.94	   -0.44	    0.03	    0.07	    1.67	    2.42	    2.37	   -0.33	    4.02	    1.95	   -3.77	   -3.87	  -11.27	  -14.60	  -17.50	  -19.32	  -21.79	  -26.06	  -24.98	  -24.50	  -23.62	  -23.35	  -23.85	  -22.41	  -19.65	  -16.90	  -14.06	   -9.75	   -5.66	   -5.81	    8.98	   16.21	   19.76	   22.52	   24.32	   26.39	   28.61	   30.22	   31.35	   32.13	   32.57	   32.71	   32.69	   32.46	   32.25	   31.69	   30.98	   29.70	   27.83	   25.51	   22.31	   18.56	    0.00	    0.00	    0.00
