   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16	 Cpwu_01	 Cpwu_02	 Cpwu_03	 Cpwu_04	 Cpwu_05	 Cpwu_06	 Cpwu_07	 Cpwu_08	 Cpwu_09	 Cpwu_10	 Cpwu_11	 Cpwu_12	 Cpwu_13	 Cpwu_14	 Cpwu_15	 Cpwu_16	 Cpwu_17	 Cpwu_18	 Cpwu_19	 Cpwu_20	 Cpwu_21	 Cpwu_22	 Cpwl_01	 Cpwl_02	 Cpwl_03	 Cpwl_04	 Cpwl_05	 Cpwl_06	 Cpwl_07	 Cpwl_08	 Cpwl_09	 Cpwl_10	 Cpwl_11	 Cpwl_12	 Cpwl_13	 Cpwl_14	 Cpwl_15	 Cpwl_16	 Cpwl_17	 Cpwl_18	 Cpwl_19	 Cpwl_20	 Cpwl_21	 Cpwl_22
      10	  -1.001	     NaN	     NaN	     NaN	0.061035	  0.1637	     NaN	     NaN	  329.37	   0.000	9.951E+5	   0.088	  551.14	   30.29	   235.7	 1021.94	   23.17	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98364	 0.96853	 0.94660	 0.92101	 0.89108	 0.85386	 0.81168	 0.77955	 0.75026	 0.73876	 0.73010	 0.72157	 0.71487	 0.71054	 0.70516	 0.70219	 0.70246	 0.70333	 0.70551	 0.70852	 0.71285	 0.71895	 0.72496	 0.73242	 0.73917	 0.74949	 0.75745	 0.76738	 0.77619	 0.78589	 0.79536	 0.80584	 0.81464	 0.82463	 0.83421	 0.84280	 0.85302	 0.86242	 0.86978	 0.87899	 0.88736	 0.90425	 0.91709	 0.92928	 0.94075	 0.95268	 0.96128	 0.97056	 0.97696	 0.98677	 0.99251	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02636	-0.02000	-0.02142	-0.02277	-0.03108	-0.03892	-0.04522	-0.04581	-0.04457	-0.03745	-0.03149	-0.02928	-0.01986	-0.01766	-0.01678	-0.02414	-0.04286	-0.03747	-0.05944	-0.06128	-0.06313	-0.06907	-0.07635	-0.08103	-0.08723	-0.10402	-0.09548	-0.09244	-0.08827	-0.08901	-0.09573	-0.09367	-0.09086	-0.08756	-0.08234	-0.07552	-0.06697	-0.09298	-0.08100	-0.04196	-0.03474	-0.03148	-0.03889	-0.04084	-0.03781	-0.03554	-0.03382	-0.03028	-0.02649	-0.02893	-0.03275	-0.03561	-0.03301	-0.02992	-0.02639	-0.02609	-0.02508	-0.02553	-0.03212	-0.04548	
      11	  -0.004	     NaN	     NaN	     NaN	0.050635	  0.2877	     NaN	     NaN	  330.84	   0.000	9.967E+5	   0.088	  553.05	   30.34	   236.5	 1021.95	   23.19	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98997	 0.97796	 0.95909	 0.92845	 0.88289	 0.84063	 0.79769	 0.77936	 0.76488	 0.75102	 0.73873	 0.73053	 0.72180	 0.71578	 0.71341	 0.71202	 0.71324	 0.71535	 0.71952	 0.72615	 0.73276	 0.74204	 0.75006	 0.76168	 0.77021	 0.78157	 0.79172	 0.80273	 0.81308	 0.82508	 0.83483	 0.84498	 0.85483	 0.86380	 0.87392	 0.88328	 0.89010	 0.89933	 0.90732	 0.92300	 0.93480	 0.94583	 0.95660	 0.96711	 0.97438	 0.98222	 0.98701	 0.99353	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02880	-0.02177	-0.02248	-0.02180	-0.02626	-0.03154	-0.03805	-0.03924	-0.03918	-0.03367	-0.02804	-0.02557	-0.01573	-0.01222	-0.01036	-0.01663	-0.04860	-0.04505	-0.06896	-0.07268	-0.07641	-0.08398	-0.09227	-0.09755	-0.10472	-0.12231	-0.11338	-0.11017	-0.10581	-0.10623	-0.11256	-0.10971	-0.10514	-0.10017	-0.09327	-0.08405	-0.07274	-0.09520	-0.07152	-0.02866	-0.01832	-0.01233	-0.01715	-0.01674	-0.01227	-0.00935	-0.00746	-0.00413	-0.00090	-0.00344	-0.00788	-0.01143	-0.01006	-0.00863	-0.00725	-0.00930	-0.01107	-0.01428	-0.02343	-0.03910	
      12	   1.004	     NaN	     NaN	     NaN	0.045107	  0.4251	     NaN	     NaN	  329.10	   0.000	9.978E+5	   0.088	  554.44	   30.38	   237.1	 1021.95	   23.22	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98343	 0.96192	 0.92754	 0.88755	 0.84472	 0.79859	 0.75588	 0.73189	 0.71790	 0.71590	 0.71724	 0.71975	 0.72446	 0.73133	 0.73805	 0.74684	 0.75695	 0.76805	 0.77960	 0.79009	 0.80114	 0.81247	 0.82370	 0.83588	 0.84529	 0.85778	 0.86586	 0.87638	 0.88536	 0.89437	 0.90279	 0.91227	 0.91938	 0.92683	 0.93370	 0.93949	 0.94613	 0.95239	 0.95608	 0.96198	 0.96658	 0.97490	 0.98084	 0.98545	 0.98976	 0.99350	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02961	-0.02175	-0.02181	-0.02079	-0.02784	-0.03136	-0.03324	-0.03190	-0.02903	-0.02261	-0.01829	-0.01704	-0.00823	-0.00555	-0.00316	-0.00875	-0.05512	-0.05377	-0.08009	-0.08603	-0.09198	-0.10147	-0.11096	-0.11692	-0.12547	-0.14398	-0.13454	-0.13116	-0.12651	-0.12663	-0.13258	-0.12879	-0.12234	-0.11527	-0.10683	-0.09509	-0.08162	-0.10170	-0.06187	-0.01554	-0.00182	 0.00708	 0.00487	 0.00762	 0.01360	 0.01730	 0.01955	 0.02281	 0.02554	 0.02291	 0.01816	 0.01384	 0.01403	 0.01379	 0.01312	 0.00864	 0.00419	-0.00193	-0.01379	-0.03198	
      13	   2.002	     NaN	     NaN	     NaN	0.040344	  0.5540	     NaN	     NaN	  330.74	   0.000	9.983E+5	   0.088	  555.03	   30.40	   237.3	 1021.98	   23.24	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99544	 0.98220	 0.95704	 0.91338	 0.88854	 0.86515	 0.83929	 0.81373	 0.79361	 0.77171	 0.75381	 0.74201	 0.73268	 0.72808	 0.72601	 0.72743	 0.73208	 0.73841	 0.74752	 0.75628	 0.76894	 0.77822	 0.79022	 0.80069	 0.81261	 0.82364	 0.83634	 0.84610	 0.85666	 0.86676	 0.87544	 0.88508	 0.89380	 0.90016	 0.90859	 0.91617	 0.93116	 0.94242	 0.95260	 0.96217	 0.97170	 0.97846	 0.98536	 0.98970	 0.99554	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03483	-0.02640	-0.02577	-0.02280	-0.02412	-0.02304	-0.02817	-0.02821	-0.02892	-0.02517	-0.02074	-0.01792	-0.00752	-0.00251	 0.00122	-0.00321	-0.06165	-0.06250	-0.09142	-0.09959	-0.10776	-0.11916	-0.12991	-0.13658	-0.14662	-0.16593	-0.15600	-0.15240	-0.14735	-0.14701	-0.15254	-0.14772	-0.13939	-0.13017	-0.11981	-0.10528	-0.08890	-0.10507	-0.05411	-0.00419	 0.01233	 0.02374	 0.02400	 0.02917	 0.03661	 0.04116	 0.04385	 0.04715	 0.04959	 0.04694	 0.04198	 0.03707	 0.03627	 0.03464	 0.03216	 0.02555	 0.01862	 0.00984	-0.00459	-0.02509	
      14	   2.995	     NaN	     NaN	     NaN	0.037090	  0.6817	     NaN	     NaN	  329.12	   0.000	9.985E+5	   0.088	  555.37	   30.41	   237.5	 1021.99	   23.26	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99085	 0.97500	 0.94064	 0.88230	 0.82605	 0.77553	 0.75765	 0.74597	 0.73746	 0.73346	 0.73455	 0.73755	 0.74460	 0.75432	 0.76562	 0.77794	 0.78912	 0.80105	 0.81305	 0.82420	 0.83578	 0.84451	 0.85603	 0.86347	 0.87299	 0.88072	 0.88854	 0.89562	 0.90381	 0.91013	 0.91622	 0.92244	 0.92765	 0.93411	 0.94002	 0.94410	 0.95013	 0.95540	 0.96503	 0.97213	 0.97830	 0.98392	 0.98894	 0.99249	 0.99554	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03600	-0.02667	-0.02541	-0.02161	-0.02322	-0.02504	-0.02562	-0.02488	-0.02312	-0.01727	-0.01281	-0.01070	-0.00110	 0.00299	 0.00672	 0.00313	-0.06827	-0.07127	-0.10280	-0.11328	-0.12376	-0.13703	-0.14912	-0.15653	-0.16835	-0.18840	-0.17790	-0.17412	-0.16882	-0.16806	-0.17316	-0.16742	-0.15724	-0.14595	-0.13399	-0.11712	-0.09856	-0.11279	-0.04737	 0.00574	 0.02506	 0.03903	 0.04164	 0.04897	 0.05790	 0.06323	 0.06618	 0.06971	 0.07188	 0.06938	 0.06430	 0.05899	 0.05734	 0.05447	 0.05035	 0.04178	 0.03258	 0.02131	 0.00435	-0.01840	
      15	   4.007	     NaN	     NaN	     NaN	0.032350	  0.7995	     NaN	     NaN	  330.88	   0.000	9.982E+5	   0.088	  555.14	   30.40	   237.4	 1022.00	   23.29	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98764	 0.95834	 0.91335	 0.85269	 0.82350	 0.79873	 0.77517	 0.75581	 0.74492	 0.73687	 0.73604	 0.74161	 0.75223	 0.76602	 0.78047	 0.79597	 0.81205	 0.82710	 0.84192	 0.85263	 0.86526	 0.87284	 0.88155	 0.88818	 0.89441	 0.90027	 0.90753	 0.91274	 0.91813	 0.92379	 0.92853	 0.93469	 0.94060	 0.94424	 0.95022	 0.95532	 0.96526	 0.97265	 0.97924	 0.98527	 0.99035	 0.99389	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03937	-0.02947	-0.02773	-0.02299	-0.02344	-0.02249	-0.02396	-0.02169	-0.02040	-0.01478	-0.01036	-0.00823	 0.00139	 0.00614	 0.01065	 0.00788	-0.07470	-0.07991	-0.11391	-0.12667	-0.13944	-0.15458	-0.16800	-0.17612	-0.19044	-0.21028	-0.19937	-0.19536	-0.18967	-0.18849	-0.19310	-0.18636	-0.17430	-0.16088	-0.14703	-0.12746	-0.10600	-0.11648	-0.04151	 0.01452	 0.03634	 0.05239	 0.05713	 0.06644	 0.07677	 0.08294	 0.08637	 0.09009	 0.09203	 0.08966	 0.08456	 0.07889	 0.07647	 0.07260	 0.06705	 0.05675	 0.04540	 0.03189	 0.01270	-0.01217	
      16	   5.008	     NaN	     NaN	     NaN	0.030299	  0.9085	     NaN	     NaN	  329.13	   0.000	9.980E+5	   0.088	  554.94	   30.40	   237.3	 1022.02	   23.30	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99493	 0.98211	 0.95612	 0.90707	 0.83482	 0.77759	 0.74034	 0.73277	 0.73297	 0.73870	 0.74967	 0.76393	 0.78021	 0.79859	 0.81704	 0.83500	 0.85080	 0.86288	 0.87342	 0.88314	 0.89095	 0.89869	 0.90381	 0.91094	 0.91555	 0.92171	 0.92683	 0.93201	 0.93714	 0.94371	 0.94862	 0.95359	 0.95878	 0.96269	 0.96796	 0.97259	 0.97491	 0.97913	 0.98240	 0.98754	 0.99120	 0.99359	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03947	-0.02897	-0.02665	-0.02116	-0.02191	-0.02293	-0.02022	-0.01743	-0.01406	-0.00801	-0.00434	-0.00285	 0.00634	 0.01116	 0.01597	 0.01356	-0.08036	-0.08757	-0.12405	-0.13901	-0.15397	-0.17088	-0.18558	-0.19452	-0.21152	-0.23075	-0.21932	-0.21520	-0.20925	-0.20763	-0.21177	-0.20409	-0.19027	-0.17482	-0.15946	-0.13776	-0.11447	-0.12330	-0.03600	 0.02226	 0.04638	 0.06433	 0.07091	 0.08195	 0.09346	 0.10032	 0.10415	 0.10804	 0.10987	 0.10764	 0.10249	 0.09659	 0.09362	 0.08884	 0.08213	 0.07034	 0.05718	 0.04165	 0.02051	-0.00632	
      17	   6.005	     NaN	     NaN	     NaN	0.028221	  1.0103	     NaN	     NaN	  330.86	   0.000	9.975E+5	   0.088	  554.56	   30.39	   237.1	 1022.04	   23.33	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99550	 0.98355	 0.95262	 0.89282	 0.83030	 0.77137	 0.75079	 0.73856	 0.73192	 0.73203	 0.73961	 0.75185	 0.76937	 0.78983	 0.81229	 0.83339	 0.85117	 0.86701	 0.88098	 0.89178	 0.90150	 0.90756	 0.91508	 0.91986	 0.92600	 0.93098	 0.93610	 0.94140	 0.94805	 0.95301	 0.95776	 0.96247	 0.96606	 0.97081	 0.97513	 0.97727	 0.98133	 0.98439	 0.98946	 0.99278	 0.99450	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04230	-0.03128	-0.02843	-0.02218	-0.02211	-0.02228	-0.02004	-0.01683	-0.01352	-0.00773	-0.00371	-0.00162	 0.00811	 0.01360	 0.01896	 0.01714	-0.08612	-0.09534	-0.13429	-0.15140	-0.16851	-0.18726	-0.20321	-0.21301	-0.23101	-0.25157	-0.23947	-0.23511	-0.22870	-0.22665	-0.23028	-0.22162	-0.20593	-0.18846	-0.17134	-0.14710	-0.12105	-0.12645	-0.03175	 0.02926	 0.05506	 0.07475	 0.08300	 0.09561	 0.10821	 0.11580	 0.12012	 0.12418	 0.12594	 0.12381	 0.11871	 0.11269	 0.10921	 0.10371	 0.09596	 0.08287	 0.06808	 0.05078	 0.02773	-0.00081	
      18	   6.995	     NaN	     NaN	     NaN	0.027733	  1.1065	     NaN	     NaN	  329.17	   0.000	9.970E+5	   0.088	  554.10	   30.38	   236.9	 1022.05	   23.36	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98362	 0.94850	 0.89820	 0.83405	 0.80424	 0.77954	 0.75749	 0.74060	 0.73301	 0.72991	 0.73506	 0.74754	 0.76638	 0.78865	 0.81107	 0.83344	 0.85456	 0.87308	 0.88873	 0.89901	 0.90912	 0.91473	 0.92105	 0.92541	 0.92895	 0.93311	 0.93906	 0.94343	 0.94777	 0.95258	 0.95656	 0.96198	 0.96722	 0.96995	 0.97494	 0.97871	 0.98501	 0.98937	 0.99227	 0.99539	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04535	-0.03378	-0.03046	-0.02354	-0.02280	-0.02127	-0.02115	-0.01705	-0.01317	-0.00749	-0.00354	-0.00093	 0.00931	 0.01545	 0.02139	 0.02014	-0.09147	-0.10270	-0.14396	-0.16319	-0.18241	-0.20294	-0.22008	-0.23062	-0.24928	-0.27175	-0.25880	-0.25421	-0.24747	-0.24499	-0.24809	-0.23845	-0.22104	-0.20177	-0.18313	-0.15698	-0.12938	-0.13370	-0.02773	 0.03484	 0.06254	 0.08380	 0.09353	 0.10763	 0.12124	 0.12944	 0.13418	 0.13850	 0.14018	 0.13829	 0.13321	 0.12704	 0.12323	 0.11717	 0.10851	 0.09436	 0.07818	 0.05925	 0.03451	 0.00438	
      19	   8.006	     NaN	     NaN	     NaN	0.025755	  1.1963	     NaN	     NaN	  331.06	   0.000	9.961E+5	   0.088	  553.16	   30.35	   236.5	 1022.05	   23.38	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98103	 0.95154	 0.90124	 0.87241	 0.84491	 0.81532	 0.78728	 0.76558	 0.74510	 0.73217	 0.72866	 0.73255	 0.74440	 0.76102	 0.78256	 0.80728	 0.83294	 0.85944	 0.88011	 0.90152	 0.91367	 0.92590	 0.93366	 0.93963	 0.94419	 0.94917	 0.95231	 0.95545	 0.95896	 0.96188	 0.96636	 0.97053	 0.97266	 0.97704	 0.98029	 0.98621	 0.99015	 0.99259	 0.99557	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04839	-0.03631	-0.03257	-0.02501	-0.02407	-0.02073	-0.02265	-0.01768	-0.01348	-0.00719	-0.00312	-0.00017	 0.01039	 0.01705	 0.02348	 0.02273	-0.09675	-0.10983	-0.15342	-0.17473	-0.19603	-0.21832	-0.23676	-0.24806	-0.26746	-0.29154	-0.27789	-0.27301	-0.26597	-0.26297	-0.26558	-0.25488	-0.23575	-0.21455	-0.19416	-0.16574	-0.13556	-0.13661	-0.02457	 0.04009	 0.06932	 0.09202	 0.10304	 0.11855	 0.13309	 0.14192	 0.14709	 0.15158	 0.15330	 0.15154	 0.14653	 0.14026	 0.13613	 0.12953	 0.12016	 0.10497	 0.08753	 0.06711	 0.04083	 0.00920	
      20	   9.000	     NaN	     NaN	     NaN	0.025774	  1.2808	     NaN	     NaN	  329.12	   0.000	9.953E+5	   0.088	  552.43	   30.34	   236.2	 1022.06	   23.40	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99095	 0.97393	 0.93888	 0.91658	 0.89393	 0.86721	 0.83812	 0.81349	 0.78503	 0.76049	 0.74337	 0.73103	 0.72686	 0.72975	 0.73951	 0.75592	 0.77744	 0.80424	 0.82926	 0.85935	 0.87913	 0.90118	 0.91798	 0.93170	 0.94084	 0.94904	 0.95372	 0.95699	 0.95992	 0.96188	 0.96523	 0.96890	 0.97036	 0.97445	 0.97749	 0.98352	 0.98831	 0.99168	 0.99497	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05143	-0.03883	-0.03475	-0.02663	-0.02528	-0.02100	-0.02406	-0.01935	-0.01496	-0.00593	-0.00157	 0.00106	 0.01138	 0.01825	 0.02508	 0.02488	-0.10181	-0.11664	-0.16241	-0.18573	-0.20904	-0.23305	-0.25267	-0.26471	-0.28452	-0.31044	-0.29615	-0.29105	-0.28365	-0.28021	-0.28225	-0.27059	-0.24987	-0.22689	-0.20516	-0.17492	-0.14342	-0.14346	-0.02152	 0.04430	 0.07510	 0.09908	 0.11135	 0.12806	 0.14348	 0.15281	 0.15839	 0.16303	 0.16469	 0.16316	 0.15823	 0.15189	 0.14753	 0.14047	 0.13040	 0.11444	 0.09583	 0.07417	 0.04649	 0.01347	
      21	  10.004	     NaN	     NaN	     NaN	0.026806	  1.3576	     NaN	     NaN	  330.86	   0.000	9.943E+5	   0.088	  551.35	   30.31	   235.8	 1022.06	   23.42	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99479	 0.98406	 0.95974	 0.94287	 0.92556	 0.90344	 0.87771	 0.85471	 0.82531	 0.79714	 0.77418	 0.75239	 0.73683	 0.72664	 0.72288	 0.72606	 0.73466	 0.75081	 0.76997	 0.79715	 0.81765	 0.84360	 0.86719	 0.89038	 0.90865	 0.92583	 0.93709	 0.94697	 0.95444	 0.95922	 0.96398	 0.96827	 0.97011	 0.97423	 0.97724	 0.98368	 0.98859	 0.99210	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05436	-0.04134	-0.03692	-0.02818	-0.02644	-0.02175	-0.02494	-0.02149	-0.01809	-0.00677	-0.00139	 0.00142	 0.01189	 0.01919	 0.02643	 0.02660	-0.10636	-0.12297	-0.17080	-0.19604	-0.22129	-0.24697	-0.26791	-0.28070	-0.30112	-0.32817	-0.31343	-0.30819	-0.30045	-0.29659	-0.29809	-0.28551	-0.26314	-0.23840	-0.21511	-0.18280	-0.14892	-0.14606	-0.01940	 0.04812	 0.08015	 0.10529	 0.11862	 0.13645	 0.15272	 0.16257	 0.16847	 0.17339	 0.17502	 0.17365	 0.16890	 0.16256	 0.15794	 0.15052	 0.13996	 0.12320	 0.10363	 0.08077	 0.05190	 0.01764	
      22	  11.005	     NaN	     NaN	     NaN	0.029840	  1.4257	     NaN	     NaN	  329.32	   0.000	9.934E+5	   0.088	  550.51	   30.28	   235.4	 1022.08	   23.44	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99085	 0.97898	 0.95473	 0.91229	 0.86588	 0.81308	 0.78902	 0.76919	 0.75002	 0.73419	 0.72540	 0.71883	 0.71839	 0.72460	 0.73639	 0.75266	 0.77134	 0.79314	 0.81699	 0.84146	 0.86575	 0.88504	 0.90634	 0.91924	 0.93325	 0.94306	 0.95052	 0.95612	 0.96173	 0.96496	 0.96737	 0.96978	 0.97142	 0.97475	 0.97789	 0.97899	 0.98256	 0.98495	 0.98959	 0.99281	 0.99474	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05263	-0.03902	-0.03404	-0.02486	-0.02415	-0.02483	-0.02508	-0.02049	-0.01157	-0.00191	 0.00254	 0.00514	 0.01580	 0.02294	 0.03025	 0.03019	-0.11034	-0.12847	-0.17823	-0.20522	-0.23221	-0.25939	-0.28148	-0.29502	-0.31587	-0.34430	-0.32897	-0.32360	-0.31560	-0.31140	-0.31242	-0.29890	-0.27516	-0.24888	-0.22444	-0.19064	-0.15574	-0.15216	-0.01747	 0.05105	 0.08415	 0.11023	 0.12453	 0.14325	 0.16012	 0.17042	 0.17666	 0.18179	 0.18349	 0.18224	 0.17756	 0.17123	 0.16652	 0.15882	 0.14777	 0.13048	 0.11014	 0.08632	 0.05641	 0.02113	
      23	  12.002	     NaN	     NaN	     NaN	0.033094	  1.4800	     NaN	     NaN	  330.65	   0.000	9.921E+5	   0.088	  549.05	   30.24	   234.8	 1022.08	   23.44	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98946	 0.97805	 0.95651	 0.94227	 0.92834	 0.91061	 0.89025	 0.87222	 0.84859	 0.82448	 0.80319	 0.78032	 0.76053	 0.74311	 0.72924	 0.71959	 0.71288	 0.71169	 0.71500	 0.72533	 0.73562	 0.75171	 0.76936	 0.79051	 0.81123	 0.83457	 0.85392	 0.87451	 0.89361	 0.90925	 0.92420	 0.93661	 0.94486	 0.95387	 0.96077	 0.97193	 0.97867	 0.98355	 0.98844	 0.99280	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05994	-0.04618	-0.04101	-0.03138	-0.02937	-0.02599	-0.03114	-0.02931	-0.02582	-0.01491	-0.00438	-0.00038	 0.01088	 0.01893	 0.02673	 0.02743	-0.11388	-0.13333	-0.18480	-0.21339	-0.24198	-0.27051	-0.29368	-0.30779	-0.32929	-0.35865	-0.34298	-0.33749	-0.32919	-0.32471	-0.32532	-0.31111	-0.28615	-0.25856	-0.23291	-0.19749	-0.16071	-0.15478	-0.01775	 0.05201	 0.08575	 0.11257	 0.12765	 0.14725	 0.16478	 0.17559	 0.18223	 0.18756	 0.18934	 0.18838	 0.18383	 0.17765	 0.17293	 0.16513	 0.15387	 0.13617	 0.11523	 0.09072	 0.06000	 0.02397	
      24	  12.506	     NaN	     NaN	     NaN	0.034936	  1.4975	     NaN	     NaN	  329.36	   0.000	9.913E+5	   0.088	  548.32	   30.23	   234.5	 1022.09	   23.47	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99378	 0.98383	 0.96957	 0.94657	 0.93260	 0.91877	 0.90212	 0.88283	 0.86622	 0.84380	 0.82148	 0.80197	 0.78125	 0.76264	 0.74571	 0.73148	 0.72182	 0.71423	 0.71166	 0.71272	 0.72011	 0.72755	 0.74099	 0.75628	 0.77580	 0.79494	 0.81686	 0.83552	 0.85672	 0.87637	 0.89327	 0.90992	 0.92414	 0.93418	 0.94553	 0.95449	 0.96922	 0.97795	 0.98432	 0.98997	 0.99408	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.06100	-0.04697	-0.04143	-0.03175	-0.03075	-0.03066	-0.03657	-0.03418	-0.03069	-0.01858	-0.00577	-0.00098	 0.01037	 0.01830	 0.02602	 0.02675	-0.11510	-0.13499	-0.18704	-0.21616	-0.24528	-0.27432	-0.29783	-0.31229	-0.33402	-0.36368	-0.34790	-0.34239	-0.33415	-0.32955	-0.33011	-0.31565	-0.29041	-0.26252	-0.23662	-0.20089	-0.16419	-0.15904	-0.01841	 0.05127	 0.08526	 0.11244	 0.12760	 0.14746	 0.16521	 0.17620	 0.18301	 0.18847	 0.19046	 0.18946	 0.18505	 0.17895	 0.17425	 0.16648	 0.15528	 0.13757	 0.11659	 0.09193	 0.06098	 0.02479	
