   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16	 Cpwu_01	 Cpwu_02	 Cpwu_03	 Cpwu_04	 Cpwu_05	 Cpwu_06	 Cpwu_07	 Cpwu_08	 Cpwu_09	 Cpwu_10	 Cpwu_11	 Cpwu_12	 Cpwu_13	 Cpwu_14	 Cpwu_15	 Cpwu_16	 Cpwu_17	 Cpwu_18	 Cpwu_19	 Cpwu_20	 Cpwu_21	 Cpwu_22	 Cpwl_01	 Cpwl_02	 Cpwl_03	 Cpwl_04	 Cpwl_05	 Cpwl_06	 Cpwl_07	 Cpwl_08	 Cpwl_09	 Cpwl_10	 Cpwl_11	 Cpwl_12	 Cpwl_13	 Cpwl_14	 Cpwl_15	 Cpwl_16	 Cpwl_17	 Cpwl_18	 Cpwl_19	 Cpwl_20	 Cpwl_21	 Cpwl_22
      10	  -0.994	     NaN	     NaN	     NaN	0.049796	  0.0295	     NaN	     NaN	   81.04	   0.000	5.045E+5	   0.043	  132.16	   14.85	    56.6	 1022.93	   24.09	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.96763	 0.94000	 0.90097	 0.90354	 0.84709	 0.82009	 0.78300	 0.76169	 0.75603	 0.73867	 0.74469	 0.74384	 0.71372	 0.74070	 0.72538	 0.72991	 0.74167	 0.73530	 0.73876	 0.76156	 0.74918	 0.76228	 0.77534	 0.78220	 0.78742	 0.80854	 0.81108	 0.82215	 0.83411	 0.84559	 0.85328	 0.86637	 0.87306	 0.88225	 0.89518	 0.90460	 0.91433	 0.93432	 0.92817	 0.93749	 0.94401	 0.95949	 0.96393	 0.96985	 0.98082	 0.98744	 0.98757	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02029	-0.02122	-0.02531	-0.03058	-0.04106	-0.05003	-0.05740	-0.05380	-0.05381	-0.04312	-0.03494	-0.03577	-0.02897	-0.02820	-0.02409	-0.03945	-0.05098	-0.04477	-0.05660	-0.06066	-0.06472	-0.07263	-0.08642	-0.07820	-0.08128	-0.10346	-0.09160	-0.09226	-0.08832	-0.08418	-0.09090	-0.08906	-0.08710	-0.08116	-0.08046	-0.07610	-0.07274	-0.09916	-0.10071	-0.07443	-0.06741	-0.06502	-0.07881	-0.08132	-0.08411	-0.08306	-0.07944	-0.07514	-0.06920	-0.07192	-0.07485	-0.07508	-0.07300	-0.06800	-0.05709	-0.05406	-0.04965	-0.04665	-0.04946	-0.05964	
      11	  -0.003	     NaN	     NaN	     NaN	0.042403	  0.1669	     NaN	     NaN	   78.70	   0.000	4.955E+5	   0.042	  127.45	   14.58	    54.6	 1022.92	   24.08	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.96846	 0.97808	 0.92106	 0.88775	 0.83610	 0.80182	 0.78302	 0.76053	 0.76206	 0.75685	 0.72187	 0.74689	 0.72707	 0.72957	 0.74054	 0.73339	 0.73610	 0.75949	 0.74606	 0.76004	 0.77469	 0.78167	 0.78766	 0.81053	 0.81346	 0.82471	 0.83794	 0.85013	 0.85862	 0.87284	 0.88049	 0.89113	 0.90427	 0.91368	 0.92448	 0.94508	 0.93925	 0.94860	 0.95416	 0.96872	 0.97253	 0.97671	 0.98594	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02524	-0.02576	-0.02873	-0.02929	-0.03339	-0.04280	-0.05049	-0.04762	-0.04817	-0.03759	-0.03089	-0.03239	-0.02599	-0.02464	-0.01931	-0.03339	-0.05977	-0.05565	-0.06967	-0.07587	-0.08206	-0.09163	-0.10712	-0.09909	-0.10303	-0.12629	-0.11365	-0.11448	-0.11006	-0.10554	-0.11192	-0.10938	-0.10562	-0.09767	-0.09569	-0.08896	-0.08333	-0.10673	-0.09253	-0.06214	-0.05092	-0.04494	-0.05585	-0.05582	-0.05711	-0.05532	-0.05149	-0.04725	-0.04200	-0.04493	-0.04826	-0.04962	-0.04918	-0.04610	-0.03714	-0.03693	-0.03571	-0.03601	-0.04158	-0.05443	
      12	   1.001	     NaN	     NaN	     NaN	0.036974	  0.3288	     NaN	     NaN	   81.08	   0.000	4.960E+5	   0.042	  127.72	   14.60	    54.7	 1022.92	   24.08	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98663	 0.97018	 0.92458	 0.88103	 0.84327	 0.81073	 0.80358	 0.78964	 0.74576	 0.76414	 0.73832	 0.73536	 0.74208	 0.73171	 0.73153	 0.75284	 0.73880	 0.75223	 0.76660	 0.77418	 0.78049	 0.80346	 0.80682	 0.81904	 0.83205	 0.84557	 0.85514	 0.86999	 0.87832	 0.88975	 0.90342	 0.91323	 0.92472	 0.94603	 0.94000	 0.94971	 0.95530	 0.97159	 0.97578	 0.98043	 0.98994	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03040	-0.02988	-0.03196	-0.03070	-0.03030	-0.03609	-0.04332	-0.04102	-0.04308	-0.03324	-0.02687	-0.02860	-0.02216	-0.01967	-0.01308	-0.02584	-0.06837	-0.06714	-0.08393	-0.09307	-0.10221	-0.11382	-0.13074	-0.12373	-0.12848	-0.15344	-0.14026	-0.14086	-0.13626	-0.13106	-0.13701	-0.13327	-0.12741	-0.11684	-0.11258	-0.10276	-0.09379	-0.11361	-0.08189	-0.04722	-0.03159	-0.02200	-0.02959	-0.02648	-0.02570	-0.02291	-0.01858	-0.01425	-0.00962	-0.01272	-0.01692	-0.01876	-0.01994	-0.01879	-0.01245	-0.01521	-0.01750	-0.02137	-0.03035	-0.04649	
      13	   1.998	     NaN	     NaN	     NaN	0.033250	  0.4820	     NaN	     NaN	   78.52	   0.000	4.963E+5	   0.042	  127.88	   14.61	    54.8	 1022.93	   24.08	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98447	 0.96387	 0.93218	 0.89608	 0.88146	 0.85618	 0.80008	 0.80734	 0.76899	 0.75477	 0.75216	 0.73417	 0.72866	 0.74606	 0.73010	 0.74175	 0.75467	 0.76084	 0.76606	 0.78933	 0.79263	 0.80524	 0.81863	 0.83297	 0.84338	 0.85915	 0.86840	 0.88069	 0.89465	 0.90579	 0.91800	 0.94032	 0.93539	 0.94560	 0.95204	 0.96876	 0.97343	 0.97809	 0.98722	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03512	-0.03355	-0.03500	-0.03237	-0.03074	-0.03313	-0.03941	-0.03587	-0.03860	-0.03008	-0.02404	-0.02588	-0.01899	-0.01523	-0.00776	-0.01908	-0.07647	-0.07806	-0.09795	-0.10984	-0.12173	-0.13573	-0.15403	-0.14804	-0.15379	-0.18068	-0.16681	-0.16716	-0.16193	-0.15660	-0.16174	-0.15661	-0.14866	-0.13592	-0.12952	-0.11674	-0.10496	-0.12183	-0.07295	-0.03417	-0.01500	-0.00179	-0.00637	-0.00022	 0.00247	 0.00601	 0.01078	 0.01531	 0.01977	 0.01666	 0.01217	 0.00941	 0.00707	 0.00567	 0.01048	 0.00515	-0.00017	-0.00718	-0.01947	-0.03824	
      14	   2.999	     NaN	     NaN	     NaN	0.029922	  0.6190	     NaN	     NaN	   81.31	   0.000	4.965E+5	   0.042	  127.98	   14.61	    54.8	 1022.92	   24.08	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.97315	 0.96789	 0.94817	 0.89214	 0.89345	 0.84452	 0.81556	 0.79700	 0.76157	 0.73968	 0.74337	 0.71612	 0.72070	 0.72915	 0.73426	 0.74106	 0.76588	 0.77095	 0.78600	 0.80184	 0.81887	 0.83043	 0.84769	 0.85886	 0.87221	 0.88762	 0.89981	 0.91324	 0.93610	 0.93174	 0.94342	 0.95045	 0.96828	 0.97318	 0.97822	 0.98796	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03874	-0.03649	-0.03718	-0.03328	-0.03257	-0.03040	-0.03655	-0.03196	-0.03486	-0.02738	-0.02189	-0.02303	-0.01561	-0.01103	-0.00255	-0.01274	-0.08357	-0.08764	-0.11040	-0.12511	-0.13983	-0.15577	-0.17579	-0.17041	-0.17727	-0.20530	-0.19100	-0.19110	-0.18534	-0.17940	-0.18399	-0.17755	-0.16771	-0.15239	-0.14384	-0.12815	-0.11343	-0.12681	-0.06441	-0.02213	-0.00047	 0.01603	 0.01402	 0.02254	 0.02677	 0.03149	 0.03697	 0.04085	 0.04574	 0.04272	 0.03809	 0.03478	 0.03076	 0.02870	 0.03195	 0.02422	 0.01637	 0.00640	-0.00875	-0.03020	
      15	   4.003	     NaN	     NaN	     NaN	0.027218	  0.7426	     NaN	     NaN	   78.61	   0.000	4.965E+5	   0.042	  128.00	   14.61	    54.8	 1022.90	   24.08	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98751	 0.96331	 0.92381	 0.88232	 0.86277	 0.83163	 0.77191	 0.77575	 0.73725	 0.72373	 0.72630	 0.71633	 0.72048	 0.74875	 0.74295	 0.76584	 0.78952	 0.80597	 0.81982	 0.84951	 0.85656	 0.87275	 0.88756	 0.90201	 0.91134	 0.92535	 0.93289	 0.94196	 0.95280	 0.96020	 0.96871	 0.98736	 0.97796	 0.98424	 0.98644	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03883	-0.03595	-0.03595	-0.03137	-0.02852	-0.02853	-0.03418	-0.02798	-0.02877	-0.02034	-0.01553	-0.01750	-0.00999	-0.00511	 0.00390	-0.00582	-0.08947	-0.09592	-0.12106	-0.13852	-0.15598	-0.17390	-0.19511	-0.19062	-0.19901	-0.22791	-0.21308	-0.21287	-0.20686	-0.20026	-0.20424	-0.19687	-0.18409	-0.16750	-0.15702	-0.13879	-0.12173	-0.13215	-0.05682	-0.01149	 0.01268	 0.03158	 0.03191	 0.04258	 0.04752	 0.05382	 0.05992	 0.06385	 0.06885	 0.06497	 0.06098	 0.05751	 0.05274	 0.04963	 0.05105	 0.04172	 0.03165	 0.01915	 0.00152	-0.02223	
      16	   4.997	     NaN	     NaN	     NaN	0.026201	  0.8600	     NaN	     NaN	   81.20	   0.000	4.965E+5	   0.042	  127.96	   14.61	    54.8	 1022.91	   24.08	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98466	 0.95469	 0.94262	 0.91451	 0.85117	 0.84856	 0.79628	 0.76587	 0.74875	 0.71744	 0.70288	 0.71582	 0.69929	 0.71591	 0.73738	 0.75526	 0.77241	 0.80819	 0.81910	 0.84131	 0.86186	 0.88075	 0.89362	 0.91110	 0.92081	 0.93202	 0.94463	 0.95327	 0.96242	 0.98234	 0.97410	 0.98105	 0.98381	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04145	-0.03785	-0.03720	-0.03188	-0.02859	-0.02722	-0.03287	-0.02596	-0.02696	-0.01853	-0.01337	-0.01515	-0.00725	-0.00140	 0.00827	-0.00077	-0.09542	-0.10409	-0.13205	-0.15209	-0.17213	-0.19226	-0.21487	-0.21099	-0.22087	-0.25081	-0.23545	-0.23499	-0.22848	-0.22134	-0.22465	-0.21608	-0.20116	-0.18217	-0.16971	-0.14869	-0.12881	-0.13692	-0.04997	-0.00219	 0.02447	 0.04548	 0.04808	 0.06058	 0.06685	 0.07404	 0.08049	 0.08478	 0.08985	 0.08610	 0.08193	 0.07839	 0.07274	 0.06885	 0.06892	 0.05792	 0.04577	 0.03111	 0.01130	-0.01555	
      17	   6.001	     NaN	     NaN	     NaN	0.026679	  0.9697	     NaN	     NaN	   78.83	   0.000	4.963E+5	   0.042	  127.86	   14.60	    54.8	 1022.91	   24.07	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98715	 0.98772	 0.97275	 0.92031	 0.92445	 0.87479	 0.84221	 0.81701	 0.77094	 0.73820	 0.73207	 0.69521	 0.69203	 0.69549	 0.70053	 0.70962	 0.74238	 0.75512	 0.78122	 0.80842	 0.83670	 0.85705	 0.88205	 0.89695	 0.91338	 0.92902	 0.94011	 0.95162	 0.97233	 0.96505	 0.97322	 0.97714	 0.98855	 0.98905	 0.98977	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04761	-0.04354	-0.04215	-0.03615	-0.03301	-0.03035	-0.03533	-0.02924	-0.02975	-0.02047	-0.01533	-0.01686	-0.00829	-0.00196	 0.00819	 0.00012	-0.10461	-0.11539	-0.14623	-0.16886	-0.19150	-0.21344	-0.23753	-0.23449	-0.24627	-0.27662	-0.26090	-0.26004	-0.25308	-0.24529	-0.24787	-0.23841	-0.22124	-0.20018	-0.18571	-0.16249	-0.14061	-0.14589	-0.04792	 0.00193	 0.03077	 0.05382	 0.05820	 0.07263	 0.08005	 0.08815	 0.09522	 0.09977	 0.10464	 0.10122	 0.09702	 0.09311	 0.08715	 0.08259	 0.08161	 0.06910	 0.05515	 0.03846	 0.01672	-0.01198	
      18	   7.006	     NaN	     NaN	     NaN	0.026993	  1.0703	     NaN	     NaN	   81.16	   0.000	4.960E+5	   0.042	  127.68	   14.59	    54.7	 1022.91	   24.06	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.95789	 0.97114	 0.93193	 0.90640	 0.88595	 0.84166	 0.80478	 0.78917	 0.73848	 0.71980	 0.70470	 0.68961	 0.68114	 0.69635	 0.70011	 0.71879	 0.74224	 0.77145	 0.79567	 0.82678	 0.84841	 0.87375	 0.89817	 0.91637	 0.93334	 0.95873	 0.95474	 0.96532	 0.97133	 0.98460	 0.98645	 0.98808	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05113	-0.04635	-0.04427	-0.03757	-0.03457	-0.03129	-0.03457	-0.03074	-0.03066	-0.02064	-0.01468	-0.01593	-0.00733	-0.00015	 0.01052	 0.00287	-0.11081	-0.12386	-0.15732	-0.18246	-0.20761	-0.23155	-0.25697	-0.25459	-0.26847	-0.29872	-0.28234	-0.28148	-0.27419	-0.26537	-0.26754	-0.25665	-0.23756	-0.21462	-0.19835	-0.17233	-0.14788	-0.15084	-0.04385	 0.00847	 0.03888	 0.06354	 0.06884	 0.08528	 0.09407	 0.10281	 0.11051	 0.11519	 0.12018	 0.11711	 0.11294	 0.10891	 0.10262	 0.09698	 0.09509	 0.08157	 0.06607	 0.04742	 0.02373	-0.00640	
      19	   7.996	     NaN	     NaN	     NaN	0.026810	  1.1675	     NaN	     NaN	   78.67	   0.000	4.957E+5	   0.042	  127.55	   14.59	    54.6	 1022.91	   24.05	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99038	 0.98081	 0.95366	 0.94626	 0.92338	 0.86534	 0.86676	 0.81724	 0.78686	 0.76746	 0.72934	 0.70519	 0.70790	 0.67963	 0.68472	 0.69592	 0.70701	 0.72060	 0.75823	 0.77360	 0.80364	 0.83357	 0.86431	 0.88646	 0.91267	 0.92834	 0.94448	 0.96028	 0.96906	 0.97784	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05030	-0.04481	-0.04239	-0.03504	-0.03150	-0.02958	-0.03525	-0.02814	-0.02771	-0.01565	-0.01000	-0.01165	-0.00255	 0.00470	 0.01565	 0.00828	-0.11566	-0.13081	-0.16685	-0.19427	-0.22170	-0.24755	-0.27434	-0.27259	-0.28976	-0.31904	-0.30245	-0.30135	-0.29336	-0.28441	-0.28573	-0.27374	-0.25309	-0.22759	-0.20981	-0.18166	-0.15546	-0.15599	-0.03927	 0.01482	 0.04714	 0.07364	 0.08026	 0.09820	 0.10806	 0.11745	 0.12567	 0.13065	 0.13579	 0.13266	 0.12877	 0.12453	 0.11785	 0.11176	 0.10840	 0.09439	 0.07769	 0.05762	 0.03230	 0.00044	
      20	   9.004	     NaN	     NaN	     NaN	0.028344	  1.2566	     NaN	     NaN	   81.35	   0.000	4.953E+5	   0.042	  127.34	   14.57	    54.6	 1022.91	   24.05	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.97142	 0.96927	 0.95324	 0.90068	 0.90696	 0.86156	 0.83356	 0.81406	 0.77246	 0.74231	 0.73570	 0.69552	 0.68767	 0.68503	 0.68111	 0.68263	 0.70681	 0.71523	 0.73862	 0.76534	 0.79633	 0.82206	 0.85367	 0.87572	 0.90161	 0.92729	 0.94511	 0.96085	 0.98503	 0.97892	 0.98706	 0.99039	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05386	-0.04768	-0.04485	-0.03673	-0.03274	-0.03091	-0.03626	-0.03098	-0.03092	-0.01800	-0.01056	-0.01168	-0.00223	 0.00538	 0.01679	 0.00986	-0.12162	-0.13881	-0.17736	-0.20719	-0.23701	-0.26482	-0.29287	-0.29175	-0.31145	-0.34033	-0.32335	-0.32200	-0.31353	-0.30397	-0.30461	-0.29147	-0.26886	-0.24148	-0.22185	-0.19124	-0.16281	-0.16099	-0.03664	 0.01953	 0.05325	 0.08084	 0.08885	 0.10815	 0.11880	 0.12890	 0.13730	 0.14257	 0.14777	 0.14494	 0.14106	 0.13709	 0.12981	 0.12359	 0.11931	 0.10457	 0.08644	 0.06513	 0.03831	 0.00485	
      21	  10.004	     NaN	     NaN	     NaN	0.030486	  1.3360	     NaN	     NaN	   78.83	   0.000	4.948E+5	   0.042	  127.06	   14.56	    54.4	 1022.91	   24.04	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.97768	 0.97832	 0.96599	 0.91813	 0.92883	 0.88834	 0.86362	 0.84643	 0.80684	 0.77576	 0.76725	 0.72416	 0.71050	 0.69845	 0.68365	 0.67427	 0.68453	 0.68363	 0.69672	 0.71375	 0.73671	 0.75673	 0.78724	 0.81082	 0.84019	 0.87110	 0.89577	 0.92074	 0.95275	 0.95370	 0.96884	 0.97779	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05674	-0.05030	-0.04689	-0.03852	-0.03424	-0.03176	-0.03750	-0.03351	-0.03378	-0.02162	-0.01087	-0.01158	-0.00204	 0.00619	 0.01799	 0.01144	-0.12673	-0.14586	-0.18634	-0.21855	-0.25076	-0.28059	-0.30959	-0.30920	-0.33076	-0.35993	-0.34258	-0.34087	-0.33201	-0.32199	-0.32218	-0.30800	-0.28346	-0.25427	-0.23318	-0.20091	-0.17048	-0.16663	-0.03472	 0.02214	 0.05773	 0.08661	 0.09598	 0.11642	 0.12798	 0.13856	 0.14748	 0.15291	 0.15846	 0.15562	 0.15106	 0.14762	 0.14051	 0.13355	 0.12889	 0.11333	 0.09435	 0.07195	 0.04368	 0.00894	
      22	  11.005	     NaN	     NaN	     NaN	0.034951	  1.4029	     NaN	     NaN	   81.37	   0.000	4.942E+5	   0.042	  126.74	   14.54	    54.3	 1022.92	   24.04	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98935	 0.98823	 0.96832	 0.96884	 0.95739	 0.91091	 0.92380	 0.88491	 0.86392	 0.84909	 0.81260	 0.78323	 0.77659	 0.73311	 0.71842	 0.70544	 0.68692	 0.67214	 0.67660	 0.66933	 0.67405	 0.68362	 0.69767	 0.71117	 0.73510	 0.75448	 0.78103	 0.81213	 0.83857	 0.86610	 0.90251	 0.90994	 0.93202	 0.94767	 0.97605	 0.98468	 0.98953	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.06065	-0.05349	-0.04975	-0.04057	-0.03560	-0.03394	-0.04038	-0.03835	-0.03881	-0.02834	-0.01379	-0.01280	-0.00307	 0.00548	 0.01737	 0.01129	-0.13171	-0.15239	-0.19506	-0.22931	-0.26356	-0.29487	-0.32539	-0.32581	-0.34839	-0.37818	-0.36069	-0.35871	-0.34954	-0.33891	-0.33865	-0.32347	-0.29751	-0.26662	-0.24380	-0.20973	-0.17744	-0.17163	-0.03447	 0.02331	 0.06053	 0.09059	 0.10042	 0.12180	 0.13408	 0.14511	 0.15452	 0.16006	 0.16565	 0.16299	 0.15877	 0.15555	 0.14799	 0.14118	 0.13608	 0.12000	 0.09924	 0.07673	 0.04739	 0.01149	
      23	  12.002	     NaN	     NaN	     NaN	0.177404	  1.2087	     NaN	     NaN	   78.60	   0.000	4.880E+5	   0.042	  123.56	   14.36	    52.9	 1022.93	   24.02	 0.88996	 0.80737	 0.73329	 0.67505	 0.60417	 0.58580	 0.56398	 0.56244	 0.54692	 0.55711	 0.55093	 0.54850	 0.58918	 0.56508	 0.57868	 0.58474	 0.60193	 0.63015	 0.62648	 0.64714	 0.65816	 0.63758	 0.67797	 0.66601	 0.68043	 0.70126	 0.70111	 0.70951	 0.73865	 0.73018	 0.74692	 0.76396	 0.77147	 0.77906	 0.80225	 0.80616	 0.81783	 0.83075	 0.84241	 0.85256	 0.86713	 0.87435	 0.88540	 0.89784	 0.90644	 0.91762	 0.93928	 0.93171	 0.94176	 0.94692	 0.96327	 0.96738	 0.97394	 0.98529	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.15414	-0.17986	-0.18698	-0.17981	-0.16881	-0.15530	-0.13720	-0.10827	-0.08699	-0.05806	-0.03670	-0.03061	-0.01933	-0.01196	-0.00310	-0.01458	-0.11228	-0.12870	-0.16695	-0.19758	-0.22822	-0.25872	-0.29057	-0.29282	-0.31213	-0.34926	-0.33518	-0.33706	-0.33230	-0.32685	-0.33235	-0.32352	-0.30429	-0.27887	-0.25983	-0.22754	-0.19557	-0.19029	-0.06846	-0.01584	 0.01530	 0.04145	 0.04850	 0.06803	 0.07993	 0.09185	 0.10243	 0.10992	 0.11703	 0.11560	 0.11331	 0.11167	 0.10701	 0.10360	 0.10250	 0.09146	 0.07639	 0.05847	 0.03440	 0.00330	Wake not in center of rake!; 
      24	  12.499	     NaN	     NaN	     NaN	0.003379	  1.1506	     NaN	     NaN	  120.00	   0.000	4.952E+5	   0.042	  127.23	   14.57	    54.5	 1022.92	   24.02	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99044	 0.98772	 0.97706	 0.95249	-0.15960	-0.16009	-0.16266	-0.15972	-0.15895	-0.15535	-0.15627	-0.14833	-0.14897	-0.14145	-0.13623	-0.13842	-0.12954	-0.12857	-0.13128	-0.16886	-0.11529	-0.13037	-0.16818	-0.19794	-0.22771	-0.25775	-0.28985	-0.29277	-0.31107	-0.34999	-0.33674	-0.33873	-0.33470	-0.33044	-0.33678	-0.32881	-0.30989	-0.28449	-0.26340	-0.22762	-0.19370	-0.20056	-0.08663	-0.03437	-0.00480	 0.02028	 0.02682	 0.04639	 0.05869	 0.07132	 0.08244	 0.09040	 0.09835	 0.09753	 0.09610	 0.09470	 0.09104	 0.08845	 0.08887	 0.07895	 0.06453	 0.04769	 0.02556	-0.00438	
