   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16	 Cpwu_01	 Cpwu_02	 Cpwu_03	 Cpwu_04	 Cpwu_05	 Cpwu_06	 Cpwu_07	 Cpwu_08	 Cpwu_09	 Cpwu_10	 Cpwu_11	 Cpwu_12	 Cpwu_13	 Cpwu_14	 Cpwu_15	 Cpwu_16	 Cpwu_17	 Cpwu_18	 Cpwu_19	 Cpwu_20	 Cpwu_21	 Cpwu_22	 Cpwl_01	 Cpwl_02	 Cpwl_03	 Cpwl_04	 Cpwl_05	 Cpwl_06	 Cpwl_07	 Cpwl_08	 Cpwl_09	 Cpwl_10	 Cpwl_11	 Cpwl_12	 Cpwl_13	 Cpwl_14	 Cpwl_15	 Cpwl_16	 Cpwl_17	 Cpwl_18	 Cpwl_19	 Cpwl_20	 Cpwl_21	 Cpwl_22
      10	  -1.001	     NaN	     NaN	     NaN	0.054138	  0.1124	     NaN	     NaN	  331.41	   0.000	5.031E+5	   0.044	  140.82	   15.31	    60.3	 1022.04	   23.15	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.96207	 0.94027	 0.91228	 0.88803	 0.85886	 0.82914	 0.79528	 0.77069	 0.75289	 0.74502	 0.74120	 0.73632	 0.73392	 0.73212	 0.72986	 0.72990	 0.73419	 0.73813	 0.74126	 0.74737	 0.75119	 0.75834	 0.76783	 0.77507	 0.78331	 0.79517	 0.80270	 0.81028	 0.82280	 0.83250	 0.84055	 0.84887	 0.85863	 0.87030	 0.88026	 0.88728	 0.89645	 0.90573	 0.91098	 0.91961	 0.92855	 0.94039	 0.94987	 0.96080	 0.97186	 0.97959	 0.98282	 0.98871	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03402	-0.02777	-0.02895	-0.03475	-0.04441	-0.05560	-0.06084	-0.06234	-0.06025	-0.05470	-0.04512	-0.04301	-0.03202	-0.02865	-0.02759	-0.03895	-0.05342	-0.04701	-0.07099	-0.07078	-0.07057	-0.07880	-0.08742	-0.09165	-0.09600	-0.11076	-0.10473	-0.10267	-0.09717	-0.09674	-0.10299	-0.10225	-0.09853	-0.09491	-0.08980	-0.08318	-0.07645	-0.10486	-0.10107	-0.06117	-0.05680	-0.05635	-0.06363	-0.06748	-0.06531	-0.06330	-0.06017	-0.05739	-0.05335	-0.05545	-0.05918	-0.06159	-0.05657	-0.05288	-0.04611	-0.04450	-0.04219	-0.04137	-0.04579	-0.05757	
      11	   0.004	     NaN	     NaN	     NaN	0.045258	  0.2572	     NaN	     NaN	  328.64	   0.000	5.039E+5	   0.044	  141.26	   15.33	    60.5	 1022.04	   23.14	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99039	 0.97591	 0.96011	 0.93317	 0.90061	 0.85503	 0.81847	 0.78858	 0.77497	 0.76609	 0.75658	 0.75062	 0.74620	 0.74200	 0.73894	 0.74199	 0.74454	 0.74699	 0.75322	 0.75770	 0.76516	 0.77438	 0.78127	 0.78995	 0.80179	 0.80852	 0.81608	 0.82898	 0.83944	 0.84759	 0.85681	 0.86711	 0.87910	 0.88940	 0.89725	 0.90708	 0.91642	 0.92236	 0.93091	 0.93958	 0.95082	 0.95979	 0.96952	 0.97923	 0.98465	 0.98650	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03785	-0.03077	-0.03125	-0.03111	-0.03452	-0.04360	-0.04928	-0.05145	-0.04958	-0.04341	-0.03509	-0.03478	-0.02558	-0.02282	-0.02085	-0.03075	-0.06004	-0.05579	-0.08214	-0.08397	-0.08580	-0.09563	-0.10540	-0.11037	-0.11565	-0.13125	-0.12510	-0.12280	-0.11692	-0.11610	-0.12243	-0.12075	-0.11568	-0.10996	-0.10330	-0.09447	-0.08584	-0.11249	-0.09051	-0.04637	-0.03793	-0.03414	-0.03830	-0.03931	-0.03548	-0.03274	-0.02951	-0.02679	-0.02337	-0.02582	-0.03020	-0.03343	-0.03018	-0.02825	-0.02431	-0.02547	-0.02640	-0.02894	-0.03621	-0.05066	
      12	   0.994	     NaN	     NaN	     NaN	0.038770	  0.4139	     NaN	     NaN	  331.22	   0.000	5.044E+5	   0.044	  141.56	   15.35	    60.6	 1022.05	   23.14	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.97774	 0.94284	 0.90474	 0.86092	 0.83850	 0.82008	 0.80078	 0.78563	 0.77346	 0.76218	 0.75362	 0.75244	 0.75101	 0.75106	 0.75514	 0.75768	 0.76353	 0.77219	 0.77943	 0.78872	 0.80148	 0.80855	 0.81680	 0.83003	 0.84089	 0.84948	 0.85844	 0.86837	 0.88073	 0.89156	 0.89873	 0.90796	 0.91685	 0.92177	 0.92884	 0.93692	 0.94642	 0.95489	 0.96498	 0.97500	 0.98126	 0.98349	 0.98979	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04231	-0.03470	-0.03417	-0.03232	-0.03230	-0.03648	-0.04107	-0.04394	-0.04344	-0.03857	-0.03117	-0.03061	-0.02103	-0.01756	-0.01432	-0.02303	-0.06758	-0.06590	-0.09522	-0.09938	-0.10354	-0.11542	-0.12681	-0.13255	-0.13883	-0.15597	-0.14934	-0.14687	-0.14081	-0.13945	-0.14556	-0.14251	-0.13554	-0.12767	-0.11907	-0.10719	-0.09495	-0.11689	-0.07995	-0.03127	-0.01910	-0.01206	-0.01299	-0.01106	-0.00536	-0.00174	 0.00181	 0.00450	 0.00722	 0.00490	 0.00011	-0.00432	-0.00239	-0.00342	-0.00096	-0.00510	-0.00910	-0.01510	-0.02552	-0.04284	
      13	   2.006	     NaN	     NaN	     NaN	0.036438	  0.5645	     NaN	     NaN	  328.62	   0.000	5.047E+5	   0.045	  141.74	   15.36	    60.7	 1022.05	   23.13	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.97568	 0.95191	 0.91210	 0.86384	 0.80534	 0.77152	 0.75504	 0.74947	 0.75041	 0.75107	 0.75565	 0.76217	 0.76854	 0.77664	 0.78986	 0.80153	 0.81111	 0.82098	 0.82886	 0.83852	 0.84935	 0.85811	 0.86728	 0.87863	 0.88468	 0.89033	 0.90176	 0.90960	 0.91595	 0.92263	 0.92990	 0.93788	 0.94488	 0.94912	 0.95511	 0.96227	 0.96486	 0.96952	 0.97499	 0.97914	 0.98291	 0.98820	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04385	-0.03529	-0.03415	-0.03123	-0.03212	-0.03738	-0.03867	-0.03878	-0.03546	-0.02925	-0.02297	-0.02369	-0.01485	-0.01134	-0.00745	-0.01525	-0.07510	-0.07582	-0.10789	-0.11459	-0.12128	-0.13535	-0.14820	-0.15486	-0.16211	-0.18096	-0.17356	-0.17106	-0.16465	-0.16301	-0.16838	-0.16481	-0.15562	-0.14550	-0.13523	-0.12073	-0.10617	-0.12583	-0.07089	-0.01837	-0.00312	 0.00789	 0.00970	 0.01436	 0.02169	 0.02614	 0.03027	 0.03221	 0.03517	 0.03270	 0.02745	 0.02278	 0.02229	 0.02049	 0.02075	 0.01417	 0.00713	-0.00169	-0.01526	-0.03516	
      14	   2.999	     NaN	     NaN	     NaN	0.033121	  0.6973	     NaN	     NaN	  331.23	   0.000	5.048E+5	   0.045	  141.77	   15.36	    60.7	 1022.05	   23.12	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98323	 0.95632	 0.93393	 0.91179	 0.88402	 0.85572	 0.83118	 0.80485	 0.78149	 0.76939	 0.75865	 0.75172	 0.75215	 0.75304	 0.75895	 0.76935	 0.77937	 0.79043	 0.80443	 0.81310	 0.82158	 0.83475	 0.84474	 0.85270	 0.86236	 0.87220	 0.88273	 0.89284	 0.89957	 0.90788	 0.91669	 0.92111	 0.92796	 0.93605	 0.94538	 0.95364	 0.96336	 0.97373	 0.98043	 0.98342	 0.98977	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05027	-0.04102	-0.03921	-0.03505	-0.03287	-0.03367	-0.03524	-0.03626	-0.03679	-0.03305	-0.02631	-0.02536	-0.01480	-0.00931	-0.00442	-0.01092	-0.08242	-0.08569	-0.12040	-0.12949	-0.13859	-0.15470	-0.16882	-0.17632	-0.18436	-0.20497	-0.19713	-0.19455	-0.18767	-0.18560	-0.19013	-0.18568	-0.17391	-0.16214	-0.14989	-0.13250	-0.11468	-0.12984	-0.06400	-0.00791	 0.00994	 0.02355	 0.02801	 0.03494	 0.04334	 0.04933	 0.05389	 0.05603	 0.05851	 0.05586	 0.05107	 0.04557	 0.04435	 0.04111	 0.03956	 0.03103	 0.02147	 0.00990	-0.00598	-0.02871	
      15	   4.007	     NaN	     NaN	     NaN	0.033682	  0.8233	     NaN	     NaN	  328.65	   0.000	5.048E+5	   0.045	  141.74	   15.36	    60.7	 1022.06	   23.12	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98804	 0.95428	 0.90769	 0.84881	 0.81932	 0.79602	 0.77443	 0.75799	 0.74959	 0.74477	 0.74488	 0.75339	 0.76357	 0.77470	 0.78879	 0.79978	 0.81219	 0.82654	 0.83660	 0.84639	 0.85758	 0.86346	 0.86914	 0.87911	 0.88642	 0.89168	 0.89710	 0.90306	 0.91044	 0.91723	 0.92093	 0.92725	 0.93406	 0.93731	 0.94348	 0.94997	 0.95672	 0.96425	 0.97264	 0.98140	 0.98653	 0.98851	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05203	-0.04208	-0.03964	-0.03469	-0.03311	-0.03382	-0.03444	-0.03508	-0.03286	-0.02769	-0.02097	-0.02063	-0.01049	-0.00486	 0.00035	-0.00557	-0.08939	-0.09491	-0.13222	-0.14373	-0.15525	-0.17334	-0.18884	-0.19734	-0.20647	-0.22818	-0.22016	-0.21705	-0.21001	-0.20716	-0.21157	-0.20617	-0.19248	-0.17858	-0.16451	-0.14482	-0.12532	-0.13919	-0.05778	 0.00088	 0.02142	 0.03759	 0.04400	 0.05312	 0.06281	 0.06965	 0.07472	 0.07715	 0.07958	 0.07676	 0.07189	 0.06642	 0.06426	 0.05984	 0.05684	 0.04641	 0.03483	 0.02088	 0.00240	-0.02288	
      16	   5.004	     NaN	     NaN	     NaN	0.028943	  0.9363	     NaN	     NaN	  331.44	   0.000	5.046E+5	   0.044	  141.65	   15.35	    60.7	 1022.07	   23.12	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.97354	 0.93383	 0.90544	 0.87743	 0.84443	 0.81357	 0.78908	 0.76571	 0.74858	 0.74412	 0.74477	 0.75122	 0.76512	 0.77999	 0.79913	 0.82067	 0.83859	 0.85445	 0.87058	 0.87824	 0.88554	 0.89620	 0.90272	 0.90682	 0.91044	 0.91553	 0.92149	 0.92650	 0.92899	 0.93420	 0.93946	 0.94080	 0.94536	 0.95149	 0.95826	 0.96495	 0.97398	 0.98323	 0.98853	 0.99048	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05517	-0.04443	-0.04151	-0.03566	-0.03386	-0.03245	-0.03295	-0.03199	-0.03019	-0.02561	-0.01902	-0.01851	-0.00792	-0.00163	 0.00450	-0.00080	-0.09530	-0.10277	-0.14302	-0.15665	-0.17029	-0.19022	-0.20716	-0.21650	-0.22665	-0.24957	-0.24081	-0.23772	-0.23024	-0.22684	-0.23078	-0.22432	-0.20872	-0.19282	-0.17679	-0.15448	-0.13188	-0.14167	-0.05179	 0.00950	 0.03235	 0.05035	 0.05803	 0.06969	 0.08082	 0.08845	 0.09401	 0.09640	 0.09903	 0.09625	 0.09130	 0.08529	 0.08286	 0.07757	 0.07323	 0.06114	 0.04757	 0.03155	 0.01074	-0.01638	
      17	   6.005	     NaN	     NaN	     NaN	0.027581	  1.0426	     NaN	     NaN	  328.56	   0.000	5.046E+5	   0.044	  141.62	   15.35	    60.7	 1022.09	   23.12	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.97568	 0.92199	 0.85779	 0.79247	 0.76455	 0.74706	 0.73366	 0.72989	 0.73481	 0.74578	 0.76304	 0.78691	 0.81022	 0.83085	 0.85056	 0.86421	 0.87752	 0.89039	 0.89839	 0.90578	 0.91356	 0.91711	 0.92003	 0.92764	 0.93247	 0.93602	 0.94066	 0.94579	 0.95225	 0.95879	 0.96193	 0.96693	 0.97255	 0.97368	 0.97778	 0.98259	 0.98522	 0.98825	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05512	-0.04376	-0.04029	-0.03396	-0.03199	-0.03191	-0.03009	-0.02892	-0.02532	-0.02032	-0.01373	-0.01372	-0.00319	 0.00324	 0.00954	 0.00452	-0.10099	-0.11061	-0.15323	-0.16918	-0.18513	-0.20679	-0.22534	-0.23539	-0.24645	-0.27037	-0.26129	-0.25793	-0.25003	-0.24629	-0.24950	-0.24199	-0.22479	-0.20693	-0.18929	-0.16492	-0.14066	-0.14951	-0.04698	 0.01617	 0.04150	 0.06142	 0.07076	 0.08389	 0.09634	 0.10476	 0.11073	 0.11324	 0.11556	 0.11333	 0.10839	 0.10209	 0.09896	 0.09276	 0.08753	 0.07404	 0.05888	 0.04068	 0.01805	-0.01093	
      18	   7.002	     NaN	     NaN	     NaN	0.025959	  1.1428	     NaN	     NaN	  331.42	   0.000	5.043E+5	   0.044	  141.47	   15.34	    60.6	 1022.09	   23.12	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.97658	 0.93786	 0.87435	 0.83763	 0.80679	 0.77617	 0.75113	 0.73592	 0.72601	 0.72542	 0.73826	 0.75630	 0.77823	 0.80393	 0.82634	 0.84903	 0.87077	 0.88662	 0.89853	 0.91109	 0.91643	 0.92038	 0.92866	 0.93346	 0.93687	 0.94144	 0.94656	 0.95267	 0.95852	 0.96178	 0.96679	 0.97229	 0.97340	 0.97745	 0.98253	 0.98526	 0.98806	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05863	-0.04683	-0.04280	-0.03554	-0.03189	-0.03146	-0.03110	-0.02881	-0.02449	-0.01966	-0.01338	-0.01287	-0.00187	 0.00516	 0.01196	 0.00755	-0.10705	-0.11865	-0.16378	-0.18205	-0.20032	-0.22380	-0.24347	-0.25456	-0.26605	-0.29164	-0.28205	-0.27839	-0.27006	-0.26597	-0.26875	-0.26002	-0.24095	-0.22108	-0.20152	-0.17459	-0.14744	-0.15212	-0.04321	 0.02244	 0.04944	 0.07098	 0.08193	 0.09653	 0.11001	 0.11913	 0.12553	 0.12827	 0.13087	 0.12839	 0.12350	 0.11720	 0.11362	 0.10675	 0.09975	 0.08611	 0.06925	 0.04932	 0.02503	-0.00576	
      19	   8.006	     NaN	     NaN	     NaN	0.025356	  1.2371	     NaN	     NaN	  328.64	   0.000	5.041E+5	   0.044	  141.35	   15.34	    60.5	 1022.11	   23.12	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.97874	 0.94035	 0.91071	 0.88154	 0.84570	 0.81018	 0.78108	 0.75111	 0.72803	 0.72015	 0.71875	 0.72649	 0.74493	 0.76606	 0.79302	 0.82459	 0.85323	 0.87755	 0.90148	 0.91241	 0.92079	 0.93011	 0.93470	 0.93707	 0.93950	 0.94271	 0.94702	 0.95273	 0.95474	 0.95964	 0.96529	 0.96690	 0.97135	 0.97684	 0.98168	 0.98611	 0.99092	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.06144	-0.04904	-0.04448	-0.03659	-0.03259	-0.03079	-0.03129	-0.02825	-0.02398	-0.01843	-0.01177	-0.01143	-0.00018	 0.00723	 0.01437	 0.01072	-0.11239	-0.12580	-0.17360	-0.19394	-0.21428	-0.23960	-0.26069	-0.27234	-0.28496	-0.31156	-0.30138	-0.29746	-0.28892	-0.28441	-0.28654	-0.27691	-0.25595	-0.23417	-0.21334	-0.18438	-0.15589	-0.16013	-0.03927	 0.02786	 0.05655	 0.07959	 0.09206	 0.10812	 0.12235	 0.13203	 0.13893	 0.14186	 0.14418	 0.14201	 0.13655	 0.13085	 0.12676	 0.11955	 0.11177	 0.09687	 0.07874	 0.05731	 0.03149	-0.00065	
      20	   9.000	     NaN	     NaN	     NaN	0.023597	  1.3264	     NaN	     NaN	  331.36	   0.000	5.038E+5	   0.044	  141.20	   15.33	    60.5	 1022.12	   23.12	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98423	 0.96844	 0.95052	 0.92370	 0.89136	 0.86092	 0.82268	 0.78588	 0.75853	 0.73259	 0.71478	 0.70890	 0.70959	 0.72208	 0.74541	 0.77357	 0.80479	 0.84369	 0.86836	 0.89437	 0.91976	 0.93746	 0.94674	 0.95346	 0.95847	 0.96329	 0.96718	 0.96757	 0.97082	 0.97556	 0.97627	 0.98008	 0.98410	 0.98686	 0.98976	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.06432	-0.05129	-0.04663	-0.03809	-0.03358	-0.03144	-0.03088	-0.02817	-0.02422	-0.01663	-0.01021	-0.01006	 0.00121	 0.00914	 0.01685	 0.01368	-0.11751	-0.13289	-0.18280	-0.20523	-0.22765	-0.25497	-0.27750	-0.28996	-0.30301	-0.33074	-0.32040	-0.31616	-0.30718	-0.30206	-0.30390	-0.29296	-0.27047	-0.24675	-0.22411	-0.19287	-0.16170	-0.16190	-0.03537	 0.03363	 0.06375	 0.08800	 0.10172	 0.11917	 0.13406	 0.14446	 0.15168	 0.15475	 0.15725	 0.15526	 0.14981	 0.14398	 0.13973	 0.13200	 0.12350	 0.10756	 0.08758	 0.06542	 0.03798	 0.00435	
      21	  10.001	     NaN	     NaN	     NaN	0.024580	  1.4139	     NaN	     NaN	  328.66	   0.000	5.035E+5	   0.044	  140.99	   15.32	    60.4	 1022.14	   23.11	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98972	 0.98164	 0.96608	 0.94479	 0.92212	 0.88983	 0.85302	 0.82181	 0.78596	 0.75320	 0.73015	 0.71056	 0.70269	 0.70577	 0.71651	 0.73597	 0.76727	 0.79215	 0.82260	 0.85658	 0.88772	 0.90949	 0.92796	 0.94152	 0.95341	 0.96073	 0.96270	 0.96519	 0.96880	 0.96804	 0.97114	 0.97545	 0.97894	 0.98285	 0.98838	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.06742	-0.05405	-0.04881	-0.03976	-0.03531	-0.03234	-0.03077	-0.02998	-0.02643	-0.01720	-0.01045	-0.01000	 0.00172	 0.01001	 0.01839	 0.01556	-0.12238	-0.13970	-0.19207	-0.21667	-0.24126	-0.27022	-0.29400	-0.30753	-0.32119	-0.35013	-0.33926	-0.33497	-0.32547	-0.31995	-0.32110	-0.30934	-0.28513	-0.25969	-0.23558	-0.20262	-0.17006	-0.16976	-0.03272	 0.03763	 0.06932	 0.09525	 0.11025	 0.12875	 0.14494	 0.15572	 0.16339	 0.16684	 0.16948	 0.16735	 0.16206	 0.15614	 0.15164	 0.14342	 0.13424	 0.11672	 0.09638	 0.07230	 0.04416	 0.00895	
      22	  11.009	     NaN	     NaN	     NaN	0.024672	  1.4920	     NaN	     NaN	  331.36	   0.000	5.030E+5	   0.044	  140.75	   15.30	    60.3	 1022.15	   23.11	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98625	 0.97404	 0.96079	 0.93822	 0.91012	 0.88398	 0.85021	 0.81555	 0.78545	 0.75319	 0.73002	 0.71396	 0.70406	 0.70437	 0.71653	 0.72974	 0.75099	 0.78255	 0.81549	 0.84352	 0.87268	 0.89732	 0.92178	 0.94019	 0.95052	 0.95977	 0.96709	 0.96909	 0.97358	 0.97865	 0.98267	 0.98680	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.07067	-0.05703	-0.05133	-0.04178	-0.03694	-0.03378	-0.03114	-0.03211	-0.02819	-0.01978	-0.01133	-0.01028	 0.00185	 0.01069	 0.01930	 0.01696	-0.12726	-0.14663	-0.20119	-0.22773	-0.25428	-0.28488	-0.31014	-0.32424	-0.33877	-0.36894	-0.35756	-0.35298	-0.34320	-0.33706	-0.33783	-0.32489	-0.29908	-0.27146	-0.24588	-0.21041	-0.17545	-0.17187	-0.03049	 0.04137	 0.07452	 0.10144	 0.11738	 0.13716	 0.15394	 0.16523	 0.17309	 0.17677	 0.17951	 0.17769	 0.17233	 0.16653	 0.16170	 0.15311	 0.14344	 0.12515	 0.10386	 0.07845	 0.04915	 0.01286	
      23	  12.002	     NaN	     NaN	     NaN	0.025766	  1.5651	     NaN	     NaN	  328.71	   0.000	5.025E+5	   0.044	  140.42	   15.29	    60.1	 1022.16	   23.10	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98332	 0.97523	 0.95986	 0.93940	 0.92049	 0.89215	 0.86122	 0.83242	 0.79928	 0.77040	 0.74543	 0.72347	 0.71054	 0.70581	 0.70646	 0.71244	 0.73128	 0.75397	 0.77656	 0.80380	 0.83081	 0.86247	 0.89092	 0.91265	 0.93277	 0.94912	 0.95806	 0.96732	 0.97582	 0.98406	 0.98882	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.07423	-0.06012	-0.05415	-0.04390	-0.03893	-0.03538	-0.03213	-0.03453	-0.03056	-0.02420	-0.01234	-0.01094	 0.00152	 0.01067	 0.01951	 0.01769	-0.13165	-0.15264	-0.20924	-0.23757	-0.26590	-0.29841	-0.32502	-0.34009	-0.35547	-0.38623	-0.37443	-0.36974	-0.35979	-0.35324	-0.35347	-0.33964	-0.31232	-0.28336	-0.25650	-0.21952	-0.18356	-0.18018	-0.02910	 0.04367	 0.07811	 0.10613	 0.12310	 0.14383	 0.16145	 0.17336	 0.18166	 0.18543	 0.18798	 0.18651	 0.18129	 0.17496	 0.17074	 0.16182	 0.15180	 0.13292	 0.11066	 0.08437	 0.05386	 0.01649	
      24	  12.503	     NaN	     NaN	     NaN	0.026998	  1.5940	     NaN	     NaN	  331.35	   0.000	5.022E+5	   0.044	  140.25	   15.28	    60.1	 1022.16	   23.10	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98417	 0.97714	 0.96267	 0.94369	 0.92696	 0.90177	 0.87310	 0.84641	 0.81420	 0.78641	 0.76110	 0.73623	 0.71958	 0.70819	 0.70308	 0.70235	 0.71275	 0.72809	 0.74639	 0.77085	 0.79525	 0.82682	 0.85763	 0.88216	 0.90738	 0.92895	 0.94219	 0.95612	 0.96869	 0.98275	 0.99015	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.07564	-0.06139	-0.05520	-0.04504	-0.03938	-0.03616	-0.03276	-0.03571	-0.03209	-0.02643	-0.01287	-0.01102	 0.00120	 0.01082	 0.02009	 0.01821	-0.13352	-0.15496	-0.21263	-0.24188	-0.27114	-0.30434	-0.33133	-0.34679	-0.36244	-0.39361	-0.38159	-0.37701	-0.36661	-0.35995	-0.35988	-0.34580	-0.31769	-0.28795	-0.26038	-0.22246	-0.18505	-0.17886	-0.02854	 0.04488	 0.07961	 0.10800	 0.12527	 0.14648	 0.16452	 0.17647	 0.18499	 0.18912	 0.19161	 0.19033	 0.18509	 0.17867	 0.17433	 0.16539	 0.15530	 0.13627	 0.11374	 0.08702	 0.05606	 0.01835	
