   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16	 Cpwu_01	 Cpwu_02	 Cpwu_03	 Cpwu_04	 Cpwu_05	 Cpwu_06	 Cpwu_07	 Cpwu_08	 Cpwu_09	 Cpwu_10	 Cpwu_11	 Cpwu_12	 Cpwu_13	 Cpwu_14	 Cpwu_15	 Cpwu_16	 Cpwu_17	 Cpwu_18	 Cpwu_19	 Cpwu_20	 Cpwu_21	 Cpwu_22	 Cpwl_01	 Cpwl_02	 Cpwl_03	 Cpwl_04	 Cpwl_05	 Cpwl_06	 Cpwl_07	 Cpwl_08	 Cpwl_09	 Cpwl_10	 Cpwl_11	 Cpwl_12	 Cpwl_13	 Cpwl_14	 Cpwl_15	 Cpwl_16	 Cpwl_17	 Cpwl_18	 Cpwl_19	 Cpwl_20	 Cpwl_21	 Cpwl_22
      10	  -0.998	     NaN	     NaN	     NaN	0.050874	  0.0838	     NaN	     NaN	  328.56	   0.000	4.989E+5	   0.044	  139.22	   15.23	    59.6	 1024.77	   24.08	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98732	 0.97330	 0.95846	 0.93235	 0.90455	 0.87490	 0.85911	 0.84705	 0.83217	 0.81739	 0.80871	 0.79548	 0.78392	 0.77297	 0.76261	 0.75581	 0.75011	 0.74530	 0.74192	 0.74017	 0.74024	 0.74200	 0.74416	 0.74700	 0.75136	 0.75837	 0.76407	 0.76504	 0.77464	 0.78174	 0.79070	 0.80395	 0.81299	 0.82187	 0.83411	 0.84432	 0.85534	 0.86209	 0.88103	 0.89643	 0.91286	 0.93198	 0.94392	 0.95360	 0.96709	 0.97530	 0.98732	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03200	-0.02756	-0.02825	-0.02980	-0.03366	-0.03808	-0.04874	-0.05341	-0.05482	-0.05191	-0.04671	-0.04335	-0.03307	-0.02779	-0.02764	-0.03833	-0.05479	-0.04669	-0.06557	-0.06667	-0.06777	-0.07662	-0.08397	-0.08825	-0.09092	-0.10759	-0.10114	-0.09937	-0.09428	-0.09280	-0.09819	-0.09655	-0.09443	-0.09069	-0.08412	-0.07820	-0.06824	-0.09212	-0.09185	-0.05787	-0.05853	-0.05994	-0.06724	-0.07036	-0.06912	-0.06776	-0.06557	-0.06140	-0.05941	-0.06107	-0.06348	-0.06526	-0.06071	-0.05500	-0.05151	-0.04905	-0.04549	-0.04350	-0.04893	-0.06030	
      11	   0.010	     NaN	     NaN	     NaN	0.041120	  0.2214	     NaN	     NaN	  331.35	   0.000	4.997E+5	   0.044	  139.68	   15.25	    59.8	 1024.75	   24.08	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98681	 0.97569	 0.95270	 0.92485	 0.88325	 0.84627	 0.81328	 0.79785	 0.78650	 0.77567	 0.76537	 0.76154	 0.75496	 0.75040	 0.74770	 0.74722	 0.74968	 0.75422	 0.75833	 0.76402	 0.77179	 0.77973	 0.79028	 0.80103	 0.80951	 0.82062	 0.83449	 0.84641	 0.85202	 0.86564	 0.87587	 0.88644	 0.90079	 0.91030	 0.91777	 0.92857	 0.93741	 0.94581	 0.95020	 0.96089	 0.96922	 0.97734	 0.98825	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03462	-0.02942	-0.02979	-0.03059	-0.03398	-0.03789	-0.04546	-0.04726	-0.04769	-0.04234	-0.03639	-0.03410	-0.02533	-0.02219	-0.02170	-0.03106	-0.06115	-0.05509	-0.07596	-0.07912	-0.08229	-0.09269	-0.10118	-0.10650	-0.10978	-0.12709	-0.12052	-0.11864	-0.11345	-0.11149	-0.11666	-0.11444	-0.11068	-0.10513	-0.09688	-0.08867	-0.07549	-0.09180	-0.07968	-0.04323	-0.04008	-0.03823	-0.04274	-0.04319	-0.04029	-0.03830	-0.03598	-0.03210	-0.03051	-0.03263	-0.03562	-0.03843	-0.03535	-0.03177	-0.03060	-0.03097	-0.03033	-0.03135	-0.03960	-0.05358	
      12	   1.001	     NaN	     NaN	     NaN	0.033290	  0.3797	     NaN	     NaN	  328.70	   0.000	5.002E+5	   0.044	  139.92	   15.26	    59.9	 1024.75	   24.06	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.97551	 0.94621	 0.90603	 0.88306	 0.86364	 0.84356	 0.82318	 0.81056	 0.79434	 0.78074	 0.77011	 0.76224	 0.75936	 0.75907	 0.75931	 0.76207	 0.76782	 0.77461	 0.78371	 0.79439	 0.80260	 0.81449	 0.82859	 0.84016	 0.84673	 0.86181	 0.87354	 0.88539	 0.90114	 0.91160	 0.92123	 0.93317	 0.94265	 0.95209	 0.95622	 0.96811	 0.97704	 0.98461	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03977	-0.03392	-0.03337	-0.03279	-0.03341	-0.03266	-0.03959	-0.04201	-0.04308	-0.03903	-0.03380	-0.03147	-0.02257	-0.01781	-0.01589	-0.02390	-0.06899	-0.06523	-0.08902	-0.09473	-0.10044	-0.11280	-0.12289	-0.12906	-0.13348	-0.15174	-0.14482	-0.14295	-0.13769	-0.13540	-0.14001	-0.13699	-0.13140	-0.12365	-0.11377	-0.10252	-0.08698	-0.10440	-0.07217	-0.02896	-0.02181	-0.01652	-0.01769	-0.01521	-0.01048	-0.00776	-0.00515	-0.00116	-0.00029	-0.00241	-0.00585	-0.00967	-0.00809	-0.00672	-0.00769	-0.01102	-0.01354	-0.01811	-0.02948	-0.04611	
      13	   1.998	     NaN	     NaN	     NaN	0.028420	  0.5349	     NaN	     NaN	  331.23	   0.000	5.006E+5	   0.044	  140.11	   15.27	    60.0	 1024.77	   24.03	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98421	 0.97109	 0.95708	 0.93676	 0.91229	 0.89240	 0.86555	 0.83949	 0.81665	 0.79763	 0.78403	 0.77539	 0.76863	 0.76680	 0.76853	 0.77203	 0.77958	 0.78856	 0.79606	 0.80634	 0.81942	 0.83184	 0.83831	 0.85305	 0.86418	 0.87641	 0.89241	 0.90354	 0.91307	 0.92572	 0.93582	 0.94613	 0.95149	 0.96396	 0.97344	 0.98157	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04463	-0.03799	-0.03670	-0.03485	-0.03460	-0.03065	-0.03506	-0.03655	-0.03780	-0.03483	-0.03045	-0.02805	-0.01866	-0.01325	-0.01025	-0.01713	-0.07680	-0.07580	-0.10208	-0.11059	-0.11909	-0.13358	-0.14529	-0.15270	-0.15762	-0.17722	-0.17019	-0.16822	-0.16243	-0.15980	-0.16423	-0.16024	-0.15252	-0.14230	-0.13028	-0.11609	-0.09681	-0.10605	-0.06052	-0.01509	-0.00502	 0.00412	 0.00587	 0.01127	 0.01762	 0.02146	 0.02456	 0.02785	 0.02901	 0.02680	 0.02288	 0.01841	 0.01850	 0.01755	 0.01489	 0.00903	 0.00313	-0.00447	-0.01899	-0.03847	
      14	   3.006	     NaN	     NaN	     NaN	0.025381	  0.6794	     NaN	     NaN	  328.71	   0.000	5.007E+5	   0.044	  140.15	   15.28	    60.0	 1024.76	   24.02	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98743	 0.95776	 0.93337	 0.90863	 0.88008	 0.84969	 0.82826	 0.80361	 0.78427	 0.77126	 0.76390	 0.76433	 0.76932	 0.77683	 0.78577	 0.79839	 0.81185	 0.82593	 0.84042	 0.85101	 0.86490	 0.87971	 0.89249	 0.89806	 0.91172	 0.92176	 0.93132	 0.94388	 0.95146	 0.95761	 0.96678	 0.97321	 0.97919	 0.98048	 0.98610	 0.98986	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04775	-0.04026	-0.03818	-0.03540	-0.03478	-0.03052	-0.03428	-0.03369	-0.03379	-0.02942	-0.02492	-0.02303	-0.01417	-0.00842	-0.00441	-0.01054	-0.08431	-0.08570	-0.11466	-0.12576	-0.13687	-0.15363	-0.16683	-0.17524	-0.18117	-0.20206	-0.19429	-0.19236	-0.18613	-0.18314	-0.18701	-0.18240	-0.17251	-0.15996	-0.14627	-0.12930	-0.10787	-0.11815	-0.05473	-0.00349	 0.00975	 0.02194	 0.02643	 0.03426	 0.04157	 0.04698	 0.05052	 0.05401	 0.05473	 0.05197	 0.04846	 0.04367	 0.04184	 0.04019	 0.03543	 0.02746	 0.01884	 0.00828	-0.00906	-0.03116	
      15	   4.007	     NaN	     NaN	     NaN	0.023931	  0.8063	     NaN	     NaN	  331.37	   0.000	5.008E+5	   0.044	  140.18	   15.28	    60.0	 1024.77	   24.00	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98947	 0.98024	 0.96423	 0.94057	 0.91856	 0.88586	 0.85164	 0.82127	 0.79309	 0.77389	 0.76276	 0.75787	 0.76012	 0.76882	 0.78152	 0.79712	 0.81447	 0.82649	 0.84236	 0.85895	 0.87323	 0.87978	 0.89359	 0.90390	 0.91406	 0.92732	 0.93520	 0.94237	 0.95246	 0.95994	 0.96746	 0.97034	 0.97808	 0.98399	 0.98897	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05190	-0.04385	-0.04129	-0.03750	-0.03626	-0.03095	-0.03268	-0.03169	-0.03160	-0.02728	-0.02295	-0.02108	-0.01179	-0.00509	-0.00042	-0.00567	-0.09104	-0.09463	-0.12618	-0.13991	-0.15364	-0.17231	-0.18688	-0.19644	-0.20285	-0.22494	-0.21706	-0.21473	-0.20846	-0.20488	-0.20830	-0.20283	-0.19040	-0.17630	-0.16052	-0.14056	-0.11604	-0.11881	-0.04578	 0.00640	 0.02218	 0.03676	 0.04350	 0.05355	 0.06229	 0.06855	 0.07258	 0.07613	 0.07683	 0.07415	 0.07052	 0.06515	 0.06271	 0.05984	 0.05365	 0.04346	 0.03278	 0.01992	 0.00005	-0.02498	
      16	   5.008	     NaN	     NaN	     NaN	0.022508	  0.9242	     NaN	     NaN	  328.72	   0.000	5.005E+5	   0.044	  140.03	   15.27	    60.0	 1024.76	   23.97	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98987	 0.98327	 0.96488	 0.93899	 0.90789	 0.87104	 0.83609	 0.80572	 0.77802	 0.75898	 0.74895	 0.74782	 0.75633	 0.77212	 0.78620	 0.80673	 0.82832	 0.84892	 0.85978	 0.87782	 0.89008	 0.90207	 0.91673	 0.92650	 0.93441	 0.94537	 0.95361	 0.96178	 0.96557	 0.97438	 0.98121	 0.98677	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05593	-0.04722	-0.04417	-0.03969	-0.03819	-0.03254	-0.03232	-0.03158	-0.03032	-0.02650	-0.02248	-0.02034	-0.01043	-0.00287	 0.00260	-0.00178	-0.09746	-0.10317	-0.13706	-0.15322	-0.16938	-0.19006	-0.20619	-0.21662	-0.22385	-0.24678	-0.23871	-0.23608	-0.22943	-0.22554	-0.22857	-0.22213	-0.20779	-0.19160	-0.17410	-0.15203	-0.12550	-0.13028	-0.04249	 0.01409	 0.03269	 0.04944	 0.05760	 0.07019	 0.08043	 0.08746	 0.09212	 0.09578	 0.09631	 0.09408	 0.09016	 0.08441	 0.08131	 0.07744	 0.06986	 0.05814	 0.04545	 0.03029	 0.00834	-0.01876	
      17	   5.998	     NaN	     NaN	     NaN	0.021464	  1.0290	     NaN	     NaN	  331.22	   0.000	5.005E+5	   0.044	  139.96	   15.26	    60.0	 1024.76	   23.96	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.97274	 0.92081	 0.84756	 0.81068	 0.78171	 0.75711	 0.73950	 0.73640	 0.73778	 0.75080	 0.76837	 0.79336	 0.82053	 0.84618	 0.86825	 0.88727	 0.90495	 0.91859	 0.93072	 0.94079	 0.94719	 0.95553	 0.96464	 0.97086	 0.97044	 0.97724	 0.98158	 0.98426	 0.99044	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05364	-0.04456	-0.04060	-0.03519	-0.03316	-0.02828	-0.03011	-0.02704	-0.02373	-0.01775	-0.01346	-0.01210	-0.00252	 0.00443	 0.00970	 0.00539	-0.10223	-0.11013	-0.14662	-0.16500	-0.18338	-0.20591	-0.22364	-0.23492	-0.24268	-0.26672	-0.25836	-0.25573	-0.24853	-0.24426	-0.24671	-0.23916	-0.22307	-0.20496	-0.18566	-0.16107	-0.13164	-0.12913	-0.03494	 0.02130	 0.04297	 0.06148	 0.07146	 0.08562	 0.09689	 0.10464	 0.10976	 0.11376	 0.11391	 0.11187	 0.10815	 0.10222	 0.09843	 0.09366	 0.08501	 0.07194	 0.05746	 0.04037	 0.01627	-0.01248	
      18	   7.006	     NaN	     NaN	     NaN	0.021129	  1.1359	     NaN	     NaN	  328.71	   0.000	5.001E+5	   0.044	  139.76	   15.25	    59.9	 1024.77	   23.94	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98087	 0.96865	 0.94370	 0.91193	 0.87651	 0.83630	 0.79992	 0.76866	 0.74232	 0.72587	 0.72072	 0.72759	 0.74472	 0.77169	 0.79406	 0.82462	 0.85475	 0.88256	 0.89819	 0.91854	 0.93123	 0.94272	 0.95517	 0.96150	 0.96601	 0.97415	 0.97936	 0.98445	 0.98533	 0.98866	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.06110	-0.05148	-0.04720	-0.04116	-0.03864	-0.03250	-0.03178	-0.03008	-0.02804	-0.02195	-0.01717	-0.01537	-0.00519	 0.00303	 0.00942	 0.00611	-0.10915	-0.11917	-0.15803	-0.17884	-0.19966	-0.22409	-0.24342	-0.25552	-0.26388	-0.28889	-0.28047	-0.27743	-0.26992	-0.26503	-0.26697	-0.25854	-0.24065	-0.22054	-0.19954	-0.17273	-0.14167	-0.14198	-0.03356	 0.02676	 0.05039	 0.07079	 0.08232	 0.09811	 0.11052	 0.11912	 0.12463	 0.12883	 0.12913	 0.12736	 0.12349	 0.11732	 0.11334	 0.10797	 0.09754	 0.08390	 0.06790	 0.04894	 0.02318	-0.00746	
      19	   8.006	     NaN	     NaN	     NaN	0.021406	  1.2308	     NaN	     NaN	  331.43	   0.000	5.000E+5	   0.044	  139.66	   15.25	    59.8	 1024.76	   23.92	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98722	 0.97167	 0.94881	 0.91807	 0.88364	 0.84826	 0.80946	 0.77340	 0.74262	 0.72064	 0.71253	 0.71506	 0.72463	 0.74523	 0.77411	 0.80728	 0.83237	 0.86520	 0.89049	 0.91377	 0.93632	 0.94913	 0.95847	 0.96879	 0.97502	 0.98123	 0.98190	 0.98697	 0.99092	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.06478	-0.05470	-0.05045	-0.04363	-0.04117	-0.03404	-0.03241	-0.03117	-0.02849	-0.02225	-0.01683	-0.01481	-0.00440	 0.00458	 0.01142	 0.00864	-0.11472	-0.12670	-0.16811	-0.19108	-0.21404	-0.24034	-0.26101	-0.27404	-0.28321	-0.30914	-0.30028	-0.29700	-0.28920	-0.28392	-0.28547	-0.27587	-0.25626	-0.23412	-0.21137	-0.18214	-0.14851	-0.14147	-0.02815	 0.03254	 0.05749	 0.07935	 0.09246	 0.10968	 0.12330	 0.13250	 0.13848	 0.14287	 0.14328	 0.14131	 0.13707	 0.13152	 0.12707	 0.12092	 0.11002	 0.09521	 0.07779	 0.05731	 0.02975	-0.00248	
      20	   9.000	     NaN	     NaN	     NaN	0.021780	  1.3220	     NaN	     NaN	  328.67	   0.000	4.996E+5	   0.044	  139.40	   15.23	    59.7	 1024.77	   23.90	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98253	 0.96562	 0.94393	 0.91708	 0.88299	 0.84678	 0.80913	 0.77162	 0.74469	 0.72044	 0.70975	 0.70725	 0.71689	 0.73492	 0.75395	 0.78716	 0.81691	 0.85175	 0.88689	 0.91225	 0.93295	 0.95211	 0.96494	 0.97519	 0.97862	 0.98584	 0.99019	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.06835	-0.05779	-0.05298	-0.04571	-0.04282	-0.03610	-0.03332	-0.03171	-0.02896	-0.02365	-0.01666	-0.01453	-0.00380	 0.00567	 0.01298	 0.01090	-0.11990	-0.13367	-0.17721	-0.20248	-0.22774	-0.25582	-0.27793	-0.29198	-0.30162	-0.32828	-0.31921	-0.31592	-0.30792	-0.30209	-0.30285	-0.29262	-0.27110	-0.24713	-0.22269	-0.19168	-0.15664	-0.15279	-0.02687	 0.03695	 0.06395	 0.08738	 0.10177	 0.12053	 0.13481	 0.14474	 0.15118	 0.15561	 0.15627	 0.15444	 0.15022	 0.14461	 0.13987	 0.13339	 0.12141	 0.10584	 0.08647	 0.06517	 0.03629	 0.00238	
      21	  10.001	     NaN	     NaN	     NaN	0.022558	  1.4072	     NaN	     NaN	  331.30	   0.000	4.993E+5	   0.044	  139.22	   15.22	    59.6	 1024.75	   23.88	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98840	 0.97612	 0.96498	 0.94168	 0.91284	 0.88043	 0.84269	 0.80736	 0.77483	 0.74449	 0.72097	 0.70617	 0.70093	 0.70679	 0.72367	 0.74106	 0.76962	 0.80278	 0.83822	 0.86402	 0.89614	 0.91998	 0.94151	 0.96157	 0.97196	 0.97929	 0.98727	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.06820	-0.05741	-0.05206	-0.04402	-0.04008	-0.03319	-0.03160	-0.03105	-0.02817	-0.01833	-0.01238	-0.01024	 0.00062	 0.01024	 0.01751	 0.01529	-0.12463	-0.14030	-0.18604	-0.21351	-0.24098	-0.27088	-0.29445	-0.30918	-0.31972	-0.34732	-0.33786	-0.33449	-0.32607	-0.31957	-0.32001	-0.30856	-0.28542	-0.25960	-0.23372	-0.20023	-0.16262	-0.15119	-0.02156	 0.04233	 0.07028	 0.09499	 0.11065	 0.13040	 0.14572	 0.15605	 0.16279	 0.16753	 0.16804	 0.16667	 0.16245	 0.15691	 0.15170	 0.14480	 0.13233	 0.11552	 0.09536	 0.07209	 0.04234	 0.00721	
      22	  11.005	     NaN	     NaN	     NaN	0.023927	  1.4862	     NaN	     NaN	  328.75	   0.000	4.988E+5	   0.044	  138.94	   15.21	    59.5	 1024.74	   23.86	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98716	 0.98190	 0.96719	 0.94719	 0.92296	 0.89286	 0.86192	 0.83020	 0.79587	 0.76482	 0.73724	 0.71529	 0.70381	 0.70051	 0.70431	 0.71705	 0.73834	 0.76645	 0.78995	 0.82408	 0.85370	 0.88504	 0.91653	 0.93838	 0.95547	 0.97124	 0.98145	 0.98950	 0.99085	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.07177	-0.06051	-0.05477	-0.04626	-0.04205	-0.03520	-0.03264	-0.03325	-0.02984	-0.02154	-0.01317	-0.01059	 0.00053	 0.01069	 0.01828	 0.01656	-0.12954	-0.14733	-0.19505	-0.22451	-0.25396	-0.28564	-0.31032	-0.32639	-0.33706	-0.36537	-0.35581	-0.35223	-0.34349	-0.33673	-0.33661	-0.32413	-0.29940	-0.27181	-0.24427	-0.20929	-0.17037	-0.16241	-0.02197	 0.04530	 0.07478	 0.10084	 0.11749	 0.13837	 0.15430	 0.16540	 0.17248	 0.17744	 0.17783	 0.17669	 0.17252	 0.16682	 0.16171	 0.15449	 0.14123	 0.12336	 0.10251	 0.07808	 0.04736	 0.01076	
      23	  12.002	     NaN	     NaN	     NaN	0.025536	  1.5569	     NaN	     NaN	  331.19	   0.000	4.984E+5	   0.044	  138.67	   15.19	    59.4	 1024.74	   23.84	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99056	 0.98099	 0.96837	 0.95174	 0.92934	 0.90482	 0.87837	 0.84705	 0.81553	 0.78451	 0.75408	 0.73138	 0.71132	 0.70197	 0.69849	 0.70418	 0.71596	 0.72799	 0.75392	 0.77912	 0.80980	 0.84519	 0.87498	 0.90268	 0.92939	 0.94899	 0.96602	 0.97516	 0.98889	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.07558	-0.06407	-0.05831	-0.04928	-0.04459	-0.03729	-0.03403	-0.03484	-0.03250	-0.02614	-0.01456	-0.01131	 0.00026	 0.01082	 0.01868	 0.01732	-0.13385	-0.15310	-0.20301	-0.23442	-0.26584	-0.29926	-0.32533	-0.34215	-0.35328	-0.38261	-0.37276	-0.36926	-0.36008	-0.35285	-0.35222	-0.33893	-0.31269	-0.28330	-0.25434	-0.21744	-0.17614	-0.16159	-0.01857	 0.04820	 0.07852	 0.10542	 0.12310	 0.14507	 0.16177	 0.17324	 0.18081	 0.18608	 0.18659	 0.18554	 0.18148	 0.17537	 0.17054	 0.16315	 0.14951	 0.13104	 0.10942	 0.08411	 0.05200	 0.01453	
      24	  12.503	     NaN	     NaN	     NaN	0.026683	  1.5883	     NaN	     NaN	  328.53	   0.000	4.981E+5	   0.044	  138.51	   15.18	    59.3	 1024.74	   23.82	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99088	 0.98148	 0.96929	 0.95310	 0.93205	 0.90983	 0.88533	 0.85638	 0.82669	 0.79705	 0.76725	 0.74438	 0.72223	 0.71024	 0.70122	 0.70152	 0.70692	 0.71276	 0.73334	 0.75347	 0.78146	 0.81559	 0.84493	 0.87323	 0.90241	 0.92573	 0.94676	 0.96023	 0.98222	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.07717	-0.06552	-0.05948	-0.05017	-0.04531	-0.03815	-0.03481	-0.03547	-0.03411	-0.02868	-0.01562	-0.01168	 0.00004	 0.01054	 0.01881	 0.01750	-0.13566	-0.15558	-0.20624	-0.23860	-0.27096	-0.30492	-0.33172	-0.34870	-0.36037	-0.39021	-0.38013	-0.37651	-0.36722	-0.35985	-0.35901	-0.34517	-0.31841	-0.28838	-0.25887	-0.22143	-0.18003	-0.16985	-0.02020	 0.04871	 0.07997	 0.10728	 0.12529	 0.14776	 0.16476	 0.17649	 0.18412	 0.18939	 0.19007	 0.18900	 0.18508	 0.17904	 0.17430	 0.16683	 0.15296	 0.13426	 0.11246	 0.08672	 0.05423	 0.01649	
