   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16	 Cpwu_01	 Cpwu_02	 Cpwu_03	 Cpwu_04	 Cpwu_05	 Cpwu_06	 Cpwu_07	 Cpwu_08	 Cpwu_09	 Cpwu_10	 Cpwu_11	 Cpwu_12	 Cpwu_13	 Cpwu_14	 Cpwu_15	 Cpwu_16	 Cpwu_17	 Cpwu_18	 Cpwu_19	 Cpwu_20	 Cpwu_21	 Cpwu_22	 Cpwl_01	 Cpwl_02	 Cpwl_03	 Cpwl_04	 Cpwl_05	 Cpwl_06	 Cpwl_07	 Cpwl_08	 Cpwl_09	 Cpwl_10	 Cpwl_11	 Cpwl_12	 Cpwl_13	 Cpwl_14	 Cpwl_15	 Cpwl_16	 Cpwl_17	 Cpwl_18	 Cpwl_19	 Cpwl_20	 Cpwl_21	 Cpwl_22
       /	 degrees	       /	       /	       /	       /	       /	       /	       /	      mm	 degrees	       /	       /	      Pa	     m/s	      Pa	      Pa	  degr_C	    0.00	   24.00	   48.00	   72.00	   96.00	  108.00	  120.00	  132.00	  144.00	  156.00	  162.00	  168.00	  174.00	  180.00	  186.00	  192.00	  198.00	  204.00	  207.00	  210.00	  213.00	  216.00	  219.00	  222.00	  225.00	  228.00	  231.00	  234.00	  237.00	  240.00	  243.00	  246.00	  249.00	  252.00	  255.00	  258.00	  261.00	  264.00	  267.00	  270.00	  273.00	  276.00	  279.00	  282.00	  285.00	  288.00	  291.00	  294.00	  297.00	  300.00	  306.00	  312.00	  318.00	  324.00	  330.00	  336.00	  342.00	  348.00	  360.00	  372.00	  384.00	  396.00	  408.00	  432.00	  456.00	  480.00	  504.00	    0.00	   48.00	   96.00	  144.00	  168.00	  192.00	  216.00	  240.00	  264.00	  288.00	  312.00	  336.00	  360.00	  408.00	  456.00	  504.00	    0.00	  178.00	  333.00	  468.00	  585.00	  685.00	  775.00	  851.00	  918.00	  975.00	 1025.00	 1070.00	 1120.00	 1177.00	 1244.00	 1320.00	 1410.00	 1510.00	 1627.00	 1762.00	 1917.00	 2095.00	    0.00	  178.00	  333.00	  468.00	  585.00	  685.00	  775.00	  851.00	  918.00	  975.00	 1025.00	 1070.00	 1120.00	 1177.00	 1244.00	 1320.00	 1410.00	 1510.00	 1627.00	 1762.00	 1917.00	 2095.00
      45	 -10.001	     NaN	     NaN	     NaN	0.150860	 -0.2488	     NaN	     NaN	  328.68	   0.000	4.948E+5	   0.044	  136.65	   15.08	    58.5	 1024.06	   23.73	 1.00000	 1.00000	 1.00000	 1.00000	 0.97971	 0.96522	 0.94093	 0.91731	 0.88249	 0.84773	 0.82289	 0.79756	 0.78075	 0.74634	 0.72169	 0.68815	 0.66098	 0.63746	 0.61987	 0.61379	 0.60387	 0.58946	 0.59066	 0.57593	 0.57123	 0.56622	 0.55639	 0.55209	 0.55272	 0.54478	 0.54297	 0.54313	 0.54044	 0.54168	 0.54243	 0.54572	 0.55023	 0.55834	 0.56120	 0.56369	 0.57390	 0.57972	 0.58761	 0.59850	 0.60648	 0.61455	 0.62715	 0.63394	 0.64732	 0.65234	 0.67300	 0.69080	 0.71186	 0.73870	 0.76062	 0.77957	 0.80894	 0.83031	 0.86594	 0.90153	 0.92927	 0.95535	 0.97617	 1.00000	 1.00000	 1.00000	 1.00000	-0.04225	-0.03830	-0.06312	-0.12347	-0.16386	-0.18828	-0.19525	-0.17733	-0.16536	-0.14770	-0.12751	-0.11333	-0.08695	-0.05402	-0.04971	-0.06830	-0.04122	-0.02922	-0.04360	-0.04512	-0.04664	-0.05508	-0.06437	-0.06694	-0.07109	-0.10155	-0.09453	-0.09487	-0.09347	-0.09411	-0.10809	-0.11078	-0.11388	-0.11375	-0.11058	-0.10635	-0.09932	-0.13160	-0.16143	-0.13948	-0.15105	-0.16470	-0.18441	-0.19473	-0.19757	-0.19535	-0.19011	-0.18121	-0.17276	-0.17172	-0.16917	-0.16446	-0.15108	-0.13549	-0.12000	-0.10576	-0.09013	-0.07721	-0.07292	-0.07728	
      46	  -9.007	     NaN	     NaN	     NaN	0.132651	 -0.2212	     NaN	     NaN	  331.45	   0.000	4.965E+5	   0.044	  137.57	   15.13	    58.9	 1024.07	   23.72	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98454	 0.96521	 0.94652	 0.91343	 0.87757	 0.85655	 0.83020	 0.81672	 0.78613	 0.75998	 0.72532	 0.69811	 0.67405	 0.65653	 0.64880	 0.63845	 0.62200	 0.62202	 0.60684	 0.59901	 0.59182	 0.58136	 0.57667	 0.57673	 0.56861	 0.56555	 0.56367	 0.56217	 0.56220	 0.56340	 0.56589	 0.56992	 0.57713	 0.58008	 0.58222	 0.59192	 0.59745	 0.60455	 0.61477	 0.62386	 0.63327	 0.64687	 0.65291	 0.66501	 0.67057	 0.69418	 0.71402	 0.73699	 0.76632	 0.78917	 0.80653	 0.83416	 0.85619	 0.89326	 0.92588	 0.94881	 0.97039	 0.98625	 1.00000	 1.00000	 1.00000	 1.00000	-0.03882	-0.03356	-0.04639	-0.09312	-0.12609	-0.14628	-0.15761	-0.14704	-0.13919	-0.12655	-0.10839	-0.09421	-0.06916	-0.04597	-0.04619	-0.06427	-0.04165	-0.03015	-0.04381	-0.04556	-0.04732	-0.05554	-0.06459	-0.06686	-0.07045	-0.10039	-0.09318	-0.09313	-0.09111	-0.09109	-0.10432	-0.10636	-0.10886	-0.10820	-0.10457	-0.10032	-0.09291	-0.12450	-0.15397	-0.12979	-0.14025	-0.15255	-0.17115	-0.18045	-0.18309	-0.18091	-0.17605	-0.16774	-0.16000	-0.15937	-0.15740	-0.15338	-0.14130	-0.12671	-0.11250	-0.09975	-0.08545	-0.07358	-0.07035	-0.07560	
      47	  -8.003	     NaN	     NaN	     NaN	0.118816	 -0.2004	     NaN	     NaN	  328.49	   0.000	4.979E+5	   0.044	  138.30	   15.17	    59.2	 1024.09	   23.70	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.97673	 0.96099	 0.93200	 0.89908	 0.87668	 0.85021	 0.83667	 0.80414	 0.78083	 0.74951	 0.72189	 0.70027	 0.68342	 0.67576	 0.66573	 0.65051	 0.65049	 0.63528	 0.62855	 0.62106	 0.61144	 0.60548	 0.60512	 0.59644	 0.59236	 0.59016	 0.58780	 0.58774	 0.59091	 0.59129	 0.59432	 0.59934	 0.60148	 0.60123	 0.60904	 0.61404	 0.62029	 0.63122	 0.63897	 0.64701	 0.66137	 0.66910	 0.68240	 0.68924	 0.71494	 0.73689	 0.76026	 0.79045	 0.81458	 0.83318	 0.86221	 0.88490	 0.91921	 0.94772	 0.96527	 0.98072	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03575	-0.03091	-0.03843	-0.07544	-0.10440	-0.12262	-0.13390	-0.12512	-0.11868	-0.10860	-0.09319	-0.08174	-0.06077	-0.04308	-0.04419	-0.06141	-0.04189	-0.03067	-0.04418	-0.04574	-0.04730	-0.05507	-0.06373	-0.06535	-0.06864	-0.09793	-0.09007	-0.08979	-0.08719	-0.08688	-0.09930	-0.10080	-0.10255	-0.10161	-0.09807	-0.09430	-0.08802	-0.12064	-0.14728	-0.12180	-0.13074	-0.14157	-0.15892	-0.16771	-0.17017	-0.16819	-0.16386	-0.15627	-0.14896	-0.14881	-0.14743	-0.14427	-0.13288	-0.11954	-0.10653	-0.09477	-0.08151	-0.07061	-0.06817	-0.07400	
      48	  -7.006	     NaN	     NaN	     NaN	0.108776	 -0.1868	     NaN	     NaN	  331.39	   0.000	4.991E+5	   0.044	  139.01	   15.21	    59.5	 1024.08	   23.70	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98700	 0.97455	 0.95132	 0.92314	 0.90404	 0.87906	 0.86705	 0.83568	 0.81174	 0.77753	 0.74851	 0.72362	 0.70660	 0.69873	 0.68679	 0.66803	 0.66704	 0.65237	 0.64451	 0.63680	 0.62613	 0.62090	 0.62106	 0.61213	 0.60977	 0.60914	 0.60651	 0.60556	 0.60669	 0.60782	 0.61162	 0.61817	 0.62091	 0.62172	 0.63131	 0.63721	 0.64474	 0.65575	 0.66344	 0.67263	 0.68661	 0.69225	 0.70440	 0.71155	 0.73500	 0.75469	 0.77669	 0.80407	 0.82788	 0.84614	 0.87501	 0.89573	 0.92759	 0.95317	 0.96928	 0.98380	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03412	-0.02963	-0.03436	-0.06268	-0.08762	-0.10305	-0.11633	-0.11194	-0.10808	-0.09992	-0.08595	-0.07648	-0.05738	-0.04214	-0.04337	-0.05980	-0.04362	-0.03218	-0.04567	-0.04689	-0.04811	-0.05565	-0.06383	-0.06480	-0.06756	-0.09620	-0.08781	-0.08698	-0.08403	-0.08309	-0.09499	-0.09567	-0.09715	-0.09590	-0.09223	-0.08880	-0.08259	-0.11462	-0.14231	-0.11553	-0.12297	-0.13276	-0.14943	-0.15810	-0.16005	-0.15843	-0.15458	-0.14739	-0.14060	-0.14097	-0.14026	-0.13777	-0.12727	-0.11484	-0.10283	-0.09221	-0.07994	-0.06973	-0.06787	-0.07432	
      49	  -5.996	     NaN	     NaN	     NaN	0.100487	 -0.1679	     NaN	     NaN	  328.63	   0.000	5.004E+5	   0.044	  139.70	   15.25	    59.8	 1024.07	   23.68	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98218	 0.96341	 0.93879	 0.92076	 0.89811	 0.88724	 0.85718	 0.83508	 0.80322	 0.77730	 0.75350	 0.73626	 0.72841	 0.71735	 0.69876	 0.69759	 0.68223	 0.67205	 0.66400	 0.65296	 0.64698	 0.64598	 0.63723	 0.63387	 0.63162	 0.62928	 0.62870	 0.63022	 0.63060	 0.63429	 0.63915	 0.64267	 0.64169	 0.65001	 0.65540	 0.66300	 0.67475	 0.68233	 0.69096	 0.70475	 0.71063	 0.72152	 0.72754	 0.74802	 0.76549	 0.78503	 0.81111	 0.83305	 0.85187	 0.87909	 0.89880	 0.92802	 0.95290	 0.96897	 0.98332	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03092	-0.02698	-0.02969	-0.05194	-0.07239	-0.08950	-0.10389	-0.10150	-0.09828	-0.09042	-0.07840	-0.07016	-0.05289	-0.03978	-0.04054	-0.05605	-0.04359	-0.03226	-0.04548	-0.04667	-0.04786	-0.05509	-0.06273	-0.06316	-0.06583	-0.09367	-0.08502	-0.08389	-0.08063	-0.07900	-0.09016	-0.09047	-0.09159	-0.08996	-0.08621	-0.08317	-0.07812	-0.11160	-0.13617	-0.10844	-0.11409	-0.12247	-0.13833	-0.14653	-0.14835	-0.14684	-0.14312	-0.13659	-0.13051	-0.13109	-0.13093	-0.12913	-0.11968	-0.10797	-0.09696	-0.08734	-0.07629	-0.06672	-0.06590	-0.07245	
      50	  -4.993	     NaN	     NaN	     NaN	0.089637	 -0.1476	     NaN	     NaN	  331.38	   0.000	5.016E+5	   0.044	  140.36	   15.28	    60.1	 1024.07	   23.67	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.97497	 0.95425	 0.93829	 0.91565	 0.90640	 0.87907	 0.85823	 0.82680	 0.80135	 0.77803	 0.76234	 0.75442	 0.74272	 0.72366	 0.72329	 0.70845	 0.69937	 0.69045	 0.67860	 0.67205	 0.67150	 0.66095	 0.65691	 0.65402	 0.65113	 0.65170	 0.65376	 0.65409	 0.65775	 0.66367	 0.66710	 0.66633	 0.67419	 0.67921	 0.68508	 0.69482	 0.70276	 0.71130	 0.72456	 0.73143	 0.74289	 0.74903	 0.77135	 0.79032	 0.80972	 0.83429	 0.85561	 0.87273	 0.89625	 0.91466	 0.94413	 0.96723	 0.98050	 0.99098	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02854	-0.02499	-0.02696	-0.04217	-0.05942	-0.07399	-0.08846	-0.08813	-0.08641	-0.07874	-0.06812	-0.06044	-0.04557	-0.03674	-0.03805	-0.05312	-0.04412	-0.03280	-0.04613	-0.04721	-0.04828	-0.05495	-0.06223	-0.06251	-0.06489	-0.09190	-0.08278	-0.08145	-0.07753	-0.07576	-0.08629	-0.08614	-0.08668	-0.08492	-0.08105	-0.07798	-0.07251	-0.10566	-0.12999	-0.10105	-0.10536	-0.11260	-0.12736	-0.13495	-0.13644	-0.13523	-0.13203	-0.12578	-0.12005	-0.12129	-0.12149	-0.12040	-0.11178	-0.10125	-0.09136	-0.08263	-0.07243	-0.06418	-0.06373	-0.07109	
      51	  -4.007	     NaN	     NaN	     NaN	0.081766	 -0.1226	     NaN	     NaN	  328.84	   0.000	5.028E+5	   0.044	  141.01	   15.32	    60.4	 1024.07	   23.64	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98518	 0.96731	 0.95445	 0.93336	 0.92339	 0.89639	 0.87617	 0.84482	 0.81846	 0.79323	 0.77680	 0.76908	 0.75752	 0.73971	 0.74019	 0.72609	 0.71754	 0.70982	 0.69921	 0.69340	 0.69291	 0.68403	 0.68131	 0.67979	 0.67649	 0.67490	 0.67582	 0.67530	 0.67829	 0.68399	 0.68878	 0.68839	 0.69652	 0.70146	 0.70785	 0.71753	 0.72385	 0.73075	 0.74390	 0.75009	 0.76073	 0.76641	 0.78563	 0.80335	 0.82343	 0.84895	 0.86932	 0.88563	 0.91086	 0.92862	 0.95413	 0.97265	 0.98289	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02808	-0.02455	-0.02640	-0.03754	-0.05247	-0.06363	-0.07717	-0.07769	-0.07794	-0.07240	-0.06366	-0.05753	-0.04390	-0.03585	-0.03682	-0.05082	-0.04589	-0.03467	-0.04787	-0.04887	-0.04986	-0.05639	-0.06356	-0.06330	-0.06547	-0.09199	-0.08252	-0.08064	-0.07651	-0.07440	-0.08452	-0.08386	-0.08412	-0.08206	-0.07832	-0.07551	-0.07087	-0.10532	-0.12542	-0.09524	-0.09783	-0.10360	-0.11746	-0.12418	-0.12542	-0.12450	-0.12156	-0.11574	-0.11148	-0.11226	-0.11284	-0.11246	-0.10472	-0.09524	-0.08617	-0.07867	-0.06964	-0.06227	-0.06282	-0.07076	
      52	  -3.002	     NaN	     NaN	     NaN	0.072499	 -0.0878	     NaN	     NaN	  331.33	   0.000	5.038E+5	   0.044	  141.54	   15.35	    60.6	 1024.06	   23.64	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.97932	 0.96746	 0.94909	 0.94153	 0.91421	 0.89539	 0.86485	 0.83999	 0.81902	 0.80310	 0.79629	 0.78535	 0.76629	 0.76689	 0.75242	 0.74256	 0.73424	 0.72325	 0.71662	 0.71603	 0.70757	 0.70575	 0.70510	 0.70271	 0.70194	 0.70306	 0.70250	 0.70563	 0.71014	 0.71333	 0.71218	 0.72053	 0.72594	 0.73187	 0.74207	 0.74929	 0.75675	 0.76975	 0.77539	 0.78571	 0.79165	 0.81185	 0.82937	 0.84874	 0.87147	 0.88847	 0.90241	 0.92432	 0.93994	 0.96231	 0.97863	 0.98693	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02692	-0.02388	-0.02549	-0.03239	-0.04460	-0.05469	-0.06878	-0.07111	-0.07237	-0.06715	-0.05947	-0.05408	-0.04189	-0.03374	-0.03411	-0.04756	-0.04706	-0.03630	-0.04970	-0.05089	-0.05207	-0.05833	-0.06525	-0.06465	-0.06662	-0.09285	-0.08320	-0.08107	-0.07660	-0.07401	-0.08380	-0.08252	-0.08230	-0.07991	-0.07586	-0.07268	-0.06770	-0.10084	-0.11916	-0.08692	-0.08809	-0.09260	-0.10510	-0.11092	-0.11192	-0.11090	-0.10838	-0.10284	-0.09915	-0.10005	-0.10137	-0.10161	-0.09488	-0.08653	-0.07871	-0.07253	-0.06467	-0.05876	-0.06010	-0.06906	
      53	  -2.004	     NaN	     NaN	     NaN	0.066262	 -0.0317	     NaN	     NaN	  328.53	   0.000	4.994E+5	   0.044	  139.10	   15.21	    59.6	 1024.04	   23.64	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98509	 0.96955	 0.96562	 0.94035	 0.92123	 0.89129	 0.86431	 0.83991	 0.82366	 0.81644	 0.80488	 0.78567	 0.78587	 0.77043	 0.76054	 0.75152	 0.73861	 0.73193	 0.73045	 0.71994	 0.71632	 0.71409	 0.71082	 0.71035	 0.71198	 0.71123	 0.71381	 0.71927	 0.72294	 0.72196	 0.72984	 0.73472	 0.74026	 0.75087	 0.75794	 0.76529	 0.78017	 0.78679	 0.79709	 0.80342	 0.82454	 0.84107	 0.85914	 0.88269	 0.90175	 0.91496	 0.93471	 0.94796	 0.96776	 0.98150	 0.98812	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02749	-0.02456	-0.02590	-0.03012	-0.03917	-0.04738	-0.06137	-0.06394	-0.06611	-0.06141	-0.05518	-0.05094	-0.03895	-0.03171	-0.03136	-0.04403	-0.04967	-0.03950	-0.05360	-0.05519	-0.05679	-0.06350	-0.07057	-0.06983	-0.07187	-0.09803	-0.08783	-0.08573	-0.08030	-0.07795	-0.08740	-0.08581	-0.08486	-0.08197	-0.07755	-0.07412	-0.06923	-0.10238	-0.11302	-0.07843	-0.07760	-0.08017	-0.09106	-0.09553	-0.09595	-0.09490	-0.09258	-0.08740	-0.08385	-0.08561	-0.08745	-0.08855	-0.08273	-0.07563	-0.06944	-0.06473	-0.05847	-0.05384	-0.05658	-0.06675	
