   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16	 Cpwu_01	 Cpwu_02	 Cpwu_03	 Cpwu_04	 Cpwu_05	 Cpwu_06	 Cpwu_07	 Cpwu_08	 Cpwu_09	 Cpwu_10	 Cpwu_11	 Cpwu_12	 Cpwu_13	 Cpwu_14	 Cpwu_15	 Cpwu_16	 Cpwu_17	 Cpwu_18	 Cpwu_19	 Cpwu_20	 Cpwu_21	 Cpwu_22	 Cpwl_01	 Cpwl_02	 Cpwl_03	 Cpwl_04	 Cpwl_05	 Cpwl_06	 Cpwl_07	 Cpwl_08	 Cpwl_09	 Cpwl_10	 Cpwl_11	 Cpwl_12	 Cpwl_13	 Cpwl_14	 Cpwl_15	 Cpwl_16	 Cpwl_17	 Cpwl_18	 Cpwl_19	 Cpwl_20	 Cpwl_21	 Cpwl_22
      10	  12.600	     NaN	     NaN	     NaN	0.038395	  1.5046	     NaN	     NaN	   81.34	   0.000	9.876E+5	   0.084	  507.04	   29.09	   216.8	 1023.11	   24.26	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99323	 0.98258	 0.96773	 0.94623	 0.93179	 0.91996	 0.90306	 0.88505	 0.86736	 0.84599	 0.82523	 0.80561	 0.78446	 0.76503	 0.74684	 0.72920	 0.71458	 0.70126	 0.69202	 0.68630	 0.68330	 0.68481	 0.68867	 0.69668	 0.70994	 0.72392	 0.74160	 0.75752	 0.78090	 0.80497	 0.82780	 0.85225	 0.87530	 0.89406	 0.91377	 0.93099	 0.96094	 0.97700	 0.98880	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05866	-0.04417	-0.03863	-0.02917	-0.02721	-0.02371	-0.02964	-0.02947	-0.02682	-0.01977	-0.00564	 0.00027	 0.01153	 0.01834	 0.02631	 0.02712	-0.12204	-0.14452	-0.19518	-0.23116	-0.26714	-0.29821	-0.32198	-0.33442	-0.35871	-0.39195	-0.37443	-0.36710	-0.35592	-0.34768	-0.34590	-0.32844	-0.29994	-0.26895	-0.24013	-0.20295	-0.16660	-0.15419	-0.01394	 0.04908	 0.08482	 0.11213	 0.12772	 0.14720	 0.16496	 0.17679	 0.18401	 0.18993	 0.19256	 0.19162	 0.18863	 0.18376	 0.17964	 0.17265	 0.16209	 0.14502	 0.12441	 0.09956	 0.06833	 0.03195	
      11	  12.802	     NaN	     NaN	     NaN	0.042430	  1.5098	     NaN	     NaN	   78.67	   0.000	9.869E+5	   0.084	  506.46	   29.07	   216.6	 1023.10	   24.28	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99527	 0.98833	 0.97911	 0.96094	 0.93971	 0.91211	 0.89536	 0.88130	 0.86359	 0.84581	 0.82875	 0.80946	 0.79020	 0.77252	 0.75380	 0.73715	 0.72246	 0.70881	 0.69791	 0.68783	 0.68211	 0.67966	 0.68026	 0.68427	 0.68989	 0.69903	 0.71270	 0.72647	 0.74386	 0.76051	 0.78248	 0.80521	 0.82640	 0.84884	 0.87010	 0.88745	 0.90653	 0.92301	 0.95301	 0.97069	 0.98424	 0.99325	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05931	-0.04474	-0.03911	-0.02969	-0.02775	-0.02495	-0.03150	-0.03128	-0.02873	-0.02166	-0.00681	-0.00021	 0.01120	 0.01801	 0.02592	 0.02664	-0.12207	-0.14486	-0.19564	-0.23182	-0.26801	-0.29935	-0.32329	-0.33597	-0.36041	-0.39371	-0.37626	-0.36900	-0.35780	-0.34958	-0.34778	-0.33032	-0.30174	-0.27070	-0.24176	-0.20445	-0.16808	-0.15541	-0.01449	 0.04845	 0.08425	 0.11165	 0.12724	 0.14695	 0.16476	 0.17668	 0.18396	 0.18999	 0.19269	 0.19177	 0.18891	 0.18404	 0.17995	 0.17309	 0.16250	 0.14552	 0.12490	 0.10001	 0.06877	 0.03241	
      12	  13.007	     NaN	     NaN	     NaN	0.010157	  1.0655	     NaN	     NaN	  120.00	   0.000	9.950E+5	   0.085	  514.92	   29.32	   220.2	 1023.12	   24.32	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99432	 0.97790	 0.96000	 0.92252	 0.87801	-0.16665	-0.15993	-0.16095	-0.15857	-0.15945	-0.15534	-0.15277	-0.14782	-0.14585	-0.14112	-0.13840	-0.13911	-0.13215	-0.14521	-0.17069	-0.20121	-0.09337	-0.10631	-0.14716	-0.17394	-0.20073	-0.22763	-0.25141	-0.26660	-0.28702	-0.32690	-0.31779	-0.31705	-0.31369	-0.31465	-0.32378	-0.31782	-0.30204	-0.28139	-0.25810	-0.22299	-0.18669	-0.18864	-0.08847	-0.03651	-0.01155	 0.00789	 0.01712	 0.03274	 0.05020	 0.06350	 0.07280	 0.08169	 0.08795	 0.08872	 0.08850	 0.08751	 0.08860	 0.08819	 0.08525	 0.07688	 0.06613	 0.05134	 0.03033	 0.00335	
      13	  13.194	     NaN	     NaN	     NaN	0.010116	  1.0602	     NaN	     NaN	  120.00	   0.000	9.941E+5	   0.085	  514.06	   29.29	   219.8	 1023.12	   24.33	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99411	 0.99160	 0.97814	 0.96136	 0.92654	 0.87793	-0.16929	-0.16265	-0.16362	-0.16126	-0.16211	-0.15821	-0.15544	-0.15038	-0.14816	-0.14282	-0.13929	-0.13860	-0.12951	-0.14001	-0.16802	-0.19856	-0.09279	-0.10556	-0.14652	-0.17329	-0.20005	-0.22725	-0.25115	-0.26660	-0.28665	-0.32762	-0.31858	-0.31826	-0.31511	-0.31628	-0.32568	-0.32015	-0.30476	-0.28437	-0.26129	-0.22592	-0.18936	-0.19095	-0.09140	-0.03987	-0.01521	 0.00409	 0.01315	 0.02904	 0.04659	 0.06015	 0.06969	 0.07887	 0.08534	 0.08625	 0.08615	 0.08522	 0.08656	 0.08635	 0.08377	 0.07558	 0.06506	 0.05073	 0.02978	 0.00308	
      14	  13.406	     NaN	     NaN	     NaN	0.007333	  1.0639	     NaN	     NaN	  120.00	   0.000	9.930E+5	   0.085	  513.01	   29.26	   219.4	 1023.12	   24.35	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98634	 0.97293	 0.94233	 0.90229	-0.17148	-0.16478	-0.16577	-0.16337	-0.16407	-0.16005	-0.15729	-0.15212	-0.14998	-0.14488	-0.14174	-0.14216	-0.13547	-0.14489	-0.17032	-0.20425	-0.09328	-0.10625	-0.14736	-0.17427	-0.20118	-0.22870	-0.25286	-0.26844	-0.28860	-0.33000	-0.32119	-0.32073	-0.31770	-0.31906	-0.32866	-0.32324	-0.30788	-0.28747	-0.26424	-0.22870	-0.19165	-0.19270	-0.09343	-0.04198	-0.01736	 0.00210	 0.01133	 0.02733	 0.04505	 0.05874	 0.06851	 0.07772	 0.08436	 0.08534	 0.08529	 0.08452	 0.08594	 0.08587	 0.08337	 0.07526	 0.06485	 0.05048	 0.02966	 0.00297	
      15	  13.601	     NaN	     NaN	     NaN	0.011428	  1.0676	     NaN	     NaN	  120.00	   0.000	9.923E+5	   0.085	  512.39	   29.25	   219.1	 1023.13	   24.36	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99480	 0.99313	 0.97608	 0.95571	 0.91284	 0.86333	-0.17306	-0.16622	-0.16733	-0.16490	-0.16571	-0.16182	-0.15912	-0.15413	-0.15240	-0.14759	-0.14502	-0.14553	-0.13740	-0.14461	-0.16543	-0.19432	-0.09338	-0.10645	-0.14771	-0.17483	-0.20195	-0.22972	-0.25397	-0.26982	-0.29044	-0.33187	-0.32307	-0.32258	-0.31969	-0.32112	-0.33085	-0.32556	-0.31009	-0.28951	-0.26610	-0.23043	-0.19329	-0.19410	-0.09440	-0.04322	-0.01861	 0.00090	 0.01015	 0.02623	 0.04416	 0.05807	 0.06787	 0.07738	 0.08414	 0.08523	 0.08525	 0.08448	 0.08604	 0.08594	 0.08346	 0.07548	 0.06496	 0.05069	 0.02982	 0.00324	
      16	  13.806	     NaN	     NaN	     NaN	0.008092	  1.0545	     NaN	     NaN	  120.00	   0.000	9.917E+5	   0.085	  511.75	   29.23	   218.8	 1023.14	   24.38	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98622	 0.97070	 0.93742	 0.88485	-0.17558	-0.16880	-0.16981	-0.16741	-0.16804	-0.16408	-0.16126	-0.15603	-0.15391	-0.14837	-0.14489	-0.14436	-0.13461	-0.14196	-0.16338	-0.19750	-0.09263	-0.10549	-0.14644	-0.17356	-0.20068	-0.22832	-0.25280	-0.26882	-0.28867	-0.33135	-0.32266	-0.32262	-0.31996	-0.32180	-0.33205	-0.32732	-0.31230	-0.29236	-0.26933	-0.23356	-0.19598	-0.19640	-0.09826	-0.04788	-0.02405	-0.00497	 0.00424	 0.02036	 0.03854	 0.05261	 0.06285	 0.07246	 0.07951	 0.08071	 0.08099	 0.08061	 0.08242	 0.08283	 0.08068	 0.07321	 0.06299	 0.04918	 0.02872	 0.00240	
      17	  14.004	     NaN	     NaN	     NaN	0.010565	  1.0596	     NaN	     NaN	  120.00	   0.000	9.907E+5	   0.084	  510.78	   29.20	   218.4	 1023.13	   24.39	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99304	 0.97588	 0.96358	 0.92239	 0.85890	-0.17740	-0.17059	-0.17162	-0.16918	-0.17004	-0.16586	-0.16302	-0.15780	-0.15542	-0.14991	-0.14618	-0.14554	-0.13569	-0.14045	-0.16202	-0.19683	-0.09290	-0.10597	-0.14720	-0.17449	-0.20179	-0.22963	-0.25436	-0.27056	-0.29104	-0.33327	-0.32480	-0.32478	-0.32239	-0.32426	-0.33455	-0.32976	-0.31501	-0.29484	-0.27168	-0.23577	-0.19788	-0.19796	-0.09913	-0.04871	-0.02500	-0.00589	 0.00318	 0.01935	 0.03756	 0.05186	 0.06211	 0.07188	 0.07899	 0.08032	 0.08066	 0.08025	 0.08230	 0.08270	 0.08069	 0.07314	 0.06321	 0.04942	 0.02890	 0.00256	
      18	  14.195	     NaN	     NaN	     NaN	0.010973	  1.0570	     NaN	     NaN	  120.00	   0.000	9.899E+5	   0.084	  509.97	   29.18	   218.1	 1023.14	   24.40	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99298	 0.99057	 0.97322	 0.95891	 0.92274	 0.86868	-0.17994	-0.17312	-0.17413	-0.17172	-0.17244	-0.16850	-0.16585	-0.16095	-0.15912	-0.15452	-0.15141	-0.15176	-0.14338	-0.15057	-0.17273	-0.20035	-0.09272	-0.10563	-0.14704	-0.17439	-0.20173	-0.22978	-0.25477	-0.27139	-0.29172	-0.33469	-0.32633	-0.32651	-0.32419	-0.32629	-0.33692	-0.33238	-0.31766	-0.29759	-0.27464	-0.23857	-0.20046	-0.20026	-0.10218	-0.05220	-0.02861	-0.00956	-0.00032	 0.01612	 0.03451	 0.04922	 0.05968	 0.06969	 0.07710	 0.07851	 0.07901	 0.07882	 0.08094	 0.08156	 0.07978	 0.07249	 0.06266	 0.04893	 0.02841	 0.00221	
      19	  14.396	     NaN	     NaN	     NaN	0.008639	  1.0584	     NaN	     NaN	  120.00	   0.000	9.891E+5	   0.084	  509.19	   29.16	   217.8	 1023.14	   24.40	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98433	 0.96975	 0.93294	 0.87787	-0.18353	-0.17681	-0.17799	-0.17557	-0.17639	-0.17241	-0.16962	-0.16439	-0.16221	-0.15676	-0.15325	-0.15251	-0.14279	-0.14850	-0.17156	-0.19899	-0.09282	-0.10578	-0.14750	-0.17499	-0.20249	-0.23083	-0.25594	-0.27268	-0.29320	-0.33651	-0.32833	-0.32874	-0.32673	-0.32920	-0.34011	-0.33591	-0.32144	-0.30174	-0.27885	-0.24250	-0.20410	-0.20352	-0.10514	-0.05518	-0.03182	-0.01275	-0.00362	 0.01303	 0.03179	 0.04656	 0.05738	 0.06748	 0.07510	 0.07670	 0.07729	 0.07728	 0.07964	 0.08044	 0.07891	 0.07165	 0.06204	 0.04850	 0.02823	 0.00194	
      20	  14.598	     NaN	     NaN	     NaN	0.009301	  1.0490	     NaN	     NaN	  120.00	   0.000	9.882E+5	   0.084	  508.28	   29.13	   217.4	 1023.15	   24.40	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99378	 0.99408	 0.98037	 0.96480	 0.93353	 0.88278	-0.18600	-0.17917	-0.18052	-0.17809	-0.17894	-0.17481	-0.17221	-0.16696	-0.16478	-0.15933	-0.15573	-0.15473	-0.14459	-0.14840	-0.17030	-0.19849	-0.09223	-0.10518	-0.14676	-0.17419	-0.20161	-0.23004	-0.25542	-0.27240	-0.29297	-0.33673	-0.32869	-0.32932	-0.32757	-0.33026	-0.34158	-0.33767	-0.32357	-0.30423	-0.28144	-0.24513	-0.20659	-0.20550	-0.10846	-0.05940	-0.03652	-0.01773	-0.00829	 0.00829	 0.02723	 0.04236	 0.05339	 0.06379	 0.07164	 0.07330	 0.07415	 0.07431	 0.07691	 0.07805	 0.07669	 0.06988	 0.06051	 0.04728	 0.02727	 0.00127	
      21	  14.796	     NaN	     NaN	     NaN	0.010290	  1.0544	     NaN	     NaN	  120.00	   0.000	9.874E+5	   0.084	  507.50	   29.11	   217.0	 1023.13	   24.40	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99478	 0.97947	 0.96180	 0.92070	 0.86865	-0.18860	-0.18193	-0.18320	-0.18079	-0.18159	-0.17749	-0.17486	-0.16960	-0.16733	-0.16207	-0.15909	-0.15843	-0.15005	-0.15435	-0.16897	-0.20168	-0.09251	-0.10563	-0.14737	-0.17509	-0.20282	-0.23137	-0.25706	-0.27434	-0.29463	-0.33913	-0.33118	-0.33196	-0.33027	-0.33300	-0.34459	-0.34099	-0.32706	-0.30765	-0.28478	-0.24820	-0.20924	-0.20789	-0.11022	-0.06118	-0.03828	-0.01942	-0.01003	 0.00680	 0.02592	 0.04117	 0.05252	 0.06300	 0.07084	 0.07279	 0.07366	 0.07389	 0.07664	 0.07798	 0.07671	 0.07002	 0.06069	 0.04741	 0.02750	 0.00158	
      22	  14.998	     NaN	     NaN	     NaN	0.008447	  1.0490	     NaN	     NaN	  120.00	   0.000	9.869E+5	   0.084	  506.99	   29.09	   216.8	 1023.14	   24.40	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99464	 0.98153	 0.96918	 0.94035	 0.88553	-0.19113	-0.18456	-0.18595	-0.18371	-0.18453	-0.18061	-0.17807	-0.17282	-0.17062	-0.16505	-0.16126	-0.15968	-0.14933	-0.15245	-0.17142	-0.19528	-0.09209	-0.10508	-0.14698	-0.17465	-0.20232	-0.23105	-0.25673	-0.27431	-0.29508	-0.33943	-0.33171	-0.33278	-0.33137	-0.33438	-0.34629	-0.34302	-0.32959	-0.31031	-0.28774	-0.25118	-0.21178	-0.20984	-0.11277	-0.06447	-0.04197	-0.02332	-0.01383	 0.00300	 0.02240	 0.03793	 0.04939	 0.06017	 0.06818	 0.07030	 0.07130	 0.07173	 0.07477	 0.07627	 0.07525	 0.06882	 0.05971	 0.04657	 0.02688	 0.00106	
      23	   0.004	     NaN	     NaN	     NaN	0.043602	  0.1787	     NaN	     NaN	   -0.00	   0.000	3.675E+5	   0.031	   70.23	   10.83	    30.1	 1023.16	   24.29	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.97818	 0.95280	 0.92853	 0.88873	 0.85342	 0.80765	 0.77235	 0.74754	 0.73212	 0.73430	 0.72644	 0.72547	 0.72438	 0.72655	 0.73272	 0.73858	 0.74278	 0.74646	 0.75545	 0.76147	 0.77155	 0.78012	 0.79201	 0.80098	 0.81159	 0.82663	 0.83530	 0.84630	 0.85954	 0.87073	 0.88152	 0.88846	 0.89984	 0.91079	 0.92074	 0.93333	 0.94397	 0.94853	 0.95533	 0.96339	 0.97448	 0.98174	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02446	-0.01902	-0.02063	-0.01925	-0.02892	-0.03468	-0.03862	-0.03794	-0.03710	-0.03036	-0.02919	-0.02558	-0.01492	-0.01724	-0.01827	-0.02546	-0.05538	-0.05133	-0.07390	-0.07774	-0.08158	-0.08622	-0.09459	-0.09923	-0.10187	-0.12413	-0.11690	-0.11083	-0.10377	-0.10122	-0.10815	-0.10464	-0.09946	-0.09513	-0.08762	-0.08153	-0.07453	-0.09525	-0.08352	-0.05092	-0.04212	-0.04183	-0.04764	-0.04905	-0.04528	-0.04335	-0.04153	-0.03789	-0.03923	-0.04066	-0.03880	-0.04133	-0.03889	-0.03421	-0.03269	-0.03230	-0.02961	-0.03037	-0.04066	-0.05070	
