   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16	 Cpwu_01	 Cpwu_02	 Cpwu_03	 Cpwu_04	 Cpwu_05	 Cpwu_06	 Cpwu_07	 Cpwu_08	 Cpwu_09	 Cpwu_10	 Cpwu_11	 Cpwu_12	 Cpwu_13	 Cpwu_14	 Cpwu_15	 Cpwu_16	 Cpwu_17	 Cpwu_18	 Cpwu_19	 Cpwu_20	 Cpwu_21	 Cpwu_22	 Cpwl_01	 Cpwl_02	 Cpwl_03	 Cpwl_04	 Cpwl_05	 Cpwl_06	 Cpwl_07	 Cpwl_08	 Cpwl_09	 Cpwl_10	 Cpwl_11	 Cpwl_12	 Cpwl_13	 Cpwl_14	 Cpwl_15	 Cpwl_16	 Cpwl_17	 Cpwl_18	 Cpwl_19	 Cpwl_20	 Cpwl_21	 Cpwl_22
      10	  -1.001	     NaN	     NaN	     NaN	0.055299	  0.0849	     NaN	     NaN	  330.86	   0.000	5.012E+5	   0.044	  139.71	   15.24	    59.8	 1023.64	   23.27	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98295	 0.96946	 0.95379	 0.93549	 0.90921	 0.87792	 0.84928	 0.81948	 0.80770	 0.79465	 0.78452	 0.77479	 0.76620	 0.75813	 0.75091	 0.74545	 0.73778	 0.73539	 0.73633	 0.73024	 0.73061	 0.73022	 0.73492	 0.73459	 0.74123	 0.74436	 0.75169	 0.75785	 0.76784	 0.77417	 0.78264	 0.79178	 0.80311	 0.80966	 0.82358	 0.83165	 0.84203	 0.85215	 0.86395	 0.87375	 0.88932	 0.90806	 0.92200	 0.94111	 0.95466	 0.96311	 0.97419	 0.98020	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02958	-0.02316	-0.02500	-0.02594	-0.03477	-0.04130	-0.05125	-0.05498	-0.05561	-0.05114	-0.04465	-0.04103	-0.02998	-0.02582	-0.02569	-0.03574	-0.05322	-0.04608	-0.06273	-0.06465	-0.06657	-0.07450	-0.08057	-0.08641	-0.08996	-0.10264	-0.09766	-0.09529	-0.09053	-0.08904	-0.09737	-0.09437	-0.09315	-0.09039	-0.08638	-0.07943	-0.07279	-0.10253	-0.10103	-0.06210	-0.05763	-0.05895	-0.06644	-0.06936	-0.06778	-0.06624	-0.06430	-0.06077	-0.05643	-0.05852	-0.06083	-0.06324	-0.06017	-0.05462	-0.04890	-0.04665	-0.04364	-0.04202	-0.04650	-0.05682	
      11	   0.004	     NaN	     NaN	     NaN	0.047829	  0.2156	     NaN	     NaN	  329.19	   0.000	5.019E+5	   0.044	  140.11	   15.26	    60.0	 1023.63	   23.28	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.97936	 0.95978	 0.93266	 0.90400	 0.87307	 0.83743	 0.80044	 0.77310	 0.75058	 0.74471	 0.73842	 0.73584	 0.73362	 0.73221	 0.73386	 0.73605	 0.73874	 0.74177	 0.74902	 0.75894	 0.76282	 0.77166	 0.77948	 0.79211	 0.79842	 0.81271	 0.82080	 0.83360	 0.84433	 0.85800	 0.86666	 0.87687	 0.88714	 0.89901	 0.90501	 0.91815	 0.92436	 0.93271	 0.94018	 0.94872	 0.95543	 0.96219	 0.97371	 0.97953	 0.99006	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03190	-0.02500	-0.02614	-0.02676	-0.03607	-0.04072	-0.04692	-0.04794	-0.04659	-0.03981	-0.03378	-0.03182	-0.02279	-0.02076	-0.02018	-0.02893	-0.05895	-0.05375	-0.07233	-0.07608	-0.07984	-0.08929	-0.09628	-0.10310	-0.10705	-0.12055	-0.11533	-0.11291	-0.10792	-0.10650	-0.11444	-0.11086	-0.10824	-0.10381	-0.09861	-0.08957	-0.08112	-0.10906	-0.09159	-0.04855	-0.04010	-0.03837	-0.04300	-0.04346	-0.04045	-0.03846	-0.03612	-0.03276	-0.02926	-0.03150	-0.03447	-0.03766	-0.03608	-0.03246	-0.02895	-0.02935	-0.02894	-0.03040	-0.03759	-0.05017	
      12	   1.004	     NaN	     NaN	     NaN	0.040963	  0.3721	     NaN	     NaN	  330.96	   0.000	5.023E+5	   0.044	  140.34	   15.28	    60.1	 1023.62	   23.29	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98985	 0.97613	 0.95402	 0.91720	 0.86754	 0.82530	 0.78511	 0.77138	 0.75835	 0.74997	 0.74280	 0.73786	 0.73595	 0.73517	 0.73656	 0.73846	 0.74541	 0.75520	 0.75882	 0.76815	 0.77677	 0.79009	 0.79691	 0.81193	 0.81987	 0.83308	 0.84433	 0.85910	 0.86903	 0.88030	 0.89134	 0.90376	 0.91000	 0.92275	 0.92920	 0.93770	 0.94562	 0.95429	 0.96086	 0.96655	 0.97766	 0.98254	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03660	-0.02893	-0.02912	-0.02692	-0.03061	-0.03326	-0.03930	-0.04025	-0.03991	-0.03385	-0.02819	-0.02687	-0.01805	-0.01550	-0.01353	-0.02111	-0.06631	-0.06354	-0.08494	-0.09130	-0.09767	-0.10901	-0.11754	-0.12514	-0.13005	-0.14499	-0.13928	-0.13678	-0.13162	-0.12971	-0.13719	-0.13273	-0.12815	-0.12161	-0.11445	-0.10238	-0.09059	-0.11373	-0.08087	-0.03335	-0.02127	-0.01610	-0.01773	-0.01516	-0.01029	-0.00751	-0.00499	-0.00168	 0.00129	-0.00097	-0.00439	-0.00863	-0.00848	-0.00673	-0.00580	-0.00898	-0.01180	-0.01648	-0.02682	-0.04248	
      13	   1.998	     NaN	     NaN	     NaN	0.036673	  0.5273	     NaN	     NaN	  329.14	   0.000	5.026E+5	   0.044	  140.51	   15.28	    60.2	 1023.65	   23.28	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98427	 0.95459	 0.91269	 0.85788	 0.83404	 0.81025	 0.78982	 0.77176	 0.75791	 0.74688	 0.73875	 0.73499	 0.73222	 0.73731	 0.74616	 0.74989	 0.75905	 0.76847	 0.78197	 0.78924	 0.80411	 0.81232	 0.82622	 0.83822	 0.85267	 0.86172	 0.87296	 0.88381	 0.89610	 0.90247	 0.91526	 0.92152	 0.92992	 0.93813	 0.94731	 0.95434	 0.96133	 0.97295	 0.97840	 0.98900	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04192	-0.03352	-0.03292	-0.02940	-0.03091	-0.02951	-0.03490	-0.03539	-0.03582	-0.03059	-0.02575	-0.02430	-0.01515	-0.01156	-0.00847	-0.01473	-0.07468	-0.07443	-0.09857	-0.10765	-0.11672	-0.13004	-0.14017	-0.14900	-0.15438	-0.17112	-0.16487	-0.16221	-0.15679	-0.15439	-0.16179	-0.15625	-0.14969	-0.14077	-0.13167	-0.11687	-0.10263	-0.12378	-0.07238	-0.02089	-0.00537	 0.00355	 0.00510	 0.01048	 0.01708	 0.02092	 0.02374	 0.02638	 0.02998	 0.02741	 0.02373	 0.01857	 0.01743	 0.01664	 0.01595	 0.01038	 0.00433	-0.00349	-0.01707	-0.03529	
      14	   3.006	     NaN	     NaN	     NaN	0.032280	  0.6692	     NaN	     NaN	  330.94	   0.000	5.027E+5	   0.044	  140.57	   15.29	    60.2	 1023.63	   23.29	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98564	 0.95388	 0.93399	 0.90941	 0.88298	 0.85367	 0.82765	 0.80104	 0.77703	 0.75799	 0.74190	 0.73629	 0.73715	 0.73517	 0.74229	 0.75112	 0.76602	 0.77548	 0.79307	 0.80318	 0.81897	 0.83185	 0.84807	 0.85766	 0.86908	 0.87969	 0.89198	 0.89812	 0.91079	 0.91723	 0.92537	 0.93287	 0.94216	 0.94958	 0.95671	 0.96957	 0.97526	 0.98656	 0.99092	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04627	-0.03708	-0.03586	-0.03126	-0.03155	-0.02759	-0.03207	-0.03193	-0.03191	-0.02751	-0.02279	-0.02139	-0.01197	-0.00763	-0.00359	-0.00900	-0.08190	-0.08424	-0.11103	-0.12266	-0.13429	-0.14980	-0.16177	-0.17131	-0.17777	-0.19581	-0.18900	-0.18621	-0.18028	-0.17775	-0.18448	-0.17797	-0.16938	-0.15825	-0.14700	-0.12913	-0.11165	-0.12806	-0.06440	-0.00908	 0.00926	 0.02144	 0.02563	 0.03334	 0.04095	 0.04627	 0.04974	 0.05236	 0.05593	 0.05258	 0.04919	 0.04367	 0.04064	 0.03911	 0.03666	 0.02865	 0.01995	 0.00926	-0.00700	-0.02789	
      15	   4.007	     NaN	     NaN	     NaN	0.030540	  0.7959	     NaN	     NaN	  329.13	   0.000	5.026E+5	   0.044	  140.55	   15.29	    60.2	 1023.62	   23.30	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98714	 0.95463	 0.90398	 0.83590	 0.80692	 0.78028	 0.75829	 0.74092	 0.72984	 0.72571	 0.72676	 0.73300	 0.74321	 0.75982	 0.77918	 0.79310	 0.81103	 0.82742	 0.84550	 0.85543	 0.87179	 0.87964	 0.89136	 0.90040	 0.91158	 0.91757	 0.92510	 0.93301	 0.94173	 0.94508	 0.95510	 0.95866	 0.96438	 0.96973	 0.97584	 0.98028	 0.98247	 0.99087	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04810	-0.03808	-0.03610	-0.03092	-0.03050	-0.02821	-0.03085	-0.02874	-0.02730	-0.02125	-0.01714	-0.01690	-0.00771	-0.00300	 0.00135	-0.00338	-0.08875	-0.09322	-0.12271	-0.13677	-0.15083	-0.16826	-0.18132	-0.19216	-0.19906	-0.21850	-0.21146	-0.20844	-0.20235	-0.19930	-0.20577	-0.19835	-0.18717	-0.17462	-0.16161	-0.14151	-0.12175	-0.13640	-0.05793	 0.00006	 0.02139	 0.03578	 0.04239	 0.05217	 0.06111	 0.06747	 0.07142	 0.07414	 0.07754	 0.07423	 0.07069	 0.06500	 0.06109	 0.05832	 0.05431	 0.04445	 0.03343	 0.02025	 0.00174	-0.02213	
      16	   5.004	     NaN	     NaN	     NaN	0.028570	  0.9132	     NaN	     NaN	  330.59	   0.000	5.024E+5	   0.044	  140.43	   15.28	    60.2	 1023.60	   23.30	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.97247	 0.92663	 0.89960	 0.86886	 0.83714	 0.80437	 0.77761	 0.75210	 0.73219	 0.72081	 0.71524	 0.72151	 0.73519	 0.74680	 0.76730	 0.78847	 0.81327	 0.82979	 0.85312	 0.86496	 0.88174	 0.89346	 0.90666	 0.91318	 0.92049	 0.92826	 0.93677	 0.93984	 0.94931	 0.95256	 0.95813	 0.96363	 0.97034	 0.97532	 0.97897	 0.98792	 0.99006	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05171	-0.04111	-0.03865	-0.03232	-0.03180	-0.02727	-0.03093	-0.02777	-0.02571	-0.01969	-0.01577	-0.01540	-0.00570	-0.00026	 0.00476	 0.00085	-0.09510	-0.10185	-0.13379	-0.15027	-0.16676	-0.18600	-0.20069	-0.21237	-0.21987	-0.24056	-0.23310	-0.22997	-0.22342	-0.21986	-0.22589	-0.21750	-0.20448	-0.18972	-0.17503	-0.15216	-0.12941	-0.14018	-0.05200	 0.00878	 0.03217	 0.04891	 0.05692	 0.06909	 0.07944	 0.08651	 0.09115	 0.09395	 0.09701	 0.09394	 0.09050	 0.08431	 0.07990	 0.07609	 0.07084	 0.05914	 0.04641	 0.03097	 0.01006	-0.01572	
      17	   6.008	     NaN	     NaN	     NaN	0.028015	  1.0213	     NaN	     NaN	  329.09	   0.000	5.022E+5	   0.044	  140.32	   15.27	    60.1	 1023.58	   23.30	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.97532	 0.96019	 0.93906	 0.91338	 0.88243	 0.85206	 0.81774	 0.78337	 0.75495	 0.72872	 0.71498	 0.71174	 0.70844	 0.71748	 0.73266	 0.75692	 0.77693	 0.80690	 0.82500	 0.84954	 0.86843	 0.88846	 0.89898	 0.90975	 0.91904	 0.92860	 0.93155	 0.94110	 0.94436	 0.95053	 0.95629	 0.96329	 0.96869	 0.97368	 0.98435	 0.98794	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05583	-0.04475	-0.04166	-0.03466	-0.03371	-0.02808	-0.03108	-0.02877	-0.02637	-0.01965	-0.01545	-0.01486	-0.00493	 0.00117	 0.00678	 0.00365	-0.10168	-0.11056	-0.14526	-0.16393	-0.18261	-0.20357	-0.21930	-0.23232	-0.24020	-0.26176	-0.25412	-0.25080	-0.24424	-0.24033	-0.24586	-0.23663	-0.22164	-0.20509	-0.18905	-0.16391	-0.13923	-0.14948	-0.04804	 0.01467	 0.04036	 0.05906	 0.06860	 0.08278	 0.09431	 0.10211	 0.10715	 0.11032	 0.11324	 0.11051	 0.10702	 0.10065	 0.09564	 0.09091	 0.08455	 0.07159	 0.05715	 0.03985	 0.01693	-0.01065	
      18	   7.002	     NaN	     NaN	     NaN	0.027135	  1.1209	     NaN	     NaN	  330.70	   0.000	5.020E+5	   0.044	  140.17	   15.27	    60.0	 1023.56	   23.30	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98942	 0.97931	 0.96632	 0.94663	 0.92462	 0.89517	 0.86079	 0.82781	 0.79147	 0.76195	 0.74015	 0.71654	 0.70579	 0.70125	 0.70963	 0.71920	 0.74340	 0.76116	 0.78923	 0.81558	 0.84630	 0.86689	 0.88746	 0.90368	 0.92020	 0.92753	 0.93917	 0.94295	 0.94884	 0.95487	 0.96204	 0.96695	 0.97279	 0.98359	 0.98747	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.05944	-0.04769	-0.04427	-0.03642	-0.03520	-0.02899	-0.03022	-0.03036	-0.02728	-0.01972	-0.01505	-0.01429	-0.00387	 0.00287	 0.00901	 0.00650	-0.10814	-0.11885	-0.15556	-0.17644	-0.19732	-0.22014	-0.23765	-0.25112	-0.25967	-0.28236	-0.27438	-0.27078	-0.26345	-0.25925	-0.26437	-0.25406	-0.23755	-0.21902	-0.20091	-0.17345	-0.14669	-0.15352	-0.04412	 0.02031	 0.04830	 0.06860	 0.07975	 0.09528	 0.10807	 0.11644	 0.12202	 0.12534	 0.12843	 0.12582	 0.12221	 0.11580	 0.11049	 0.10519	 0.09713	 0.08353	 0.06749	 0.04853	 0.02390	-0.00552	
      19	   8.010	     NaN	     NaN	     NaN	0.027359	  1.2113	     NaN	     NaN	  329.15	   0.000	5.016E+5	   0.044	  139.99	   15.26	    60.0	 1023.54	   23.30	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98727	 0.97601	 0.96280	 0.94359	 0.91849	 0.89128	 0.85714	 0.82581	 0.79752	 0.76367	 0.73877	 0.71632	 0.70562	 0.69806	 0.70464	 0.71195	 0.73039	 0.75148	 0.78088	 0.80476	 0.83230	 0.85594	 0.88231	 0.89949	 0.91963	 0.92989	 0.93976	 0.94779	 0.95585	 0.96142	 0.96826	 0.98019	 0.98544	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.06300	-0.05082	-0.04685	-0.03851	-0.03681	-0.03046	-0.03037	-0.03264	-0.02893	-0.02156	-0.01534	-0.01435	-0.00351	 0.00364	 0.01022	 0.00858	-0.11305	-0.12576	-0.16437	-0.18746	-0.21056	-0.23531	-0.25434	-0.26842	-0.27758	-0.30143	-0.29307	-0.28925	-0.28134	-0.27707	-0.28122	-0.27015	-0.25218	-0.23190	-0.21198	-0.18295	-0.15488	-0.16009	-0.04107	 0.02527	 0.05469	 0.07658	 0.08911	 0.10628	 0.11989	 0.12921	 0.13515	 0.13866	 0.14172	 0.13925	 0.13512	 0.12928	 0.12363	 0.11768	 0.10888	 0.09446	 0.07699	 0.05652	 0.03027	-0.00074	
      20	   9.000	     NaN	     NaN	     NaN	0.027737	  1.2915	     NaN	     NaN	  330.67	   0.000	5.012E+5	   0.044	  139.76	   15.24	    59.9	 1023.52	   23.30	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98992	 0.98233	 0.97071	 0.95382	 0.93348	 0.90543	 0.87894	 0.85297	 0.81806	 0.78936	 0.75874	 0.73571	 0.71379	 0.70266	 0.69669	 0.69942	 0.70792	 0.72654	 0.74502	 0.76997	 0.79502	 0.82600	 0.85060	 0.87903	 0.89854	 0.91737	 0.93238	 0.94582	 0.95550	 0.96553	 0.97830	 0.98487	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.06574	-0.05321	-0.04887	-0.03995	-0.03823	-0.03132	-0.03030	-0.03356	-0.03047	-0.02433	-0.01542	-0.01386	-0.00266	 0.00498	 0.01201	 0.01068	-0.11744	-0.13154	-0.17235	-0.19746	-0.22257	-0.24910	-0.26948	-0.28447	-0.29418	-0.31867	-0.31013	-0.30594	-0.29799	-0.29302	-0.29705	-0.28477	-0.26538	-0.24323	-0.22147	-0.19038	-0.16000	-0.16189	-0.03805	 0.02995	 0.06088	 0.08405	 0.09779	 0.11595	 0.13053	 0.14023	 0.14676	 0.15048	 0.15370	 0.15133	 0.14738	 0.14152	 0.13538	 0.12922	 0.11974	 0.10447	 0.08514	 0.06390	 0.03636	 0.00407	
      21	  10.004	     NaN	     NaN	     NaN	0.029140	  1.3672	     NaN	     NaN	  329.05	   0.000	5.009E+5	   0.044	  139.57	   15.23	    59.8	 1023.50	   23.30	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.97931	 0.96862	 0.95458	 0.93825	 0.91654	 0.89435	 0.86742	 0.83773	 0.80954	 0.77756	 0.75332	 0.73509	 0.71381	 0.70409	 0.69735	 0.70184	 0.70584	 0.72373	 0.73714	 0.76116	 0.78490	 0.81539	 0.83881	 0.86333	 0.88525	 0.90896	 0.92352	 0.94105	 0.94989	 0.95986	 0.96812	 0.97608	 0.98143	 0.98626	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.06587	-0.05271	-0.04786	-0.03847	-0.03618	-0.02959	-0.03380	-0.03414	-0.03114	-0.02011	-0.01224	-0.01097	 0.00027	 0.00788	 0.01507	 0.01370	-0.12169	-0.13761	-0.18049	-0.20763	-0.23477	-0.26270	-0.28437	-0.30036	-0.31051	-0.33573	-0.32705	-0.32302	-0.31455	-0.30914	-0.31266	-0.29973	-0.27862	-0.25487	-0.23197	-0.19914	-0.16736	-0.16865	-0.03625	 0.03301	 0.06528	 0.08947	 0.10459	 0.12391	 0.13910	 0.14946	 0.15629	 0.16017	 0.16349	 0.16131	 0.15750	 0.15150	 0.14536	 0.13887	 0.12879	 0.11268	 0.09245	 0.06980	 0.04138	 0.00784	
      22	  11.005	     NaN	     NaN	     NaN	0.031444	  1.4281	     NaN	     NaN	  330.74	   0.000	5.003E+5	   0.044	  139.27	   15.22	    59.7	 1023.50	   23.30	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.97984	 0.97039	 0.95742	 0.94342	 0.92516	 0.90690	 0.88363	 0.85725	 0.83169	 0.80166	 0.77777	 0.75799	 0.73289	 0.71693	 0.70226	 0.69672	 0.69146	 0.69836	 0.70472	 0.72041	 0.73767	 0.76311	 0.78474	 0.81034	 0.83512	 0.86293	 0.88252	 0.90654	 0.92224	 0.93739	 0.95021	 0.96308	 0.97205	 0.98229	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.06845	-0.05482	-0.04972	-0.03990	-0.03808	-0.03088	-0.03569	-0.03755	-0.03485	-0.02488	-0.01337	-0.01131	 0.00012	 0.00819	 0.01543	 0.01453	-0.12516	-0.14272	-0.18748	-0.21621	-0.24494	-0.27444	-0.29706	-0.31394	-0.32445	-0.35060	-0.34171	-0.33746	-0.32886	-0.32290	-0.32605	-0.31226	-0.28986	-0.26444	-0.24012	-0.20559	-0.17178	-0.17008	-0.03502	 0.03548	 0.06859	 0.09382	 0.10958	 0.12985	 0.14587	 0.15683	 0.16372	 0.16801	 0.17162	 0.16932	 0.16554	 0.15968	 0.15329	 0.14659	 0.13615	 0.11914	 0.09860	 0.07452	 0.04548	 0.01094	
      23	  12.002	     NaN	     NaN	     NaN	0.035002	  1.4729	     NaN	     NaN	  329.07	   0.000	4.997E+5	   0.044	  138.91	   15.20	    59.5	 1023.49	   23.30	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98797	 0.97119	 0.96154	 0.94916	 0.93552	 0.91772	 0.90118	 0.88050	 0.85782	 0.83562	 0.80909	 0.78643	 0.76781	 0.74243	 0.72514	 0.70861	 0.69960	 0.69013	 0.69087	 0.69124	 0.69982	 0.71047	 0.72990	 0.74619	 0.76836	 0.78989	 0.81723	 0.83796	 0.86411	 0.88320	 0.90246	 0.91977	 0.93669	 0.95028	 0.96935	 0.98554	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.07110	-0.05712	-0.05158	-0.04138	-0.03940	-0.03498	-0.04287	-0.04481	-0.04205	-0.03241	-0.01711	-0.01295	-0.00123	 0.00691	 0.01451	 0.01341	-0.12781	-0.14639	-0.19255	-0.22270	-0.25286	-0.28358	-0.30727	-0.32476	-0.33542	-0.36226	-0.35327	-0.34895	-0.34035	-0.33417	-0.33710	-0.32271	-0.29947	-0.27320	-0.24794	-0.21267	-0.17810	-0.17621	-0.03596	 0.03491	 0.06895	 0.09486	 0.11133	 0.13217	 0.14884	 0.16009	 0.16745	 0.17219	 0.17587	 0.17377	 0.17023	 0.16462	 0.15831	 0.15152	 0.14096	 0.12339	 0.10275	 0.07822	 0.04851	 0.01359	
      24	  12.503	     NaN	     NaN	     NaN	0.030943	  1.4159	     NaN	     NaN	  330.86	   0.000	4.971E+5	   0.044	  137.47	   15.12	    58.9	 1023.49	   23.30	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99013	 0.98909	 0.98795	 0.98483	 0.98182	 0.97828	 0.97210	 0.96960	 0.96524	 0.96213	 0.95592	 0.95073	 0.94335	 0.93374	 0.92242	 0.90665	 0.89455	 0.88238	 0.86131	 0.84339	 0.82172	 0.80443	 0.78382	 0.76800	 0.75578	 0.74727	 0.74072	 0.74118	 0.74282	 0.75041	 0.76140	 0.77932	 0.79459	 0.81904	 0.83918	 0.86196	 0.88329	 0.90529	 0.92319	 0.95069	 0.97313	 0.98562	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.08008	-0.09497	-0.12084	-0.12497	-0.12277	-0.11188	-0.10149	-0.08469	-0.06458	-0.04094	-0.02301	-0.01619	-0.00327	 0.00381	 0.00989	 0.00670	-0.12224	-0.13964	-0.18450	-0.21355	-0.24260	-0.27286	-0.29650	-0.31420	-0.32564	-0.35268	-0.34477	-0.34135	-0.33395	-0.32899	-0.33358	-0.32120	-0.29974	-0.27509	-0.25111	-0.21600	-0.18076	-0.17810	-0.04577	 0.02442	 0.05717	 0.08199	 0.09756	 0.11791	 0.13459	 0.14622	 0.15414	 0.15917	 0.16334	 0.16183	 0.15870	 0.15372	 0.14827	 0.14245	 0.13336	 0.11684	 0.09765	 0.07453	 0.04609	 0.01221	
