   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16	 Cpwu_01	 Cpwu_02	 Cpwu_03	 Cpwu_04	 Cpwu_05	 Cpwu_06	 Cpwu_07	 Cpwu_08	 Cpwu_09	 Cpwu_10	 Cpwu_11	 Cpwu_12	 Cpwu_13	 Cpwu_14	 Cpwu_15	 Cpwu_16	 Cpwu_17	 Cpwu_18	 Cpwu_19	 Cpwu_20	 Cpwu_21	 Cpwu_22	 Cpwl_01	 Cpwl_02	 Cpwl_03	 Cpwl_04	 Cpwl_05	 Cpwl_06	 Cpwl_07	 Cpwl_08	 Cpwl_09	 Cpwl_10	 Cpwl_11	 Cpwl_12	 Cpwl_13	 Cpwl_14	 Cpwl_15	 Cpwl_16	 Cpwl_17	 Cpwl_18	 Cpwl_19	 Cpwl_20	 Cpwl_21	 Cpwl_22
       /	 degrees	       /	       /	       /	       /	       /	       /	       /	      mm	 degrees	       /	       /	      Pa	     m/s	      Pa	      Pa	  degr_C	    0.00	   24.00	   48.00	   72.00	   96.00	  108.00	  120.00	  132.00	  144.00	  156.00	  162.00	  168.00	  174.00	  180.00	  186.00	  192.00	  198.00	  204.00	  207.00	  210.00	  213.00	  216.00	  219.00	  222.00	  225.00	  228.00	  231.00	  234.00	  237.00	  240.00	  243.00	  246.00	  249.00	  252.00	  255.00	  258.00	  261.00	  264.00	  267.00	  270.00	  273.00	  276.00	  279.00	  282.00	  285.00	  288.00	  291.00	  294.00	  297.00	  300.00	  306.00	  312.00	  318.00	  324.00	  330.00	  336.00	  342.00	  348.00	  360.00	  372.00	  384.00	  396.00	  408.00	  432.00	  456.00	  480.00	  504.00	    0.00	   48.00	   96.00	  144.00	  168.00	  192.00	  216.00	  240.00	  264.00	  288.00	  312.00	  336.00	  360.00	  408.00	  456.00	  504.00	    0.00	  178.00	  333.00	  468.00	  585.00	  685.00	  775.00	  851.00	  918.00	  975.00	 1025.00	 1070.00	 1120.00	 1177.00	 1244.00	 1320.00	 1410.00	 1510.00	 1627.00	 1762.00	 1917.00	 2095.00	    0.00	  178.00	  333.00	  468.00	  585.00	  685.00	  775.00	  851.00	  918.00	  975.00	 1025.00	 1070.00	 1120.00	 1177.00	 1244.00	 1320.00	 1410.00	 1510.00	 1627.00	 1762.00	 1917.00	 2095.00
      50	  -9.997	     NaN	     NaN	     NaN	0.144757	 -0.2327	     NaN	     NaN	  328.65	   0.000	9.978E+5	   0.088	  554.78	   30.39	   237.2	 1022.34	   23.35	 1.00000	 1.00000	 0.99361	 0.99543	 0.97496	 0.95832	 0.93419	 0.90379	 0.86499	 0.82095	 0.79369	 0.76853	 0.74603	 0.72005	 0.69504	 0.66490	 0.64229	 0.61981	 0.60697	 0.59978	 0.59129	 0.58434	 0.57915	 0.56976	 0.56599	 0.56262	 0.55829	 0.55503	 0.55414	 0.55269	 0.55278	 0.55278	 0.55450	 0.55643	 0.55926	 0.56383	 0.56760	 0.57390	 0.57831	 0.58682	 0.59522	 0.60131	 0.61201	 0.61918	 0.62874	 0.63838	 0.64948	 0.65693	 0.67029	 0.68064	 0.70572	 0.72460	 0.74662	 0.77090	 0.79529	 0.81169	 0.83870	 0.86146	 0.89699	 0.92730	 0.95194	 0.97145	 0.98440	 1.00000	 1.00000	 1.00000	 1.00000	-0.03121	-0.02434	-0.04690	-0.10460	-0.13812	-0.15285	-0.15165	-0.13913	-0.12742	-0.11336	-0.09186	-0.07690	-0.05221	-0.03629	-0.03872	-0.05516	-0.02675	-0.01705	-0.03846	-0.03678	-0.03511	-0.04145	-0.05067	-0.05731	-0.06529	-0.08201	-0.07828	-0.07892	-0.07815	-0.08184	-0.09286	-0.09587	-0.09799	-0.09864	-0.09629	-0.09111	-0.08371	-0.11199	-0.13973	-0.12095	-0.13278	-0.14506	-0.16684	-0.17888	-0.18016	-0.17734	-0.17221	-0.16370	-0.15289	-0.15223	-0.15146	-0.14641	-0.13380	-0.11926	-0.10244	-0.08894	-0.07491	-0.06343	-0.05868	-0.06321	
      51	  -9.000	     NaN	     NaN	     NaN	0.128706	 -0.2132	     NaN	     NaN	  331.46	   0.000	1.001E+6	   0.088	  558.36	   30.49	   238.7	 1022.33	   23.40	 1.00000	 1.00000	 1.00000	 1.00000	 0.98812	 0.97530	 0.95604	 0.92996	 0.89624	 0.85347	 0.82849	 0.80259	 0.77897	 0.75119	 0.72270	 0.68990	 0.66626	 0.64402	 0.63168	 0.62417	 0.61425	 0.60599	 0.60038	 0.59105	 0.58696	 0.58286	 0.57874	 0.57623	 0.57498	 0.57264	 0.57146	 0.57088	 0.57173	 0.57332	 0.57544	 0.57936	 0.58316	 0.58991	 0.59415	 0.60117	 0.61023	 0.61648	 0.62745	 0.63654	 0.64714	 0.65767	 0.66890	 0.67671	 0.69004	 0.70144	 0.72673	 0.74749	 0.77065	 0.79658	 0.82383	 0.84227	 0.86892	 0.89139	 0.92691	 0.95286	 0.97087	 0.98359	 0.99162	 1.00000	 1.00000	 1.00000	 1.00000	-0.02874	-0.02129	-0.03608	-0.08374	-0.11335	-0.12751	-0.12657	-0.11807	-0.10970	-0.09783	-0.07960	-0.06647	-0.04427	-0.03389	-0.03712	-0.05256	-0.02830	-0.01865	-0.04001	-0.03811	-0.03621	-0.04220	-0.05096	-0.05706	-0.06456	-0.08064	-0.07636	-0.07654	-0.07526	-0.07835	-0.08862	-0.09105	-0.09243	-0.09262	-0.09006	-0.08498	-0.07778	-0.10640	-0.13422	-0.11317	-0.12351	-0.13457	-0.15518	-0.16665	-0.16786	-0.16541	-0.16083	-0.15295	-0.14286	-0.14268	-0.14256	-0.13835	-0.12673	-0.11322	-0.09764	-0.08530	-0.07239	-0.06189	-0.05790	-0.06313	
      52	  -8.004	     NaN	     NaN	     NaN	0.118817	 -0.1972	     NaN	     NaN	  328.79	   0.000	1.003E+6	   0.089	  561.19	   30.57	   240.0	 1022.33	   23.44	 1.00000	 1.00000	 1.00000	 1.00000	 0.99475	 0.98572	 0.96953	 0.94856	 0.91711	 0.87477	 0.85004	 0.82479	 0.80299	 0.77664	 0.74821	 0.71546	 0.69046	 0.66811	 0.65517	 0.64707	 0.63704	 0.62786	 0.62158	 0.61202	 0.60521	 0.60102	 0.59590	 0.59238	 0.59023	 0.58689	 0.58615	 0.58608	 0.58736	 0.58911	 0.59237	 0.59563	 0.59918	 0.60532	 0.61069	 0.61893	 0.62830	 0.63456	 0.64439	 0.65295	 0.66222	 0.67306	 0.68478	 0.69370	 0.70623	 0.71682	 0.74270	 0.76344	 0.78721	 0.81121	 0.83669	 0.85489	 0.88114	 0.90201	 0.93389	 0.95889	 0.97543	 0.98734	 0.99422	 1.00000	 1.00000	 1.00000	 1.00000	-0.02524	-0.01796	-0.02779	-0.06802	-0.09516	-0.11025	-0.11285	-0.10543	-0.09900	-0.08897	-0.07170	-0.05994	-0.03972	-0.03122	-0.03426	-0.04885	-0.02812	-0.01849	-0.03959	-0.03744	-0.03529	-0.04079	-0.04905	-0.05458	-0.06149	-0.07695	-0.07229	-0.07201	-0.07018	-0.07275	-0.08230	-0.08408	-0.08504	-0.08502	-0.08257	-0.07798	-0.07191	-0.10164	-0.12723	-0.10502	-0.11364	-0.12345	-0.14304	-0.15392	-0.15515	-0.15304	-0.14894	-0.14173	-0.13228	-0.13264	-0.13303	-0.12963	-0.11896	-0.10645	-0.09197	-0.08076	-0.06883	-0.05927	-0.05590	-0.06174	
      53	  -7.006	     NaN	     NaN	     NaN	0.108988	 -0.1845	     NaN	     NaN	  331.21	   0.000	1.005E+6	   0.089	  563.99	   30.65	   241.1	 1022.32	   23.48	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99279	 0.98032	 0.96152	 0.93467	 0.89701	 0.87211	 0.84678	 0.82440	 0.79786	 0.76997	 0.73715	 0.71168	 0.68742	 0.67420	 0.66594	 0.65572	 0.64645	 0.63973	 0.63053	 0.62395	 0.61869	 0.61299	 0.60966	 0.60763	 0.60430	 0.60365	 0.60385	 0.60517	 0.60755	 0.61151	 0.61487	 0.61876	 0.62478	 0.63017	 0.63730	 0.64560	 0.65232	 0.66256	 0.67185	 0.68074	 0.69054	 0.70173	 0.70997	 0.72273	 0.73394	 0.75943	 0.78126	 0.80514	 0.82859	 0.85338	 0.87107	 0.89597	 0.91558	 0.94290	 0.96513	 0.97935	 0.99072	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02203	-0.01520	-0.02147	-0.05205	-0.07658	-0.09100	-0.09588	-0.09130	-0.08626	-0.07770	-0.06323	-0.05373	-0.03548	-0.02885	-0.03163	-0.04538	-0.02769	-0.01799	-0.03888	-0.03636	-0.03384	-0.03897	-0.04667	-0.05166	-0.05804	-0.07289	-0.06772	-0.06711	-0.06479	-0.06681	-0.07574	-0.07693	-0.07744	-0.07725	-0.07472	-0.07058	-0.06469	-0.09466	-0.12087	-0.09682	-0.10421	-0.11288	-0.13153	-0.14184	-0.14304	-0.14122	-0.13758	-0.13096	-0.12210	-0.12286	-0.12388	-0.12123	-0.11143	-0.09995	-0.08653	-0.07631	-0.06533	-0.05650	-0.05392	-0.06023	
      54	  -5.990	     NaN	     NaN	     NaN	0.099103	 -0.1671	     NaN	     NaN	  328.58	   0.000	9.914E+5	   0.088	  548.41	   30.23	   234.5	 1022.34	   23.50	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98639	 0.97243	 0.94730	 0.91152	 0.88868	 0.86422	 0.84420	 0.81788	 0.79126	 0.75989	 0.73544	 0.71062	 0.69716	 0.68851	 0.67826	 0.66823	 0.66180	 0.65264	 0.64543	 0.64006	 0.63453	 0.63055	 0.62796	 0.62434	 0.62343	 0.62391	 0.62518	 0.62716	 0.63116	 0.63484	 0.63957	 0.64610	 0.65227	 0.65914	 0.66780	 0.67502	 0.68595	 0.69529	 0.70470	 0.71552	 0.72770	 0.73633	 0.74807	 0.75956	 0.78430	 0.80383	 0.82692	 0.84964	 0.87299	 0.88981	 0.91304	 0.93105	 0.95600	 0.97397	 0.98536	 0.99289	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02010	-0.01368	-0.01795	-0.04124	-0.06239	-0.07631	-0.08284	-0.08045	-0.07649	-0.06885	-0.05579	-0.04831	-0.03259	-0.02788	-0.02999	-0.04285	-0.02806	-0.01851	-0.03927	-0.03653	-0.03379	-0.03855	-0.04583	-0.05031	-0.05626	-0.07045	-0.06495	-0.06398	-0.06128	-0.06276	-0.07116	-0.07180	-0.07195	-0.07155	-0.06912	-0.06547	-0.06058	-0.09149	-0.11530	-0.09022	-0.09591	-0.10342	-0.12086	-0.13051	-0.13161	-0.13007	-0.12688	-0.12074	-0.11261	-0.11376	-0.11525	-0.11333	-0.10448	-0.09396	-0.08146	-0.07228	-0.06227	-0.05417	-0.05238	-0.05914	
      55	  -5.000	     NaN	     NaN	     NaN	0.089086	 -0.1449	     NaN	     NaN	  331.44	   0.000	9.936E+5	   0.088	  550.95	   30.30	   235.6	 1022.35	   23.52	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99374	 0.98254	 0.96032	 0.92815	 0.90640	 0.88277	 0.86246	 0.83684	 0.80911	 0.77769	 0.75269	 0.72846	 0.71596	 0.70702	 0.69676	 0.68718	 0.68137	 0.67272	 0.66551	 0.66102	 0.65580	 0.65301	 0.65227	 0.64968	 0.64828	 0.64792	 0.64912	 0.65189	 0.65639	 0.65964	 0.66352	 0.66966	 0.67619	 0.68351	 0.69277	 0.69912	 0.71011	 0.72007	 0.73047	 0.74243	 0.75471	 0.76353	 0.77598	 0.78752	 0.81240	 0.83258	 0.85489	 0.87612	 0.89705	 0.91179	 0.93129	 0.94722	 0.96853	 0.98176	 0.98952	 0.99538	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.01849	-0.01254	-0.01594	-0.03294	-0.05106	-0.06350	-0.07057	-0.06939	-0.06726	-0.06062	-0.04942	-0.04326	-0.02946	-0.02646	-0.02811	-0.04017	-0.02901	-0.01954	-0.04029	-0.03742	-0.03456	-0.03899	-0.04598	-0.04993	-0.05551	-0.06919	-0.06339	-0.06208	-0.05891	-0.05995	-0.06780	-0.06800	-0.06778	-0.06705	-0.06440	-0.06089	-0.05602	-0.08681	-0.10990	-0.08277	-0.08721	-0.09337	-0.10985	-0.11874	-0.11966	-0.11837	-0.11552	-0.10994	-0.10244	-0.10394	-0.10597	-0.10472	-0.09677	-0.08733	-0.07594	-0.06784	-0.05888	-0.05173	-0.05071	-0.05805	
      56	  -3.996	     NaN	     NaN	     NaN	0.084517	 -0.1113	     NaN	     NaN	  328.58	   0.000	9.955E+5	   0.088	  553.14	   30.36	   236.5	 1022.35	   23.55	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99535	 0.98711	 0.97005	 0.94240	 0.92302	 0.90086	 0.88237	 0.85820	 0.83371	 0.80353	 0.77905	 0.75588	 0.74442	 0.73652	 0.72713	 0.71790	 0.71232	 0.70392	 0.69688	 0.69126	 0.68637	 0.68248	 0.68086	 0.67773	 0.67664	 0.67573	 0.67587	 0.67745	 0.68065	 0.68291	 0.68631	 0.69115	 0.69573	 0.70128	 0.70852	 0.71411	 0.72257	 0.73017	 0.73772	 0.74686	 0.75684	 0.76422	 0.77479	 0.78535	 0.80722	 0.82470	 0.84475	 0.86482	 0.88474	 0.89922	 0.91919	 0.93478	 0.95784	 0.97494	 0.98538	 0.99296	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.01824	-0.01252	-0.01536	-0.02774	-0.04319	-0.05534	-0.06388	-0.06407	-0.06335	-0.05780	-0.04782	-0.04250	-0.02923	-0.02520	-0.02613	-0.03726	-0.03056	-0.02136	-0.04220	-0.03940	-0.03660	-0.04090	-0.04763	-0.05136	-0.05661	-0.06997	-0.06379	-0.06219	-0.05872	-0.05937	-0.06673	-0.06657	-0.06590	-0.06495	-0.06234	-0.05897	-0.05455	-0.08575	-0.10427	-0.07573	-0.07805	-0.08260	-0.09773	-0.10569	-0.10628	-0.10501	-0.10252	-0.09751	-0.09070	-0.09257	-0.09513	-0.09469	-0.08773	-0.07942	-0.06937	-0.06261	-0.05486	-0.04888	-0.04883	-0.05699	
      57	  -3.002	     NaN	     NaN	     NaN	0.079322	 -0.0540	     NaN	     NaN	  331.25	   0.000	9.973E+5	   0.088	  555.33	   30.42	   237.5	 1022.35	   23.58	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98258	 0.95976	 0.94297	 0.92149	 0.90387	 0.88075	 0.85663	 0.82703	 0.80225	 0.77881	 0.76658	 0.75821	 0.74783	 0.73804	 0.73142	 0.72197	 0.71399	 0.70854	 0.70302	 0.69898	 0.69676	 0.69262	 0.69111	 0.69048	 0.69077	 0.69172	 0.69506	 0.69777	 0.70078	 0.70507	 0.71014	 0.71520	 0.72227	 0.72712	 0.73570	 0.74296	 0.74952	 0.75789	 0.76720	 0.77344	 0.78214	 0.79093	 0.81180	 0.82868	 0.84677	 0.86588	 0.88501	 0.89808	 0.91725	 0.93157	 0.95271	 0.96938	 0.98118	 0.99021	 0.99557	 1.00000	 1.00000	 1.00000	 1.00000	-0.01785	-0.01217	-0.01455	-0.02278	-0.03651	-0.04723	-0.05652	-0.05773	-0.05759	-0.05289	-0.04407	-0.03952	-0.02711	-0.02263	-0.02219	-0.03243	-0.03190	-0.02333	-0.04473	-0.04236	-0.04000	-0.04450	-0.05119	-0.05478	-0.06010	-0.07340	-0.06686	-0.06500	-0.06124	-0.06160	-0.06855	-0.06791	-0.06667	-0.06516	-0.06216	-0.05804	-0.05298	-0.08300	-0.09642	-0.06476	-0.06500	-0.06752	-0.08093	-0.08764	-0.08744	-0.08616	-0.08393	-0.07940	-0.07334	-0.07557	-0.07872	-0.07917	-0.07345	-0.06651	-0.05801	-0.05296	-0.04699	-0.04266	-0.04407	-0.05342	
      58	  -2.005	     NaN	     NaN	     NaN	0.066563	  0.0469	     NaN	     NaN	  328.59	   0.000	9.988E+5	   0.088	  557.08	   30.47	   238.2	 1022.38	   23.59	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99371	 0.97904	 0.94516	 0.89350	 0.86288	 0.83060	 0.80555	 0.77861	 0.75557	 0.73337	 0.72042	 0.71354	 0.70991	 0.71017	 0.70997	 0.70970	 0.71246	 0.71337	 0.71721	 0.72271	 0.72848	 0.73472	 0.74172	 0.74742	 0.75507	 0.76305	 0.77187	 0.77945	 0.78928	 0.79611	 0.80484	 0.81397	 0.82293	 0.83148	 0.84057	 0.84765	 0.85734	 0.86694	 0.87527	 0.88435	 0.89308	 0.89861	 0.90690	 0.91451	 0.92845	 0.93879	 0.94917	 0.95834	 0.96715	 0.97204	 0.97975	 0.98519	 0.99237	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02053	-0.01489	-0.01774	-0.03035	-0.04374	-0.04980	-0.05384	-0.05199	-0.04830	-0.03986	-0.03233	-0.03110	-0.02197	-0.02088	-0.02013	-0.02934	-0.03689	-0.02945	-0.05219	-0.05086	-0.04953	-0.05492	-0.06203	-0.06604	-0.07175	-0.08554	-0.07869	-0.07673	-0.07276	-0.07285	-0.07954	-0.07837	-0.07633	-0.07385	-0.06997	-0.06496	-0.05903	-0.08766	-0.08815	-0.05311	-0.04954	-0.04895	-0.05958	-0.06414	-0.06280	-0.06133	-0.05928	-0.05539	-0.05010	-0.05282	-0.05670	-0.05830	-0.05424	-0.04937	-0.04294	-0.04022	-0.03688	-0.03496	-0.03836	-0.04960	
